"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/steer/experience_rating/layers/fgu/claim_count/benchmark_name","benchmark_name","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/experience_weight/default","default","float","output","n/a","Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/experience_weight/override","override","float","input","optional","Override","None","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/experience_weight/selected","selected","float","output","n/a","Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/experience_weight","experience_weight","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/benchmark_use_occurrence","benchmark_use_occurrence","bool","input","required","Use Claims Occurrence pattern, not Claims Made ","False","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_1_basis","tri_1_basis","str","input","required","Selected Raw Data Triangle","Incurred","['steer_tri_count_exclusions_setup_task']","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/is_not_experience_selected_updated","is_not_experience_selected_updated","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/update_pattern_message","update_pattern_message","str","output","n/a","Update Pattern Message","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_1_raw_data","tri_1_raw_data","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_1a_raw_data_incurred","tri_1a_raw_data_incurred","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_1b_raw_data_paid","tri_1b_raw_data_paid","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_2_manual_input","tri_2_manual_input","triangle","input","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_3_selected","tri_3_selected","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_4_result","tri_4_result","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tri_3a_exclusions","tri_3a_exclusions","triangle","input","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/show_idf_row","show_idf_row","bool","output","n/a","Show Row","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/development_qtr","development_qtr","float","output","n/a","Development Qtr","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/development_mth","development_mth","float","output","n/a","Development Mth","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/development_label","development_label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/experience_default","experience_default","float","output","n/a","Experience - Algorithmic","n/a","['steer_populate_bc_patterns_task']","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/experience_override","experience_override","float","input","optional","Experience - Override","None","['steer_populate_bc_patterns_task', 'rarc_task']","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/experience_selected_set_in_task","experience_selected_set_in_task","float","input","optional","Experience - Selected","1","['rarc_task']","steer_populate_bc_patterns_task"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/experience_selected","experience_selected","float","output","n/a","Experience - Selected","n/a","['rarc_task']","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/benchmark_default","benchmark_default","float","output","n/a","Benchmark - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/benchmark_override","benchmark_override","float","output","n/a","Benchmark - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/benchmark_selected","benchmark_selected","float","output","n/a","Benchmark - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/blended_default","blended_default","float","output","n/a","Blended - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/blended_override","blended_override","float","output","n/a","Blended - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor/blended_selected","blended_selected","float","output","n/a","Blended - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/incremental_dev_factor","incremental_dev_factor","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/show_idf_row","show_idf_row","bool","output","n/a","Show Row","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/experience_default","experience_default","float","output","n/a","Experience - Algorithmic","n/a","['steer_populate_bc_patterns_task']","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/experience_override","experience_override","float","input","optional","Experience - Override","None","['steer_populate_bc_patterns_task', 'rarc_task']","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/experience_selected_set_in_task","experience_selected_set_in_task","float","input","optional","Experience - Selected","1","['rarc_task']","steer_populate_bc_patterns_task"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/experience_selected","experience_selected","float","output","n/a","Experience - Selected","n/a","['rarc_task']","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/benchmark_default","benchmark_default","float","output","n/a","Benchmark - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/benchmark_override","benchmark_override","float","output","n/a","Benchmark - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/benchmark_selected","benchmark_selected","float","output","n/a","Benchmark - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/blended_default","blended_default","float","output","n/a","Blended - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/blended_override","blended_override","float","output","n/a","Blended - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor/blended_selected","blended_selected","float","output","n/a","Blended - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/tail_factor","tail_factor","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/show_ult_row","show_ult_row","bool","output","n/a","Show Row","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/development_qtr","development_qtr","float","output","n/a","Development Qtr","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/development_mth","development_mth","float","output","n/a","Development Mth","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/percents_label","percents_label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/experience_default_perc_ult","experience_default_perc_ult","float","output","n/a","Experience - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/experience_override_perc_ult","experience_override_perc_ult","float","output","n/a","Experience - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/experience_selected_perc_ult","experience_selected_perc_ult","float","output","n/a","Experience - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/benchmark_default_perc_ult","benchmark_default_perc_ult","float","output","n/a","Benchmark - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/benchmark_override_perc_ult","benchmark_override_perc_ult","float","output","n/a","Benchmark - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/benchmark_selected_perc_ult","benchmark_selected_perc_ult","float","output","n/a","Benchmark - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/blended_default_perc_ult","blended_default_perc_ult","float","output","n/a","Blended - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/blended_override_perc_ult","blended_override_perc_ult","float","output","n/a","Blended - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate/blended_selected_perc_ult","blended_selected_perc_ult","float","output","n/a","Blended - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count/percents_ultimate","percents_ultimate","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/claim_count","claim_count","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/incurred_claim/frequency_per_m_exposure","frequency_per_m_exposure","float","output","n/a","Frequency
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/incurred_claim/acpc","acpc","float","output","n/a","ACPC","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/incurred_claim/loss_cost_per_m_revenue","loss_cost_per_m_revenue","float","output","n/a","Loss Cost
per m Revenue","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/incurred_claim/offset_rows","offset_rows","int","output","n/a","Offset rows","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/incurred_claim","incurred_claim","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/inflated_claim/frequency_per_m_exposure","frequency_per_m_exposure","float","output","n/a","Frequency
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/inflated_claim/acpc","acpc","float","output","n/a","ACPC","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/inflated_claim/loss_cost_per_m_revenue","loss_cost_per_m_revenue","float","output","n/a","Loss Cost
per m Revenue","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/inflated_claim/offset_rows","offset_rows","int","output","n/a","Offset rows","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected/inflated_claim","inflated_claim","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/bf_expected","bf_expected","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/fgu/layer_name","layer_name","str","input","required","Layer Name","FGU","n/a","n/a"
"cds/steer/experience_rating/layers/fgu","fgu","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers","layers","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/is_not_experience_selected_updated","is_not_experience_selected_updated","bool","output","n/a","Not set","n/a","['advanced_features_task']","n/a"
"cds/steer/experience_rating","experience_rating","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/exposure_lr","exposure_lr","float","input","required","Exposure LR","0","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/exposure_profile_gross_premium","exposure_profile_gross_premium","float","output","n/a","Exposure
Profile gross
Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/no_of_risk","no_of_risk","int","output","n/a","No of risk","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/curve","curve","str","output","n/a","Curve","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/message","message","str","output","n/a","Message","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/cob","cob","str","input","optional","COB","None","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/curve","curve","str","input","optional","Curve","None","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/insured","insured","str","input","required","Insured","","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/currency","currency","str","output","n/a","Currency","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/limit","limit","float","input","required","Limit","0","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/excess","excess","float","input","required","Excess","0","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/net_premium","net_premium","float","input","required","Net Premium","0","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/share","share","float","input","required","Share","0","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/linkage","linkage","str","input","required","Linkage","","['rarc_task']","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/parametric","parametric","str","output","n/a","Parametric","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/curve_type","curve_type","str","output","n/a","Curve Type","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/fx_rate_to_usd","fx_rate_to_usd","float","output","n/a","Fx Rate to
USD","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/first_loss","first_loss","bool","output","n/a","First Loss","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/first_loss_factor","first_loss_factor","float","output","n/a","First Loss
Factor","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/param_1","param_1","float","output","n/a","Param 1","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/param_2","param_2","float","output","n/a","Param 2","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/param_3","param_3","float","output","n/a","Param 3","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/param_4","param_4","float","output","n/a","Param 4","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/exposure","exposure","float","output","n/a","Exposure","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/expo_pct","expo_pct","float","output","n/a","Expo Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/expo_premium","expo_premium","float","output","n/a","Expo premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/sum_insured","sum_insured","float","output","n/a","Sum Insured","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/ilf_xs_and_xm","ilf_xs_and_xm","float","output","n/a","ILF xs and
xm","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/ilf_xs_and_xl","ilf_xs_and_xl","float","output","n/a","ILF xs and
xl","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/ilf_xs_and_lmt","ilf_xs_and_lmt","float","output","n/a","ILF xs and
lmt","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/ilf_xs","ilf_xs","float","output","n/a","ILF xs","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/pr_pct","pr_pct","float","output","n/a","PR Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01/pr_net_premium","pr_net_premium","float","output","n/a","PR Net
Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_01","layer_01","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/expo_pct","expo_pct","float","output","n/a","Expo Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/expo_premium","expo_premium","float","output","n/a","Expo premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/sum_insured","sum_insured","float","output","n/a","Sum Insured","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/ilf_xs_and_xm","ilf_xs_and_xm","float","output","n/a","ILF xs and
xm","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/ilf_xs_and_xl","ilf_xs_and_xl","float","output","n/a","ILF xs and
xl","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/ilf_xs_and_lmt","ilf_xs_and_lmt","float","output","n/a","ILF xs and
lmt","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/ilf_xs","ilf_xs","float","output","n/a","ILF xs","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/pr_pct","pr_pct","float","output","n/a","PR Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02/pr_net_premium","pr_net_premium","float","output","n/a","PR Net
Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_02","layer_02","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/expo_pct","expo_pct","float","output","n/a","Expo Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/expo_premium","expo_premium","float","output","n/a","Expo premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/sum_insured","sum_insured","float","output","n/a","Sum Insured","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/ilf_xs_and_xm","ilf_xs_and_xm","float","output","n/a","ILF xs and
xm","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/ilf_xs_and_xl","ilf_xs_and_xl","float","output","n/a","ILF xs and
xl","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/ilf_xs_and_lmt","ilf_xs_and_lmt","float","output","n/a","ILF xs and
lmt","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/ilf_xs","ilf_xs","float","output","n/a","ILF xs","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/pr_pct","pr_pct","float","output","n/a","PR Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03/pr_net_premium","pr_net_premium","float","output","n/a","PR Net
Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_03","layer_03","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/expo_pct","expo_pct","float","output","n/a","Expo Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/expo_premium","expo_premium","float","output","n/a","Expo premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/sum_insured","sum_insured","float","output","n/a","Sum Insured","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/ilf_xs_and_xm","ilf_xs_and_xm","float","output","n/a","ILF xs and
xm","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/ilf_xs_and_xl","ilf_xs_and_xl","float","output","n/a","ILF xs and
xl","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/ilf_xs_and_lmt","ilf_xs_and_lmt","float","output","n/a","ILF xs and
lmt","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/ilf_xs","ilf_xs","float","output","n/a","ILF xs","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/pr_pct","pr_pct","float","output","n/a","PR Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04/pr_net_premium","pr_net_premium","float","output","n/a","PR Net
Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_04","layer_04","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/expo_pct","expo_pct","float","output","n/a","Expo Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/expo_premium","expo_premium","float","output","n/a","Expo premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/sum_insured","sum_insured","float","output","n/a","Sum Insured","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/ilf_xs_and_xm","ilf_xs_and_xm","float","output","n/a","ILF xs and
xm","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/ilf_xs_and_xl","ilf_xs_and_xl","float","output","n/a","ILF xs and
xl","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/ilf_xs_and_lmt","ilf_xs_and_lmt","float","output","n/a","ILF xs and
lmt","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/ilf_xs","ilf_xs","float","output","n/a","ILF xs","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/pr_pct","pr_pct","float","output","n/a","PR Pct","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05/pr_net_premium","pr_net_premium","float","output","n/a","PR Net
Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles/layer_05","layer_05","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx/risk_profiles","risk_profiles","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/risk_profile_bdx","risk_profile_bdx","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles/lower","lower","float","output","n/a","Lower","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles/upper","upper","float","output","n/a","Upper","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles/losses","losses","float","output","n/a","Losses","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles/occurrences","occurrences","int","output","n/a","Occurrences","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles/average","average","float","output","n/a","Average","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles/las","las","float","output","n/a","LAS","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles/ilf_empirical","ilf_empirical","float","output","n/a","ILF
Empirical","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/risk_profiles","risk_profiles","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/total/losses","losses","float","output","n/a","Losses","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/total/occurrences","occurrences","int","output","n/a","Occurrences","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/total/average","average","float","output","n/a","Average","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu/total","total","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/fgu","fgu","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year/lower","lower","float","output","n/a","Lower","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year/upper","upper","float","output","n/a","Upper","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year/ilf_user_input","ilf_user_input","float","input","required","ILF User
Input","0","['rarc_task']","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year/ilf_selected","ilf_selected","float","output","n/a","ILF Selected","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year/pct_of_claims_to_layer","pct_of_claims_to_layer","float","output","n/a","Pct of
Claims to
Layer","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year/premium","premium","float","output","n/a","Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year/loss_to_layer","loss_to_layer","float","output","n/a","Loss to
Layer","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/current_year","current_year","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/previous_year/pct_of_claims_to_layer","pct_of_claims_to_layer","float","output","n/a","Pct of
Claims to
Layer","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/previous_year/premium","premium","float","output","n/a","Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/previous_year/loss_to_layer","loss_to_layer","float","output","n/a","Loss to
Layer","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/previous_year","previous_year","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/movement/pct_of_claims_to_layer","pct_of_claims_to_layer","float","output","n/a","Pct of
Claims to
Layer","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/movement/premium","premium","float","output","n/a","Premium","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/movement/loss_to_layer","loss_to_layer","float","output","n/a","Loss to
Layer","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/movement","movement","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/exposure_rating/limit_average_severity/layers/layer_01/risk_profiles/chart/limit","limit","float","output","n/a","Limit","n/a","n/a","n/a"
