StateCounty,Country,Statecode,County,WS Base Rate,EQ Base Rate,WS Gate,EQ Gate,Cresta Zone
NCHoke County,US,NC,Hoke County,0.000317955624201555000,0.000021437777111433800,0,161,South East
NCHyde County,US,NC,Hyde County,0.004500427050732700000,0.000006825457222293120,21.1,161,South East
NCIredell County,US,NC,Iredell County,0.000070618662786441400,0.000009809732567560240,0,161,South East
NCJackson County,US,NC,Jackson County,0.000015704671531030300,0.000027991351668569900,0,161,South East
NCJohnston County,US,NC,Johnston County,0.000402599188112528000,0.000006137062893531950,0,161,South East
NCJones County,US,NC,Jones County,0.000710348870199796000,0.000010307770541846300,21.2,161,South East
NCLee County,US,NC,Lee County,0.000218120535345662000,0.000003077716904858680,0,161,South East
NCLenoir County,US,NC,Lenoir County,0.000781957000872624000,0.000008961200605749610,0,161,South East
NCLincoln County,US,NC,Lincoln County,0.000066286148958688500,0.000006471860308483870,0,161,South East
NCMacon County,US,NC,Macon County,0.000017107641554332700,0.000028627845804668600,0,161,South East
NCMadison County,US,NC,Madison County,0.000013254393428288300,0.000020963726829040500,0,161,South East
NCMartin County,US,NC,Martin County,0.000607169993700325000,0.000008020391507661160,21.2,161,South East
NCMcdowell County,US,NC,Mcdowell County,0.000021800358510494200,0.000013204973061543200,0,161,South East
NCMecklenburg County,US,NC,Mecklenburg County,0.000098733392573551700,0.000006134262280522250,0,161,South East
NCMitchell County,US,NC,Mitchell County,0.000015160020057752800,0.000016714703257651000,0,161,South East
NCMontgomery County,US,NC,Montgomery County,0.000143142230044390000,0.000004361601145144790,0,161,South East
NCMoore County,US,NC,Moore County,0.000216402169970605000,0.000004529585894092800,0,161,South East
NCNash County,US,NC,Nash County,0.000328732682148133000,0.000006118510601948330,0,161,South East
NCNew Hanover County,US,NC,New Hanover County,0.002873079720562050000,0.000038258908600836900,20.1,161,South East
NCNorthampton County,US,NC,Northampton County,0.000253804851533092000,0.000009390307924356990,0,161,South East
NCOnslow County,US,NC,Onslow County,0.001894955410286740000,0.000012044287702659000,20.1,161,South East
NCOrange County,US,NC,Orange County,0.000115291453540695000,0.000003195986354871220,0,161,South East
NCPamlico County,US,NC,Pamlico County,0.004340455916538920000,0.000008176410627461500,21.1,161,South East
NCPasquotank County,US,NC,Pasquotank County,0.000783514131030234000,0.000006707254770031380,21.1,161,South East
NCPender County,US,NC,Pender County,0.001091829142816310000,0.000031752223088670800,20.1,161,South East
NCPerquimans County,US,NC,Perquimans County,0.000816083915004207000,0.000007064307457947550,21.2,161,South East
NCPerson County,US,NC,Person County,0.000111829470804231000,0.000003632481497717220,0,161,South East
NCPitt County,US,NC,Pitt County,0.000650094871262316000,0.000008069541644224270,0,161,South East
NCPolk County,US,NC,Polk County,0.000027013095521694800,0.000016787245025136900,0,161,South East
NCRandolph County,US,NC,Randolph County,0.000114356365064264000,0.000004024843272105950,0,161,South East
NCRichmond County,US,NC,Richmond County,0.000228578103629523000,0.000006460290122860130,0,161,South East
NCRobeson County,US,NC,Robeson County,0.000559207689346701000,0.000066295757575055800,0,161,South East
NCRockingham County,US,NC,Rockingham County,0.000067960718442954600,0.000006534992097515910,0,161,South East
NCRowan County,US,NC,Rowan County,0.000091020791312609500,0.000006996791396328830,0,161,South East
NCRutherford County,US,NC,Rutherford County,0.000041294983917673400,0.000011678920287006000,0,161,South East
NCSampson County,US,NC,Sampson County,0.000667705492666571000,0.000018609010174122700,20.2,161,South East
NCScotland County,US,NC,Scotland County,0.000341205203048271000,0.000037075711945813400,0,161,South East
NCStanly County,US,NC,Stanly County,0.000135666154993401000,0.000006361394654151920,0,161,South East
NCStokes County,US,NC,Stokes County,0.000049864876934795000,0.000009644312620870740,0,161,South East
NCSurry County,US,NC,Surry County,0.000042854106963817300,0.000013676377430796100,0,161,South East
NCSwain County,US,NC,Swain County,0.000011822645393262600,0.000031529434468952800,0,161,South East
NCTransylvania County,US,NC,Transylvania County,0.000018920635261635900,0.000027452997627344300,0,161,South East
NCTyrrell County,US,NC,Tyrrell County,0.001212402732480780000,0.000006854329281851060,21.1,161,South East
NCUnion County,US,NC,Union County,0.000137343200039578000,0.000006876701142538970,0,161,South East
NCVance County,US,NC,Vance County,0.000158456119759169000,0.000003349164826270190,0,161,South East
NCWake County,US,NC,Wake County,0.000196196782829538000,0.000002852437713716100,0,161,South East
NCWarren County,US,NC,Warren County,0.000158611504142386000,0.000003783960310048480,0,161,South East
NCWashington County,US,NC,Washington County,0.000891377206950057000,0.000007771437002037160,21.1,161,South East
NCWatauga County,US,NC,Watauga County,0.000017588975512773400,0.000014947119023067500,0,161,South East
NCWayne County,US,NC,Wayne County,0.000622287503351646000,0.000008282152586954600,0,161,South East
NCWilkes County,US,NC,Wilkes County,0.000029693020641897900,0.000017123498326657600,0,161,South East
NCWilson County,US,NC,Wilson County,0.000445503976575189000,0.000006892618562967530,0,161,South East
NCYadkin County,US,NC,Yadkin County,0.000057532827415106200,0.000011482148185588300,0,161,South East
NCYancey County,US,NC,Yancey County,0.000014320821135414700,0.000018807894120160700,0,161,South East
NDAdams County,US,ND,Adams County,0.000000000000000000000,0.000002656365962965630,0,161,N/A
NDBarnes County,US,ND,Barnes County,0.000000000000000000000,0.000002015420691303120,0,161,N/A
NDBenson County,US,ND,Benson County,0.000000000000000000000,0.000001516226882097520,0,161,N/A
NDBillings County,US,ND,Billings County,0.000000000000000000000,0.000003094200255960320,0,161,N/A
NDBottineau County,US,ND,Bottineau County,0.000000000000000000000,0.000001586463769590790,0,161,N/A
NDBowman County,US,ND,Bowman County,0.000000000000000000000,0.000003323794046381840,0,161,N/A
NDBurke County,US,ND,Burke County,0.000000000000000000000,0.000002750714734429320,0,161,N/A
NDBurleigh County,US,ND,Burleigh County,0.000000000000000000000,0.000002658862888304500,0,161,N/A
NDCass County,US,ND,Cass County,0.000000000000000000000,0.000003400382511803250,0,161,N/A
NDCavalier County,US,ND,Cavalier County,0.000000000000000000000,0.000001424887527002930,0,161,N/A
NDDickey County,US,ND,Dickey County,0.000000000000000000000,0.000003103415931759680,0,161,N/A
NDDivide County,US,ND,Divide County,0.000000000000000000000,0.000004752142967846860,0,161,N/A
NDDunn County,US,ND,Dunn County,0.000000000000000000000,0.000002953811760858520,0,161,N/A
NDEddy County,US,ND,Eddy County,0.000000000000000000000,0.000001580960275290650,0,161,N/A
NDEmmons County,US,ND,Emmons County,0.000000000000000000000,0.000002532392279957600,0,161,N/A
NDFoster County,US,ND,Foster County,0.000000000000000000000,0.000001747821226676640,0,161,N/A
NDGolden Valley County,US,ND,Golden Valley County,0.000000000000000000000,0.000001410023028359950,0,161,N/A
NDGrand Forks County,US,ND,Grand Forks County,0.000000000000000000000,0.000001777540788450600,0,161,N/A
NDGrant County,US,ND,Grant County,0.000000000000000000000,0.000002812239252928900,0,161,N/A
NDGriggs County,US,ND,Griggs County,0.000000000000000000000,0.000001827768760382760,0,161,N/A
NDHettinger County,US,ND,Hettinger County,0.000000000000000000000,0.000002524608121590170,0,161,N/A
NDKidder County,US,ND,Kidder County,0.000000000000000000000,0.000002361985731789260,0,161,N/A
NDLamoure County,US,ND,Lamoure County,0.000000000000000000000,0.000002437097120030580,0,161,N/A
NDLogan County,US,ND,Logan County,0.000000000000000000000,0.000002292305450679560,0,161,N/A
NDMchenry County,US,ND,Mchenry County,0.000000000000000000000,0.000001611723299240210,0,161,N/A
NDMcintosh County,US,ND,Mcintosh County,0.000000000000000000000,0.000002240425482763450,0,161,N/A
NDMckenzie County,US,ND,Mckenzie County,0.000000000000000000000,0.000004039330924863100,0,161,N/A
NDMclean County,US,ND,Mclean County,0.000000000000000000000,0.000002007086124873110,0,161,N/A
NDMercer County,US,ND,Mercer County,0.000000000000000000000,0.000002281318407366200,0,161,N/A
NDMorton County,US,ND,Morton County,0.000000000000000000000,0.000003328864306159120,0,161,N/A
NDMountrail County,US,ND,Mountrail County,0.000000000000000000000,0.000002758810375429670,0,161,N/A
NDNelson County,US,ND,Nelson County,0.000000000000000000000,0.000001541863916871810,0,161,N/A
NDOliver County,US,ND,Oliver County,0.000000000000000000000,0.000002349307863139640,0,161,N/A
NDPembina County,US,ND,Pembina County,0.000000000000000000000,0.000001836107607365060,0,161,N/A
NDPierce County,US,ND,Pierce County,0.000000000000000000000,0.000001533618167376910,0,161,N/A
NDRamsey County,US,ND,Ramsey County,0.000000000000000000000,0.000001523603963402400,0,161,N/A
NDRansom County,US,ND,Ransom County,0.000000000000000000000,0.000003496993846076120,0,161,N/A
NDRenville County,US,ND,Renville County,0.000000000000000000000,0.000001659557874717350,0,161,N/A
NDRichland County,US,ND,Richland County,0.000000000000000000000,0.000005376946842519540,0,161,N/A
NDRolette County,US,ND,Rolette County,0.000000000000000000000,0.000001499070573907800,0,161,N/A
NDSargent County,US,ND,Sargent County,0.000000000000000000000,0.000003800560711357880,0,161,N/A
NDSheridan County,US,ND,Sheridan County,0.000000000000000000000,0.000001603750238668770,0,161,N/A
NDSioux County,US,ND,Sioux County,0.000000000000000000000,0.000003082214220831840,0,161,N/A
NDSlope County,US,ND,Slope County,0.000000000000000000000,0.000002461530552584610,0,161,N/A
NDStark County,US,ND,Stark County,0.000000000000000000000,0.000002679971695296320,0,161,N/A
NDSteele County,US,ND,Steele County,0.000000000000000000000,0.000001683376663361510,0,161,N/A
NDStutsman County,US,ND,Stutsman County,0.000000000000000000000,0.000001890797421164140,0,161,N/A
NDTowner County,US,ND,Towner County,0.000000000000000000000,0.000001460010668915120,0,161,N/A
NDTraill County,US,ND,Traill County,0.000000000000000000000,0.000002308082404544660,0,161,N/A
NDWalsh County,US,ND,Walsh County,0.000000000000000000000,0.000001769454231515720,0,161,N/A
NDWard County,US,ND,Ward County,0.000000000000000000000,0.000001810634193250260,0,161,N/A
NDWells County,US,ND,Wells County,0.000000000000000000000,0.000001615440145087260,0,161,N/A
NDWilliams County,US,ND,Williams County,0.000000000000000000000,0.000005816028665702250,0,161,N/A
NEAdams County,US,NE,Adams County,0.000000000000000000000,0.000004788389488433150,0,161,N/A
NEAntelope County,US,NE,Antelope County,0.000000000000000000000,0.000015306778288357500,0,161,N/A
NEArthur County,US,NE,Arthur County,0.000000000000000000000,0.000005442814770401790,0,161,N/A
NEBanner County,US,NE,Banner County,0.000000000000000000000,0.000002281596606582900,0,161,N/A
NEBlaine County,US,NE,Blaine County,0.000000000000000000000,0.000006386441874032080,0,161,N/A
NEBoone County,US,NE,Boone County,0.000000000000000000000,0.000015192799373751300,0,161,N/A
NEBox Butte County,US,NE,Box Butte County,0.000000000000000000000,0.000006406768212891890,0,161,N/A
NEBoyd County,US,NE,Boyd County,0.000000000000000000000,0.000017651136366442200,0,161,N/A
NEBrown County,US,NE,Brown County,0.000000000000000000000,0.000008446097242673320,0,161,N/A
NEBuffalo County,US,NE,Buffalo County,0.000000000000000000000,0.000006056719349226570,0,161,N/A
NEBurt County,US,NE,Burt County,0.000000000000000000000,0.000004227531976028920,0,161,N/A
NEButler County,US,NE,Butler County,0.000000000000000000000,0.000007778451587986980,0,161,N/A
NECass County,US,NE,Cass County,0.000000000000000000000,0.000004215527282939330,0,161,N/A
NECedar County,US,NE,Cedar County,0.000000000000000000000,0.000008028748009293700,0,161,N/A
NEChase County,US,NE,Chase County,0.000000000000000000000,0.000002199052632928660,0,161,N/A
NECherry County,US,NE,Cherry County,0.000000000000000000000,0.000017242293445389400,0,161,N/A
NECheyenne County,US,NE,Cheyenne County,0.000000000000000000000,0.000002924426258779700,0,161,N/A
NEClay County,US,NE,Clay County,0.000000000000000000000,0.000004213486565249500,0,161,N/A
NEColfax County,US,NE,Colfax County,0.000000000000000000000,0.000009532223282296460,0,161,N/A
NECuming County,US,NE,Cuming County,0.000000000000000000000,0.000007393824290943310,0,161,N/A
NECuster County,US,NE,Custer County,0.000000000000000000000,0.000005472716729608900,0,161,N/A
NEDakota County,US,NE,Dakota County,0.000000000000000000000,0.000005138786413282210,0,161,N/A
NEDawes County,US,NE,Dawes County,0.000000000000000000000,0.000020983447692603100,0,161,N/A
NEDawson County,US,NE,Dawson County,0.000000000000000000000,0.000006077551256991330,0,161,N/A
NEDeuel County,US,NE,Deuel County,0.000000000000000000000,0.000003144345284427010,0,161,N/A
NEDixon County,US,NE,Dixon County,0.000000000000000000000,0.000006349800747963380,0,161,N/A
NEDodge County,US,NE,Dodge County,0.000000000000000000000,0.000007213777995471210,0,161,N/A
NEDouglas County,US,NE,Douglas County,0.000000000000000000000,0.000003016606992213170,0,161,N/A
NEDundy County,US,NE,Dundy County,0.000000000000000000000,0.000002974385575518050,0,161,N/A
NEFillmore County,US,NE,Fillmore County,0.000000000000000000000,0.000003739432429858030,0,161,N/A
NEFranklin County,US,NE,Franklin County,0.000000000000000000000,0.000004794673622022740,0,161,N/A
NEFrontier County,US,NE,Frontier County,0.000000000000000000000,0.000006936361698647470,0,161,N/A
NEFurnas County,US,NE,Furnas County,0.000000000000000000000,0.000008190781304837890,0,161,N/A
NEGage County,US,NE,Gage County,0.000000000000000000000,0.000002394805387273970,0,161,N/A
NEGarden County,US,NE,Garden County,0.000000000000000000000,0.000004641008724610400,0,161,N/A
NEGarfield County,US,NE,Garfield County,0.000000000000000000000,0.000008550683019474520,0,161,N/A
NEGosper County,US,NE,Gosper County,0.000000000000000000000,0.000006393033670406770,0,161,N/A
NEGrant County,US,NE,Grant County,0.000000000000000000000,0.000010603309191272800,0,161,N/A
NEGreeley County,US,NE,Greeley County,0.000000000000000000000,0.000010956210234249700,0,161,N/A
NEHall County,US,NE,Hall County,0.000000000000000000000,0.000006812471861465740,0,161,N/A
NEHamilton County,US,NE,Hamilton County,0.000000000000000000000,0.000006450181778099150,0,161,N/A
NEHarlan County,US,NE,Harlan County,0.000000000000000000000,0.000005700856894930310,0,161,N/A
NEHayes County,US,NE,Hayes County,0.000000000000000000000,0.000003012185515061490,0,161,N/A
NEHitchcock County,US,NE,Hitchcock County,0.000000000000000000000,0.000004177782999542420,0,161,N/A
NEHolt County,US,NE,Holt County,0.000000000000000000000,0.000015516388374169200,0,161,N/A
NEHooker County,US,NE,Hooker County,0.000000000000000000000,0.000009449742090976850,0,161,N/A
NEHoward County,US,NE,Howard County,0.000000000000000000000,0.000008634419547350460,0,161,N/A
NEJefferson County,US,NE,Jefferson County,0.000000000000000000000,0.000003158569326514350,0,161,N/A
NEJohnson County,US,NE,Johnson County,0.000000000000000000000,0.000002558621735219530,0,161,N/A
NEKearney County,US,NE,Kearney County,0.000000000000000000000,0.000004784804568272670,0,161,N/A
NEKeith County,US,NE,Keith County,0.000000000000000000000,0.000003367990073159440,0,161,N/A
NEKeya Paha County,US,NE,Keya Paha County,0.000000000000000000000,0.000015103320554259500,0,161,N/A
NEKimball County,US,NE,Kimball County,0.000000000000000000000,0.000004586612691741680,0,161,N/A
NEKnox County,US,NE,Knox County,0.000000000000000000000,0.000012792970850541200,0,161,N/A
NELancaster County,US,NE,Lancaster County,0.000000000000000000000,0.000003461088533971300,0,161,N/A
NELincoln County,US,NE,Lincoln County,0.000000000000000000000,0.000003821118463391370,0,161,N/A
NELogan County,US,NE,Logan County,0.000000000000000000000,0.000004442577957871010,0,161,N/A
