StateCounty,Unknown,Regular,Irregular
COOtero County,0.00000000000000000,-0.04968686130595590,0.14907364000674900
COOuray County,0.00000000000000000,-0.04982191463312000,0.14948416628728300
COPark County,0.00000000000000000,-0.04930504874615760,0.14917764729487500
COPhillips County,0.00000000000000000,-0.04986243674600530,0.14958960705685300
COPitkin County,0.00000000000000000,-0.04929791947820230,0.14855505185689400
COProwers County,0.00000000000000000,-0.04996258375578710,0.14989468926162300
COPueblo County,0.00000000000000000,-0.04955944395970930,0.14920899692257300
CORio Blanco County,0.00000000000000000,-0.04975503826795010,0.14935181388241300
CORio Grande County,0.00000000000000000,-0.04997473532047820,0.14992474139360900
CORoutt County,0.00000000000000000,-0.04954396324136550,0.14878273898538100
COSaguache County,0.00000000000000000,-0.04997296867772020,0.14993060791385800
COSan Juan County,0.00000000000000000,-0.04993388724800580,0.14980259853592900
COSan Miguel County,0.00000000000000000,-0.04980693940834990,0.14942263836864100
COSedgwick County,0.00000000000000000,-0.04988635238269150,0.14966111185039500
COSummit County,0.00000000000000000,-0.04961103033875880,0.14918244194906400
COTeller County,0.00000000000000000,-0.04941663414866780,0.14909626816244300
COWashington County,0.00000000000000000,-0.04993717179276900,0.14995708333106600
COWeld County,0.00000000000000000,-0.04892296363424290,0.14936588842554300
COYuma County,0.00000000000000000,-0.04994185806155200,0.14989514221356100
CTFairfield County,0.00000000000000000,-0.04395779124477390,0.14503915925247700
CTHartford County,0.00000000000000000,-0.04270204544358310,0.14253414239274600
CTLitchfield County,0.00000000000000000,-0.04645085213840900,0.14771099301876900
CTMiddlesex County,0.00000000000000000,-0.04609674279539490,0.14608643925708000
CTNew Haven County,0.00000000000000000,-0.04363074700643690,0.14170835447320500
CTNew London County,0.00000000000000000,-0.04615827076621750,0.14600745704510400
CTTolland County,0.00000000000000000,-0.04628088727621220,0.14723500303629100
CTWindham County,0.00000000000000000,-0.04634794101749700,0.14733129464937200
DCDistrict Of Columbia,0.00000000000000000,-0.04333751678844130,0.13954926153305200
DEKent County,0.00000000000000000,-0.04708667411597710,0.14375544388225900
DENew Castle County,0.00000000000000000,-0.04483329462549430,0.14080678068851900
DESussex County,0.00000000000000000,-0.04622270425057150,0.14117660224819700
FLAlachua County,0.00000000000000000,-0.04609506027876330,0.14190918447873600
FLBaker County,0.00000000000000000,-0.04662675457781940,0.14359353923328400
FLBay County,0.00000000000000000,-0.04591084354009910,0.13844516248973000
FLBradford County,0.00000000000000000,-0.04575601779920470,0.14223873200741600
FLBrevard County,0.00000000000000000,-0.04399429311516400,0.13546971594445500
FLBroward County,0.00000000000000000,-0.04100052217908840,0.13177805772885700
FLCalhoun County,0.00000000000000000,-0.04789879604619040,0.14521831446664400
FLCharlotte County,0.00000000000000000,-0.04492095337400560,0.13963392021425000
FLCitrus County,0.00000000000000000,-0.04522215875462520,0.14126159564693800
FLClay County,0.00000000000000000,-0.04354001812772150,0.13634167744632100
FLCollier County,0.00000000000000000,-0.04401785709200050,0.13767879597528300
FLColumbia County,0.00000000000000000,-0.04723676489035500,0.14457566155253600
FLDesoto County,0.00000000000000000,-0.04544202133516890,0.14135699826022900
FLDixie County,0.00000000000000000,-0.04728131754795180,0.14358841063336900
FLDuval County,0.00000000000000000,-0.04241637224393290,0.13733750841332300
FLEscambia County,0.00000000000000000,-0.04305201595489890,0.13187697192344700
FLFlagler County,0.00000000000000000,-0.04430602559279300,0.13563675050283600
FLFranklin County,0.00000000000000000,-0.04742604464351420,0.14140633922156400
FLGadsden County,0.00000000000000000,-0.04738851943798350,0.14303699431816800
FLGilchrist County,0.00000000000000000,-0.04690964922881170,0.14393589653485600
FLGlades County,0.00000000000000000,-0.04525710660421960,0.13839190139523000
FLGulf County,0.00000000000000000,-0.04727205782049260,0.14173349062422000
FLHamilton County,0.00000000000000000,-0.04784648407275190,0.14517837514250900
FLHardee County,0.00000000000000000,-0.04584265483486230,0.14331937927788200
FLHendry County,0.00000000000000000,-0.04437682467108210,0.13831622404047400
