country,risk_name,historic_updated_value,historic_updated_date
RW,ContractAlteration,2,2022-11-18
RW,ContractAlteration,2,2021-10-01
RW,ContractAlteration,2,2021-05-04
RW,ContractAlteration,2,2021-01-25
RW,ContractAlteration,2,2020-01-27
RW,ContractAlteration,2.5,2018-08-28
RW,ContractAlteration,2.5,2017-03-22
RW,ContractEnforcement,2.1,2024-08-16
RW,ContractEnforcement,2.2,2024-03-15
RW,ContractEnforcement,2.2,2023-10-26
RW,ContractEnforcement,2.2,2022-11-18
RW,ContractEnforcement,2.2,2021-10-01
RW,ContractEnforcement,2.2,2021-05-04
RW,ContractEnforcement,2.2,2020-02-17
RW,ContractEnforcement,2.2,2019-07-22
RW,ContractEnforcement,2.2,2018-08-28
RW,ContractEnforcement,2.2,2017-09-11
RW,ContractEnforcement,2.5,2017-03-22
RW,CurrencyDepreciation,2.6,2025-02-05
RW,CurrencyDepreciation,2.1,2022-08-04
RW,CurrencyDepreciation,1.9,2022-05-06
RW,CurrencyDepreciation,1.5,2021-05-06
RW,CurrencyDepreciation,1.5,2020-03-13
RW,CurrencyDepreciation,1.5,2017-08-16
RW,CurrencyDepreciation,3.1,2016-08-09
RW,CurrencyDepreciation,3,2015-05-15
RW,CurrencyDepreciation,2.5,2015-02-09
RW,Economic,2.6,2025-02-05
RW,Economic,2.3,2024-08-13
RW,Economic,2.4,2024-05-13
RW,Economic,2.5,2024-02-08
RW,Economic,2.7,2023-11-06
RW,Economic,2.8,2023-05-04
RW,Economic,2.9,2023-02-07
RW,Economic,3,2022-08-04
RW,Economic,2.9,2022-05-06
RW,Economic,2.1,2020-08-07
RW,Economic,2,2020-08-06
RW,Economic,2.8,2020-04-23
RW,Economic,2,2018-05-17
RW,Economic,2.1,2018-02-14
RW,Economic,2.2,2017-11-17
RW,Economic,2.1,2017-08-16
RW,Economic,2.5,2017-02-17
RW,Economic,2.4,2016-02-09
RW,Economic,2.3,2015-11-10
RW,Economic,2.2,2015-05-15
RW,Economic,2.1,2015-02-09
RW,Expropriation,1.7,2024-08-16
RW,Expropriation,1.7,2024-03-15
RW,Expropriation,1.7,2023-10-26
RW,Expropriation,1.7,2022-11-18
RW,Expropriation,1.7,2021-10-01
RW,Expropriation,1.7,2021-05-04
RW,Expropriation,1.7,2021-01-25
RW,Expropriation,1.7,2020-02-17
RW,Expropriation,1.7,2018-08-28
RW,Expropriation,1.7,2017-03-22
RW,GovernmentStability,1.1,2025-01-31
RW,GovernmentStability,1,2024-07-19
RW,GovernmentStability,1.2,2024-03-15
RW,GovernmentStability,1.2,2023-10-26
RW,GovernmentStability,1,2022-11-18
RW,GovernmentStability,1,2021-10-01
RW,GovernmentStability,1,2021-05-04
RW,GovernmentStability,1,2021-02-22
RW,GovernmentStability,1.6,2020-02-17
RW,GovernmentStability,1.6,2019-07-08
RW,GovernmentStability,1.6,2018-06-18
RW,GovernmentStability,1.8,2017-03-22
RW,Inflation,1.9,2025-02-05
RW,Inflation,1.4,2024-08-13
RW,Inflation,1.6,2023-05-04
RW,Inflation,1.9,2023-02-07
RW,Inflation,2.1,2022-08-04
RW,Inflation,1.9,2022-05-06
RW,Inflation,1.7,2022-02-02
RW,Inflation,1.3,2021-05-06
RW,Inflation,1.3,2020-05-05
RW,Inflation,1.3,2019-11-14
RW,Inflation,1.2,2018-08-15
RW,Inflation,1.1,2018-02-14
RW,Inflation,1.4,2017-08-16
RW,Inflation,2,2017-05-09
RW,Inflation,1.5,2017-02-17
RW,Inflation,1.4,2016-08-09
RW,Inflation,1.2,2015-08-11
RW,Inflation,0.9,2015-05-14
RW,Inflation,0.7,2015-02-09
RW,InfrastructureDisruption,2.4,2025-02-21
RW,InfrastructureDisruption,2.5,2025-01-31
RW,InfrastructureDisruption,2.4,2024-08-16
RW,InfrastructureDisruption,2.4,2024-03-15
RW,InfrastructureDisruption,2.3,2023-10-26
RW,InfrastructureDisruption,2.2,2022-11-23
RW,InfrastructureDisruption,2.4,2021-02-22
RW,InfrastructureDisruption,2.6,2020-01-31
RW,InfrastructureDisruption,3,2018-02-02
RW,InfrastructureDisruption,3.2,2017-02-01
RW,InterstateWar,2.3,2025-02-21
RW,InterstateWar,2.4,2025-01-31
RW,InterstateWar,2.2,2025-01-14
RW,InterstateWar,2.2,2024-08-16
RW,InterstateWar,2.2,2024-05-15
RW,InterstateWar,2.2,2024-01-15
RW,InterstateWar,2.1,2023-10-26
RW,InterstateWar,2.1,2023-01-31
RW,InterstateWar,1.9,2023-01-13
RW,InterstateWar,1.8,2022-11-03
RW,InterstateWar,1.5,2022-04-06
RW,InterstateWar,1.5,2021-10-01
RW,InterstateWar,1.7,2021-03-15
RW,InterstateWar,1.9,2021-01-25
RW,InterstateWar,2,2020-02-17
RW,InterstateWar,2,2019-09-17
RW,InterstateWar,2.2,2019-06-03
RW,InterstateWar,2.1,2018-09-03
RW,InterstateWar,2,2017-03-22
RW,InterstateWar,2.1,2015-07-20
RW,InterstateWar,3,2015-03-02
RW,LabourStrikes,0.8,2024-08-16
RW,LabourStrikes,0.9,2024-03-15
RW,LabourStrikes,0.9,2023-10-26
RW,LabourStrikes,0.9,2022-11-18
RW,LabourStrikes,0.9,2021-10-01
RW,LabourStrikes,0.9,2021-05-04
RW,LabourStrikes,0.9,2021-01-25
RW,LabourStrikes,0.9,2020-02-17
RW,LabourStrikes,1.1,2019-07-08
RW,LabourStrikes,1.1,2018-06-18
RW,LabourStrikes,1.5,2017-03-22
RW,Legal,1.9,2024-08-16
RW,Legal,2,2020-01-27
RW,Legal,2.1,2017-09-11
RW,Legal,2.2,2017-03-22
RW,Operational,1.7,2021-02-22
RW,Operational,1.8,2020-01-31
RW,Operational,1.9,2019-01-21
RW,Operational,2,2018-06-18
RW,Operational,2.1,2017-12-22
RW,Operational,2.2,2017-02-01
RW,PolicyStability,2,2025-01-31
RW,PolicyStability,1.9,2024-07-19
RW,PolicyStability,2,2024-03-15
RW,PolicyStability,2,2023-10-26
RW,PolicyStability,1.9,2022-11-18
RW,PolicyStability,1.9,2021-10-01
RW,PolicyStability,1.9,2021-05-04
RW,PolicyStability,1.9,2021-01-25
RW,PolicyStability,1.9,2020-02-17
RW,PolicyStability,2.1,2018-09-24
RW,PolicyStability,2.3,2017-03-22
RW,PolicyStability,2.4,2015-09-14
RW,Political,1.7,2025-01-31
RW,Political,1.6,2024-07-19
RW,Political,1.7,2023-10-26
RW,Political,1.6,2021-02-22
RW,Political,1.8,2018-09-24
RW,Political,1.9,2018-06-18
RW,Political,2,2017-03-22
RW,Political,2.1,2015-10-26
RW,Political,2.2,2015-09-14
RW,ProtestsAndRiots,1,2024-07-19
RW,ProtestsAndRiots,1,2024-03-15
RW,ProtestsAndRiots,1,2023-10-26
RW,ProtestsAndRiots,1,2022-11-18
RW,ProtestsAndRiots,1,2021-10-01
RW,ProtestsAndRiots,1,2021-05-04
RW,ProtestsAndRiots,1,2021-01-25
RW,ProtestsAndRiots,1,2020-01-27
RW,ProtestsAndRiots,1.2,2019-01-21
RW,ProtestsAndRiots,1.5,2017-12-22
RW,ProtestsAndRiots,1.9,2017-03-22
RW,Recession,2.4,2025-02-05
RW,Recession,1.9,2024-11-12
RW,Recession,2.1,2024-08-13
RW,Recession,2.6,2024-05-13
RW,Recession,3.1,2024-02-08
RW,Recession,4.1,2023-11-06
RW,Recession,4.8,2023-05-04
RW,Recession,5.1,2023-02-07
RW,Recession,5.3,2022-11-03
RW,Recession,5.2,2022-08-04
RW,Recession,5.1,2022-05-06
RW,Recession,1,2021-05-06
RW,Recession,1,2020-11-05
RW,Recession,1,2020-08-06
RW,Recession,6.1,2020-04-23
RW,Recession,1,2019-05-15
RW,Recession,1.1,2018-11-14
RW,Recession,1.3,2018-05-17
RW,Recession,1.8,2017-11-17
RW,Recession,1.6,2016-02-09
RW,Recession,1.1,2015-11-10
RW,Recession,0.8,2015-02-09
RW,RegulatoryBurden,1.6,2024-08-16
RW,RegulatoryBurden,1.7,2024-03-15
RW,RegulatoryBurden,1.7,2023-10-26
RW,RegulatoryBurden,1.7,2022-11-18
RW,RegulatoryBurden,1.7,2021-10-01
RW,RegulatoryBurden,1.7,2021-05-04
RW,RegulatoryBurden,1.7,2021-01-25
RW,RegulatoryBurden,1.7,2020-02-17
RW,RegulatoryBurden,1.7,2019-07-22
RW,RegulatoryBurden,1.7,2018-08-28
RW,RegulatoryBurden,1.7,2017-03-22
RW,Security,1.7,2024-01-15
RW,Security,1.6,2023-01-31
RW,Security,1.5,2022-11-03
RW,Security,1.4,2021-10-21
RW,Security,1.3,2021-10-01
RW,Security,1.4,2021-03-15
RW,Security,1.5,2020-02-17
RW,Security,1.6,2019-09-17
RW,Security,1.7,2019-06-03
RW,Security,1.6,2019-01-21
RW,Security,1.7,2018-10-15
RW,Security,1.8,2017-12-22
RW,Security,2,2015-07-20
RW,Security,2.2,2015-06-08
RW,Security,2.4,2015-03-02
RW,SovereignDefault,3.5,2020-08-07
RW,StateFailure,2,2024-08-16
RW,StateFailure,2,2024-03-15
RW,StateFailure,2,2023-10-26
RW,StateFailure,2,2022-11-18
RW,StateFailure,2,2021-10-01
RW,StateFailure,2,2021-05-04
RW,StateFailure,2,2021-01-25
RW,StateFailure,2,2020-03-23
RW,StateFailure,1.8,2020-02-17
RW,StateFailure,1.8,2019-07-22
RW,StateFailure,1.8,2018-08-28
RW,StateFailure,1.8,2017-03-22
RW,StateFailure,1.9,2015-10-26
RW,StrategicOverall,1.9,2023-05-04
RW,StrategicOverall,2,2022-11-03
RW,StrategicOverall,1.9,2022-05-06
RW,StrategicOverall,1.8,2021-02-22
RW,StrategicOverall,1.9,2020-08-07
RW,StrategicOverall,1.8,2020-08-06
RW,StrategicOverall,2,2020-04-23
RW,StrategicOverall,1.8,2020-02-17
RW,StrategicOverall,1.9,2019-01-21
RW,StrategicOverall,2,2018-06-18
RW,StrategicOverall,2.1,2017-08-16
RW,StrategicOverall,2.2,2017-03-22
RW,StrategicOverall,2.3,2017-02-01
RW,StrategicOverall,2.4,2016-02-09
RW,StrategicOverall,2.3,2015-09-14
RW,Tax,2,2024-08-16
RW,Tax,1.9,2024-03-15
RW,Tax,1.8,2023-10-26
RW,Tax,1.9,2020-01-27
RW,Tax,2,2019-07-22
RW,Tax,2.1,2018-08-28
RW,Tax,2.3,2017-03-22
RW,TaxConsistency,1.9,2024-08-16
RW,TaxConsistency,1.8,2024-03-15
RW,TaxConsistency,1.8,2023-10-26
RW,TaxConsistency,1.8,2022-11-23
RW,TaxConsistency,1.8,2021-10-01
RW,TaxConsistency,1.8,2021-05-04
RW,TaxConsistency,1.8,2021-01-25
RW,TaxConsistency,1.8,2020-01-27
RW,TaxConsistency,2.1,2018-08-28
RW,TaxConsistency,2.3,2017-03-22
RW,TaxIncrease,2,2024-08-16
RW,TaxIncrease,1.9,2024-03-15
RW,TaxIncrease,1.8,2023-10-26
RW,TaxIncrease,2,2022-11-23
RW,TaxIncrease,1.9,2021-10-01
RW,TaxIncrease,1.9,2021-05-04
RW,TaxIncrease,1.9,2021-01-25
RW,TaxIncrease,1.9,2020-02-17
RW,TaxIncrease,1.9,2019-07-22
RW,TaxIncrease,2.1,2018-08-28
RW,TaxIncrease,2.3,2017-03-22
RW,Terrorism,1.6,2025-01-14
RW,Terrorism,1.6,2024-07-19
RW,Terrorism,1.6,2024-05-15
RW,Terrorism,1.6,2024-01-15
RW,Terrorism,1.5,2023-10-26
RW,Terrorism,1.4,2022-11-18
RW,Terrorism,1.3,2022-07-06
RW,Terrorism,1.2,2021-10-21
RW,Terrorism,1.1,2021-10-01
RW,Terrorism,1.1,2021-03-15
RW,Terrorism,1.3,2021-01-25
RW,Terrorism,1.4,2020-02-17
RW,Terrorism,1.5,2019-04-23
RW,Terrorism,1.3,2018-11-20
RW,Terrorism,1.6,2018-10-15
RW,Terrorism,1.9,2017-12-22
RW,Terrorism,2.2,2017-03-22
RW,UnderDevelopment,3.1,2023-07-07
RW,UnderDevelopment,3.2,2022-07-20
RW,UnderDevelopment,3.4,2021-07-13
RW,UnderDevelopment,3.5,2020-07-10
RW,UnderDevelopment,3.4,2019-07-09
RW,UnderDevelopment,3.5,2018-07-11
RW,UnderDevelopment,3.7,2017-07-07
RW,UnderDevelopment,3.9,2015-11-20
RW,UnderDevelopment,3.7,2015-04-28
SA,BriberyAndCorruption,2.8,2024-09-17
SA,BriberyAndCorruption,2.9,2024-06-25
SA,BriberyAndCorruption,3,2023-04-24
SA,BriberyAndCorruption,3.3,2023-01-25
SA,BriberyAndCorruption,3.3,2022-05-23
SA,BriberyAndCorruption,3.4,2022-02-08
SA,BriberyAndCorruption,3.5,2022-01-19
SA,BriberyAndCorruption,3.7,2021-03-08
SA,BriberyAndCorruption,3.9,2020-11-09
SA,BriberyAndCorruption,3.9,2020-06-23
SA,BriberyAndCorruption,4.4,2020-01-27
SA,BriberyAndCorruption,4.4,2019-11-11
SA,BriberyAndCorruption,4.4,2019-05-28
SA,BriberyAndCorruption,4.7,2018-10-23
SA,BriberyAndCorruption,4.6,2018-01-22
SA,BriberyAndCorruption,4.9,2016-10-31
SA,BriberyAndCorruption,4.8,2015-02-16
SA,CapitalTransfer,0.4,2024-05-13
SA,CapitalTransfer,0.3,2024-02-08
SA,CapitalTransfer,0.4,2023-08-02
SA,CapitalTransfer,0.3,2018-02-14
SA,CapitalTransfer,0.2,2016-11-10
SA,CivilWar,1.2,2024-09-17
SA,CivilWar,1.5,2024-06-25
SA,CivilWar,1.6,2023-01-25
SA,CivilWar,1.7,2022-01-19
SA,CivilWar,1.8,2020-11-09
SA,CivilWar,2,2020-06-23
SA,CivilWar,1.8,2020-04-20
SA,CivilWar,1.8,2019-11-11
SA,CivilWar,2,2017-11-13
SA,CivilWar,1.7,2015-11-02
SA,ContractAlteration,2.4,2024-08-14
SA,ContractAlteration,2.7,2024-06-25
SA,ContractAlteration,2.6,2023-01-25
SA,ContractAlteration,2.9,2022-09-14
SA,ContractAlteration,3.1,2022-05-30
SA,ContractAlteration,3.9,2022-05-23
SA,ContractAlteration,4.1,2022-05-19
SA,ContractAlteration,4.2,2022-03-09
SA,ContractAlteration,4.4,2022-01-19
SA,ContractAlteration,4.3,2020-11-09
SA,ContractAlteration,4.3,2020-10-26
SA,ContractAlteration,4.4,2020-06-15
SA,ContractAlteration,4.3,2020-04-20
SA,ContractAlteration,4.4,2020-04-14
SA,ContractAlteration,4.4,2020-03-31
SA,ContractAlteration,4.3,2020-03-23
SA,ContractAlteration,4.2,2019-11-11
SA,ContractAlteration,4.2,2018-10-23
SA,ContractAlteration,4.1,2018-04-30
SA,ContractAlteration,4.1,2018-01-22
SA,ContractAlteration,4,2017-12-18
SA,ContractAlteration,3.9,2017-04-03
SA,ContractAlteration,4.1,2016-10-03
SA,ContractAlteration,4,2016-09-19
SA,ContractAlteration,4.5,2016-04-11
SA,ContractAlteration,4.3,2015-09-29
SA,ContractAlteration,3.9,2015-06-29
SA,ContractEnforcement,3.1,2024-09-17
SA,ContractEnforcement,3.2,2024-06-25
SA,ContractEnforcement,3.8,2023-04-24
SA,ContractEnforcement,4,2023-03-09
SA,ContractEnforcement,4.2,2023-01-25
SA,ContractEnforcement,4.3,2022-05-19
SA,ContractEnforcement,4.4,2022-01-07
SA,ContractEnforcement,4.5,2020-11-09
SA,ContractEnforcement,4.5,2020-07-13
SA,ContractEnforcement,4.5,2020-04-14
SA,ContractEnforcement,4.5,2019-11-11
SA,ContractEnforcement,4.5,2018-11-12
SA,ContractEnforcement,4.5,2016-09-19
SA,ContractEnforcement,4.4,2015-06-01
SA,ContractEnforcement,4.4,2015-01-26
SA,CurrencyDepreciation,0.5,2024-11-12
SA,CurrencyDepreciation,0.6,2024-05-13
SA,CurrencyDepreciation,0.5,2022-08-04
SA,CurrencyDepreciation,0.4,2021-05-06
SA,CurrencyDepreciation,0.6,2020-08-06
SA,CurrencyDepreciation,0.7,2020-05-05
SA,CurrencyDepreciation,0.5,2016-02-09
SA,Economic,1,2025-02-05
SA,Economic,0.9,2024-11-12
SA,Economic,1,2024-05-13
SA,Economic,0.8,2024-02-08
SA,Economic,0.7,2023-11-06
SA,Economic,0.9,2023-05-04
SA,Economic,1,2022-08-04
SA,Economic,0.8,2022-02-02
SA,Economic,0.7,2021-11-05
SA,Economic,0.6,2021-05-06
SA,Economic,0.9,2020-11-05
SA,Economic,1,2020-08-06
SA,Economic,1.7,2020-05-06
SA,Economic,1.6,2020-05-05
SA,Economic,1.7,2020-04-23
SA,Economic,0.8,2019-07-09
SA,Economic,0.7,2019-05-15
SA,Economic,0.8,2019-02-13
SA,Economic,0.9,2018-08-15
SA,Economic,1.2,2018-07-11
SA,Economic,1.3,2018-02-14
SA,Economic,1.4,2017-11-17
SA,Economic,1.2,2017-08-16
SA,Economic,1.1,2017-05-09
SA,Economic,1.2,2016-11-10
SA,Economic,1.1,2016-05-10
SA,Economic,0.9,2016-02-09
SA,Economic,0.7,2015-02-09
SA,Expropriation,0.4,2024-08-14
SA,Expropriation,0.4,2024-06-25
SA,Expropriation,1.5,2023-04-24
SA,Expropriation,1.8,2023-01-25
SA,Expropriation,2,2022-09-14
SA,Expropriation,2.3,2022-05-19
SA,Expropriation,2.6,2022-01-19
SA,Expropriation,2.7,2020-10-26
SA,Expropriation,2.7,2020-09-18
SA,Expropriation,2.5,2020-05-18
SA,Expropriation,2.3,2020-03-23
SA,Expropriation,2.2,2019-11-11
SA,Expropriation,2.1,2018-06-18
SA,Expropriation,2.4,2018-01-22
SA,Expropriation,1.5,2016-09-19
SA,GovernmentStability,1.3,2025-01-13
SA,GovernmentStability,1.4,2024-09-17
SA,GovernmentStability,1.5,2024-03-13
SA,GovernmentStability,1.6,2023-01-25
SA,GovernmentStability,1.8,2022-09-28
SA,GovernmentStability,1.9,2022-09-14
SA,GovernmentStability,2,2022-05-27
SA,GovernmentStability,2.3,2021-02-22
SA,GovernmentStability,2.4,2020-10-26
SA,GovernmentStability,2.4,2020-07-27
SA,GovernmentStability,2.4,2020-04-14
SA,GovernmentStability,2.4,2020-03-31
SA,GovernmentStability,2.5,2020-03-23
SA,GovernmentStability,2.6,2020-03-09
SA,GovernmentStability,2.7,2020-01-27
SA,GovernmentStability,2.6,2019-09-17
SA,GovernmentStability,2.8,2019-04-23
SA,GovernmentStability,3,2018-11-05
SA,GovernmentStability,2.8,2018-10-23
SA,GovernmentStability,2.7,2018-06-18
SA,GovernmentStability,2.9,2017-11-13
SA,GovernmentStability,2.5,2017-06-12
SA,GovernmentStability,2.8,2017-03-28
SA,GovernmentStability,3,2016-04-11
SA,GovernmentStability,2.8,2015-09-29
SA,GovernmentStability,2.3,2015-09-08
SA,GovernmentStability,2,2015-05-04
SA,GovernmentStability,1.9,2015-03-30
SA,GovernmentStability,2,2015-01-26
SA,Inflation,1.9,2025-02-05
SA,Inflation,1.8,2024-11-12
SA,Inflation,1.9,2024-08-13
SA,Inflation,2.1,2024-05-13
SA,Inflation,1.3,2024-02-08
SA,Inflation,1.1,2023-11-06
SA,Inflation,1.5,2023-08-02
SA,Inflation,1.7,2023-05-04
SA,Inflation,1.9,2023-02-07
SA,Inflation,2.1,2022-11-03
SA,Inflation,2.3,2022-08-04
SA,Inflation,2.6,2022-05-06
SA,Inflation,2.1,2022-02-02
SA,Inflation,1.6,2021-11-05
SA,Inflation,0.6,2021-05-06
SA,Inflation,0.6,2021-02-03
SA,Inflation,0.4,2020-05-05
SA,Inflation,1.1,2019-05-15
SA,Inflation,1.6,2019-02-13
SA,Inflation,2.1,2017-05-09
SA,Inflation,2,2016-11-10
SA,Inflation,1.8,2016-08-09
SA,Inflation,1.5,2016-05-10
SA,Inflation,1,2016-02-09
SA,Inflation,0.6,2015-02-09
SA,InfrastructureDisruption,2.2,2024-09-17
SA,InfrastructureDisruption,2.3,2023-01-25
SA,InfrastructureDisruption,2.6,2022-10-04
SA,InfrastructureDisruption,3,2022-01-19
SA,InfrastructureDisruption,3,2021-02-22
SA,InfrastructureDisruption,2.9,2020-01-31
SA,InfrastructureDisruption,2.3,2018-02-02
SA,InfrastructureDisruption,1.8,2015-11-24
SA,InfrastructureDisruption,2,2015-06-19
SA,InterstateWar,2.1,2024-11-06
SA,InterstateWar,2.1,2024-09-17
SA,InterstateWar,2.2,2024-04-29
SA,InterstateWar,2.1,2023-04-17
SA,InterstateWar,2.1,2023-03-29
SA,InterstateWar,2.3,2023-01-25
SA,InterstateWar,2.3,2022-11-30
SA,InterstateWar,2.5,2022-09-23
SA,InterstateWar,2.9,2022-01-19
SA,InterstateWar,3,2021-01-11
SA,InterstateWar,3,2020-09-18
SA,InterstateWar,3,2020-05-11
SA,InterstateWar,2.8,2020-04-20
SA,InterstateWar,2.8,2020-04-14
SA,InterstateWar,2.9,2019-09-17
SA,InterstateWar,2.9,2019-08-28
SA,InterstateWar,2.9,2019-08-19
SA,InterstateWar,2.9,2019-06-17
SA,InterstateWar,2.8,2019-05-14
SA,InterstateWar,2.7,2018-06-18
SA,InterstateWar,3,2017-11-13
SA,InterstateWar,2.7,2017-06-12
SA,InterstateWar,2.4,2017-04-03
SA,InterstateWar,2.3,2016-10-31
SA,InterstateWar,2.5,2015-03-30
SA,LabourStrikes,1,2024-06-25
SA,LabourStrikes,1.3,2023-01-25
SA,LabourStrikes,1.5,2022-01-19
SA,LabourStrikes,1.8,2020-11-30
SA,LabourStrikes,1.9,2020-06-23
SA,LabourStrikes,1.7,2020-05-11
SA,LabourStrikes,1.5,2020-04-14
SA,LabourStrikes,1.6,2019-11-11
SA,LabourStrikes,2,2018-12-10
SA,LabourStrikes,2,2016-10-03
SA,LabourStrikes,1.9,2016-05-16
SA,LabourStrikes,1.6,2016-03-21
SA,Legal,2,2024-08-14
SA,Legal,2.1,2024-06-25
SA,Legal,2.6,2023-04-24
SA,Legal,2.8,2023-03-09
SA,Legal,2.9,2023-01-25
SA,Legal,3.1,2022-09-14
SA,Legal,3.2,2022-05-30
SA,Legal,3.5,2022-05-23
SA,Legal,3.6,2022-05-19
SA,Legal,3.7,2022-03-09
SA,Legal,3.8,2020-10-26
SA,Legal,3.9,2020-09-18
SA,Legal,3.8,2020-05-18
SA,Legal,3.7,2020-03-23
SA,Legal,3.6,2018-06-18
SA,Legal,3.7,2018-01-22
SA,Legal,3.3,2017-04-03
SA,Legal,3.4,2016-10-03
SA,Legal,3.3,2016-09-19
SA,Legal,3.6,2016-04-11
SA,Legal,3.5,2015-09-29
SA,Legal,3.4,2015-06-29
SA,Legal,3.6,2015-01-26
SA,Operational,2,2024-08-14
SA,Operational,2.1,2024-06-25
SA,Operational,2.2,2023-04-24
SA,Operational,2.3,2023-01-25
SA,Operational,2.5,2022-10-04
SA,Operational,2.6,2022-05-27
SA,Operational,2.7,2022-01-19
SA,Operational,2.8,2022-01-07
SA,Operational,2.9,2020-06-23
SA,Operational,3,2020-03-31
SA,Operational,3.1,2020-01-31
SA,Operational,3,2019-11-11
SA,Operational,3.1,2019-05-28
SA,Operational,3.2,2018-04-30
SA,Operational,3.1,2018-02-02
SA,Operational,3,2018-01-22
SA,Operational,3.1,2016-10-31
SA,Operational,3,2016-10-03
SA,Operational,2.9,2016-03-21
SA,PolicyStability,1.2,2025-01-13
SA,PolicyStability,1.3,2024-11-06
SA,PolicyStability,1.4,2024-08-14
SA,PolicyStability,1.6,2024-03-13
SA,PolicyStability,1.7,2023-12-11
SA,PolicyStability,1.8,2023-09-13
SA,PolicyStability,1.9,2023-03-29
SA,PolicyStability,2,2023-03-08
SA,PolicyStability,2.1,2023-01-25
SA,PolicyStability,2.2,2022-09-28
SA,PolicyStability,2.3,2022-05-27
SA,PolicyStability,3,2022-03-09
SA,PolicyStability,3.1,2022-01-07
SA,PolicyStability,3.1,2021-11-02
SA,PolicyStability,3.1,2021-07-12
SA,PolicyStability,3.1,2021-04-06
SA,PolicyStability,3.2,2021-02-22
SA,PolicyStability,3.2,2020-11-09
SA,PolicyStability,3.2,2020-10-26
SA,PolicyStability,3.2,2020-06-15
SA,PolicyStability,3,2020-04-14
SA,PolicyStability,3,2020-03-31
SA,PolicyStability,3.1,2020-03-23
SA,PolicyStability,2.9,2020-03-09
SA,PolicyStability,2.8,2020-01-27
SA,PolicyStability,2.7,2019-11-11
SA,PolicyStability,2.8,2018-10-23
SA,PolicyStability,2.7,2018-07-16
SA,PolicyStability,2.7,2018-04-30
SA,PolicyStability,2.7,2017-11-13
SA,PolicyStability,2.5,2017-09-25
SA,PolicyStability,2.4,2017-06-12
SA,PolicyStability,2.7,2016-08-08
SA,PolicyStability,2.5,2016-06-22
SA,PolicyStability,2.1,2016-04-11
SA,Political,1.4,2025-01-13
SA,Political,1.5,2024-09-17
SA,Political,1.6,2024-08-14
SA,Political,1.7,2023-12-11
SA,Political,1.8,2023-03-29
SA,Political,1.9,2023-01-25
SA,Political,2,2022-09-28
SA,Political,2.1,2022-05-27
SA,Political,2.5,2022-03-09
SA,Political,2.6,2021-03-15
SA,Political,2.7,2020-01-27
SA,Political,2.6,2019-04-23
SA,Political,2.7,2018-11-05
SA,Political,2.6,2017-11-13
SA,Political,2.4,2017-06-12
SA,Political,2.6,2017-03-28
SA,Political,2.7,2016-10-31
SA,Political,2.6,2016-08-08
SA,Political,2.5,2016-06-22
SA,Political,2.4,2016-04-11
SA,Political,2.3,2015-09-29
SA,Political,2.1,2015-09-08
SA,Political,2,2015-01-26
SA,ProtestsAndRiots,1.1,2024-06-25
SA,ProtestsAndRiots,1.3,2023-01-25
SA,ProtestsAndRiots,1.5,2022-05-27
SA,ProtestsAndRiots,1.8,2022-01-19
SA,ProtestsAndRiots,2,2021-03-08
SA,ProtestsAndRiots,2,2020-11-09
SA,ProtestsAndRiots,2,2020-06-23
SA,ProtestsAndRiots,1.9,2020-06-01
SA,ProtestsAndRiots,1.9,2020-05-18
SA,ProtestsAndRiots,1.8,2020-05-11
SA,ProtestsAndRiots,1.8,2019-11-11
SA,ProtestsAndRiots,1.9,2018-05-29
SA,ProtestsAndRiots,2,2018-01-22
SA,ProtestsAndRiots,2.3,2017-11-13
SA,ProtestsAndRiots,2.1,2017-06-12
SA,ProtestsAndRiots,2,2016-10-03
SA,ProtestsAndRiots,1.8,2015-06-01
SA,ProtestsAndRiots,1.7,2015-05-04
SA,Recession,2.2,2025-02-05
SA,Recession,2.1,2024-11-12
SA,Recession,2.3,2024-08-13
SA,Recession,2.1,2024-05-13
SA,Recession,1.7,2023-11-06
SA,Recession,2,2023-08-02
SA,Recession,1.9,2023-05-04
SA,Recession,2.3,2023-02-07
SA,Recession,2.6,2022-11-03
SA,Recession,1.9,2022-08-04
SA,Recession,0.9,2022-05-06
SA,Recession,1,2022-02-02
SA,Recession,0.8,2021-11-05
SA,Recession,0.9,2021-08-04
SA,Recession,1.1,2021-05-06
SA,Recession,2.6,2021-02-03
SA,Recession,3.1,2020-11-05
SA,Recession,3.6,2020-08-06
SA,Recession,7.6,2020-04-23
SA,Recession,2,2019-08-13
SA,Recession,1.8,2019-02-13
SA,Recession,1.6,2018-08-15
SA,Recession,3.6,2018-02-14
SA,Recession,4.1,2017-11-17
SA,Recession,3.1,2017-08-16
SA,Recession,2.6,2017-05-09
SA,Recession,3.2,2016-11-10
SA,Recession,3,2016-08-09
SA,Recession,2.9,2016-05-10
SA,Recession,2.5,2016-02-09
SA,Recession,1.9,2015-11-10
SA,Recession,1.8,2015-08-11
SA,Recession,1.7,2015-05-13
SA,Recession,1.5,2015-02-09
SA,RegulatoryBurden,1.9,2024-11-06
SA,RegulatoryBurden,1.8,2024-08-14
SA,RegulatoryBurden,2,2024-06-25
SA,RegulatoryBurden,2.2,2023-12-11
SA,RegulatoryBurden,2.3,2023-03-08
SA,RegulatoryBurden,2.4,2022-05-27
