StateCode,StateName,ZIP,County
OK,Oklahoma,73658,Dewey
OK,Oklahoma,73659,Dewey
OK,Oklahoma,73660,Roger Mills
OK,Oklahoma,73661,Washita
OK,Oklahoma,73662,Beckham
OK,Oklahoma,73663,Dewey
OK,Oklahoma,73664,Washita
OK,Oklahoma,73666,Roger Mills
OK,Oklahoma,73667,Dewey
OK,Oklahoma,73668,Beckham
OK,Oklahoma,73669,Custer
OK,Oklahoma,73673,Greer
OK,Oklahoma,73701,Garfield
OK,Oklahoma,73702,Garfield
OK,Oklahoma,73703,Garfield
OK,Oklahoma,73705,Garfield
OK,Oklahoma,73706,Garfield
OK,Oklahoma,73716,Alfalfa
OK,Oklahoma,73717,Woods
OK,Oklahoma,73718,Major
OK,Oklahoma,73719,Alfalfa
OK,Oklahoma,73720,Garfield
OK,Oklahoma,73722,Alfalfa
OK,Oklahoma,73724,Blaine
OK,Oklahoma,73726,Alfalfa
OK,Oklahoma,73727,Garfield
OK,Oklahoma,73728,Alfalfa
OK,Oklahoma,73729,Major
OK,Oklahoma,73730,Garfield
OK,Oklahoma,73731,Woods
OK,Oklahoma,73733,Garfield
OK,Oklahoma,73734,Kingfisher
OK,Oklahoma,73735,Garfield
OK,Oklahoma,73736,Garfield
OK,Oklahoma,73737,Major
OK,Oklahoma,73738,Garfield
OK,Oklahoma,73739,Alfalfa
OK,Oklahoma,73741,Alfalfa
OK,Oklahoma,73742,Kingfisher
OK,Oklahoma,73743,Garfield
OK,Oklahoma,73744,Blaine
OK,Oklahoma,73746,Woods
OK,Oklahoma,73747,Major
OK,Oklahoma,73749,Alfalfa
OK,Oklahoma,73750,Kingfisher
OK,Oklahoma,73753,Garfield
OK,Oklahoma,73754,Garfield
OK,Oklahoma,73755,Blaine
OK,Oklahoma,73756,Kingfisher
OK,Oklahoma,73757,Noble
OK,Oklahoma,73758,Grant
OK,Oklahoma,73759,Grant
OK,Oklahoma,73760,Major
OK,Oklahoma,73761,Grant
OK,Oklahoma,73762,Kingfisher
OK,Oklahoma,73763,Blaine
OK,Oklahoma,73764,Kingfisher
OK,Oklahoma,73766,Grant
OK,Oklahoma,73768,Major
OK,Oklahoma,73770,Blaine
OK,Oklahoma,73771,Grant
OK,Oklahoma,73772,Blaine
OK,Oklahoma,73773,Garfield
OK,Oklahoma,73801,Woodward
OK,Oklahoma,73802,Woodward
OK,Oklahoma,73832,Ellis
OK,Oklahoma,73834,Harper
OK,Oklahoma,73835,Dewey
OK,Oklahoma,73838,Major
OK,Oklahoma,73840,Ellis
OK,Oklahoma,73841,Woodward
OK,Oklahoma,73842,Woods
OK,Oklahoma,73843,Ellis
OK,Oklahoma,73844,Beaver
OK,Oklahoma,73848,Beaver
OK,Oklahoma,73851,Harper
OK,Oklahoma,73852,Woodward
OK,Oklahoma,73853,Woodward
OK,Oklahoma,73855,Harper
OK,Oklahoma,73857,Woodward
OK,Oklahoma,73858,Ellis
OK,Oklahoma,73859,Dewey
OK,Oklahoma,73860,Woods
OK,Oklahoma,73901,Texas
OK,Oklahoma,73931,Beaver
OK,Oklahoma,73932,Beaver
OK,Oklahoma,73933,Cimarron
OK,Oklahoma,73937,Cimarron
OK,Oklahoma,73938,Beaver
OK,Oklahoma,73939,Texas
OK,Oklahoma,73942,Texas
OK,Oklahoma,73944,Texas
OK,Oklahoma,73945,Texas
OK,Oklahoma,73946,Cimarron
OK,Oklahoma,73947,Cimarron
OK,Oklahoma,73949,Texas
OK,Oklahoma,73950,Beaver
OK,Oklahoma,73951,Texas
OK,Oklahoma,74001,Osage
OK,Oklahoma,74002,Osage
OK,Oklahoma,74003,Osage
OK,Oklahoma,74004,Washington
OK,Oklahoma,74005,Washington
OK,Oklahoma,74006,Washington
OK,Oklahoma,74008,Tulsa
OK,Oklahoma,74010,Creek
OK,Oklahoma,74011,Tulsa
OK,Oklahoma,74012,Tulsa
OK,Oklahoma,74013,Wagoner
OK,Oklahoma,74014,Wagoner
OK,Oklahoma,74015,Rogers
OK,Oklahoma,74016,Rogers
OK,Oklahoma,74017,Rogers
OK,Oklahoma,74018,Rogers
OK,Oklahoma,74019,Rogers
OK,Oklahoma,74020,Pawnee
OK,Oklahoma,74021,Tulsa
OK,Oklahoma,74022,Washington
OK,Oklahoma,74023,Payne
OK,Oklahoma,74026,Lincoln
OK,Oklahoma,74027,Nowata
OK,Oklahoma,74028,Creek
OK,Oklahoma,74029,Washington
OK,Oklahoma,74030,Creek
OK,Oklahoma,74031,Rogers
OK,Oklahoma,74032,Payne
OK,Oklahoma,74033,Tulsa
OK,Oklahoma,74034,Pawnee
OK,Oklahoma,74035,Osage
OK,Oklahoma,74036,Rogers
OK,Oklahoma,74037,Tulsa
OK,Oklahoma,74038,Pawnee
OK,Oklahoma,74039,Creek
OK,Oklahoma,74041,Creek
OK,Oklahoma,74042,Nowata
OK,Oklahoma,74043,Tulsa
OK,Oklahoma,74044,Creek
OK,Oklahoma,74045,Pawnee
OK,Oklahoma,74046,Creek
OK,Oklahoma,74047,Tulsa
OK,Oklahoma,74048,Nowata
OK,Oklahoma,74050,Creek
OK,Oklahoma,74051,Washington
OK,Oklahoma,74052,Creek
OK,Oklahoma,74053,Rogers
OK,Oklahoma,74054,Osage
OK,Oklahoma,74055,Tulsa
OK,Oklahoma,74056,Osage
OK,Oklahoma,74058,Pawnee
OK,Oklahoma,74059,Payne
OK,Oklahoma,74060,Osage
OK,Oklahoma,74061,Washington
OK,Oklahoma,74062,Payne
OK,Oklahoma,74063,Tulsa
OK,Oklahoma,74066,Creek
OK,Oklahoma,74067,Creek
OK,Oklahoma,74068,Creek
OK,Oklahoma,74070,Osage
OK,Oklahoma,74071,Creek
OK,Oklahoma,74072,Nowata
OK,Oklahoma,74073,Tulsa
OK,Oklahoma,74074,Payne
OK,Oklahoma,74075,Payne
OK,Oklahoma,74076,Payne
OK,Oklahoma,74077,Payne
OK,Oklahoma,74078,Payne
OK,Oklahoma,74079,Lincoln
OK,Oklahoma,74080,Rogers
OK,Oklahoma,74081,Pawnee
OK,Oklahoma,74082,Washington
OK,Oklahoma,74083,Nowata
OK,Oklahoma,74084,Osage
OK,Oklahoma,74085,Payne
OK,Oklahoma,74101,Tulsa
OK,Oklahoma,74102,Tulsa
OK,Oklahoma,74103,Tulsa
OK,Oklahoma,74104,Tulsa
OK,Oklahoma,74105,Tulsa
OK,Oklahoma,74106,Tulsa
OK,Oklahoma,74107,Tulsa
OK,Oklahoma,74108,Tulsa
OK,Oklahoma,74110,Tulsa
OK,Oklahoma,74112,Tulsa
OK,Oklahoma,74114,Tulsa
OK,Oklahoma,74115,Tulsa
OK,Oklahoma,74116,Tulsa
OK,Oklahoma,74117,Tulsa
OK,Oklahoma,74119,Tulsa
OK,Oklahoma,74120,Tulsa
OK,Oklahoma,74121,Tulsa
OK,Oklahoma,74126,Tulsa
OK,Oklahoma,74127,Tulsa
OK,Oklahoma,74128,Tulsa
OK,Oklahoma,74129,Tulsa
OK,Oklahoma,74130,Tulsa
OK,Oklahoma,74131,Creek
OK,Oklahoma,74132,Tulsa
OK,Oklahoma,74133,Tulsa
OK,Oklahoma,74134,Tulsa
OK,Oklahoma,74135,Tulsa
OK,Oklahoma,74136,Tulsa
OK,Oklahoma,74137,Tulsa
OK,Oklahoma,74141,Tulsa
OK,Oklahoma,74145,Tulsa
OK,Oklahoma,74146,Tulsa
OK,Oklahoma,74147,Tulsa
OK,Oklahoma,74148,Tulsa
OK,Oklahoma,74149,Tulsa
OK,Oklahoma,74150,Tulsa
OK,Oklahoma,74152,Tulsa
OK,Oklahoma,74153,Tulsa
OK,Oklahoma,74155,Tulsa
OK,Oklahoma,74156,Tulsa
OK,Oklahoma,74157,Tulsa
OK,Oklahoma,74158,Tulsa
OK,Oklahoma,74159,Tulsa
OK,Oklahoma,74169,Tulsa
OK,Oklahoma,74170,Tulsa
OK,Oklahoma,74171,Tulsa
OK,Oklahoma,74172,Tulsa
OK,Oklahoma,74182,Tulsa
OK,Oklahoma,74183,Tulsa
OK,Oklahoma,74184,Tulsa
OK,Oklahoma,74186,Tulsa
OK,Oklahoma,74187,Tulsa
OK,Oklahoma,74189,Tulsa
OK,Oklahoma,74192,Tulsa
OK,Oklahoma,74193,Tulsa
OK,Oklahoma,74194,Tulsa
OK,Oklahoma,74301,Craig
OK,Oklahoma,74330,Mayes
OK,Oklahoma,74331,Delaware
OK,Oklahoma,74332,Craig
OK,Oklahoma,74333,Craig
OK,Oklahoma,74335,Ottawa
OK,Oklahoma,74337,Mayes
OK,Oklahoma,74338,Delaware
OK,Oklahoma,74339,Ottawa
OK,Oklahoma,74340,Mayes
OK,Oklahoma,74342,Delaware
OK,Oklahoma,74343,Ottawa
OK,Oklahoma,74344,Delaware
OK,Oklahoma,74345,Delaware
OK,Oklahoma,74346,Delaware
OK,Oklahoma,74347,Delaware
OK,Oklahoma,74349,Craig
OK,Oklahoma,74350,Mayes
OK,Oklahoma,74352,Mayes
OK,Oklahoma,74354,Ottawa
OK,Oklahoma,74355,Ottawa
OK,Oklahoma,74358,Ottawa
OK,Oklahoma,74359,Delaware
OK,Oklahoma,74360,Ottawa
OK,Oklahoma,74361,Mayes
OK,Oklahoma,74362,Mayes
OK,Oklahoma,74363,Ottawa
OK,Oklahoma,74364,Delaware
OK,Oklahoma,74365,Mayes
OK,Oklahoma,74366,Mayes
OK,Oklahoma,74367,Mayes
OK,Oklahoma,74368,Delaware
OK,Oklahoma,74369,Craig
OK,Oklahoma,74370,Ottawa
OK,Oklahoma,74401,Muskogee
OK,Oklahoma,74402,Muskogee
OK,Oklahoma,74403,Muskogee
OK,Oklahoma,74421,Okmulgee
OK,Oklahoma,74422,Muskogee
OK,Oklahoma,74423,Muskogee
OK,Oklahoma,74425,Pittsburg
OK,Oklahoma,74426,McIntosh
OK,Oklahoma,74427,Cherokee
OK,Oklahoma,74428,McIntosh
OK,Oklahoma,74429,Wagoner
OK,Oklahoma,74430,Pittsburg
OK,Oklahoma,74431,Okmulgee
OK,Oklahoma,74432,McIntosh
OK,Oklahoma,74434,Muskogee
OK,Oklahoma,74435,Sequoyah
OK,Oklahoma,74436,Muskogee
OK,Oklahoma,74437,Okmulgee
OK,Oklahoma,74438,McIntosh
OK,Oklahoma,74439,Muskogee
OK,Oklahoma,74440,Haskell
OK,Oklahoma,74441,Cherokee
OK,Oklahoma,74442,Pittsburg
OK,Oklahoma,74444,Cherokee
OK,Oklahoma,74445,Okmulgee
OK,Oklahoma,74446,Wagoner
OK,Oklahoma,74447,Okmulgee
OK,Oklahoma,74450,Muskogee
OK,Oklahoma,74451,Cherokee
OK,Oklahoma,74452,Cherokee
OK,Oklahoma,74454,Wagoner
OK,Oklahoma,74455,Muskogee
OK,Oklahoma,74456,Okmulgee
OK,Oklahoma,74457,Adair
OK,Oklahoma,74458,Wagoner
OK,Oklahoma,74459,McIntosh
OK,Oklahoma,74460,Okmulgee
OK,Oklahoma,74461,McIntosh
OK,Oklahoma,74462,Haskell
OK,Oklahoma,74463,Muskogee
OK,Oklahoma,74464,Cherokee
OK,Oklahoma,74465,Cherokee
OK,Oklahoma,74467,Wagoner
OK,Oklahoma,74468,Muskogee
OK,Oklahoma,74469,Muskogee
OK,Oklahoma,74470,Muskogee
OK,Oklahoma,74471,Cherokee
OK,Oklahoma,74472,Haskell
OK,Oklahoma,74477,Wagoner
OK,Oklahoma,74501,Pittsburg
OK,Oklahoma,74502,Pittsburg
OK,Oklahoma,74521,Pushmataha
OK,Oklahoma,74522,Pittsburg
OK,Oklahoma,74523,Pushmataha
OK,Oklahoma,74525,Atoka
OK,Oklahoma,74528,Pittsburg
OK,Oklahoma,74529,Pittsburg
OK,Oklahoma,74530,Johnston
OK,Oklahoma,74531,Hughes
OK,Oklahoma,74533,Atoka
OK,Oklahoma,74534,Coal
OK,Oklahoma,74535,Coal
OK,Oklahoma,74536,Pushmataha
OK,Oklahoma,74538,Coal
OK,Oklahoma,74540,Atoka
OK,Oklahoma,74542,Atoka
OK,Oklahoma,74543,Pushmataha
OK,Oklahoma,74545,Latimer
OK,Oklahoma,74546,Pittsburg
OK,Oklahoma,74547,Pittsburg
OK,Oklahoma,74549,Pushmataha
OK,Oklahoma,74552,Haskell
OK,Oklahoma,74553,Pittsburg
OK,Oklahoma,74554,Pittsburg
OK,Oklahoma,74555,Atoka
OK,Oklahoma,74556,Coal
OK,Oklahoma,74557,Pushmataha
OK,Oklahoma,74558,Pushmataha
OK,Oklahoma,74559,Latimer
OK,Oklahoma,74560,Pittsburg
OK,Oklahoma,74561,Pittsburg
OK,Oklahoma,74562,Pushmataha
OK,Oklahoma,74563,Latimer
OK,Oklahoma,74565,Pittsburg
OK,Oklahoma,74567,Pushmataha
OK,Oklahoma,74569,Atoka
OK,Oklahoma,74570,Hughes
OK,Oklahoma,74571,Le Flore
OK,Oklahoma,74572,Coal
OK,Oklahoma,74574,Pushmataha
OK,Oklahoma,74576,Atoka
OK,Oklahoma,74577,Le Flore
OK,Oklahoma,74578,Latimer
OK,Oklahoma,74601,Kay
OK,Oklahoma,74602,Kay
OK,Oklahoma,74604,Kay
OK,Oklahoma,74630,Noble
OK,Oklahoma,74631,Kay
OK,Oklahoma,74632,Kay
OK,Oklahoma,74633,Osage
OK,Oklahoma,74636,Grant
OK,Oklahoma,74637,Osage
OK,Oklahoma,74640,Garfield
OK,Oklahoma,74641,Kay
OK,Oklahoma,74643,Grant
OK,Oklahoma,74644,Noble
OK,Oklahoma,74646,Kay
OK,Oklahoma,74647,Kay
OK,Oklahoma,74650,Pawnee
OK,Oklahoma,74651,Noble
OK,Oklahoma,74652,Osage
OK,Oklahoma,74653,Kay
OK,Oklahoma,74701,Bryan
OK,Oklahoma,74702,Bryan
OK,Oklahoma,74720,Bryan
OK,Oklahoma,74721,Bryan
OK,Oklahoma,74722,McCurtain
OK,Oklahoma,74723,Bryan
OK,Oklahoma,74724,McCurtain
OK,Oklahoma,74726,Bryan
OK,Oklahoma,74727,Choctaw
OK,Oklahoma,74728,McCurtain
OK,Oklahoma,74729,Bryan
OK,Oklahoma,74730,Bryan
OK,Oklahoma,74731,Bryan
OK,Oklahoma,74733,Bryan
OK,Oklahoma,74734,McCurtain
OK,Oklahoma,74735,Choctaw
OK,Oklahoma,74736,McCurtain
OK,Oklahoma,74737,McCurtain
OK,Oklahoma,74738,Choctaw
OK,Oklahoma,74740,McCurtain
OK,Oklahoma,74741,Bryan
OK,Oklahoma,74743,Choctaw
OK,Oklahoma,74745,McCurtain
OK,Oklahoma,74747,Bryan
OK,Oklahoma,74748,Bryan
OK,Oklahoma,74750,McCurtain
OK,Oklahoma,74752,McCurtain
OK,Oklahoma,74753,Bryan
OK,Oklahoma,74754,McCurtain
OK,Oklahoma,74755,McCurtain
OK,Oklahoma,74756,Choctaw
OK,Oklahoma,74759,Choctaw
OK,Oklahoma,74760,Choctaw
OK,Oklahoma,74761,Choctaw
OK,Oklahoma,74764,McCurtain
OK,Oklahoma,74766,McCurtain
OK,Oklahoma,74801,Pottawatomie
OK,Oklahoma,74802,Pottawatomie
OK,Oklahoma,74804,Pottawatomie
OK,Oklahoma,74818,Seminole
OK,Oklahoma,74820,Pontotoc
OK,Oklahoma,74821,Pontotoc
OK,Oklahoma,74824,Lincoln
OK,Oklahoma,74825,Pontotoc
OK,Oklahoma,74826,Pottawatomie
OK,Oklahoma,74827,Hughes
OK,Oklahoma,74829,Okfuskee
OK,Oklahoma,74830,Seminole
OK,Oklahoma,74831,McClain
OK,Oklahoma,74832,Lincoln
OK,Oklahoma,74833,Okfuskee
OK,Oklahoma,74834,Lincoln
OK,Oklahoma,74836,Johnston
OK,Oklahoma,74837,Seminole
OK,Oklahoma,74839,Hughes
OK,Oklahoma,74840,Pottawatomie
OK,Oklahoma,74842,Pontotoc
OK,Oklahoma,74843,Pontotoc
OK,Oklahoma,74844,Pontotoc
OK,Oklahoma,74845,McIntosh
OK,Oklahoma,74848,Hughes
OK,Oklahoma,74849,Seminole
OK,Oklahoma,74850,Hughes
OK,Oklahoma,74851,Pottawatomie
OK,Oklahoma,74852,Pottawatomie
OK,Oklahoma,74854,Seminole
OK,Oklahoma,74855,Lincoln
OK,Oklahoma,74856,Johnston
OK,Oklahoma,74857,Cleveland
OK,Oklahoma,74859,Okfuskee
OK,Oklahoma,74860,Okfuskee
OK,Oklahoma,74864,Lincoln
OK,Oklahoma,74865,Pontotoc
OK,Oklahoma,74866,Pottawatomie
OK,Oklahoma,74867,Seminole
OK,Oklahoma,74868,Seminole
OK,Oklahoma,74869,Lincoln
OK,Oklahoma,74871,Pontotoc
OK,Oklahoma,74872,Garvin
OK,Oklahoma,74873,Pottawatomie
OK,Oklahoma,74875,Lincoln
OK,Oklahoma,74878,Pottawatomie
OK,Oklahoma,74880,Okfuskee
OK,Oklahoma,74881,Lincoln
OK,Oklahoma,74883,Hughes
OK,Oklahoma,74884,Seminole
OK,Oklahoma,74901,Le Flore
OK,Oklahoma,74902,Le Flore
OK,Oklahoma,74930,Le Flore
OK,Oklahoma,74931,Adair
OK,Oklahoma,74932,Le Flore
OK,Oklahoma,74935,Le Flore
OK,Oklahoma,74936,Sequoyah
OK,Oklahoma,74937,Le Flore
OK,Oklahoma,74939,Le Flore
OK,Oklahoma,74940,Le Flore
OK,Oklahoma,74941,Haskell
OK,Oklahoma,74942,Le Flore
OK,Oklahoma,74943,Haskell
OK,Oklahoma,74944,Haskell
OK,Oklahoma,74945,Sequoyah
OK,Oklahoma,74946,Sequoyah
OK,Oklahoma,74947,Le Flore
OK,Oklahoma,74948,Sequoyah
OK,Oklahoma,74949,Le Flore
OK,Oklahoma,74951,Le Flore
OK,Oklahoma,74953,Le Flore
OK,Oklahoma,74954,Sequoyah
OK,Oklahoma,74955,Sequoyah
OK,Oklahoma,74956,Le Flore
OK,Oklahoma,74957,McCurtain
OK,Oklahoma,74959,Le Flore
OK,Oklahoma,74960,Adair
OK,Oklahoma,74962,Sequoyah
OK,Oklahoma,74963,McCurtain
OK,Oklahoma,74964,Adair
OK,Oklahoma,74965,Adair
OK,Oklahoma,74966,Le Flore
OR,Oregon,97001,Wasco
OR,Oregon,97002,Marion
OR,Oregon,97004,Clackamas
OR,Oregon,97005,Washington
OR,Oregon,97006,Washington
OR,Oregon,97007,Washington
OR,Oregon,97008,Washington
OR,Oregon,97009,Clackamas
OR,Oregon,97010,Multnomah
OR,Oregon,97011,Clackamas
OR,Oregon,97013,Clackamas
OR,Oregon,97014,Hood River
OR,Oregon,97015,Clackamas
OR,Oregon,97016,Columbia
OR,Oregon,97017,Clackamas
OR,Oregon,97018,Columbia
OR,Oregon,97019,Multnomah
OR,Oregon,97020,Marion
OR,Oregon,97021,Wasco
OR,Oregon,97022,Clackamas
OR,Oregon,97023,Clackamas
OR,Oregon,97024,Multnomah
OR,Oregon,97026,Marion
OR,Oregon,97027,Clackamas
OR,Oregon,97028,Clackamas
OR,Oregon,97029,Sherman
OR,Oregon,97030,Multnomah
OR,Oregon,97031,Hood River
OR,Oregon,97032,Marion
OR,Oregon,97033,Sherman
OR,Oregon,97034,Clackamas
OR,Oregon,97035,Clackamas
OR,Oregon,97036,Clackamas
OR,Oregon,97037,Wasco
OR,Oregon,97038,Clackamas
OR,Oregon,97039,Sherman
OR,Oregon,97040,Wasco
OR,Oregon,97041,Hood River
OR,Oregon,97042,Clackamas
OR,Oregon,97044,Hood River
OR,Oregon,97045,Clackamas
OR,Oregon,97048,Columbia
OR,Oregon,97049,Clackamas
OR,Oregon,97050,Sherman
OR,Oregon,97051,Columbia
OR,Oregon,97053,Columbia
OR,Oregon,97054,Columbia
OR,Oregon,97055,Clackamas
OR,Oregon,97056,Columbia
OR,Oregon,97057,Wasco
OR,Oregon,97058,Wasco
OR,Oregon,97060,Multnomah
OR,Oregon,97062,Washington
OR,Oregon,97063,Wasco
OR,Oregon,97064,Columbia
OR,Oregon,97065,Sherman
OR,Oregon,97067,Clackamas
OR,Oregon,97068,Clackamas
OR,Oregon,97070,Clackamas
OR,Oregon,97071,Marion
OR,Oregon,97075,Washington
OR,Oregon,97076,Washington
OR,Oregon,97077,Washington
OR,Oregon,97078,Washington
OR,Oregon,97080,Multnomah
OR,Oregon,97086,Clackamas
OR,Oregon,97089,Clackamas
OR,Oregon,97101,Yamhill
OR,Oregon,97102,Clatsop
OR,Oregon,97103,Clatsop
OR,Oregon,97106,Washington
OR,Oregon,97107,Tillamook
OR,Oregon,97108,Tillamook
OR,Oregon,97109,Washington
OR,Oregon,97110,Clatsop
OR,Oregon,97111,Yamhill
OR,Oregon,97112,Tillamook
OR,Oregon,97113,Washington
OR,Oregon,97114,Yamhill
OR,Oregon,97115,Yamhill
OR,Oregon,97116,Washington
OR,Oregon,97117,Washington
OR,Oregon,97118,Tillamook
OR,Oregon,97119,Washington
OR,Oregon,97121,Clatsop
OR,Oregon,97122,Tillamook
OR,Oregon,97123,Washington
OR,Oregon,97124,Washington
OR,Oregon,97125,Washington
OR,Oregon,97127,Yamhill
OR,Oregon,97128,Yamhill
OR,Oregon,97130,Tillamook
OR,Oregon,97131,Tillamook
OR,Oregon,97132,Yamhill
OR,Oregon,97133,Washington
OR,Oregon,97134,Tillamook
OR,Oregon,97135,Tillamook
OR,Oregon,97136,Tillamook
OR,Oregon,97137,Marion
OR,Oregon,97138,Clatsop
OR,Oregon,97140,Washington
OR,Oregon,97141,Tillamook
OR,Oregon,97143,Tillamook
OR,Oregon,97144,Washington
OR,Oregon,97145,Clatsop
OR,Oregon,97146,Clatsop
OR,Oregon,97147,Tillamook
OR,Oregon,97148,Yamhill
OR,Oregon,97149,Tillamook
OR,Oregon,97201,Multnomah
OR,Oregon,97202,Multnomah
OR,Oregon,97203,Multnomah
OR,Oregon,97204,Multnomah
OR,Oregon,97205,Multnomah
OR,Oregon,97206,Multnomah
OR,Oregon,97207,Multnomah
OR,Oregon,97208,Multnomah
OR,Oregon,97209,Multnomah
OR,Oregon,97210,Multnomah
OR,Oregon,97211,Multnomah
OR,Oregon,97212,Multnomah
OR,Oregon,97213,Multnomah
OR,Oregon,97214,Multnomah
OR,Oregon,97215,Multnomah
OR,Oregon,97216,Multnomah
OR,Oregon,97217,Multnomah
OR,Oregon,97218,Multnomah
OR,Oregon,97219,Multnomah
OR,Oregon,97220,Multnomah
OR,Oregon,97221,Multnomah
OR,Oregon,97222,Clackamas
OR,Oregon,97223,Washington
OR,Oregon,97224,Washington
OR,Oregon,97225,Washington
OR,Oregon,97227,Multnomah
OR,Oregon,97228,Multnomah
OR,Oregon,97229,Washington
OR,Oregon,97230,Multnomah
OR,Oregon,97231,Multnomah
OR,Oregon,97232,Multnomah
OR,Oregon,97233,Multnomah
OR,Oregon,97236,Multnomah
OR,Oregon,97238,Multnomah
OR,Oregon,97239,Multnomah
OR,Oregon,97240,Multnomah
OR,Oregon,97242,Multnomah
OR,Oregon,97251,Multnomah
OR,Oregon,97253,Multnomah
OR,Oregon,97254,Multnomah
OR,Oregon,97255,Multnomah
OR,Oregon,97256,Multnomah
OR,Oregon,97258,Multnomah
OR,Oregon,97259,Multnomah
OR,Oregon,97266,Multnomah
OR,Oregon,97267,Clackamas
OR,Oregon,97268,Multnomah
OR,Oregon,97269,Multnomah
OR,Oregon,97271,Multnomah
OR,Oregon,97272,Multnomah
OR,Oregon,97280,Multnomah
OR,Oregon,97281,Multnomah
OR,Oregon,97282,Multnomah
OR,Oregon,97283,Multnomah
OR,Oregon,97286,Multnomah
OR,Oregon,97290,Multnomah
OR,Oregon,97291,Multnomah
OR,Oregon,97292,Multnomah
OR,Oregon,97293,Multnomah
OR,Oregon,97294,Multnomah
OR,Oregon,97296,Multnomah
OR,Oregon,97298,Multnomah
OR,Oregon,97299,Multnomah
OR,Oregon,97301,Marion
OR,Oregon,97302,Marion
OR,Oregon,97303,Marion
OR,Oregon,97304,Polk
OR,Oregon,97305,Marion
OR,Oregon,97306,Marion
OR,Oregon,97307,Marion
OR,Oregon,97308,Marion
OR,Oregon,97309,Marion
OR,Oregon,97310,Marion
OR,Oregon,97311,Marion
OR,Oregon,97312,Marion
OR,Oregon,97313,Marion
OR,Oregon,97314,Marion
OR,Oregon,97317,Marion
OR,Oregon,97321,Benton
OR,Oregon,97322,Linn
OR,Oregon,97324,Benton
OR,Oregon,97325,Marion
OR,Oregon,97326,Lincoln
OR,Oregon,97327,Linn
OR,Oregon,97329,Linn
OR,Oregon,97330,Benton
OR,Oregon,97331,Benton
OR,Oregon,97333,Benton
OR,Oregon,97335,Linn
OR,Oregon,97336,Linn
OR,Oregon,97338,Polk
OR,Oregon,97339,Benton
OR,Oregon,97341,Lincoln
OR,Oregon,97342,Marion
OR,Oregon,97343,Lincoln
OR,Oregon,97344,Polk
OR,Oregon,97345,Linn
OR,Oregon,97346,Linn
OR,Oregon,97347,Polk
OR,Oregon,97348,Linn
OR,Oregon,97350,Marion
OR,Oregon,97351,Polk
OR,Oregon,97352,Marion
OR,Oregon,97355,Linn
OR,Oregon,97357,Lincoln
OR,Oregon,97358,Marion
OR,Oregon,97360,Marion
OR,Oregon,97361,Polk
OR,Oregon,97362,Marion
OR,Oregon,97364,Lincoln
OR,Oregon,97365,Lincoln
OR,Oregon,97366,Lincoln
OR,Oregon,97367,Lincoln
OR,Oregon,97368,Lincoln
OR,Oregon,97369,Lincoln
OR,Oregon,97370,Benton
OR,Oregon,97371,Polk
OR,Oregon,97372,Lincoln
OR,Oregon,97373,Marion
OR,Oregon,97374,Linn
OR,Oregon,97375,Marion
OR,Oregon,97376,Lincoln
OR,Oregon,97377,Linn
OR,Oregon,97378,Yamhill
OR,Oregon,97380,Lincoln
OR,Oregon,97381,Marion
OR,Oregon,97383,Marion
OR,Oregon,97384,Marion
OR,Oregon,97385,Marion
OR,Oregon,97386,Linn
OR,Oregon,97388,Lincoln
OR,Oregon,97389,Linn
OR,Oregon,97390,Lincoln
OR,Oregon,97391,Lincoln
OR,Oregon,97392,Marion
OR,Oregon,97394,Lincoln
OR,Oregon,97396,Yamhill
OR,Oregon,97401,Lane
OR,Oregon,97402,Lane
OR,Oregon,97403,Lane
OR,Oregon,97404,Lane
OR,Oregon,97405,Lane
OR,Oregon,97406,Curry
OR,Oregon,97407,Coos
OR,Oregon,97408,Lane
OR,Oregon,97409,Lane
OR,Oregon,97410,Douglas
OR,Oregon,97411,Coos
OR,Oregon,97412,Lane
OR,Oregon,97413,Lane
OR,Oregon,97414,Coos
OR,Oregon,97415,Curry
OR,Oregon,97416,Douglas
OR,Oregon,97417,Douglas
OR,Oregon,97419,Lane
OR,Oregon,97420,Coos
OR,Oregon,97423,Coos
OR,Oregon,97424,Lane
OR,Oregon,97425,Klamath
OR,Oregon,97426,Lane
OR,Oregon,97427,Lane
OR,Oregon,97428,Douglas
OR,Oregon,97429,Douglas
OR,Oregon,97430,Lane
OR,Oregon,97431,Lane
OR,Oregon,97432,Douglas
OR,Oregon,97434,Lane
OR,Oregon,97435,Douglas
OR,Oregon,97436,Douglas
OR,Oregon,97437,Lane
OR,Oregon,97438,Lane
OR,Oregon,97439,Lane
OR,Oregon,97440,Lane
OR,Oregon,97441,Douglas
OR,Oregon,97442,Douglas
OR,Oregon,97443,Douglas
OR,Oregon,97444,Curry
OR,Oregon,97446,Linn
OR,Oregon,97447,Douglas
OR,Oregon,97448,Lane
OR,Oregon,97449,Coos
OR,Oregon,97450,Curry
OR,Oregon,97451,Lane
OR,Oregon,97452,Lane
OR,Oregon,97453,Lane
OR,Oregon,97454,Lane
OR,Oregon,97455,Lane
OR,Oregon,97456,Benton
OR,Oregon,97457,Douglas
OR,Oregon,97458,Coos
OR,Oregon,97459,Coos
OR,Oregon,97461,Lane
OR,Oregon,97462,Douglas
OR,Oregon,97463,Lane
OR,Oregon,97464,Curry
