StateCounty,Occ.0,Occ.1,Occ.2,Occ.3,Occ.4,Occ.5,Occ.6,Occ.7,Occ.8,Occ.9,Occ.10,Occ.11,Occ.12,Occ.13,Occ.14,Occ.15,Occ.16,Occ.17,Occ.18,Occ.19,Occ.20,Occ.21,Occ.22,Occ.23,Occ.24,Occ.25,Occ.26,Occ.27,Occ.28,Occ.29,Occ.30,Occ.31,Occ.32,Occ.33,Occ.34,Occ.35,Occ.36,Occ.37,Occ.38,Occ.39,Occ.40,Occ.41,Occ.42,Occ.43,Occ.44,Occ.47,Occ.48,Occ.49,Occ.50,Occ.51,Occ.52,Occ.53,Occ.54
PADelaware County,1.06203,0.75141,0.60272,1.67756,0.60272,0.05296,0.05296,-0.06540,-0.06540,-0.06540,0.05296,-0.08439,0.46348,0.46348,0.46348,0.46348,0.46348,0.46348,0.46348,0.46348,1.83677,0.46348,1.10380,-0.06540,-0.06540,1.62035,0.46348,0.46321,0.46321,0.46321,0.46321,0.46321,0.46321,0.46321,0.46321,0.34222,0.46321,0.00000,0.46321,1.16379,1.16379,1.16379,0.61952,0.53600,2.66400,1.21010,0.05296,-0.06540,-0.06540,1.67756,1.67756,0.00000,-0.06540
PAElk County,0.48964,0.36015,0.28870,0.70914,0.28870,0.02145,0.02145,-0.02645,-0.02645,-0.02645,0.02145,-0.17256,0.17267,0.17267,0.17267,0.17267,0.17267,0.17267,0.17267,0.17267,0.84937,0.17267,0.49352,-0.02645,-0.02645,0.66668,0.17267,0.17306,0.17306,0.17306,0.17306,0.17306,0.17306,0.17306,0.17306,0.11335,0.17306,0.00000,0.17306,0.53079,0.53079,0.53079,0.29558,0.26198,1.22913,0.53622,0.02145,-0.02645,-0.02645,0.70914,0.70914,0.00000,-0.02645
PAErie County,1.63087,1.20854,0.98532,2.81998,0.98532,0.08957,0.08957,-0.11074,-0.11074,-0.11074,0.08957,0.02157,0.81323,0.81323,0.81323,0.81323,0.81323,0.81323,0.81323,0.81323,2.98971,0.81323,1.82131,-0.11074,-0.11074,2.74441,0.81323,0.81181,0.81181,0.81181,0.81181,0.81181,0.81181,0.81181,0.81181,0.62093,0.81181,0.00000,0.81181,1.90776,1.90776,1.90776,1.01371,0.87183,4.35628,2.00709,0.08957,-0.11074,-0.11074,2.81998,2.81998,0.00000,-0.11074
PAFayette County,0.62670,0.44885,0.35697,0.91189,0.35697,0.02779,0.02779,-0.03441,-0.03441,-0.03441,0.02779,-0.15486,0.23169,0.23169,0.23169,0.23169,0.23169,0.23169,0.23169,0.23169,1.06331,0.23169,0.62286,-0.03441,-0.03441,0.86437,0.23169,0.23061,0.23061,0.23061,0.23061,0.23061,0.23061,0.23061,0.23061,0.16602,0.23061,0.00000,0.23061,0.67096,0.67096,0.67096,0.36592,0.32198,1.55261,0.67812,0.02779,-0.03441,-0.03441,0.91189,0.91189,0.00000,-0.03441
PAForest County,0.57797,0.41483,0.33128,0.83541,0.33128,0.02546,0.02546,-0.03148,-0.03148,-0.03148,0.02546,-0.17020,0.20972,0.20972,0.20972,0.20972,0.20972,0.20972,0.20972,0.20972,0.98115,0.20972,0.57532,-0.03148,-0.03148,0.79149,0.20972,0.21042,0.21042,0.21042,0.21042,0.21042,0.21042,0.21042,0.21042,0.14205,0.21042,0.00000,0.21042,0.61765,0.61765,0.61765,0.33944,0.29936,1.42561,0.62553,0.02546,-0.03148,-0.03148,0.83541,0.83541,0.00000,-0.03148
PAFranklin County,0.29589,0.24929,0.20454,0.43596,0.20454,0.01241,0.01241,-0.01530,-0.01530,-0.01530,0.01241,-0.19519,0.09072,0.09072,0.09072,0.09072,0.09072,0.09072,0.09072,0.09072,0.57352,0.09072,0.32197,-0.01530,-0.01530,0.39617,0.09072,0.09072,0.09072,0.09072,0.09072,0.09072,0.09072,0.09072,0.09072,0.05360,0.09072,0.00000,0.09072,0.34864,0.34864,0.34864,0.20863,0.18913,0.83062,0.34803,0.01241,-0.01530,-0.01530,0.43596,0.43596,0.00000,-0.01530
PAFulton County,0.39520,0.30548,0.24970,0.57681,0.24970,0.01700,0.01700,-0.02097,-0.02097,-0.02097,0.01700,-0.18395,0.13308,0.13308,0.13308,0.13308,0.13308,0.13308,0.13308,0.13308,0.71635,0.13308,0.41010,-0.02097,-0.02097,0.53477,0.13308,0.13303,0.13303,0.13303,0.13303,0.13303,0.13303,0.13303,0.13303,0.08551,0.13303,0.00000,0.13303,0.44085,0.44085,0.44085,0.25524,0.22846,1.03883,0.44551,0.01700,-0.02097,-0.02097,0.57681,0.57681,0.00000,-0.02097
PAGreene County,0.63277,0.44533,0.35983,0.91729,0.35983,0.02796,0.02796,-0.03463,-0.03463,-0.03463,0.02796,-0.15590,0.23417,0.23417,0.23417,0.23417,0.23417,0.23417,0.23417,0.23417,1.06666,0.23417,0.62625,-0.03463,-0.03463,0.87081,0.23417,0.23364,0.23364,0.23364,0.23364,0.23364,0.23364,0.23364,0.23364,0.16733,0.23364,0.00000,0.23364,0.66731,0.66731,0.66731,0.36885,0.32453,1.55774,0.68255,0.02796,-0.03463,-0.03463,0.91729,0.91729,0.00000,-0.03463
PAHuntingdon County,0.36787,0.28856,0.23532,0.53594,0.23532,0.01571,0.01571,-0.01938,-0.01938,-0.01938,0.01571,-0.18418,0.12130,0.12130,0.12130,0.12130,0.12130,0.12130,0.12130,0.12130,0.67244,0.12130,0.38335,-0.01938,-0.01938,0.49515,0.12130,0.12117,0.12117,0.12117,0.12117,0.12117,0.12117,0.12117,0.12117,0.07609,0.12117,0.00000,0.12117,0.41420,0.41420,0.41420,0.24046,0.21570,0.97370,0.41626,0.01571,-0.01938,-0.01938,0.53594,0.53594,0.00000,-0.01938
PAIndiana County,0.51195,0.37596,0.30209,0.75067,0.30209,0.02273,0.02273,-0.02810,-0.02810,-0.02810,0.02273,-0.16789,0.18503,0.18503,0.18503,0.18503,0.18503,0.18503,0.18503,0.18503,0.89047,0.18503,0.51941,-0.02810,-0.02810,0.70816,0.18503,0.18614,0.18614,0.18614,0.18614,0.18614,0.18614,0.18614,0.18614,0.12470,0.18614,0.00000,0.18614,0.55649,0.55649,0.55649,0.30941,0.27360,1.29540,0.56471,0.02273,-0.02810,-0.02810,0.75067,0.75067,0.00000,-0.02810
PAJefferson County,0.51136,0.37245,0.29932,0.74265,0.29932,0.02251,0.02251,-0.02781,-0.02781,-0.02781,0.02251,-0.17002,0.18288,0.18288,0.18288,0.18288,0.18288,0.18288,0.18288,0.18288,0.88133,0.18288,0.51451,-0.02781,-0.02781,0.70084,0.18288,0.18432,0.18432,0.18432,0.18432,0.18432,0.18432,0.18432,0.18432,0.12171,0.18432,0.00000,0.18432,0.55133,0.55133,0.55133,0.30656,0.27115,1.28015,0.55928,0.02251,-0.02781,-0.02781,0.74265,0.74265,0.00000,-0.02781
PAJuniata County,0.25478,0.21976,0.18403,0.37803,0.18403,0.01063,0.01063,-0.01312,-0.01312,-0.01312,0.01063,-0.19305,0.07593,0.07593,0.07593,0.07593,0.07593,0.07593,0.07593,0.07593,0.50077,0.07593,0.28314,-0.01312,-0.01312,0.34372,0.07593,0.07989,0.07989,0.07989,0.07989,0.07989,0.07989,0.07989,0.07989,0.04112,0.07989,0.00000,0.07989,0.30494,0.30494,0.30494,0.18757,0.17072,0.72496,0.30640,0.01063,-0.01312,-0.01312,0.37803,0.37803,0.00000,-0.01312
PALackawanna County,0.29292,0.27325,0.21897,0.50072,0.21897,0.01472,0.01472,-0.01813,-0.01813,-0.01813,0.01472,-0.17756,0.11094,0.11094,0.11094,0.11094,0.11094,0.11094,0.11094,0.11094,0.63272,0.11094,0.35929,-0.01813,-0.01813,0.46170,0.11094,0.11096,0.11096,0.11096,0.11096,0.11096,0.11096,0.11096,0.11096,0.06796,0.11096,0.00000,0.11096,0.38995,0.38995,0.38995,0.22375,0.20073,0.91363,0.38907,0.01472,-0.01813,-0.01813,0.50072,0.50072,0.00000,-0.01813
PALancaster County,0.32403,0.26722,0.22279,0.49786,0.22279,0.01454,0.01454,-0.01790,-0.01790,-0.01790,0.01454,-0.17169,0.11154,0.11154,0.11154,0.11154,0.11154,0.11154,0.11154,0.11154,0.62830,0.11154,0.35900,-0.01790,-0.01790,0.45964,0.11154,0.11254,0.11254,0.11254,0.11254,0.11254,0.11254,0.11254,0.11254,0.07403,0.11254,0.00000,0.11254,0.38170,0.38170,0.38170,0.22753,0.20471,0.90667,0.38981,0.01454,-0.01790,-0.01790,0.49786,0.49786,0.00000,-0.01790
PALawrence County,0.72706,0.52395,0.42688,1.09122,0.42688,0.03328,0.03328,-0.04122,-0.04122,-0.04122,0.03328,-0.15635,0.28643,0.28643,0.28643,0.28643,0.28643,0.28643,0.28643,0.28643,1.24965,0.28643,0.73807,-0.04122,-0.04122,1.03804,0.28643,0.28568,0.28568,0.28568,0.28568,0.28568,0.28568,0.28568,0.28568,0.20869,0.28568,0.00000,0.28568,0.78888,0.78888,0.78888,0.43766,0.38461,1.82678,0.80831,0.03328,-0.04122,-0.04122,1.09122,1.09122,0.00000,-0.04122
PALebanon County,0.26693,0.24329,0.20231,0.43962,0.20231,0.01266,0.01266,-0.01560,-0.01560,-0.01560,0.01266,-0.17420,0.09406,0.09406,0.09406,0.09406,0.09406,0.09406,0.09406,0.09406,0.56654,0.09406,0.32125,-0.01560,-0.01560,0.40302,0.09406,0.09572,0.09572,0.09572,0.09572,0.09572,0.09572,0.09572,0.09572,0.06052,0.09572,0.00000,0.09572,0.34281,0.34281,0.34281,0.20648,0.18654,0.81861,0.34814,0.01266,-0.01560,-0.01560,0.43962,0.43962,0.00000,-0.01560
PALehigh County,0.39940,0.34169,0.27877,0.66652,0.27877,0.02004,0.02004,-0.02467,-0.02467,-0.02467,0.02004,-0.16216,0.16123,0.16123,0.16123,0.16123,0.16123,0.16123,0.16123,0.16123,0.80445,0.16123,0.46771,-0.02467,-0.02467,0.62499,0.16123,0.16228,0.16228,0.16228,0.16228,0.16228,0.16228,0.16228,0.16228,0.11244,0.16228,0.00000,0.16228,0.49900,0.49900,0.49900,0.28520,0.25386,1.15971,0.50887,0.02004,-0.02467,-0.02467,0.66652,0.66652,0.00000,-0.02467
PALuzerne County,0.29634,0.26894,0.21796,0.49710,0.21796,0.01461,0.01461,-0.01799,-0.01799,-0.01799,0.01461,-0.17202,0.11084,0.11084,0.11084,0.11084,0.11084,0.11084,0.11084,0.11084,0.62602,0.11084,0.35629,-0.01799,-0.01799,0.45892,0.11084,0.11114,0.11114,0.11114,0.11114,0.11114,0.11114,0.11114,0.11114,0.06953,0.11114,0.00000,0.11114,0.38450,0.38450,0.38450,0.22271,0.19983,0.90288,0.38638,0.01461,-0.01799,-0.01799,0.49710,0.49710,0.00000,-0.01799
PALycoming County,0.36675,0.28908,0.24203,0.55719,0.24203,0.01645,0.01645,-0.02027,-0.02027,-0.02027,0.01645,-0.17087,0.13000,0.13000,0.13000,0.13000,0.13000,0.13000,0.13000,0.13000,0.68687,0.13000,0.39472,-0.02027,-0.02027,0.51775,0.13000,0.13045,0.13045,0.13045,0.13045,0.13045,0.13045,0.13045,0.13045,0.08486,0.13045,0.00000,0.13045,0.41870,0.41870,0.41870,0.24739,0.22143,0.99161,0.43030,0.01645,-0.02027,-0.02027,0.55719,0.55719,0.00000,-0.02027
PAMckean County,0.49421,0.36578,0.28788,0.71330,0.28788,0.02165,0.02165,-0.02671,-0.02671,-0.02671,0.02165,-0.18357,0.17332,0.17332,0.17332,0.17332,0.17332,0.17332,0.17332,0.17332,0.85045,0.17332,0.49635,-0.02671,-0.02671,0.67195,0.17332,0.17660,0.17660,0.17660,0.17660,0.17660,0.17660,0.17660,0.17660,0.10749,0.17660,0.00000,0.17660,0.53920,0.53920,0.53920,0.29480,0.26097,1.23258,0.53838,0.02165,-0.02671,-0.02671,0.71330,0.71330,0.00000,-0.02671
PAMercer County,0.67061,0.47903,0.40403,1.00872,0.40403,0.03072,0.03072,-0.03773,-0.03773,-0.03773,0.03072,-0.13861,0.26487,0.26487,0.26487,0.26487,0.26487,0.26487,0.26487,0.26487,1.17979,0.26487,0.68725,-0.03773,-0.03773,0.95090,0.26487,0.25180,0.25180,0.25180,0.25180,0.25180,0.25180,0.25180,0.25180,0.20020,0.25180,0.00000,0.25180,0.71994,0.71994,0.71994,0.41381,0.36596,1.71166,0.75359,0.03072,-0.03773,-0.03773,1.00872,1.00872,0.00000,-0.03773
PAMifflin County,0.31773,0.25656,0.21544,0.46989,0.21544,0.01351,0.01351,-0.01667,-0.01667,-0.01667,0.01351,-0.18418,0.10222,0.10222,0.10222,0.10222,0.10222,0.10222,0.10222,0.10222,0.60615,0.10222,0.34115,-0.01667,-0.01667,0.42993,0.10222,0.10007,0.10007,0.10007,0.10007,0.10007,0.10007,0.10007,0.10007,0.06443,0.10007,0.00000,0.10007,0.36345,0.36345,0.36345,0.21992,0.19848,0.87745,0.37069,0.01351,-0.01667,-0.01667,0.46989,0.46989,0.00000,-0.01667
PAMonroe County,0.52176,0.37999,0.30122,0.74591,0.30122,0.02269,0.02269,-0.02794,-0.02794,-0.02794,0.02269,-0.16134,0.18279,0.18279,0.18279,0.18279,0.18279,0.18279,0.18279,0.18279,0.89300,0.18279,0.51861,-0.02794,-0.02794,0.70170,0.18279,0.18127,0.18127,0.18127,0.18127,0.18127,0.18127,0.18127,0.18127,0.12633,0.18127,0.00000,0.18127,0.56090,0.56090,0.56090,0.30846,0.27310,1.28657,0.56311,0.02269,-0.02794,-0.02794,0.74591,0.74591,0.00000,-0.02794
PAMontgomery County,0.65795,0.50377,0.40513,1.05712,0.40513,0.03255,0.03255,-0.04021,-0.04021,-0.04021,0.03255,-0.13880,0.27613,0.27613,0.27613,0.27613,0.27613,0.27613,0.27613,0.27613,1.21449,0.27613,0.71329,-0.04021,-0.04021,1.00517,0.27613,0.27137,0.27137,0.27137,0.27137,0.27137,0.27137,0.27137,0.27137,0.20013,0.27137,0.00000,0.27137,0.75878,0.75878,0.75878,0.41557,0.36422,1.76340,0.77934,0.03255,-0.04021,-0.04021,1.05712,1.05712,0.00000,-0.04021
PAMontour County,0.32307,0.25440,0.21963,0.48410,0.21963,0.01404,0.01404,-0.01728,-0.01728,-0.01728,0.01404,-0.17365,0.10893,0.10893,0.10893,0.10893,0.10893,0.10893,0.10893,0.10893,0.61032,0.10893,0.34830,-0.01728,-0.01728,0.44610,0.10893,0.10981,0.10981,0.10981,0.10981,0.10981,0.10981,0.10981,0.10981,0.07033,0.10981,0.00000,0.10981,0.36411,0.36411,0.36411,0.22425,0.20203,0.88114,0.37978,0.01404,-0.01728,-0.01728,0.48410,0.48410,0.00000,-0.01728
PANorthampton County,0.48309,0.38901,0.31575,0.76624,0.31575,0.02318,0.02318,-0.02854,-0.02854,-0.02854,0.02318,-0.16413,0.18931,0.18931,0.18931,0.18931,0.18931,0.18931,0.18931,0.18931,0.91768,0.18931,0.53525,-0.02854,-0.02854,0.72094,0.18931,0.18851,0.18851,0.18851,0.18851,0.18851,0.18851,0.18851,0.18851,0.13588,0.18851,0.00000,0.18851,0.57090,0.57090,0.57090,0.32316,0.28695,1.32241,0.58219,0.02318,-0.02854,-0.02854,0.76624,0.76624,0.00000,-0.02854
PANorthumberland County,0.31196,0.24774,0.21323,0.46728,0.21323,0.01351,0.01351,-0.01663,-0.01663,-0.01663,0.01351,-0.17374,0.10382,0.10382,0.10382,0.10382,0.10382,0.10382,0.10382,0.10382,0.59213,0.10382,0.33729,-0.01663,-0.01663,0.42981,0.10382,0.10510,0.10510,0.10510,0.10510,0.10510,0.10510,0.10510,0.10510,0.06636,0.10510,0.00000,0.10510,0.35348,0.35348,0.35348,0.21769,0.19631,0.85535,0.36750,0.01351,-0.01663,-0.01663,0.46728,0.46728,0.00000,-0.01663
PAPerry County,0.27366,0.23054,0.19435,0.40721,0.19435,0.01150,0.01150,-0.01419,-0.01419,-0.01419,0.01150,-0.18945,0.08412,0.08412,0.08412,0.08412,0.08412,0.08412,0.08412,0.08412,0.53462,0.08412,0.30104,-0.01419,-0.01419,0.36998,0.08412,0.08621,0.08621,0.08621,0.08621,0.08621,0.08621,0.08621,0.08621,0.04916,0.08621,0.00000,0.08621,0.32204,0.32204,0.32204,0.19819,0.17994,0.77630,0.32648,0.01150,-0.01419,-0.01419,0.40721,0.40721,0.00000,-0.01419
PAPhiladelphia County,0.49848,0.60171,0.48852,1.26529,0.48852,0.03886,0.03886,-0.04814,-0.04814,-0.04814,0.03886,-0.15566,0.33768,0.33768,0.33768,0.33768,0.33768,0.33768,0.33768,0.33768,1.43634,0.33768,0.85205,-0.04814,-0.04814,1.20905,0.33768,0.33465,0.33465,0.33465,0.33465,0.33465,0.33465,0.33465,0.33465,0.24770,0.33465,0.00000,0.33465,0.90499,0.90499,0.90499,0.50108,0.43908,2.09373,0.93375,0.03886,-0.04814,-0.04814,1.26529,1.26529,0.00000,-0.04814
PAPike County,0.59860,0.42504,0.33036,0.85185,0.33036,0.02629,0.02629,-0.03237,-0.03237,-0.03237,0.02629,-0.15309,0.21364,0.21364,0.21364,0.21364,0.21364,0.21364,0.21364,0.21364,1.00053,0.21364,0.58434,-0.03237,-0.03237,0.80648,0.21364,0.21200,0.21200,0.21200,0.21200,0.21200,0.21200,0.21200,0.21200,0.14647,0.21200,0.00000,0.21200,0.63477,0.63477,0.63477,0.33869,0.29783,1.44113,0.63438,0.02629,-0.03237,-0.03237,0.85185,0.85185,0.00000,-0.03237
PAPotter County,0.44307,0.33189,0.26687,0.64397,0.26687,0.01947,0.01947,-0.02389,-0.02389,-0.02389,0.01947,-0.18356,0.15484,0.15484,0.15484,0.15484,0.15484,0.15484,0.15484,0.15484,0.77573,0.15484,0.45143,-0.02389,-0.02389,0.60303,0.15484,0.15792,0.15792,0.15792,0.15792,0.15792,0.15792,0.15792,0.15792,0.09259,0.15792,0.00000,0.15792,0.48696,0.48696,0.48696,0.27305,0.24297,1.11962,0.49053,0.01947,-0.02389,-0.02389,0.64397,0.64397,0.00000,-0.02389
PASchuylkill County,0.28722,0.23138,0.19747,0.42942,0.19747,0.01236,0.01236,-0.01520,-0.01520,-0.01520,0.01236,-0.16921,0.09259,0.09259,0.09259,0.09259,0.09259,0.09259,0.09259,0.09259,0.54952,0.09259,0.31152,-0.01520,-0.01520,0.39313,0.09259,0.09479,0.09479,0.09479,0.09479,0.09479,0.09479,0.09479,0.09479,0.05808,0.09479,0.00000,0.09479,0.32839,0.32839,0.32839,0.20155,0.18206,0.79417,0.33887,0.01236,-0.01520,-0.01520,0.42942,0.42942,0.00000,-0.01520
PASnyder County,0.28048,0.23233,0.19727,0.41836,0.19727,0.01193,0.01193,-0.01472,-0.01472,-0.01472,0.01193,-0.18453,0.08862,0.08862,0.08862,0.08862,0.08862,0.08862,0.08862,0.08862,0.54126,0.08862,0.30770,-0.01472,-0.01472,0.38305,0.08862,0.09183,0.09183,0.09183,0.09183,0.09183,0.09183,0.09183,0.09183,0.05256,0.09183,0.00000,0.09183,0.32683,0.32683,0.32683,0.20123,0.18230,0.78302,0.33411,0.01193,-0.01472,-0.01472,0.41836,0.41836,0.00000,-0.01472
PASomerset County,0.51623,0.37715,0.30566,0.74764,0.30566,0.02253,0.02253,-0.02785,-0.02785,-0.02785,0.02253,-0.16867,0.18407,0.18407,0.18407,0.18407,0.18407,0.18407,0.18407,0.18407,0.89137,0.18407,0.51965,-0.02785,-0.02785,0.70437,0.18407,0.18455,0.18455,0.18455,0.18455,0.18455,0.18455,0.18455,0.18455,0.12768,0.18455,0.00000,0.18455,0.55650,0.55650,0.55650,0.31294,0.27736,1.29505,0.56544,0.02253,-0.02785,-0.02785,0.74764,0.74764,0.00000,-0.02785
PASullivan County,0.36411,0.28032,0.23406,0.53549,0.23406,0.01579,0.01579,-0.01943,-0.01943,-0.01943,0.01579,-0.17161,0.12351,0.12351,0.12351,0.12351,0.12351,0.12351,0.12351,0.12351,0.66483,0.12351,0.38109,-0.01943,-0.01943,0.49652,0.12351,0.12366,0.12366,0.12366,0.12366,0.12366,0.12366,0.12366,0.12366,0.07935,0.12366,0.00000,0.12366,0.40515,0.40515,0.40515,0.23920,0.21439,0.95740,0.41492,0.01579,-0.01943,-0.01943,0.53549,0.53549,0.00000,-0.01943
PASusquehanna County,0.45251,0.34052,0.26734,0.64817,0.26734,0.01955,0.01955,-0.02408,-0.02408,-0.02408,0.01955,-0.17869,0.15389,0.15389,0.15389,0.15389,0.15389,0.15389,0.15389,0.15389,0.78554,0.15389,0.45514,-0.02408,-0.02408,0.60714,0.15389,0.15590,0.15590,0.15590,0.15590,0.15590,0.15590,0.15590,0.15590,0.09711,0.15590,0.00000,0.15590,0.49775,0.49775,0.49775,0.27360,0.24312,1.13434,0.49335,0.01955,-0.02408,-0.02408,0.64817,0.64817,0.00000,-0.02408
PATioga County,0.38619,0.29992,0.23856,0.55925,0.23856,0.01667,0.01667,-0.02052,-0.02052,-0.02052,0.01667,-0.18761,0.12833,0.12833,0.12833,0.12833,0.12833,0.12833,0.12833,0.12833,0.68963,0.12833,0.39772,-0.02052,-0.02052,0.52057,0.12833,0.13188,0.13188,0.13188,0.13188,0.13188,0.13188,0.13188,0.13188,0.07495,0.13188,0.00000,0.13188,0.43369,0.43369,0.43369,0.24393,0.21792,0.99564,0.43099,0.01667,-0.02052,-0.02052,0.55925,0.55925,0.00000,-0.02052
PAUnion County,0.28798,0.23606,0.20176,0.43053,0.20176,0.01232,0.01232,-0.01519,-0.01519,-0.01519,0.01232,-0.18296,0.09255,0.09255,0.09255,0.09255,0.09255,0.09255,0.09255,0.09255,0.55393,0.09255,0.31530,-0.01519,-0.01519,0.39473,0.09255,0.09531,0.09531,0.09531,0.09531,0.09531,0.09531,0.09531,0.09531,0.05575,0.09531,0.00000,0.09531,0.33326,0.33326,0.33326,0.20584,0.18632,0.80043,0.34278,0.01232,-0.01519,-0.01519,0.43053,0.43053,0.00000,-0.01519
PAVenango County,0.51574,0.37681,0.30281,0.75218,0.30281,0.02278,0.02278,-0.02816,-0.02816,-0.02816,0.02278,-0.17649,0.18507,0.18507,0.18507,0.18507,0.18507,0.18507,0.18507,0.18507,0.89070,0.18507,0.52181,-0.02816,-0.02816,0.71048,0.18507,0.18891,0.18891,0.18891,0.18891,0.18891,0.18891,0.18891,0.18891,0.12200,0.18891,0.00000,0.18891,0.55745,0.55745,0.55745,0.31012,0.27430,1.29873,0.56647,0.02278,-0.02816,-0.02816,0.75218,0.75218,0.00000,-0.02816
PAWarren County,0.59433,0.42826,0.33962,0.85526,0.33962,0.02604,0.02604,-0.03219,-0.03219,-0.03219,0.02604,-0.17556,0.21420,0.21420,0.21420,0.21420,0.21420,0.21420,0.21420,0.21420,1.00836,0.21420,0.58997,-0.03219,-0.03219,0.80913,0.21420,0.21381,0.21381,0.21381,0.21381,0.21381,0.21381,0.21381,0.21381,0.14571,0.21381,0.00000,0.21381,0.63626,0.63626,0.63626,0.34797,0.30703,1.46564,0.64090,0.02604,-0.03219,-0.03219,0.85526,0.85526,0.00000,-0.03219
PAWashington County,0.66124,0.46349,0.37009,0.95808,0.37009,0.02928,0.02928,-0.03626,-0.03626,-0.03626,0.02928,-0.14873,0.24681,0.24681,0.24681,0.24681,0.24681,0.24681,0.24681,0.24681,1.10171,0.24681,0.64811,-0.03626,-0.03626,0.91011,0.24681,0.24784,0.24784,0.24784,0.24784,0.24784,0.24784,0.24784,0.24784,0.17509,0.24784,0.00000,0.24784,0.69802,0.69802,0.69802,0.37954,0.33310,1.61330,0.70751,0.02928,-0.03626,-0.03626,0.95808,0.95808,0.00000,-0.03626
PAWayne County,0.51599,0.37635,0.29452,0.73925,0.29452,0.02258,0.02258,-0.02782,-0.02782,-0.02782,0.02258,-0.16763,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.87965,0.18081,0.51241,-0.02782,-0.02782,0.69688,0.18081,0.18190,0.18190,0.18190,0.18190,0.18190,0.18190,0.18190,0.18190,0.11824,0.18190,0.00000,0.18190,0.55679,0.55679,0.55679,0.30170,0.26655,1.26983,0.55578,0.02258,-0.02782,-0.02782,0.73925,0.73925,0.00000,-0.02782
PAWestmoreland County,0.64359,0.47402,0.37927,0.98046,0.37927,0.03009,0.03009,-0.03723,-0.03723,-0.03723,0.03009,-0.15355,0.25348,0.25348,0.25348,0.25348,0.25348,0.25348,0.25348,0.25348,1.12774,0.25348,0.66600,-0.03723,-0.03723,0.93397,0.25348,0.25450,0.25450,0.25450,0.25450,0.25450,0.25450,0.25450,0.25450,0.17912,0.25450,0.00000,0.25450,0.71233,0.71233,0.71233,0.38893,0.34136,1.64360,0.72618,0.03009,-0.03723,-0.03723,0.98046,0.98046,0.00000,-0.03723
PAWyoming County,0.40702,0.31113,0.24680,0.58483,0.24680,0.01748,0.01748,-0.02154,-0.02154,-0.02154,0.01748,-0.17637,0.13596,0.13596,0.13596,0.13596,0.13596,0.13596,0.13596,0.13596,0.71846,0.13596,0.41387,-0.02154,-0.02154,0.54529,0.13596,0.13725,0.13725,0.13725,0.13725,0.13725,0.13725,0.13725,0.13725,0.08539,0.13725,0.00000,0.13725,0.45174,0.45174,0.45174,0.25243,0.22512,1.03613,0.44870,0.01748,-0.02154,-0.02154,0.58483,0.58483,0.00000,-0.02154
PAYork County,0.26378,0.23752,0.19896,0.41699,0.19896,0.01180,0.01180,-0.01454,-0.01454,-0.01454,0.01180,-0.18835,0.08634,0.08634,0.08634,0.08634,0.08634,0.08634,0.08634,0.08634,0.54857,0.08634,0.30931,-0.01454,-0.01454,0.37883,0.08634,0.08830,0.08830,0.08830,0.08830,0.08830,0.08830,0.08830,0.08830,0.05332,0.08830,0.00000,0.08830,0.33100,0.33100,0.33100,0.20286,0.18429,0.79522,0.33481,0.01180,-0.01454,-0.01454,0.41699,0.41699,0.00000,-0.01454
RIBristol County,0.28621,0.30053,0.23458,0.52804,0.23458,0.01561,0.01561,-0.01914,-0.01914,-0.01914,0.01561,-0.20463,0.11669,0.11669,0.11669,0.11669,0.11669,0.11669,0.11669,0.11669,0.67708,0.11669,0.38399,-0.01914,-0.01914,0.48576,0.11669,0.11419,0.11419,0.11419,0.11419,0.11419,0.11419,0.11419,0.11419,0.06541,0.11419,0.00000,0.11419,0.41992,0.41992,0.41992,0.23959,0.21552,0.96236,0.41483,0.01561,-0.01914,-0.01914,0.52804,0.52804,0.00000,-0.01914
RIKent County,0.19287,0.23557,0.19428,0.37369,0.19428,0.01003,0.01003,-0.01233,-0.01233,-0.01233,0.01003,-0.22154,0.06848,0.06848,0.06848,0.06848,0.06848,0.06848,0.06848,0.06848,0.53884,0.06848,0.28757,-0.01233,-0.01233,0.32501,0.06848,0.05824,0.05824,0.05824,0.05824,0.05824,0.05824,0.05824,0.05824,0.03744,0.05824,0.00000,0.05824,0.31263,0.31263,0.31263,0.19769,0.18194,0.77605,0.31016,0.01003,-0.01233,-0.01233,0.37369,0.37369,0.00000,-0.01233
RINewport County,0.28894,0.32260,0.25766,0.59058,0.25766,0.01754,0.01754,-0.02152,-0.02152,-0.02152,0.01754,-0.19875,0.13585,0.13585,0.13585,0.13585,0.13585,0.13585,0.13585,0.13585,0.74270,0.13585,0.42347,-0.02152,-0.02152,0.54592,0.13585,0.13235,0.13235,0.13235,0.13235,0.13235,0.13235,0.13235,0.13235,0.08240,0.13235,0.00000,0.13235,0.44870,0.44870,0.44870,0.26330,0.23610,1.05934,0.45928,0.01754,-0.02152,-0.02152,0.59058,0.59058,0.00000,-0.02152
