Zip Code,City,State Abbreviation,State Name,County,BG1 Terr,BG2 Terr
68464,Western,NE,Nebraska,Saline,08,East
68465,Wilber,NE,Nebraska,Saline,08,East
68466,Wymore,NE,Nebraska,Gage,08,East
68467,York,NE,Nebraska,York,08,East
68502,Lincoln,NE,Nebraska,Lancaster,08,East
68503,Lincoln,NE,Nebraska,Lancaster,08,East
68504,Lincoln,NE,Nebraska,Lancaster,08,East
68505,Lincoln,NE,Nebraska,Lancaster,08,East
68506,Lincoln,NE,Nebraska,Lancaster,08,East
68507,Lincoln,NE,Nebraska,Lancaster,08,East
68508,Lincoln,NE,Nebraska,Lancaster,08,East
68510,Lincoln,NE,Nebraska,Lancaster,08,East
68512,Lincoln,NE,Nebraska,Lancaster,08,East
68514,Lincoln,NE,Nebraska,Lancaster,08,East
68516,Lincoln,NE,Nebraska,Lancaster,08,East
68517,Lincoln,NE,Nebraska,Lancaster,08,East
68520,Lincoln,NE,Nebraska,Lancaster,08,East
68521,Lincoln,NE,Nebraska,Lancaster,08,East
68522,Lincoln,NE,Nebraska,Lancaster,08,East
68523,Lincoln,NE,Nebraska,Lancaster,08,East
68524,Lincoln,NE,Nebraska,Lancaster,08,East
68526,Lincoln,NE,Nebraska,Lancaster,08,East
68527,Lincoln,NE,Nebraska,Lancaster,08,East
68528,Lincoln,NE,Nebraska,Lancaster,08,East
68531,Lincoln,NE,Nebraska,Lancaster,08,East
68532,Lincoln,NE,Nebraska,Lancaster,08,East
68601,Columbus,NE,Nebraska,Platte,08,East
68620,Albion,NE,Nebraska,Boone,08,East
68621,Ames,NE,Nebraska,Dodge,08,East
68622,Bartlett,NE,Nebraska,Wheeler,08,East
68623,Belgrade,NE,Nebraska,Nance,08,East
68624,Bellwood,NE,Nebraska,Butler,08,East
68626,Brainard,NE,Nebraska,Butler,08,East
68627,Cedar Rapids,NE,Nebraska,Boone,08,East
68628,Clarks,NE,Nebraska,Merrick,08,East
68629,Clarkson,NE,Nebraska,Colfax,08,East
68631,Creston,NE,Nebraska,Platte,08,East
68632,David City,NE,Nebraska,Butler,08,East
68633,Dodge,NE,Nebraska,Colfax,08,East
68634,Duncan,NE,Nebraska,Platte,08,East
68635,Dwight,NE,Nebraska,Butler,08,East
68636,Elgin,NE,Nebraska,Antelope,08,East
68637,Ericson,NE,Nebraska,Wheeler,08,West
68638,Fullerton,NE,Nebraska,Nance,08,East
68640,Genoa,NE,Nebraska,Nance,08,East
68641,Howells,NE,Nebraska,Cuming,08,East
68642,Humphrey,NE,Nebraska,Platte,08,East
68643,Leigh,NE,Nebraska,Colfax,08,East
68644,Lindsay,NE,Nebraska,Platte,08,East
68647,Monroe,NE,Nebraska,Platte,08,East
68648,Morse Bluff,NE,Nebraska,Saunders,08,East
68649,North Bend,NE,Nebraska,Dodge,08,East
68651,Osceola,NE,Nebraska,Polk,08,East
68652,Petersburg,NE,Nebraska,Boone,08,East
68653,Platte Center,NE,Nebraska,Platte,08,East
68654,Polk,NE,Nebraska,Polk,08,East
68655,Primrose,NE,Nebraska,Boone,08,East
68658,Rising City,NE,Nebraska,Butler,08,East
68659,Rogers,NE,Nebraska,Colfax,08,East
68660,Saint Edward,NE,Nebraska,Boone,08,East
68661,Schuyler,NE,Nebraska,Colfax,08,East
68662,Shelby,NE,Nebraska,Polk,08,East
68663,Silver Creek,NE,Nebraska,Nance,08,East
68664,Snyder,NE,Nebraska,Dodge,08,East
68665,Spalding,NE,Nebraska,Greeley,08,East
68666,Stromsburg,NE,Nebraska,Polk,08,East
68667,Surprise,NE,Nebraska,Butler,08,East
68669,Ulysses,NE,Nebraska,Butler,08,East
68701,Norfolk,NE,Nebraska,Madison,08,East
68710,Allen,NE,Nebraska,Dixon,08,East
68711,Amelia,NE,Nebraska,Holt,08,East
68713,Atkinson,NE,Nebraska,Holt,08,East
68714,Bassett,NE,Nebraska,Rock,08,East
68715,Battle Creek,NE,Nebraska,Madison,08,East
68716,Beemer,NE,Nebraska,Cuming,08,East
68717,Belden,NE,Nebraska,Cedar,08,East
68718,Bloomfield,NE,Nebraska,Knox,08,East
68719,Bristow,NE,Nebraska,Boyd,08,East
68720,Brunswick,NE,Nebraska,Antelope,08,East
68722,Butte,NE,Nebraska,Boyd,08,East
68723,Carroll,NE,Nebraska,Wayne,08,East
68724,Center,NE,Nebraska,Knox,08,East
68725,Chambers,NE,Nebraska,Holt,08,West
68726,Clearwater,NE,Nebraska,Antelope,08,East
68727,Coleridge,NE,Nebraska,Cedar,08,East
68728,Concord,NE,Nebraska,Dixon,08,East
68729,Creighton,NE,Nebraska,Knox,08,East
68730,Crofton,NE,Nebraska,Knox,08,East
68731,Dakota City,NE,Nebraska,Dakota,08,East
68732,Dixon,NE,Nebraska,Dixon,08,East
68733,Emerson,NE,Nebraska,Dixon,08,East
68734,Emmet,NE,Nebraska,Holt,08,East
68735,Ewing,NE,Nebraska,Antelope,08,East
68736,Fordyce,NE,Nebraska,Cedar,08,East
68739,Hartington,NE,Nebraska,Cedar,08,East
68740,Hoskins,NE,Nebraska,Wayne,08,East
68741,Hubbard,NE,Nebraska,Dakota,08,East
68742,Inman,NE,Nebraska,Holt,08,East
68743,Jackson,NE,Nebraska,Dakota,08,East
68745,Laurel,NE,Nebraska,Cedar,08,East
68746,Lynch,NE,Nebraska,Boyd,08,East
68747,Mclean,NE,Nebraska,Pierce,08,East
68748,Madison,NE,Nebraska,Madison,08,East
68749,Magnet,NE,Nebraska,Cedar,08,East
68751,Maskell,NE,Nebraska,Dixon,08,East
68752,Meadow Grove,NE,Nebraska,Madison,08,East
68753,Mills,NE,Nebraska,Keya Paha,08,East
68755,Naper,NE,Nebraska,Boyd,08,East
68756,Neligh,NE,Nebraska,Antelope,08,East
68757,Newcastle,NE,Nebraska,Dixon,08,East
68758,Newman Grove,NE,Nebraska,Madison,08,East
68759,Newport,NE,Nebraska,Rock,08,East
68760,Niobrara,NE,Nebraska,Knox,08,East
68761,Oakdale,NE,Nebraska,Antelope,08,East
68763,Oneill,NE,Nebraska,Holt,08,East
68764,Orchard,NE,Nebraska,Antelope,08,East
68765,Osmond,NE,Nebraska,Pierce,08,East
68766,Page,NE,Nebraska,Holt,08,East
68767,Pierce,NE,Nebraska,Pierce,08,East
68768,Pilger,NE,Nebraska,Stanton,08,East
68769,Plainview,NE,Nebraska,Pierce,08,East
68770,Ponca,NE,Nebraska,Dixon,08,East
68771,Randolph,NE,Nebraska,Cedar,08,East
68773,Royal,NE,Nebraska,Antelope,08,East
68774,Saint Helena,NE,Nebraska,Cedar,08,East
68776,South Sioux City,NE,Nebraska,Dakota,08,East
68777,Spencer,NE,Nebraska,Boyd,08,East
68778,Springview,NE,Nebraska,Keya Paha,08,East
68779,Stanton,NE,Nebraska,Stanton,08,East
68780,Stuart,NE,Nebraska,Holt,08,East
68781,Tilden,NE,Nebraska,Madison,08,East
68783,Verdigre,NE,Nebraska,Knox,08,East
68784,Wakefield,NE,Nebraska,Dixon,08,East
68785,Waterbury,NE,Nebraska,Dixon,08,East
68786,Wausa,NE,Nebraska,Knox,08,East
68787,Wayne,NE,Nebraska,Wayne,08,East
68788,West Point,NE,Nebraska,Cuming,08,East
68789,Winnetoon,NE,Nebraska,Knox,08,East
68790,Winside,NE,Nebraska,Wayne,08,East
68791,Wisner,NE,Nebraska,Cuming,08,East
68792,Wynot,NE,Nebraska,Cedar,08,East
68801,Grand Island,NE,Nebraska,Hall,08,East
68803,Grand Island,NE,Nebraska,Hall,08,East
68810,Alda,NE,Nebraska,Hall,08,East
68812,Amherst,NE,Nebraska,Buffalo,08,West
68813,Anselmo,NE,Nebraska,Custer,08,West
68814,Ansley,NE,Nebraska,Custer,08,West
68815,Arcadia,NE,Nebraska,Valley,08,West
68816,Archer,NE,Nebraska,Merrick,08,East
68817,Ashton,NE,Nebraska,Sherman,08,East
68818,Aurora,NE,Nebraska,Hamilton,08,East
68820,Boelus,NE,Nebraska,Howard,08,West
68821,Brewster,NE,Nebraska,Blaine,08,West
68822,Broken Bow,NE,Nebraska,Custer,08,West
68823,Burwell,NE,Nebraska,Garfield,08,West
68824,Cairo,NE,Nebraska,Hall,08,West
68825,Callaway,NE,Nebraska,Custer,08,West
68826,Central City,NE,Nebraska,Merrick,08,East
68827,Chapman,NE,Nebraska,Merrick,08,East
68828,Comstock,NE,Nebraska,Custer,08,West
68831,Dannebrog,NE,Nebraska,Howard,08,East
68832,Doniphan,NE,Nebraska,Hall,08,East
68833,Dunning,NE,Nebraska,Blaine,08,West
68834,Eddyville,NE,Nebraska,Dawson,08,West
68835,Elba,NE,Nebraska,Howard,08,East
68836,Elm Creek,NE,Nebraska,Buffalo,08,West
68837,Elyria,NE,Nebraska,Valley,08,West
68838,Farwell,NE,Nebraska,Howard,08,East
68840,Gibbon,NE,Nebraska,Buffalo,08,West
68841,Giltner,NE,Nebraska,Hamilton,08,East
68842,Greeley,NE,Nebraska,Greeley,08,East
68843,Hampton,NE,Nebraska,Hamilton,08,East
68844,Hazard,NE,Nebraska,Sherman,08,West
68845,Kearney,NE,Nebraska,Buffalo,08,West
68846,Hordville,NE,Nebraska,Hamilton,08,East
68847,Kearney,NE,Nebraska,Buffalo,08,West
68849,Kearney,NE,Nebraska,Buffalo,08,West
68850,Lexington,NE,Nebraska,Dawson,08,West
68852,Litchfield,NE,Nebraska,Sherman,08,West
68853,Loup City,NE,Nebraska,Sherman,08,West
68854,Marquette,NE,Nebraska,Hamilton,08,East
68855,Mason City,NE,Nebraska,Custer,08,West
68856,Merna,NE,Nebraska,Custer,08,East
68858,Miller,NE,Nebraska,Buffalo,08,West
68859,North Loup,NE,Nebraska,Valley,08,East
68860,Oconto,NE,Nebraska,Custer,08,West
68861,Odessa,NE,Nebraska,Buffalo,08,West
68862,Ord,NE,Nebraska,Valley,08,West
68863,Overton,NE,Nebraska,Dawson,08,West
68864,Palmer,NE,Nebraska,Nance,08,East
68865,Phillips,NE,Nebraska,Hamilton,08,East
68866,Pleasanton,NE,Nebraska,Buffalo,08,West
68869,Ravenna,NE,Nebraska,Buffalo,08,West
68870,Riverdale,NE,Nebraska,Buffalo,08,West
68871,Rockville,NE,Nebraska,Sherman,08,East
68872,Saint Libory,NE,Nebraska,Howard,08,East
68873,Saint Paul,NE,Nebraska,Howard,08,East
68874,Sargent,NE,Nebraska,Custer,08,West
68875,Scotia,NE,Nebraska,Greeley,08,East
68876,Shelton,NE,Nebraska,Buffalo,08,East
68878,Sumner,NE,Nebraska,Dawson,08,West
68879,Taylor,NE,Nebraska,Loup,08,West
68881,Westerville,NE,Nebraska,Custer,08,West
68882,Wolbach,NE,Nebraska,Greeley,08,East
68883,Wood River,NE,Nebraska,Hall,08,East
68901,Hastings,NE,Nebraska,Adams,08,East
68920,Alma,NE,Nebraska,Harlan,08,East
68922,Arapahoe,NE,Nebraska,Furnas,08,West
68923,Atlanta,NE,Nebraska,Phelps,08,West
68924,Axtell,NE,Nebraska,Kearney,08,West
68925,Ayr,NE,Nebraska,Adams,08,East
68926,Beaver City,NE,Nebraska,Furnas,08,West
68927,Bertrand,NE,Nebraska,Phelps,08,West
68928,Bladen,NE,Nebraska,Webster,08,East
68929,Bloomington,NE,Nebraska,Franklin,08,East
68930,Blue Hill,NE,Nebraska,Webster,08,East
68932,Campbell,NE,Nebraska,Franklin,08,East
68933,Clay Center,NE,Nebraska,Clay,08,East
68934,Deweese,NE,Nebraska,Clay,08,East
68935,Edgar,NE,Nebraska,Clay,08,East
68936,Edison,NE,Nebraska,Furnas,08,West
68937,Elwood,NE,Nebraska,Gosper,08,West
68938,Fairfield,NE,Nebraska,Clay,08,East
68939,Franklin,NE,Nebraska,Franklin,08,East
68940,Funk,NE,Nebraska,Phelps,08,West
68941,Glenvil,NE,Nebraska,Clay,08,East
68942,Guide Rock,NE,Nebraska,Webster,08,East
68943,Hardy,NE,Nebraska,Nuckolls,08,East
68944,Harvard,NE,Nebraska,Clay,08,East
68945,Heartwell,NE,Nebraska,Kearney,08,East
68946,Hendley,NE,Nebraska,Furnas,08,West
68947,Hildreth,NE,Nebraska,Franklin,08,West
68948,Holbrook,NE,Nebraska,Furnas,08,West
68949,Holdrege,NE,Nebraska,Phelps,08,East
68950,Holstein,NE,Nebraska,Adams,08,East
68952,Inavale,NE,Nebraska,Webster,08,East
68954,Inland,NE,Nebraska,Clay,08,East
68955,Juniata,NE,Nebraska,Adams,08,East
68956,Kenesaw,NE,Nebraska,Adams,08,East
68957,Lawrence,NE,Nebraska,Nuckolls,08,East
68958,Loomis,NE,Nebraska,Phelps,08,West
68959,Minden,NE,Nebraska,Kearney,08,East
68960,Naponee,NE,Nebraska,Franklin,08,East
68961,Nelson,NE,Nebraska,Nuckolls,08,East
68964,Oak,NE,Nebraska,Nuckolls,08,East
68966,Orleans,NE,Nebraska,Harlan,08,East
68967,Oxford,NE,Nebraska,Furnas,08,West
68969,Ragan,NE,Nebraska,Harlan,08,East
68970,Red Cloud,NE,Nebraska,Webster,08,East
68971,Republican City,NE,Nebraska,Harlan,08,East
68972,Riverton,NE,Nebraska,Franklin,08,East
68973,Roseland,NE,Nebraska,Adams,08,East
68974,Ruskin,NE,Nebraska,Nuckolls,08,East
68975,Saronville,NE,Nebraska,Clay,08,East
68976,Smithfield,NE,Nebraska,Gosper,08,West
68977,Stamford,NE,Nebraska,Harlan,08,West
68978,Superior,NE,Nebraska,Nuckolls,08,East
68979,Sutton,NE,Nebraska,Clay,08,East
68980,Trumbull,NE,Nebraska,Clay,08,East
68981,Upland,NE,Nebraska,Franklin,08,East
68982,Wilcox,NE,Nebraska,Kearney,08,East
69001,Mc Cook,NE,Nebraska,Red Willow,08,West
69020,Bartley,NE,Nebraska,Red Willow,08,West
69021,Benkelman,NE,Nebraska,Dundy,08,West
69022,Cambridge,NE,Nebraska,Furnas,08,West
69023,Champion,NE,Nebraska,Chase,08,West
69024,Culbertson,NE,Nebraska,Hitchcock,08,West
69025,Curtis,NE,Nebraska,Frontier,08,West
69026,Danbury,NE,Nebraska,Red Willow,08,West
69027,Enders,NE,Nebraska,Chase,08,West
69028,Eustis,NE,Nebraska,Frontier,08,West
69029,Farnam,NE,Nebraska,Dawson,08,West
69030,Haigler,NE,Nebraska,Dundy,08,West
69032,Hayes Center,NE,Nebraska,Hayes,08,West
69033,Imperial,NE,Nebraska,Chase,08,West
69034,Indianola,NE,Nebraska,Red Willow,08,West
69036,Lebanon,NE,Nebraska,Red Willow,08,West
69037,Max,NE,Nebraska,Dundy,08,West
69038,Maywood,NE,Nebraska,Frontier,08,West
69039,Moorefield,NE,Nebraska,Frontier,08,West
69040,Palisade,NE,Nebraska,Hitchcock,08,West
69041,Parks,NE,Nebraska,Dundy,08,West
69042,Stockville,NE,Nebraska,Frontier,08,West
69043,Stratton,NE,Nebraska,Hitchcock,08,West
69044,Trenton,NE,Nebraska,Hitchcock,08,West
69045,Wauneta,NE,Nebraska,Chase,08,West
69046,Wilsonville,NE,Nebraska,Furnas,08,West
69101,North Platte,NE,Nebraska,Lincoln,08,West
69120,Arnold,NE,Nebraska,Custer,08,West
69121,Arthur,NE,Nebraska,Arthur,08,West
69122,Big Springs,NE,Nebraska,Deuel,08,West
69123,Brady,NE,Nebraska,Lincoln,08,West
69125,Broadwater,NE,Nebraska,Morrill,08,West
69127,Brule,NE,Nebraska,Keith,08,West
69128,Bushnell,NE,Nebraska,Kimball,08,East
69129,Chappell,NE,Nebraska,Deuel,08,West
69130,Cozad,NE,Nebraska,Dawson,08,West
69131,Dalton,NE,Nebraska,Cheyenne,08,West
69132,Dickens,NE,Nebraska,Lincoln,08,West
69133,Dix,NE,Nebraska,Kimball,08,West
69134,Elsie,NE,Nebraska,Perkins,08,West
69135,Elsmere,NE,Nebraska,Cherry,08,West
69138,Gothenburg,NE,Nebraska,Dawson,08,West
69140,Grant,NE,Nebraska,Perkins,08,West
69141,Gurley,NE,Nebraska,Cheyenne,08,West
69142,Halsey,NE,Nebraska,Thomas,08,West
69143,Hershey,NE,Nebraska,Lincoln,08,West
69144,Keystone,NE,Nebraska,Keith,08,West
69145,Kimball,NE,Nebraska,Kimball,08,East
69146,Lemoyne,NE,Nebraska,Keith,08,West
69147,Lewellen,NE,Nebraska,Garden,08,West
69148,Lisco,NE,Nebraska,Garden,08,West
69149,Lodgepole,NE,Nebraska,Cheyenne,08,West
69150,Madrid,NE,Nebraska,Perkins,08,West
69151,Maxwell,NE,Nebraska,Lincoln,08,West
69152,Mullen,NE,Nebraska,Hooker,08,West
69153,Ogallala,NE,Nebraska,Keith,08,West
69154,Oshkosh,NE,Nebraska,Garden,08,West
69155,Paxton,NE,Nebraska,Keith,08,West
69156,Potter,NE,Nebraska,Cheyenne,08,West
69157,Purdum,NE,Nebraska,Blaine,08,West
69161,Seneca,NE,Nebraska,Thomas,08,West
69162,Sidney,NE,Nebraska,Cheyenne,08,West
69163,Stapleton,NE,Nebraska,Logan,08,West
69165,Sutherland,NE,Nebraska,Lincoln,08,West
69166,Thedford,NE,Nebraska,Thomas,08,West
69167,Tryon,NE,Nebraska,McPherson,08,West
69168,Venango,NE,Nebraska,Perkins,08,East
69169,Wallace,NE,Nebraska,Lincoln,08,West
69170,Wellfleet,NE,Nebraska,Lincoln,08,West
69171,Willow Island,NE,Nebraska,Dawson,08,West
69201,Valentine,NE,Nebraska,Cherry,08,West
69210,Ainsworth,NE,Nebraska,Brown,08,East
69211,Cody,NE,Nebraska,Cherry,08,West
69212,Crookston,NE,Nebraska,Cherry,08,West
69214,Johnstown,NE,Nebraska,Brown,08,East
69216,Kilgore,NE,Nebraska,Cherry,08,West
69217,Long Pine,NE,Nebraska,Brown,08,East
69218,Merriman,NE,Nebraska,Cherry,08,West
69219,Nenzel,NE,Nebraska,Cherry,08,West
69220,Sparks,NE,Nebraska,Cherry,08,West
69221,Wood Lake,NE,Nebraska,Cherry,08,West
69301,Alliance,NE,Nebraska,Box Butte,08,West
69331,Angora,NE,Nebraska,Morrill,08,West
69333,Ashby,NE,Nebraska,Grant,08,West
69334,Bayard,NE,Nebraska,Morrill,08,West
69335,Bingham,NE,Nebraska,Sheridan,08,West
69336,Bridgeport,NE,Nebraska,Morrill,08,West
69337,Chadron,NE,Nebraska,Dawes,08,West
69339,Crawford,NE,Nebraska,Dawes,08,West
69340,Ellsworth,NE,Nebraska,Sheridan,08,West
69341,Gering,NE,Nebraska,Scotts Bluff,08,West
69343,Gordon,NE,Nebraska,Sheridan,08,West
69345,Harrisburg,NE,Nebraska,Banner,08,West
69346,Harrison,NE,Nebraska,Sioux,08,West
69347,Hay Springs,NE,Nebraska,Sheridan,08,West
69348,Hemingford,NE,Nebraska,Box Butte,08,West
69350,Hyannis,NE,Nebraska,Grant,08,West
69351,Lakeside,NE,Nebraska,Sheridan,08,West
69352,Lyman,NE,Nebraska,Scotts Bluff,08,West
69353,Mcgrew,NE,Nebraska,Scotts Bluff,08,West
69354,Marsland,NE,Nebraska,Dawes,08,West
69355,Melbeta,NE,Nebraska,Scotts Bluff,08,West
69356,Minatare,NE,Nebraska,Scotts Bluff,08,West
69357,Mitchell,NE,Nebraska,Scotts Bluff,08,West
69358,Morrill,NE,Nebraska,Scotts Bluff,08,West
69360,Rushville,NE,Nebraska,Sheridan,08,West
69361,Scottsbluff,NE,Nebraska,Scotts Bluff,08,West
69365,Whiteclay,NE,Nebraska,Sheridan,08,West
69366,Whitman,NE,Nebraska,Grant,08,West
69367,Whitney,NE,Nebraska,Dawes,08,West
70001,Metairie,LA,Louisiana,Jefferson,NA,Unknown
70002,Metairie,LA,Louisiana,Jefferson,NA,Unknown
70003,Metairie,LA,Louisiana,Jefferson,NA,Unknown
70005,Metairie,LA,Louisiana,Jefferson,NA,Unknown
70006,Metairie,LA,Louisiana,Jefferson,NA,Unknown
70030,Des Allemands,LA,Louisiana,St. Charles,NA,Unknown
70031,Ama,LA,Louisiana,St. Charles,NA,Unknown
70032,Arabi,LA,Louisiana,St. Bernard,NA,Unknown
70036,Barataria,LA,Louisiana,Jefferson,NA,Unknown
70037,Belle Chasse,LA,Louisiana,Plaquemines,NA,Unknown
70038,Boothville,LA,Louisiana,Plaquemines,NA,Unknown
70039,Boutte,LA,Louisiana,St. Charles,NA,Unknown
70040,Braithwaite,LA,Louisiana,Plaquemines,NA,Unknown
70041,Buras,LA,Louisiana,Plaquemines,NA,Unknown
70043,Chalmette,LA,Louisiana,St. Bernard,NA,Unknown
70047,Destrehan,LA,Louisiana,St. Charles,NA,Unknown
70049,Edgard,LA,Louisiana,St. John the Baptist,NA,Unknown
70050,Empire,LA,Louisiana,Plaquemines,NA,Unknown
70051,Garyville,LA,Louisiana,St. John the Baptist,NA,Unknown
70052,Gramercy,LA,Louisiana,St. James,NA,Unknown
70053,Gretna,LA,Louisiana,Jefferson,NA,Unknown
70056,Gretna,LA,Louisiana,Jefferson,NA,Unknown
70057,Hahnville,LA,Louisiana,St. Charles,NA,Unknown
70058,Harvey,LA,Louisiana,Jefferson,NA,Unknown
70062,Kenner,LA,Louisiana,Jefferson,NA,Unknown
70065,Kenner,LA,Louisiana,Jefferson,NA,Unknown
70067,Lafitte,LA,Louisiana,Jefferson,NA,Unknown
70068,La Place,LA,Louisiana,St. John the Baptist,NA,Unknown
70070,Luling,LA,Louisiana,St. Charles,NA,Unknown
70071,Lutcher,LA,Louisiana,St. James,NA,Unknown
70072,Marrero,LA,Louisiana,Jefferson,NA,Unknown
70075,Meraux,LA,Louisiana,St. Bernard,NA,Unknown
70076,Mount Airy,LA,Louisiana,St. John the Baptist,NA,Unknown
70079,Norco,LA,Louisiana,St. Charles,NA,Unknown
70080,Paradis,LA,Louisiana,St. Charles,NA,Unknown
70082,Pointe A La Hache,LA,Louisiana,Plaquemines,NA,Unknown
70083,Port Sulphur,LA,Louisiana,Plaquemines,NA,Unknown
70084,Reserve,LA,Louisiana,St. John the Baptist,NA,Unknown
70085,Saint Bernard,LA,Louisiana,St. Bernard,NA,Unknown
70086,Saint James,LA,Louisiana,St. James,NA,Unknown
70087,Saint Rose,LA,Louisiana,St. Charles,NA,Unknown
70090,Vacherie,LA,Louisiana,St. James,NA,Unknown
70091,Venice,LA,Louisiana,Plaquemines,NA,Unknown
70092,Violet,LA,Louisiana,St. Bernard,NA,Unknown
70094,Westwego,LA,Louisiana,Jefferson,NA,Unknown
70112,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70113,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70114,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70115,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70116,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70117,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70118,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70119,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70121,New Orleans,LA,Louisiana,Jefferson,NA,Unknown
70122,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70123,New Orleans,LA,Louisiana,Jefferson,NA,Unknown
70124,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70125,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70126,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70127,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70128,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70129,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70130,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70131,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70139,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70163,New Orleans,LA,Louisiana,Orleans,NA,Unknown
70301,Thibodaux,LA,Louisiana,Lafourche,NA,Unknown
70339,Pierre Part,LA,Louisiana,Assumption,NA,Unknown
70340,Amelia,LA,Louisiana,St. Mary,NA,Unknown
70341,Belle Rose,LA,Louisiana,Assumption,NA,Unknown
70342,Berwick,LA,Louisiana,St. Mary,NA,Unknown
70343,Bourg,LA,Louisiana,Terrebonne,NA,Unknown
70344,Chauvin,LA,Louisiana,Terrebonne,NA,Unknown
70345,Cut Off,LA,Louisiana,Lafourche,NA,Unknown
70346,Donaldsonville,LA,Louisiana,Ascension,NA,Unknown
70352,Donner,LA,Louisiana,Terrebonne,NA,Unknown
70353,Dulac,LA,Louisiana,Terrebonne,NA,Unknown
70354,Galliano,LA,Louisiana,Lafourche,NA,Unknown
70355,Gheens,LA,Louisiana,Lafourche,NA,Unknown
70356,Gibson,LA,Louisiana,Terrebonne,NA,Unknown
70357,Golden Meadow,LA,Louisiana,Lafourche,NA,Unknown
70358,Grand Isle,LA,Louisiana,Jefferson,NA,Unknown
70359,Gray,LA,Louisiana,Terrebonne,NA,Unknown
70360,Houma,LA,Louisiana,Terrebonne,NA,Unknown
70363,Houma,LA,Louisiana,Terrebonne,NA,Unknown
70364,Houma,LA,Louisiana,Terrebonne,NA,Unknown
70372,Labadieville,LA,Louisiana,Assumption,NA,Unknown
70373,Larose,LA,Louisiana,Lafourche,NA,Unknown
70374,Lockport,LA,Louisiana,Lafourche,NA,Unknown
70375,Mathews,LA,Louisiana,Lafourche,NA,Unknown
70377,Montegut,LA,Louisiana,Terrebonne,NA,Unknown
70380,Morgan City,LA,Louisiana,Assumption,NA,Unknown
70390,Napoleonville,LA,Louisiana,Assumption,NA,Unknown
70391,Paincourtville,LA,Louisiana,Assumption,NA,Unknown
70392,Patterson,LA,Louisiana,St. Mary,NA,Unknown
70393,Plattenville,LA,Louisiana,Assumption,NA,Unknown
70394,Raceland,LA,Louisiana,Lafourche,NA,Unknown
70395,Schriever,LA,Louisiana,Terrebonne,NA,Unknown
70397,Theriot,LA,Louisiana,Terrebonne,NA,Unknown
70401,Hammond,LA,Louisiana,Tangipahoa,NA,Unknown
70402,Hammond,LA,Louisiana,Tangipahoa,NA,Unknown
70403,Hammond,LA,Louisiana,Tangipahoa,NA,Unknown
70420,Abita Springs,LA,Louisiana,St. Tammany,NA,Unknown
70422,Amite,LA,Louisiana,Tangipahoa,NA,Unknown
70426,Angie,LA,Louisiana,Washington,NA,Unknown
70427,Bogalusa,LA,Louisiana,Washington,NA,Unknown
70431,Bush,LA,Louisiana,St. Tammany,NA,Unknown
70433,Covington,LA,Louisiana,St. Tammany,NA,Unknown
70435,Covington,LA,Louisiana,St. Tammany,NA,Unknown
70436,Fluker,LA,Louisiana,Tangipahoa,NA,Unknown
70437,Folsom,LA,Louisiana,St. Tammany,NA,Unknown
70438,Franklinton,LA,Louisiana,Washington,NA,Unknown
70441,Greensburg,LA,Louisiana,St. Helena,NA,Unknown
70442,Husser,LA,Louisiana,Tangipahoa,NA,Unknown
70443,Independence,LA,Louisiana,Tangipahoa,NA,Unknown
70444,Kentwood,LA,Louisiana,Tangipahoa,NA,Unknown
70445,Lacombe,LA,Louisiana,St. Tammany,NA,Unknown
70446,Loranger,LA,Louisiana,Tangipahoa,NA,Unknown
70447,Madisonville,LA,Louisiana,St. Tammany,NA,Unknown
70448,Mandeville,LA,Louisiana,St. Tammany,NA,Unknown
70449,Maurepas,LA,Louisiana,Livingston,NA,Unknown
70450,Mount Hermon,LA,Louisiana,Washington,NA,Unknown
70451,Natalbany,LA,Louisiana,Tangipahoa,NA,Unknown
70452,Pearl River,LA,Louisiana,St. Tammany,NA,Unknown
70453,Pine Grove,LA,Louisiana,St. Helena,NA,Unknown
70454,Ponchatoula,LA,Louisiana,Tangipahoa,NA,Unknown
70455,Robert,LA,Louisiana,Tangipahoa,NA,Unknown
70456,Roseland,LA,Louisiana,Tangipahoa,NA,Unknown
70458,Slidell,LA,Louisiana,St. Tammany,NA,Unknown
70460,Slidell,LA,Louisiana,St. Tammany,NA,Unknown
70461,Slidell,LA,Louisiana,St. Tammany,NA,Unknown
