StateCounty,FL,WF,TN,HA
TNSequatchie County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TNSevier County,3.62500000000000,1.37500000000000,1.00000000000000,1.00000000000000
TNShelby County,4.35426356589147,1.67441860465116,1.00000000000000,1.00000000000000
TNSmith County,3.15555555555556,1.00000000000000,1.00000000000000,1.00000000000000
TNStewart County,3.94666666666667,14.55000000000000,1.00000000000000,1.00000000000000
TNSullivan County,4.28717948717949,1.00000000000000,1.00000000000000,1.00000000000000
TNSumner County,2.16296296296296,1.00000000000000,1.00000000000000,1.00000000000000
TNTipton County,5.49523809523810,1.85714285714286,1.00000000000000,1.00000000000000
TNTrousdale County,4.30000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TNUnicoi County,0.86666666666667,1.66666666666667,1.00000000000000,1.00000000000000
TNUnion County,7.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TNVan Buren County,0.60000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TNWarren County,4.66666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TNWashington County,2.81111111111111,1.00000000000000,1.00000000000000,1.00000000000000
TNWayne County,6.63333333333333,1.00000000000000,1.00000000000000,1.00000000000000
TNWeakley County,1.14166666666667,2.56250000000000,1.00000000000000,1.00000000000000
TNWhite County,0.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TNWilliamson County,3.62222222222222,1.00000000000000,1.00000000000000,1.00000000000000
TNWilson County,2.30833333333333,1.00000000000000,1.00000000000000,1.00000000000000
TXAnderson County,1.08205128205128,2.78846153846154,1.00000000000000,1.00000000000000
TXAndrews County,1.00000000000000,9.50000000000000,1.00000000000000,1.00000000000000
TXAngelina County,2.94074074074074,5.22222222222222,1.00000000000000,1.00000000000000
TXAransas County,2.55555555555556,19.50000000000000,1.00000000000000,1.00000000000000
TXArcher County,1.30666666666667,14.00000000000000,1.00000000000000,1.00000000000000
TXArmstrong County,1.00000000000000,5.75000000000000,1.00000000000000,1.00000000000000
TXAtascosa County,5.20606060606061,1.79545454545455,1.00000000000000,1.00000000000000
TXAustin County,4.28148148148148,1.22222222222222,1.00000000000000,1.00000000000000
TXBailey County,7.41666666666667,6.68750000000000,1.00000000000000,1.00000000000000
TXBandera County,2.32000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXBastrop County,2.06666666666667,11.37500000000000,1.00000000000000,1.00000000000000
TXBaylor County,0.80000000000000,2.00000000000000,1.00000000000000,1.00000000000000
TXBee County,3.29333333333333,9.40000000000000,1.00000000000000,1.00000000000000
TXBell County,2.95942028985507,9.39130434782608,1.00000000000000,1.00000000000000
TXBexar County,2.96632996632997,1.23232323232323,1.00000000000000,1.00000000000000
TXBlanco County,0.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXBorden County,0.60000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXBosque County,3.62962962962963,2.50000000000000,1.00000000000000,1.00000000000000
TXBowie County,2.21904761904762,5.53571428571429,1.00000000000000,1.00000000000000
TXBrazoria County,8.11111111111111,8.76190476190476,1.00000000000000,1.00000000000000
TXBrazos County,1.40833333333333,1.00000000000000,1.00000000000000,1.00000000000000
TXBrewster County,0.80000000000000,9.16666666666667,1.00000000000000,1.00000000000000
TXBriscoe County,5.46666666666667,3.37500000000000,1.00000000000000,1.00000000000000
TXBrooks County,8.00000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXBrown County,1.85925925925926,4.69444444444444,1.00000000000000,1.00000000000000
TXBurleson County,2.60952380952381,1.00000000000000,1.00000000000000,1.00000000000000
TXBurnet County,9.75000000000000,3.12500000000000,1.00000000000000,1.00000000000000
TXCaldwell County,5.94285714285714,1.14285714285714,1.00000000000000,1.00000000000000
TXCalhoun County,5.20000000000000,13.05000000000000,1.00000000000000,1.00000000000000
TXCallahan County,2.06666666666667,7.37500000000000,1.00000000000000,1.00000000000000
TXCameron County,6.77777777777778,8.22619047619048,1.00000000000000,1.00000000000000
TXCamp County,3.33333333333333,1.50000000000000,1.00000000000000,1.00000000000000
TXCarson County,6.15000000000000,10.18750000000000,1.00000000000000,1.00000000000000
TXCass County,0.80000000000000,3.00000000000000,1.00000000000000,1.00000000000000
TXCastro County,0.80000000000000,14.18750000000000,1.00000000000000,1.00000000000000
TXChambers County,2.60952380952381,14.71428571428570,1.00000000000000,1.00000000000000
TXCherokee County,0.82222222222222,2.47222222222222,1.00000000000000,1.00000000000000
TXChildress County,1.77777777777778,17.00000000000000,1.00000000000000,1.00000000000000
TXClay County,0.86666666666667,13.25000000000000,1.00000000000000,1.00000000000000
TXCochran County,5.53333333333333,12.00000000000000,1.00000000000000,1.00000000000000
TXCoke County,1.00000000000000,15.12500000000000,1.00000000000000,1.00000000000000
TXColeman County,1.38181818181818,1.61363636363636,1.00000000000000,1.00000000000000
TXCollin County,1.39619047619048,1.60714285714286,1.00000000000000,1.00000000000000
TXCollingsworth County,3.33333333333333,14.18750000000000,1.00000000000000,1.00000000000000
TXColorado County,3.33333333333333,3.50000000000000,1.00000000000000,1.00000000000000
TXComal County,6.87407407407408,1.22222222222222,1.00000000000000,1.00000000000000
TXComanche County,1.10476190476190,2.78571428571429,1.00000000000000,1.00000000000000
TXConcho County,0.76000000000000,1.60000000000000,1.00000000000000,1.00000000000000
TXCooke County,2.89166666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXCoryell County,1.55416666666667,12.48437500000000,1.00000000000000,1.00000000000000
TXCottle County,3.33333333333333,13.25000000000000,1.00000000000000,1.00000000000000
TXCrane County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXCrockett County,15.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXCrosby County,5.66666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXCulberson County,1.00000000000000,7.12500000000000,1.00000000000000,1.00000000000000
TXDallam County,3.97777777777778,13.25000000000000,1.00000000000000,1.00000000000000
TXDallas County,3.84629629629630,1.04444444444444,1.00000000000000,1.00000000000000
TXDawson County,3.20000000000000,5.41666666666667,1.00000000000000,1.00000000000000
TXDeaf Smith County,0.80000000000000,7.62500000000000,1.00000000000000,1.00000000000000
TXDelta County,0.93333333333333,3.70833333333333,1.00000000000000,1.00000000000000
TXDenton County,1.38431372549020,1.05882352941176,1.00000000000000,1.00000000000000
TXDewitt County,1.10476190476190,1.28571428571429,1.00000000000000,1.00000000000000
TXDickens County,0.90000000000000,12.06250000000000,1.00000000000000,1.00000000000000
TXDimmit County,1.00000000000000,1.25000000000000,1.00000000000000,1.00000000000000
TXDonley County,0.86666666666667,10.75000000000000,1.00000000000000,1.00000000000000
TXDuval County,8.00000000000000,8.00000000000000,1.00000000000000,1.00000000000000
TXEastland County,2.65000000000000,15.12500000000000,1.00000000000000,1.00000000000000
TXEctor County,2.47142857142857,10.08928571428570,1.00000000000000,1.00000000000000
TXEdwards County,19.66666666666670,1.50000000000000,1.00000000000000,1.00000000000000
TXEl Paso County,2.30715746421268,4.66564417177915,1.00000000000000,1.00000000000000
TXEllis County,2.42222222222222,5.41666666666667,1.00000000000000,1.00000000000000
TXErath County,0.80000000000000,8.78125000000000,1.00000000000000,1.00000000000000
TXFalls County,2.75000000000000,7.15625000000000,1.00000000000000,1.00000000000000
TXFannin County,2.06222222222222,2.98333333333333,1.00000000000000,1.00000000000000
TXFayette County,2.78974358974359,1.07692307692308,1.00000000000000,1.00000000000000
TXFisher County,6.15000000000000,8.56250000000000,1.00000000000000,1.00000000000000
TXFloyd County,2.40000000000000,6.50000000000000,1.00000000000000,1.00000000000000
TXFoard County,1.00000000000000,5.75000000000000,1.00000000000000,1.00000000000000
TXFort Bend County,7.12500000000000,1.83333333333333,1.00000000000000,1.00000000000000
TXFranklin County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXFreestone County,0.86666666666667,1.33333333333333,1.00000000000000,1.00000000000000
TXFrio County,5.08333333333333,7.37500000000000,1.00000000000000,1.00000000000000
TXGaines County,1.00000000000000,1.66666666666667,1.00000000000000,1.00000000000000
TXGalveston County,5.86956521739130,4.32608695652174,1.00000000000000,1.00000000000000
TXGarza County,1.00000000000000,9.50000000000000,1.00000000000000,1.00000000000000
TXGillespie County,3.09333333333333,1.00000000000000,1.00000000000000,1.00000000000000
TXGlasscock County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXGoliad County,4.50000000000000,9.25000000000000,1.00000000000000,1.00000000000000
TXGonzales County,3.86060606060606,1.00000000000000,1.00000000000000,1.00000000000000
TXGray County,3.33333333333333,15.50000000000000,1.00000000000000,1.00000000000000
TXGrayson County,2.68148148148148,1.59722222222222,1.00000000000000,1.00000000000000
TXGregg County,0.99555555555556,3.68333333333333,1.00000000000000,1.00000000000000
TXGrimes County,1.99259259259259,6.47222222222222,1.00000000000000,1.00000000000000
TXGuadalupe County,9.20740740740741,1.00000000000000,1.00000000000000,1.00000000000000
TXHale County,1.60952380952381,4.39285714285714,1.00000000000000,1.00000000000000
TXHall County,1.38666666666667,8.00000000000000,1.00000000000000,1.00000000000000
TXHamilton County,1.96666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXHansford County,0.73333333333333,15.75000000000000,1.00000000000000,1.00000000000000
TXHardeman County,1.00000000000000,5.25000000000000,1.00000000000000,1.00000000000000
TXHardin County,5.43333333333333,3.95000000000000,1.00000000000000,1.00000000000000
TXHarris County,9.10881542699725,1.46900826446281,1.00000000000000,1.00000000000000
TXHarrison County,2.05454545454545,3.95454545454546,1.00000000000000,1.00000000000000
TXHartley County,2.16666666666667,18.87500000000000,1.00000000000000,1.00000000000000
TXHaskell County,3.20000000000000,7.00000000000000,1.00000000000000,1.00000000000000
TXHays County,2.01666666666667,1.75000000000000,1.00000000000000,1.00000000000000
TXHemphill County,0.60000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXHenderson County,1.93333333333333,2.10416666666667,1.00000000000000,1.00000000000000
TXHidalgo County,5.26451612903226,15.54838709677420,1.00000000000000,1.00000000000000
TXHill County,1.50416666666667,12.07812500000000,1.00000000000000,1.00000000000000
TXHockley County,0.90000000000000,5.28125000000000,1.00000000000000,1.00000000000000
TXHood County,0.76000000000000,1.60000000000000,1.00000000000000,1.00000000000000
TXHopkins County,0.77777777777778,4.25000000000000,1.00000000000000,1.00000000000000
TXHouston County,0.66666666666667,7.00000000000000,1.00000000000000,1.00000000000000
TXHoward County,5.12000000000000,9.30000000000000,1.00000000000000,1.00000000000000
TXHudspeth County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXHunt County,2.88205128205128,2.21153846153846,1.00000000000000,1.00000000000000
TXHutchinson County,0.76000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXIrion County,9.16666666666667,7.62500000000000,1.00000000000000,1.00000000000000
TXJack County,0.84000000000000,14.75000000000000,1.00000000000000,1.00000000000000
TXJackson County,6.00000000000000,7.89285714285714,1.00000000000000,1.00000000000000
TXJasper County,3.91111111111111,2.41666666666667,1.00000000000000,1.00000000000000
TXJeff Davis County,1.96666666666667,17.00000000000000,1.00000000000000,1.00000000000000
TXJefferson County,7.44000000000000,13.10000000000000,1.00000000000000,1.00000000000000
TXJim Hogg County,8.00000000000000,3.87500000000000,1.00000000000000,1.00000000000000
TXJim Wells County,2.48888888888889,13.25000000000000,1.00000000000000,1.00000000000000
TXJohnson County,3.10000000000000,2.27083333333333,1.00000000000000,1.00000000000000
TXJones County,2.74444444444444,11.37500000000000,1.00000000000000,1.00000000000000
TXKarnes County,3.37500000000000,1.12500000000000,1.00000000000000,1.00000000000000
TXKaufman County,1.47407407407407,4.05555555555556,1.00000000000000,1.00000000000000
TXKendall County,4.65333333333333,1.00000000000000,1.00000000000000,1.00000000000000
TXKenedy County,6.83333333333333,20.75000000000000,1.00000000000000,1.00000000000000
TXKent County,1.00000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXKerr County,5.27777777777778,1.33333333333333,1.00000000000000,1.00000000000000
TXKimble County,2.55000000000000,5.50000000000000,1.00000000000000,1.00000000000000
TXKing County,0.80000000000000,15.12500000000000,1.00000000000000,1.00000000000000
TXKinney County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXKleberg County,4.26666666666667,20.75000000000000,1.00000000000000,1.00000000000000
TXKnox County,0.93333333333333,5.12500000000000,1.00000000000000,1.00000000000000
TXLa Salle County,1.38333333333333,6.68750000000000,1.00000000000000,1.00000000000000
TXLamar County,3.16190476190476,13.51785714285710,1.00000000000000,1.00000000000000
TXLamb County,1.82500000000000,10.31250000000000,1.00000000000000,1.00000000000000
TXLampasas County,3.61666666666667,5.00000000000000,1.00000000000000,1.00000000000000
TXLavaca County,1.88571428571429,1.00000000000000,1.00000000000000,1.00000000000000
TXLee County,0.92000000000000,2.35000000000000,1.00000000000000,1.00000000000000
TXLeon County,2.94074074074074,1.11111111111111,1.00000000000000,1.00000000000000
TXLiberty County,3.56666666666667,6.20000000000000,1.00000000000000,1.00000000000000
TXLimestone County,0.82857142857143,1.28571428571429,1.00000000000000,1.00000000000000
TXLipscomb County,0.60000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXLive Oak County,4.18666666666667,3.85000000000000,1.00000000000000,1.00000000000000
TXLlano County,7.02500000000000,1.71875000000000,1.00000000000000,1.00000000000000
TXLoving County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXLubbock County,2.32190476190476,1.02857142857143,1.00000000000000,1.00000000000000
TXLynn County,0.80000000000000,3.62500000000000,1.00000000000000,1.00000000000000
TXMadison County,1.64444444444444,1.33333333333333,1.00000000000000,1.00000000000000
TXMarion County,3.97777777777778,12.00000000000000,1.00000000000000,1.00000000000000
TXMartin County,2.42222222222222,2.91666666666667,1.00000000000000,1.00000000000000
TXMason County,2.16000000000000,4.25000000000000,1.00000000000000,1.00000000000000
TXMatagorda County,4.20000000000000,12.67307692307690,1.00000000000000,1.00000000000000
TXMaverick County,3.81666666666667,8.31250000000000,1.00000000000000,1.00000000000000
TXMcculloch County,6.27619047619048,3.96428571428571,1.00000000000000,1.00000000000000
TXMclennan County,2.98823529411765,8.83823529411765,1.00000000000000,1.00000000000000
TXMcmullen County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXMedina County,2.72592592592593,4.88888888888889,1.00000000000000,1.00000000000000
TXMenard County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXMidland County,2.45555555555555,12.93750000000000,1.00000000000000,1.00000000000000
TXMilam County,4.10666666666667,6.87500000000000,1.00000000000000,1.00000000000000
TXMills County,3.23333333333333,1.25000000000000,1.00000000000000,1.00000000000000
TXMitchell County,2.55555555555556,5.75000000000000,1.00000000000000,1.00000000000000
TXMontague County,0.71428571428571,7.75000000000000,1.00000000000000,1.00000000000000
TXMontgomery County,7.28205128205128,3.11538461538461,1.00000000000000,1.00000000000000
TXMoore County,1.64444444444444,9.50000000000000,1.00000000000000,1.00000000000000
TXMorris County,0.84000000000000,5.15000000000000,1.00000000000000,1.00000000000000
TXMotley County,0.86666666666667,15.75000000000000,1.00000000000000,1.00000000000000
TXNacogdoches County,0.72307692307692,2.90384615384615,1.00000000000000,1.00000000000000
TXNavarro County,1.65641025641026,7.32692307692308,1.00000000000000,1.00000000000000
TXNewton County,4.30000000000000,5.41666666666667,1.00000000000000,1.00000000000000
TXNolan County,0.76000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXNueces County,6.75886524822696,15.54255319148940,1.00000000000000,1.00000000000000
TXOchiltree County,1.64444444444444,10.75000000000000,1.00000000000000,1.00000000000000
TXOldham County,2.65000000000000,4.56250000000000,1.00000000000000,1.00000000000000
TXOrange County,5.08333333333333,8.06250000000000,1.00000000000000,1.00000000000000
TXPalo Pinto County,5.27619047619048,11.64285714285710,1.00000000000000,1.00000000000000
TXPanola County,1.49523809523810,1.28571428571429,1.00000000000000,1.00000000000000
TXParker County,2.43076923076923,3.48076923076923,1.00000000000000,1.00000000000000
TXParmer County,1.00000000000000,3.62500000000000,1.00000000000000,1.00000000000000
TXPecos County,2.42222222222222,5.70833333333333,1.00000000000000,1.00000000000000
TXPolk County,1.34666666666667,1.67500000000000,1.00000000000000,1.00000000000000
TXPotter County,2.06666666666667,6.78125000000001,1.00000000000000,1.00000000000000
TXPresidio County,0.70000000000000,7.12500000000000,1.00000000000000,1.00000000000000
TXRains County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXRandall County,0.90000000000000,5.43750000000000,1.00000000000000,1.00000000000000
TXReagan County,1.00000000000000,5.75000000000000,1.00000000000000,1.00000000000000
TXReal County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXRed River County,1.18888888888889,9.95833333333333,1.00000000000000,1.00000000000000
TXReeves County,9.94444444444444,2.58333333333333,1.00000000000000,1.00000000000000
TXRefugio County,1.30666666666667,17.75000000000000,1.00000000000000,1.00000000000000
TXRoberts County,0.60000000000000,17.00000000000000,1.00000000000000,1.00000000000000
TXRobertson County,0.82857142857143,1.00000000000000,1.00000000000000,1.00000000000000
TXRockwall County,1.86666666666667,1.25000000000000,1.00000000000000,1.00000000000000
TXRunnels County,1.57777777777778,2.58333333333333,1.00000000000000,1.00000000000000
TXRusk County,0.85714285714286,1.00000000000000,1.00000000000000,1.00000000000000
TXSabine County,3.17333333333333,3.65000000000000,1.00000000000000,1.00000000000000
TXSan Augustine County,3.13333333333333,9.00000000000000,1.00000000000000,1.00000000000000
TXSan Jacinto County,3.09333333333333,10.05000000000000,1.00000000000000,1.00000000000000
TXSan Patricio County,3.80000000000000,11.37500000000000,1.00000000000000,1.00000000000000
TXSan Saba County,0.73333333333333,2.91666666666667,1.00000000000000,1.00000000000000
TXSchleicher County,3.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
TXScurry County,8.00000000000000,13.25000000000000,1.00000000000000,1.00000000000000
TXShackelford County,0.80000000000000,9.50000000000000,1.00000000000000,1.00000000000000
TXShelby County,0.92000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXSherman County,6.83333333333333,15.12500000000000,1.00000000000000,1.00000000000000
TXSmith County,1.23492063492063,1.00000000000000,1.00000000000000,1.00000000000000
TXSomervell County,0.73333333333333,1.00000000000000,1.00000000000000,1.00000000000000
TXStarr County,5.53333333333333,8.33333333333333,1.00000000000000,1.00000000000000
TXStephens County,2.16666666666667,15.12500000000000,1.00000000000000,1.00000000000000
TXSterling County,1.00000000000000,17.00000000000000,1.00000000000000,1.00000000000000
TXStonewall County,5.66666666666667,14.50000000000000,1.00000000000000,1.00000000000000
TXSutton County,12.66666666666670,2.00000000000000,1.00000000000000,1.00000000000000
TXSwisher County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
TXTarrant County,1.26266666666667,1.17250000000000,1.00000000000000,1.00000000000000
TXTaylor County,3.67407407407407,1.38888888888889,1.00000000000000,1.00000000000000
TXTerrell County,1.00000000000000,3.37500000000000,1.00000000000000,1.00000000000000
TXTerry County,3.13333333333333,1.75000000000000,1.00000000000000,1.00000000000000
TXThrockmorton County,0.60000000000000,17.00000000000000,1.00000000000000,1.00000000000000
TXTitus County,0.68000000000000,2.15000000000000,1.00000000000000,1.00000000000000
TXTom Green County,1.80000000000000,9.31250000000000,1.00000000000000,1.00000000000000
TXTravis County,2.26060606060606,1.17897727272727,1.00000000000000,1.00000000000000
TXTrinity County,2.35555555555556,10.12500000000000,1.00000000000000,1.00000000000000
TXTyler County,1.19333333333333,9.30000000000000,1.00000000000000,1.00000000000000
TXUpshur County,2.35555555555556,4.79166666666667,1.00000000000000,1.00000000000000
TXUpton County,2.55555555555556,1.00000000000000,1.00000000000000,1.00000000000000
TXUvalde County,3.65555555555556,4.00000000000000,1.00000000000000,1.00000000000000
TXVal Verde County,0.77142857142857,1.00000000000000,1.00000000000000,1.00000000000000
TXVan Zandt County,0.77142857142857,1.00000000000000,1.00000000000000,1.00000000000000
TXVictoria County,2.69696969696970,5.31818181818182,1.00000000000000,1.00000000000000
TXWalker County,1.38787878787879,13.59090909090910,1.00000000000000,1.00000000000000
TXWaller County,6.60000000000000,3.65000000000000,1.00000000000000,1.00000000000000
TXWard County,3.97777777777778,1.33333333333333,1.00000000000000,1.00000000000000
TXWashington County,4.18666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXWebb County,1.95151515151515,1.36363636363636,1.00000000000000,1.00000000000000
TXWharton County,2.94358974358974,6.82692307692308,1.00000000000000,1.00000000000000
TXWheeler County,3.77777777777778,13.87500000000000,1.00000000000000,1.00000000000000
TXWichita County,1.98222222222222,11.43333333333330,1.00000000000000,1.00000000000000
TXWilbarger County,3.33333333333333,7.25000000000000,1.00000000000000,1.00000000000000
TXWillacy County,4.04444444444444,17.00000000000000,1.00000000000000,1.00000000000000
TXWilliamson County,3.61555555555556,1.47500000000000,1.00000000000000,1.00000000000000
TXWilson County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXWinkler County,2.16666666666667,1.00000000000000,1.00000000000000,1.00000000000000
TXWise County,3.17333333333333,1.67500000000000,1.00000000000000,1.00000000000000
TXWood County,3.16190476190476,1.00000000000000,1.00000000000000,1.00000000000000
TXYoakum County,0.80000000000000,3.37500000000000,1.00000000000000,1.00000000000000
TXYoung County,4.75555555555556,12.00000000000000,1.00000000000000,1.00000000000000
TXZapata County,2.42222222222222,1.00000000000000,1.00000000000000,1.00000000000000
TXZavala County,2.55555555555556,5.75000000000000,1.00000000000000,1.00000000000000
UTBeaver County,1.00000000000000,15.12500000000000,1.00000000000000,1.00000000000000
UTBox Elder County,2.42222222222222,6.98611111111111,1.00000000000000,1.00000000000000
UTCache County,1.20000000000000,3.57894736842105,1.00000000000000,1.00000000000000
UTCarbon County,1.71428571428571,2.25000000000000,1.00000000000000,1.00000000000000
UTDaggett County,0.60000000000000,9.50000000000000,1.00000000000000,1.00000000000000
UTDavis County,1.41428571428571,1.50000000000000,1.00000000000000,1.00000000000000
UTDuchesne County,2.15897435897436,2.38461538461539,1.00000000000000,1.00000000000000
UTEmery County,0.82222222222222,1.22222222222222,1.00000000000000,1.00000000000000
UTGarfield County,1.96666666666667,4.12500000000000,1.00000000000000,1.00000000000000
UTGrand County,0.73333333333333,6.66666666666667,1.00000000000000,1.00000000000000
UTIron County,2.08666666666667,5.72500000000000,1.00000000000000,1.00000000000000
UTJuab County,0.80000000000000,12.31250000000000,1.00000000000000,1.00000000000000
UTKane County,4.75555555555556,7.45833333333333,1.00000000000000,1.00000000000000
UTMillard County,0.86666666666667,9.87500000000000,1.00000000000000,1.00000000000000
UTMorgan County,9.16666666666667,2.00000000000000,1.00000000000000,1.00000000000000
UTPiute County,2.32000000000000,10.05000000000000,1.00000000000000,1.00000000000000
UTRich County,3.25333333333333,1.20000000000000,1.00000000000000,1.00000000000000
UTSalt Lake County,3.49053497942387,2.79938271604938,1.00000000000000,1.00000000000000
UTSan Juan County,1.60000000000000,2.05555555555556,1.00000000000000,1.00000000000000
UTSanpete County,4.60000000000000,4.93333333333333,1.00000000000000,1.00000000000000
UTSevier County,4.82222222222222,5.58333333333333,1.00000000000000,1.00000000000000
UTSummit County,2.63703703703704,1.97222222222222,1.00000000000000,1.00000000000000
UTTooele County,2.35833333333333,4.18750000000000,1.00000000000000,1.00000000000000
UTUintah County,2.66666666666667,4.22500000000000,1.00000000000000,1.00000000000000
UTUtah County,1.10714285714286,14.99107142857140,1.00000000000000,1.00000000000000
UTWasatch County,3.20000000000000,2.91666666666667,1.00000000000000,1.00000000000000
UTWashington County,4.99090909090909,17.51136363636360,1.00000000000000,1.00000000000000
UTWayne County,0.86666666666667,1.33333333333333,1.00000000000000,1.00000000000000
UTWeber County,2.94117647058824,1.00000000000000,1.00000000000000,1.00000000000000
VAAccomack County,3.55121951219512,1.00000000000000,1.00000000000000,1.00000000000000
VAAlbemarle County,2.83508771929825,1.00000000000000,1.00000000000000,1.00000000000000
VAAlexandria City,5.66666666666667,1.00000000000000,1.00000000000000,1.00000000000000
VAAlleghany County,4.18666666666667,1.20000000000000,1.00000000000000,1.00000000000000
VAAmelia County,6.31111111111111,5.08333333333333,1.00000000000000,1.00000000000000
VAAmherst County,3.77777777777778,1.33333333333333,1.00000000000000,1.00000000000000
VAAppomattox County,0.68000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAArlington County,2.05833333333334,1.00000000000000,1.00000000000000,1.00000000000000
VAAugusta County,4.21904761904762,1.14285714285714,1.00000000000000,1.00000000000000
VABath County,4.30000000000000,3.87500000000000,1.00000000000000,1.00000000000000
VABedford County,4.10555555555555,1.87500000000000,1.00000000000000,1.00000000000000
VABland County,0.90000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VABotetourt County,3.91333333333333,5.17500000000000,1.00000000000000,1.00000000000000
VABristol City,0.90000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VABrunswick County,2.40000000000000,1.73076923076923,1.00000000000000,1.00000000000000
VABuchanan County,4.56666666666667,1.00000000000000,1.00000000000000,1.00000000000000
VABuckingham County,2.35555555555556,1.00000000000000,1.00000000000000,1.00000000000000
VABuena Vista City,0.60000000000000,9.50000000000000,1.00000000000000,1.00000000000000
VACampbell County,3.13333333333333,1.00000000000000,1.00000000000000,1.00000000000000
VACaroline County,0.80000000000000,9.12500000000000,1.00000000000000,1.00000000000000
VACarroll County,1.38333333333333,1.00000000000000,1.00000000000000,1.00000000000000
VACharles City County,4.50000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VACharlotte County,0.72000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VACharlottesville City,1.71111111111111,1.00000000000000,1.00000000000000,1.00000000000000
VAChesapeake City,5.10370370370370,6.58333333333333,1.00000000000000,1.00000000000000
VAChesterfield County,1.88571428571429,1.00000000000000,1.00000000000000,1.00000000000000
VAClarke County,4.98333333333333,1.00000000000000,1.00000000000000,1.00000000000000
VAColonial Heights City,17.33333333333330,1.00000000000000,1.00000000000000,1.00000000000000
VACovington City,1.00000000000000,2.00000000000000,1.00000000000000,1.00000000000000
VACraig County,0.86666666666667,10.75000000000000,1.00000000000000,1.00000000000000
VACulpeper County,1.41538461538462,1.00000000000000,1.00000000000000,1.00000000000000
VACumberland County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VADanville City,0.70000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VADickenson County,4.53333333333333,1.00000000000000,1.00000000000000,1.00000000000000
VADinwiddie County,0.65000000000000,9.25000000000000,1.00000000000000,1.00000000000000
VAEssex County,2.44848484848485,7.34090909090909,1.00000000000000,1.00000000000000
VAFairfax City,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAFairfax County,1.85878136200717,1.00000000000000,1.00000000000000,1.00000000000000
VAFalls Church City,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAFauquier County,3.20000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAFloyd County,1.77333333333333,1.00000000000000,1.00000000000000,1.00000000000000
VAFluvanna County,0.92000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAFranklin City,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAFranklin County,4.21212121212121,1.00000000000000,1.00000000000000,1.00000000000000
VAFrederick County,4.92121212121212,1.00000000000000,1.00000000000000,1.00000000000000
VAFredericksburg City,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAGalax City,10.33333333333330,1.00000000000000,1.00000000000000,1.00000000000000
VAGiles County,4.46000000000000,1.00000000000000,1.00000000000000,1.00000000000000
VAGloucester County,2.94444444444444,1.00000000000000,1.00000000000000,1.00000000000000
VAGoochland County,0.66153846153846,1.00000000000000,1.00000000000000,1.00000000000000
VAGrayson County,2.16190476190476,1.82142857142857,1.00000000000000,1.00000000000000
