Version,Benchmark Class,qtr,value
13,Lawyers,51,0.994531616
13,Lawyers,52,0.995402192
13,Lawyers,53,0.996210139
13,Lawyers,54,0.996959374
13,Lawyers,55,0.997656642
13,Lawyers,56,0.9983049
13,Lawyers,57,0.998908937
13,Lawyers,58,0.999471669
13,Lawyers,59,0.999997882
13,Lawyers,60,0.999998263
13,Lawyers,61,1
13,Lawyers,62,1
13,Lawyers,63,1
13,Lawyers,64,1
13,Lawyers,65,1
13,Lawyers,66,1
13,Lawyers,67,1
13,Lawyers,68,1
13,Lawyers,69,1
13,Lawyers,70,1
13,Lawyers,71,1
13,Lawyers,72,1
13,Lawyers,73,1
13,Lawyers,74,1
13,Lawyers,75,1
13,Lawyers,76,1
13,Lawyers,77,1
13,Lawyers,78,1
13,Lawyers,79,1
13,Lawyers,80,1
13,Misc Med PE,1,0.008183
13,Misc Med PE,2,0.012823
13,Misc Med PE,3,0.041372
13,Misc Med PE,4,0.102067
13,Misc Med PE,5,0.171279
13,Misc Med PE,6,0.315474
13,Misc Med PE,7,0.434416
13,Misc Med PE,8,0.622966
13,Misc Med PE,9,0.664625
13,Misc Med PE,10,0.713706
13,Misc Med PE,11,0.762309
13,Misc Med PE,12,0.785662
13,Misc Med PE,13,0.832792
13,Misc Med PE,14,0.87293
13,Misc Med PE,15,0.906878
13,Misc Med PE,16,0.92707
13,Misc Med PE,17,0.942144
13,Misc Med PE,18,0.95333
13,Misc Med PE,19,0.961596
13,Misc Med PE,20,0.967685
13,Misc Med PE,21,0.972159
13,Misc Med PE,22,0.975532
13,Misc Med PE,23,0.978045
13,Misc Med PE,24,0.979916
13,Misc Med PE,25,0.981309
13,Misc Med PE,26,0.982345
13,Misc Med PE,27,0.983115
13,Misc Med PE,28,0.983688
13,Misc Med PE,29,0.984114
13,Misc Med PE,30,0.98443
13,Misc Med PE,31,0.984666
13,Misc Med PE,32,0.98484
13,Misc Med PE,33,0.98497
13,Misc Med PE,34,0.987639
13,Misc Med PE,35,0.989836
13,Misc Med PE,36,0.991645
13,Misc Med PE,37,0.993133
13,Misc Med PE,38,0.994357
13,Misc Med PE,39,0.995363
13,Misc Med PE,40,0.99619
13,Misc Med PE,41,0.99687
13,Misc Med PE,42,0.997429
13,Misc Med PE,43,0.997888
13,Misc Med PE,44,0.998265
13,Misc Med PE,45,0.998575
13,Misc Med PE,46,0.99883
13,Misc Med PE,47,0.999039
13,Misc Med PE,48,0.99921
13,Misc Med PE,49,0.999352
13,Misc Med PE,50,0.999467
13,Misc Med PE,51,0.999563
13,Misc Med PE,52,0.999641
13,Misc Med PE,53,0.999705
13,Misc Med PE,54,0.999758
13,Misc Med PE,55,0.999801
13,Misc Med PE,56,0.999837
13,Misc Med PE,57,0.999866
13,Misc Med PE,58,0.99989
13,Misc Med PE,59,0.999909
13,Misc Med PE,60,0.999926
13,Misc Med PE,61,1
13,Misc Med PE,62,1
13,Misc Med PE,63,1
13,Misc Med PE,64,1
13,Misc Med PE,65,1
13,Misc Med PE,66,1
13,Misc Med PE,67,1
13,Misc Med PE,68,1
13,Misc Med PE,69,1
13,Misc Med PE,70,1
13,Misc Med PE,71,1
13,Misc Med PE,72,1
13,Misc Med PE,73,1
13,Misc Med PE,74,1
13,Misc Med PE,75,1
13,Misc Med PE,76,1
13,Misc Med PE,77,1
13,Misc Med PE,78,1
13,Misc Med PE,79,1
13,Misc Med PE,80,1
13,BPS,1,0.002414
13,BPS,2,0.006782
13,BPS,3,0.016087
13,BPS,4,0.032824
13,BPS,5,0.058723
13,BPS,6,0.118299
13,BPS,7,0.229563
13,BPS,8,0.353012
13,BPS,9,0.484046
13,BPS,10,0.564928
13,BPS,11,0.655791
13,BPS,12,0.765014
13,BPS,13,0.801849
13,BPS,14,0.858369
13,BPS,15,0.879772
13,BPS,16,0.903118
13,BPS,17,0.920519
13,BPS,18,0.934643
13,BPS,19,0.949981
13,BPS,20,0.961803
13,BPS,21,0.97088
13,BPS,22,0.977828
13,BPS,23,0.983134
13,BPS,24,0.987181
13,BPS,25,0.990261
13,BPS,26,0.992605
13,BPS,27,0.994386
13,BPS,28,0.99574
13,BPS,29,0.996767
13,BPS,30,0.997548
13,BPS,31,0.99814
13,BPS,32,0.998589
13,BPS,33,0.99893
13,BPS,34,0.999188
13,BPS,35,0.999384
13,BPS,36,0.999533
13,BPS,37,0.999646
13,BPS,38,0.999731
13,BPS,39,0.999796
13,BPS,40,0.999846
13,BPS,41,0.999883
13,BPS,42,0.999911
13,BPS,43,0.999933
13,BPS,44,0.999949
13,BPS,45,0.999961
13,BPS,46,0.999971
13,BPS,47,0.999978
13,BPS,48,0.999983
13,BPS,49,0.999987
13,BPS,50,0.99999
13,BPS,51,0.999993
13,BPS,52,0.999994
13,BPS,53,0.999996
13,BPS,54,0.999997
13,BPS,55,0.999998
13,BPS,56,0.999998
13,BPS,57,0.999999
13,BPS,58,0.999999
13,BPS,59,0.999999
13,BPS,60,0.999999
13,BPS,61,1
13,BPS,62,1
13,BPS,63,1
13,BPS,64,1
13,BPS,65,1
13,BPS,66,1
13,BPS,67,1
13,BPS,68,1
13,BPS,69,1
13,BPS,70,1
13,BPS,71,1
13,BPS,72,1
13,BPS,73,1
13,BPS,74,1
13,BPS,75,1
13,BPS,76,1
13,BPS,77,1
13,BPS,78,1
13,BPS,79,1
13,BPS,80,1
13,Surety,1,0.001273
13,Surety,2,0.008331
13,Surety,3,0.027866
13,Surety,4,0.065465
13,Surety,5,0.122904
13,Surety,6,0.178428
13,Surety,7,0.257364
13,Surety,8,0.358619
13,Surety,9,0.505362
13,Surety,10,0.601846
13,Surety,11,0.664143
13,Surety,12,0.717879
13,Surety,13,0.764182
13,Surety,14,0.804148
13,Surety,15,0.838743
13,Surety,16,0.868795
13,Surety,17,0.895015
13,Surety,18,0.917033
13,Surety,19,0.934658
13,Surety,20,0.948687
13,Surety,21,0.959806
13,Surety,22,0.968579
13,Surety,23,0.975485
13,Surety,24,0.980908
13,Surety,25,0.985156
13,Surety,26,0.988476
13,Surety,27,0.991065
13,Surety,28,0.993077
13,Surety,29,0.994646
13,Surety,30,0.99586
13,Surety,31,0.996806
13,Surety,32,0.997543
13,Surety,33,0.998112
13,Surety,34,0.998551
13,Surety,35,0.998891
13,Surety,36,0.99915
13,Surety,37,0.99935
13,Surety,38,0.99951
13,Surety,39,0.99963
13,Surety,40,0.99972
13,Surety,41,0.99979
13,Surety,42,0.99984
13,Surety,43,0.99988
13,Surety,44,0.99991
13,Surety,45,0.99993
13,Surety,46,0.99995
13,Surety,47,0.99996
13,Surety,48,0.99997
13,Surety,49,0.99998
13,Surety,50,0.99999
13,Surety,51,1
13,Surety,52,1
13,Surety,53,1
13,Surety,54,1
13,Surety,55,1
13,Surety,56,1
13,Surety,57,1
13,Surety,58,1
13,Surety,59,1
13,Surety,60,1
13,Surety,61,1
13,Surety,62,1
13,Surety,63,1
13,Surety,64,1
13,Surety,65,1
13,Surety,66,1
13,Surety,67,1
13,Surety,68,1
13,Surety,69,1
13,Surety,70,1
13,Surety,71,1
13,Surety,72,1
13,Surety,73,1
13,Surety,74,1
13,Surety,75,1
13,Surety,76,1
13,Surety,77,1
13,Surety,78,1
13,Surety,79,1
13,Surety,80,1
13,Digital US Tech,1,0.000033
13,Digital US Tech,2,0.000466
13,Digital US Tech,3,0.003386
13,Digital US Tech,4,0.014444
13,Digital US Tech,5,0.040969
13,Digital US Tech,6,0.085932
13,Digital US Tech,7,0.145126
13,Digital US Tech,8,0.201557
13,Digital US Tech,9,0.263509
13,Digital US Tech,10,0.328394
13,Digital US Tech,11,0.393838
13,Digital US Tech,12,0.457866
13,Digital US Tech,13,0.518977
13,Digital US Tech,14,0.576131
13,Digital US Tech,15,0.628703
13,Digital US Tech,16,0.676399
13,Digital US Tech,17,0.719182
13,Digital US Tech,18,0.757198
13,Digital US Tech,19,0.790716
13,Digital US Tech,20,0.820075
13,Digital US Tech,21,0.845652
13,Digital US Tech,22,0.867835
13,Digital US Tech,23,0.887002
13,Digital US Tech,24,0.903512
13,Digital US Tech,25,0.917696
13,Digital US Tech,26,0.929855
13,Digital US Tech,27,0.94026
13,Digital US Tech,28,0.94915
13,Digital US Tech,29,0.956738
13,Digital US Tech,30,0.963207
13,Digital US Tech,31,0.968718
13,Digital US Tech,32,0.973409
13,Digital US Tech,33,0.977401
13,Digital US Tech,34,0.980796
13,Digital US Tech,35,0.983682
13,Digital US Tech,36,0.986135
13,Digital US Tech,37,0.98822
13,Digital US Tech,38,0.989991
13,Digital US Tech,39,0.991496
13,Digital US Tech,40,0.992774
13,Digital US Tech,41,0.99386
13,Digital US Tech,42,0.994782
13,Digital US Tech,43,0.995566
13,Digital US Tech,44,0.996231
13,Digital US Tech,45,0.996797
13,Digital US Tech,46,0.997277
13,Digital US Tech,47,0.997685
13,Digital US Tech,48,0.998032
13,Digital US Tech,49,0.998327
13,Digital US Tech,50,0.998577
13,Digital US Tech,51,0.99879
13,Digital US Tech,52,0.998971
13,Digital US Tech,53,0.999125
13,Digital US Tech,54,0.999255
13,Digital US Tech,55,0.999367
13,Digital US Tech,56,0.999461
13,Digital US Tech,57,0.999541
13,Digital US Tech,58,0.99961
13,Digital US Tech,59,0.999668
13,Digital US Tech,60,0.999717
13,Digital US Tech,61,1
13,Digital US Tech,62,1
13,Digital US Tech,63,1
13,Digital US Tech,64,1
13,Digital US Tech,65,1
13,Digital US Tech,66,1
13,Digital US Tech,67,1
13,Digital US Tech,68,1
13,Digital US Tech,69,1
13,Digital US Tech,70,1
13,Digital US Tech,71,1
13,Digital US Tech,72,1
13,Digital US Tech,73,1
13,Digital US Tech,74,1
13,Digital US Tech,75,1
13,Digital US Tech,76,1
13,Digital US Tech,77,1
13,Digital US Tech,78,1
13,Digital US Tech,79,1
13,Digital US Tech,80,1
13,US Programmes,1,0.008183
13,US Programmes,2,0.012823
13,US Programmes,3,0.041372
13,US Programmes,4,0.102067
13,US Programmes,5,0.171279
13,US Programmes,6,0.315474
13,US Programmes,7,0.434416
13,US Programmes,8,0.622966
13,US Programmes,9,0.664625
13,US Programmes,10,0.713706
13,US Programmes,11,0.762309
13,US Programmes,12,0.785662
13,US Programmes,13,0.832792
13,US Programmes,14,0.87293
13,US Programmes,15,0.906878
13,US Programmes,16,0.92707
13,US Programmes,17,0.942144
13,US Programmes,18,0.95333
13,US Programmes,19,0.961596
13,US Programmes,20,0.967685
13,US Programmes,21,0.972159
13,US Programmes,22,0.975532
13,US Programmes,23,0.978045
13,US Programmes,24,0.979916
13,US Programmes,25,0.981309
13,US Programmes,26,0.982345
13,US Programmes,27,0.983115
13,US Programmes,28,0.983688
13,US Programmes,29,0.984114
13,US Programmes,30,0.98443
13,US Programmes,31,0.984666
13,US Programmes,32,0.98484
13,US Programmes,33,0.98497
13,US Programmes,34,0.987639
13,US Programmes,35,0.989836
13,US Programmes,36,0.991645
13,US Programmes,37,0.993133
13,US Programmes,38,0.994357
13,US Programmes,39,0.995363
13,US Programmes,40,0.99619
13,US Programmes,41,0.99687
13,US Programmes,42,0.997429
13,US Programmes,43,0.997888
13,US Programmes,44,0.998265
13,US Programmes,45,0.998575
13,US Programmes,46,0.99883
13,US Programmes,47,0.999039
13,US Programmes,48,0.99921
13,US Programmes,49,0.999352
13,US Programmes,50,0.999467
13,US Programmes,51,0.999563
13,US Programmes,52,0.999641
13,US Programmes,53,0.999705
13,US Programmes,54,0.999758
13,US Programmes,55,0.999801
13,US Programmes,56,0.999837
13,US Programmes,57,0.999866
13,US Programmes,58,0.99989
13,US Programmes,59,0.999909
13,US Programmes,60,0.999926
13,US Programmes,61,1
13,US Programmes,62,1
13,US Programmes,63,1
13,US Programmes,64,1
13,US Programmes,65,1
13,US Programmes,66,1
13,US Programmes,67,1
13,US Programmes,68,1
13,US Programmes,69,1
13,US Programmes,70,1
13,US Programmes,71,1
13,US Programmes,72,1
13,US Programmes,73,1
13,US Programmes,74,1
13,US Programmes,75,1
13,US Programmes,76,1
13,US Programmes,77,1
13,US Programmes,78,1
13,US Programmes,79,1
13,US Programmes,80,1
13,Media,1,4.37E-02
13,Media,2,4.37E-02
13,Media,3,6.93E-02
13,Media,4,9.84E-02
13,Media,5,0.219502438
13,Media,6,0.311314255
13,Media,7,0.430956721
13,Media,8,0.52490081
13,Media,9,0.584622796
13,Media,10,0.639299861
13,Media,11,0.689402151
13,Media,12,0.734813442
13,Media,13,0.775626365
13,Media,14,0.81206638
13,Media,15,0.8444376
13,Media,16,0.873079965
13,Media,17,0.89834827
13,Media,18,0.920587699
13,Media,19,0.940129454
13,Media,20,0.957279393
13,Media,21,0.972318032
13,Media,22,0.985498798
13,Media,23,0.988743523
13,Media,24,0.991269043
13,Media,25,0.993232656
13,Media,26,0.994759328
13,Media,27,0.995944313
13,Media,28,0.996865384
13,Media,29,0.997579346
13,Media,30,0.998134261
13,Media,31,0.998565085
13,Media,32,0.998898908
13,Media,33,0.999158451
13,Media,34,0.999359444
13,Media,35,0.999514995
13,Media,36,0.999636465
13,Media,37,0.99972997
13,Media,38,0.999802503
13,Media,39,0.999859305
13,Media,40,0.999902999
13,Media,41,0.99993708
13,Media,42,0.999963297
13,Media,43,0.999983396
13,Media,44,1
13,Media,45,1
13,Media,46,1
13,Media,47,1
13,Media,48,1
13,Media,49,1
13,Media,50,1
13,Media,51,1
13,Media,52,1
13,Media,53,1
13,Media,54,1
13,Media,55,1
13,Media,56,1
13,Media,57,1
13,Media,58,1
13,Media,59,1
13,Media,60,1
13,Media,61,1
13,Media,62,1
13,Media,63,1
13,Media,64,1
13,Media,65,1
13,Media,66,1
13,Media,67,1
13,Media,68,1
13,Media,69,1
13,Media,70,1
13,Media,71,1
13,Media,72,1
13,Media,73,1
13,Media,74,1
13,Media,75,1
13,Media,76,1
13,Media,77,1
13,Media,78,1
13,Media,79,1
13,Media,80,1
13,Recall US,1,0.00381
13,Recall US,2,0.01042
13,Recall US,3,0.026339
13,Recall US,4,0.050506
13,Recall US,5,0.079969
13,Recall US,6,0.111778
13,Recall US,7,0.143407
13,Recall US,8,0.174033
13,Recall US,9,0.203259
13,Recall US,10,0.23069
13,Recall US,11,0.25617
13,Recall US,12,0.280509
13,Recall US,13,0.304757
13,Recall US,14,0.329964
13,Recall US,15,0.35678
13,Recall US,16,0.384251
13,Recall US,17,0.411025
13,Recall US,18,0.435745
13,Recall US,19,0.457457
13,Recall US,20,0.476789
13,Recall US,21,0.494772
13,Recall US,22,0.512431
13,Recall US,23,0.530495
13,Recall US,24,0.548483
13,Recall US,25,0.565613
13,Recall US,26,0.581105
13,Recall US,27,0.594454
13,Recall US,28,0.606265
13,Recall US,29,0.617421
13,Recall US,30,0.628805
13,Recall US,31,0.641265
13,Recall US,32,0.655519
13,Recall US,33,0.672253
13,Recall US,34,0.69215
13,Recall US,35,0.715615
13,Recall US,36,0.741922
13,Recall US,37,0.770066
13,Recall US,38,0.799041
13,Recall US,39,0.827798
13,Recall US,40,0.855117
13,Recall US,41,0.879737
13,Recall US,42,0.900394
13,Recall US,43,0.916213
13,Recall US,44,0.927852
13,Recall US,45,0.936358
13,Recall US,46,0.942775
13,Recall US,47,0.948026
13,Recall US,48,0.952549
13,Recall US,49,0.956657
13,Recall US,50,0.960667
13,Recall US,51,0.964792
13,Recall US,52,0.968842
13,Recall US,53,0.972525
13,Recall US,54,0.975551
13,Recall US,55,0.977721
13,Recall US,56,0.97921
13,Recall US,57,0.98029
13,Recall US,58,0.981228
13,Recall US,59,0.982239
13,Recall US,60,0.983315
13,Recall US,61,1
13,Recall US,62,1
13,Recall US,63,1
13,Recall US,64,1
13,Recall US,65,1
13,Recall US,66,1
13,Recall US,67,1
13,Recall US,68,1
13,Recall US,69,1
13,Recall US,70,1
13,Recall US,71,1
13,Recall US,72,1
13,Recall US,73,1
13,Recall US,74,1
13,Recall US,75,1
13,Recall US,76,1
13,Recall US,77,1
13,Recall US,78,1
13,Recall US,79,1
13,Recall US,80,1
13,DIN US Lawyers,1,0.001385
13,DIN US Lawyers,2,0.006901
13,DIN US Lawyers,3,0.03535
13,DIN US Lawyers,4,0.066191
13,DIN US Lawyers,5,0.127049
13,DIN US Lawyers,6,0.161724
13,DIN US Lawyers,7,0.259189
13,DIN US Lawyers,8,0.308953
13,DIN US Lawyers,9,0.378773
13,DIN US Lawyers,10,0.448797
13,DIN US Lawyers,11,0.516669
13,DIN US Lawyers,12,0.580586
13,DIN US Lawyers,13,0.639341
13,DIN US Lawyers,14,0.692272
13,DIN US Lawyers,15,0.739159
13,DIN US Lawyers,16,0.780109
13,DIN US Lawyers,17,0.815463
13,DIN US Lawyers,18,0.845701
13,DIN US Lawyers,19,0.871351
13,DIN US Lawyers,20,0.892969
13,DIN US Lawyers,21,0.911096
13,DIN US Lawyers,22,0.926221
13,DIN US Lawyers,23,0.938799
13,DIN US Lawyers,24,0.949229
13,DIN US Lawyers,25,0.957857
13,DIN US Lawyers,26,0.964984
13,DIN US Lawyers,27,0.970851
13,DIN US Lawyers,28,0.975686
13,DIN US Lawyers,29,0.979657
13,DIN US Lawyers,30,0.982919
13,DIN US Lawyers,31,0.985592
13,DIN US Lawyers,32,0.98779
13,DIN US Lawyers,33,0.989588
13,DIN US Lawyers,34,0.991063
13,DIN US Lawyers,35,0.992272
13,DIN US Lawyers,36,0.993264
13,DIN US Lawyers,37,0.994078
13,DIN US Lawyers,38,0.994744
13,DIN US Lawyers,39,0.995222
13,DIN US Lawyers,40,0.99565
13,DIN US Lawyers,41,0.996028
13,DIN US Lawyers,42,0.996367
13,DIN US Lawyers,43,0.996676
13,DIN US Lawyers,44,0.996955
13,DIN US Lawyers,45,0.997204
13,DIN US Lawyers,46,0.997423
13,DIN US Lawyers,47,0.997623
13,DIN US Lawyers,48,0.997803
13,DIN US Lawyers,49,0.997972
13,DIN US Lawyers,50,0.998122
13,DIN US Lawyers,51,0.998262
13,DIN US Lawyers,52,0.998391
13,DIN US Lawyers,53,0.998511
13,DIN US Lawyers,54,0.998621
13,DIN US Lawyers,55,0.998721
13,DIN US Lawyers,56,0.998811
13,DIN US Lawyers,57,0.998891
13,DIN US Lawyers,58,0.998971
13,DIN US Lawyers,59,0.99904
13,DIN US Lawyers,60,0.9991
13,DIN US Lawyers,61,1
13,DIN US Lawyers,62,1
13,DIN US Lawyers,63,1
13,DIN US Lawyers,64,1
13,DIN US Lawyers,65,1
13,DIN US Lawyers,66,1
13,DIN US Lawyers,67,1
13,DIN US Lawyers,68,1
13,DIN US Lawyers,69,1
13,DIN US Lawyers,70,1
13,DIN US Lawyers,71,1
13,DIN US Lawyers,72,1
13,DIN US Lawyers,73,1
13,DIN US Lawyers,74,1
13,DIN US Lawyers,75,1
13,DIN US Lawyers,76,1
13,DIN US Lawyers,77,1
13,DIN US Lawyers,78,1
13,DIN US Lawyers,79,1
13,DIN US Lawyers,80,1
13,Financial Institutions,1,0.000226
13,Financial Institutions,2,0.000992
13,Financial Institutions,3,0.002724
13,Financial Institutions,4,0.009182
13,Financial Institutions,5,0.02356
13,Financial Institutions,6,0.044266
13,Financial Institutions,7,0.071061
13,Financial Institutions,8,0.117647
13,Financial Institutions,9,0.167611
13,Financial Institutions,10,0.214812
13,Financial Institutions,11,0.265038
13,Financial Institutions,12,0.316922
13,Financial Institutions,13,0.369223
13,Financial Institutions,14,0.420877
13,Financial Institutions,15,0.471029
13,Financial Institutions,16,0.519027
13,Financial Institutions,17,0.564411
13,Financial Institutions,18,0.606883
13,Financial Institutions,19,0.646288
13,Financial Institutions,20,0.682577
13,Financial Institutions,21,0.715784
13,Financial Institutions,22,0.746011
13,Financial Institutions,23,0.773398
13,Financial Institutions,24,0.798115
13,Financial Institutions,25,0.820351
13,Financial Institutions,26,0.840302
13,Financial Institutions,27,0.858158
13,Financial Institutions,28,0.874103
13,Financial Institutions,29,0.888316
13,Financial Institutions,30,0.900974
13,Financial Institutions,31,0.912227
13,Financial Institutions,32,0.922225
13,Financial Institutions,33,0.931097
13,Financial Institutions,34,0.938965
13,Financial Institutions,35,0.945941
13,Financial Institutions,36,0.952128
13,Financial Institutions,37,0.957603
13,Financial Institutions,38,0.962448
13,Financial Institutions,39,0.966741
13,Financial Institutions,40,0.97054
13,Financial Institutions,41,0.973898
13,Financial Institutions,42,0.976878
13,Financial Institutions,43,0.979516
13,Financial Institutions,44,0.981847
13,Financial Institutions,45,0.983909
13,Financial Institutions,46,0.985739
13,Financial Institutions,47,0.987355
13,Financial Institutions,48,0.988787
13,Financial Institutions,49,0.990053
13,Financial Institutions,50,0.991172
13,Financial Institutions,51,0.992163
13,Financial Institutions,52,0.993046
13,Financial Institutions,53,0.99383
13,Financial Institutions,54,0.994526
13,Financial Institutions,55,0.995143
13,Financial Institutions,56,0.99569
13,Financial Institutions,57,0.996168
13,Financial Institutions,58,0.996596
13,Financial Institutions,59,0.996975
13,Financial Institutions,60,0.997314
13,Financial Institutions,61,1
13,Financial Institutions,62,1
13,Financial Institutions,63,1
13,Financial Institutions,64,1
13,Financial Institutions,65,1
13,Financial Institutions,66,1
13,Financial Institutions,67,1
13,Financial Institutions,68,1
13,Financial Institutions,69,1
13,Financial Institutions,70,1
13,Financial Institutions,71,1
13,Financial Institutions,72,1
13,Financial Institutions,73,1
13,Financial Institutions,74,1
13,Financial Institutions,75,1
13,Financial Institutions,76,1
13,Financial Institutions,77,1
13,Financial Institutions,78,1
13,Financial Institutions,79,1
13,Financial Institutions,80,1
13,Hospitals,1,0.000406
13,Hospitals,2,0.001389
13,Hospitals,3,0.002579
13,Hospitals,4,0.005681
13,Hospitals,5,0.011915
13,Hospitals,6,0.026464
13,Hospitals,7,0.077743
13,Hospitals,8,0.102225
13,Hospitals,9,0.140728
13,Hospitals,10,0.185562
13,Hospitals,11,0.235796
13,Hospitals,12,0.290036
13,Hospitals,13,0.346728
13,Hospitals,14,0.404316
13,Hospitals,15,0.461377
13,Hospitals,16,0.516707
13,Hospitals,17,0.56936
13,Hospitals,18,0.618659
13,Hospitals,19,0.664178
13,Hospitals,20,0.705702
13,Hospitals,21,0.743192
13,Hospitals,22,0.77674
13,Hospitals,23,0.806534
13,Hospitals,24,0.832821
13,Hospitals,25,0.855887
13,Hospitals,26,0.876029
13,Hospitals,27,0.893547
13,Hospitals,28,0.90873
13,Hospitals,29,0.92185
13,Hospitals,30,0.93316
13,Hospitals,31,0.942888
13,Hospitals,32,0.951241
13,Hospitals,33,0.958401
13,Hospitals,34,0.964531
13,Hospitals,35,0.969773
13,Hospitals,36,0.974252
13,Hospitals,37,0.978075
13,Hospitals,38,0.981336
13,Hospitals,39,0.984117
13,Hospitals,40,0.986486
13,Hospitals,41,0.988504
13,Hospitals,42,0.990223
13,Hospitals,43,0.991685
13,Hospitals,44,0.99293
13,Hospitals,45,0.993989
13,Hospitals,46,0.99489
13,Hospitals,47,0.995656
13,Hospitals,48,0.996308
13,Hospitals,49,0.996862
13,Hospitals,50,0.997333
13,Hospitals,51,0.997733
13,Hospitals,52,0.998073
13,Hospitals,53,0.998363
13,Hospitals,54,0.998609
13,Hospitals,55,0.998818
13,Hospitals,56,0.998995
13,Hospitals,57,0.999146
13,Hospitals,58,0.999274
13,Hospitals,59,0.999383
13,Hospitals,60,0.999476
13,Hospitals,61,1
13,Hospitals,62,1
13,Hospitals,63,1
13,Hospitals,64,1
13,Hospitals,65,1
13,Hospitals,66,1
13,Hospitals,67,1
13,Hospitals,68,1
13,Hospitals,69,1
13,Hospitals,70,1
13,Hospitals,71,1
13,Hospitals,72,1
13,Hospitals,73,1
13,Hospitals,74,1
13,Hospitals,75,1
13,Hospitals,76,1
13,Hospitals,77,1
13,Hospitals,78,1
13,Hospitals,79,1
13,Hospitals,80,1
13,Large Risk International Healthcare,1,0.000406
13,Large Risk International Healthcare,2,0.001389
13,Large Risk International Healthcare,3,0.002579
13,Large Risk International Healthcare,4,0.005681
13,Large Risk International Healthcare,5,0.011915
13,Large Risk International Healthcare,6,0.026464
13,Large Risk International Healthcare,7,0.077743
13,Large Risk International Healthcare,8,0.102225
13,Large Risk International Healthcare,9,0.140728
13,Large Risk International Healthcare,10,0.185562
13,Large Risk International Healthcare,11,0.235796
13,Large Risk International Healthcare,12,0.290036
13,Large Risk International Healthcare,13,0.346728
13,Large Risk International Healthcare,14,0.404316
13,Large Risk International Healthcare,15,0.461377
13,Large Risk International Healthcare,16,0.516707
13,Large Risk International Healthcare,17,0.56936
13,Large Risk International Healthcare,18,0.618659
13,Large Risk International Healthcare,19,0.664178
13,Large Risk International Healthcare,20,0.705702
13,Large Risk International Healthcare,21,0.743192
13,Large Risk International Healthcare,22,0.77674
13,Large Risk International Healthcare,23,0.806534
13,Large Risk International Healthcare,24,0.832821
13,Large Risk International Healthcare,25,0.855887
13,Large Risk International Healthcare,26,0.876029
13,Large Risk International Healthcare,27,0.893547
13,Large Risk International Healthcare,28,0.90873
13,Large Risk International Healthcare,29,0.92185
13,Large Risk International Healthcare,30,0.93316
13,Large Risk International Healthcare,31,0.942888
13,Large Risk International Healthcare,32,0.951241
13,Large Risk International Healthcare,33,0.958401
13,Large Risk International Healthcare,34,0.964531
13,Large Risk International Healthcare,35,0.969773
13,Large Risk International Healthcare,36,0.974252
13,Large Risk International Healthcare,37,0.978075
13,Large Risk International Healthcare,38,0.981336
13,Large Risk International Healthcare,39,0.984117
13,Large Risk International Healthcare,40,0.986486
13,Large Risk International Healthcare,41,0.988504
13,Large Risk International Healthcare,42,0.990223
13,Large Risk International Healthcare,43,0.991685
13,Large Risk International Healthcare,44,0.99293
13,Large Risk International Healthcare,45,0.993989
13,Large Risk International Healthcare,46,0.99489
13,Large Risk International Healthcare,47,0.995656
13,Large Risk International Healthcare,48,0.996308
13,Large Risk International Healthcare,49,0.996862
13,Large Risk International Healthcare,50,0.997333
13,Large Risk International Healthcare,51,0.997733
13,Large Risk International Healthcare,52,0.998073
13,Large Risk International Healthcare,53,0.998363
13,Large Risk International Healthcare,54,0.998609
13,Large Risk International Healthcare,55,0.998818
13,Large Risk International Healthcare,56,0.998995
13,Large Risk International Healthcare,57,0.999146
13,Large Risk International Healthcare,58,0.999274
13,Large Risk International Healthcare,59,0.999383
13,Large Risk International Healthcare,60,0.999476
13,Large Risk International Healthcare,61,1
13,Large Risk International Healthcare,62,1
13,Large Risk International Healthcare,63,1
13,Large Risk International Healthcare,64,1
13,Large Risk International Healthcare,65,1
13,Large Risk International Healthcare,66,1
13,Large Risk International Healthcare,67,1
13,Large Risk International Healthcare,68,1
13,Large Risk International Healthcare,69,1
13,Large Risk International Healthcare,70,1
13,Large Risk International Healthcare,71,1
13,Large Risk International Healthcare,72,1
13,Large Risk International Healthcare,73,1
13,Large Risk International Healthcare,74,1
13,Large Risk International Healthcare,75,1
13,Large Risk International Healthcare,76,1
13,Large Risk International Healthcare,77,1
13,Large Risk International Healthcare,78,1
13,Large Risk International Healthcare,79,1
13,Large Risk International Healthcare,80,1
13,PE Delegated Authority,1,0
13,PE Delegated Authority,2,5.15E-03
13,PE Delegated Authority,3,4.29E-02
13,PE Delegated Authority,4,0.136613304
13,PE Delegated Authority,5,0.204624676
13,PE Delegated Authority,6,0.266797574
13,PE Delegated Authority,7,0.332073744
13,PE Delegated Authority,8,0.377840735
13,PE Delegated Authority,9,0.423607726
13,PE Delegated Authority,10,0.451876308
13,PE Delegated Authority,11,0.480846285
13,PE Delegated Authority,12,0.513733872
13,PE Delegated Authority,13,0.554588737
13,PE Delegated Authority,14,0.568080702
13,PE Delegated Authority,15,0.593660498
13,PE Delegated Authority,16,0.622514071
13,PE Delegated Authority,17,0.651367643
13,PE Delegated Authority,18,0.681
13,PE Delegated Authority,19,0.705994484
13,PE Delegated Authority,20,0.7298573
13,PE Delegated Authority,21,0.754526685
13,PE Delegated Authority,22,0.780029903
