Lookup code,Values,AOP,WS,EQ,Excess FL,Equipment breakdown,PAF,Wildfire
0.749,-999,0.05830000000000002,0.0038000000000000256,0.1814,0.05830000000000002,-999,-999,0.05830000000000002
0.75,-999,0.05800000000000005,0.0038000000000000256,0.18069999999999997,0.05800000000000005,-999,-999,0.05800000000000005
0.751,-999,0.05779999999999996,0.0037000000000000366,0.18000000000000005,0.05779999999999996,-999,-999,0.05779999999999996
0.752,-999,0.057499999999999996,0.0037000000000000366,0.17930000000000001,0.057499999999999996,-999,-999,0.057499999999999996
0.753,-999,0.05720000000000003,0.0037000000000000366,0.1785,0.05720000000000003,-999,-999,0.05720000000000003
0.754,-999,0.05700000000000005,0.0036000000000000476,0.17779999999999996,0.05700000000000005,-999,-999,0.05700000000000005
0.755,-999,0.05669999999999997,0.0036000000000000476,0.17710000000000004,0.05669999999999997,-999,-999,0.05669999999999997
0.756,-999,0.056400000000000006,0.0036000000000000476,0.1764,0.056400000000000006,-999,-999,0.056400000000000006
0.757,-999,0.05620000000000003,0.0036000000000000476,0.17559999999999998,0.05620000000000003,-999,-999,0.05620000000000003
0.758,-999,0.05589999999999995,0.0034999999999999476,0.17490000000000006,0.05589999999999995,-999,-999,0.05589999999999995
0.759,-999,0.05559999999999998,0.0034999999999999476,0.17420000000000002,0.05559999999999998,-999,-999,0.05559999999999998
0.76,-999,0.055400000000000005,0.0034999999999999476,0.1735,0.055400000000000005,-999,-999,0.055400000000000005
0.761,-999,0.05510000000000004,0.0034999999999999476,0.17269999999999996,0.05510000000000004,-999,-999,0.05510000000000004
0.762,-999,0.05489999999999995,0.0033999999999999586,0.17200000000000004,0.05489999999999995,-999,-999,0.05489999999999995
0.763,-999,0.05459999999999998,0.0033999999999999586,0.1713,0.05459999999999998,-999,-999,0.05459999999999998
0.764,-999,0.054300000000000015,0.0033999999999999586,0.17059999999999997,0.054300000000000015,-999,-999,0.054300000000000015
0.765,-999,0.05410000000000004,0.0033999999999999586,0.16979999999999995,0.05410000000000004,-999,-999,0.05410000000000004
0.766,-999,0.05379999999999996,0.0032999999999999696,0.16910000000000003,0.05379999999999996,-999,-999,0.05379999999999996
0.767,-999,0.05349999999999999,0.0032999999999999696,0.1684,0.05349999999999999,-999,-999,0.05349999999999999
0.768,-999,0.053300000000000014,0.0032999999999999696,0.16769999999999996,0.053300000000000014,-999,-999,0.053300000000000014
0.769,-999,0.05300000000000005,0.0032999999999999696,0.16690000000000005,0.05300000000000005,-999,-999,0.05300000000000005
0.77,-999,0.05279999999999996,0.0032999999999999696,0.16620000000000001,0.05279999999999996,-999,-999,0.05279999999999996
0.771,-999,0.05249999999999999,0.0031999999999999806,0.16549999999999998,0.05249999999999999,-999,-999,0.05249999999999999
0.772,-999,0.052200000000000024,0.0031999999999999806,0.16479999999999995,0.052200000000000024,-999,-999,0.052200000000000024
0.773,-999,0.052000000000000046,0.0031999999999999806,0.16400000000000003,0.052000000000000046,-999,-999,0.052000000000000046
0.774,-999,0.05169999999999997,0.0031999999999999806,0.1633,0.05169999999999997,-999,-999,0.05169999999999997
0.775,-999,0.05149999999999999,0.0030999999999999917,0.16259999999999997,0.05149999999999999,-999,-999,0.05149999999999999
0.776,-999,0.05120000000000002,0.0030999999999999917,0.16190000000000004,0.05120000000000002,-999,-999,0.05120000000000002
0.777,-999,0.050899999999999945,0.0030999999999999917,0.1612,0.050899999999999945,-999,-999,0.050899999999999945
0.778,-999,0.05069999999999997,0.0030000000000000027,0.1604,0.05069999999999997,-999,-999,0.05069999999999997
0.779,-999,0.0504,0.0030000000000000027,0.15969999999999995,0.0504,-999,-999,0.0504
0.78,-999,0.05020000000000002,0.0030000000000000027,0.15900000000000003,0.05020000000000002,-999,-999,0.05020000000000002
0.781,-999,0.049900000000000055,0.0030000000000000027,0.1583,0.049900000000000055,-999,-999,0.049900000000000055
0.782,-999,0.049699999999999966,0.0029000000000000137,0.15749999999999997,0.049699999999999966,-999,-999,0.049699999999999966
0.783,-999,0.0494,0.0029000000000000137,0.15680000000000005,0.0494,-999,-999,0.0494
0.784,-999,0.04910000000000003,0.0029000000000000137,0.15610000000000002,0.04910000000000003,-999,-999,0.04910000000000003
0.785,-999,0.048900000000000055,0.0029000000000000137,0.15539999999999998,0.048900000000000055,-999,-999,0.048900000000000055
0.786,-999,0.04859999999999998,0.0028000000000000247,0.15459999999999996,0.04859999999999998,-999,-999,0.04859999999999998
0.787,-999,0.0484,0.0028000000000000247,0.15390000000000004,0.0484,-999,-999,0.0484
0.788,-999,0.04810000000000003,0.0028000000000000247,0.1532,0.04810000000000003,-999,-999,0.04810000000000003
0.789,-999,0.047900000000000054,0.0028000000000000247,0.15249999999999997,0.047900000000000054,-999,-999,0.047900000000000054
0.79,-999,0.047599999999999976,0.0027000000000000357,0.15169999999999995,0.047599999999999976,-999,-999,0.047599999999999976
0.791,-999,0.0474,0.0027000000000000357,0.15100000000000002,0.0474,-999,-999,0.0474
0.792,-999,0.04710000000000003,0.0027000000000000357,0.1503,0.04710000000000003,-999,-999,0.04710000000000003
0.793,-999,0.04690000000000005,0.0027000000000000357,0.14959999999999996,0.04690000000000005,-999,-999,0.04690000000000005
0.794,-999,0.046599999999999975,0.0026000000000000467,0.14880000000000004,0.046599999999999975,-999,-999,0.046599999999999975
0.795,-999,0.04630000000000001,0.0026000000000000467,0.1481,0.04630000000000001,-999,-999,0.04630000000000001
0.796,-999,0.04610000000000003,0.0026000000000000467,0.14739999999999998,0.04610000000000003,-999,-999,0.04610000000000003
0.797,-999,0.04579999999999995,0.0026000000000000467,0.14670000000000005,0.04579999999999995,-999,-999,0.04579999999999995
0.798,-999,0.045599999999999974,0.0024999999999999467,0.14590000000000003,0.045599999999999974,-999,-999,0.045599999999999974
0.799,-999,0.04530000000000001,0.0024999999999999467,0.1452,0.04530000000000001,-999,-999,0.04530000000000001
0.8,-999,0.04510000000000003,0.0024999999999999467,0.14449999999999996,0.04510000000000003,-999,-999,0.04510000000000003
0.801,-999,0.04479999999999995,0.0024999999999999467,0.14380000000000004,0.04479999999999995,-999,-999,0.04479999999999995
0.802,-999,0.04459999999999997,0.0023999999999999577,0.14300000000000002,0.04459999999999997,-999,-999,0.04459999999999997
0.803,-999,0.044300000000000006,0.0023999999999999577,0.14229999999999998,0.044300000000000006,-999,-999,0.044300000000000006
0.804,-999,0.04410000000000003,0.0023999999999999577,0.14159999999999995,0.04410000000000003,-999,-999,0.04410000000000003
0.805,-999,0.04379999999999995,0.0023999999999999577,0.14090000000000003,0.04379999999999995,-999,-999,0.04379999999999995
0.806,-999,0.04359999999999997,0.0022999999999999687,0.1402,0.04359999999999997,-999,-999,0.04359999999999997
0.807,-999,0.043300000000000005,0.0022999999999999687,0.13939999999999997,0.043300000000000005,-999,-999,0.043300000000000005
0.808,-999,0.04310000000000003,0.0022999999999999687,0.13870000000000005,0.04310000000000003,-999,-999,0.04310000000000003
0.809,-999,0.04279999999999995,0.0022999999999999687,0.138,0.04279999999999995,-999,-999,0.04279999999999995
0.81,-999,0.04259999999999997,0.0021999999999999797,0.13729999999999998,0.04259999999999997,-999,-999,0.04259999999999997
0.811,-999,0.042300000000000004,0.0021999999999999797,0.13649999999999995,0.042300000000000004,-999,-999,0.042300000000000004
0.812,-999,0.042100000000000026,0.0021999999999999797,0.13580000000000003,0.042100000000000026,-999,-999,0.042100000000000026
0.813,-999,0.04179999999999995,0.0021999999999999797,0.1351,0.04179999999999995,-999,-999,0.04179999999999995
0.814,-999,0.04159999999999997,0.0020999999999999908,0.13439999999999996,0.04159999999999997,-999,-999,0.04159999999999997
0.815,-999,0.04139999999999999,0.0020999999999999908,0.13360000000000005,0.04139999999999999,-999,-999,0.04139999999999999
0.816,-999,0.041100000000000025,0.0020999999999999908,0.13290000000000002,0.041100000000000025,-999,-999,0.041100000000000025
0.817,-999,0.04090000000000005,0.0020999999999999908,0.13219999999999998,0.04090000000000005,-999,-999,0.04090000000000005
0.818,-999,0.04059999999999997,0.0020999999999999908,0.13149999999999995,0.04059999999999997,-999,-999,0.04059999999999997
0.819,-999,0.04039999999999999,0.0020000000000000018,0.13070000000000004,0.04039999999999999,-999,-999,0.04039999999999999
0.82,-999,0.040100000000000025,0.0020000000000000018,0.13,0.040100000000000025,-999,-999,0.040100000000000025
0.821,-999,0.03990000000000005,0.0020000000000000018,0.12929999999999997,0.03990000000000005,-999,-999,0.03990000000000005
0.822,-999,0.03959999999999997,0.0020000000000000018,0.12860000000000005,0.03959999999999997,-999,-999,0.03959999999999997
0.823,-999,0.03939999999999999,0.0019000000000000128,0.12780000000000002,0.03939999999999999,-999,-999,0.03939999999999999
0.824,-999,0.039100000000000024,0.0019000000000000128,0.1271,0.039100000000000024,-999,-999,0.039100000000000024
0.825,-999,0.038900000000000046,0.0019000000000000128,0.12639999999999996,0.038900000000000046,-999,-999,0.038900000000000046
0.826,-999,0.03869999999999996,0.0019000000000000128,0.12570000000000003,0.03869999999999996,-999,-999,0.03869999999999996
0.827,-999,0.03839999999999999,0.0018000000000000238,0.12490000000000001,0.03839999999999999,-999,-999,0.03839999999999999
0.828,-999,0.03820000000000001,0.0018000000000000238,0.12419999999999998,0.03820000000000001,-999,-999,0.03820000000000001
0.829,-999,0.037900000000000045,0.0018000000000000238,0.12350000000000005,0.037900000000000045,-999,-999,0.037900000000000045
0.83,-999,0.037699999999999956,0.0017000000000000348,0.12280000000000002,0.037699999999999956,-999,-999,0.037699999999999956
0.831,-999,0.03739999999999999,0.0017000000000000348,0.122,0.03739999999999999,-999,-999,0.03739999999999999
0.832,-999,0.03720000000000001,0.0017000000000000348,0.12129999999999996,0.03720000000000001,-999,-999,0.03720000000000001
0.833,-999,0.03700000000000003,0.0017000000000000348,0.12060000000000004,0.03700000000000003,-999,-999,0.03700000000000003
0.834,-999,0.036699999999999955,0.0017000000000000348,0.1199,0.036699999999999955,-999,-999,0.036699999999999955
0.835,-999,0.03649999999999998,0.0016000000000000458,0.11909999999999998,0.03649999999999998,-999,-999,0.03649999999999998
0.836,-999,0.03620000000000001,0.0016000000000000458,0.11839999999999995,0.03620000000000001,-999,-999,0.03620000000000001
0.837,-999,0.03600000000000003,0.0016000000000000458,0.11770000000000003,0.03600000000000003,-999,-999,0.03600000000000003
0.838,-999,0.035800000000000054,0.0016000000000000458,0.11699999999999999,0.035800000000000054,-999,-999,0.035800000000000054
0.839,-999,0.035499999999999976,0.0014999999999999458,0.11629999999999996,0.035499999999999976,-999,-999,0.035499999999999976
0.84,-999,0.0353,0.0014999999999999458,0.11550000000000005,0.0353,-999,-999,0.0353
0.841,-999,0.03500000000000003,0.0014999999999999458,0.11480000000000001,0.03500000000000003,-999,-999,0.03500000000000003
0.842,-999,0.03480000000000005,0.0014999999999999458,0.11409999999999998,0.03480000000000005,-999,-999,0.03480000000000005
0.843,-999,0.034599999999999964,0.0013999999999999568,0.11339999999999995,0.034599999999999964,-999,-999,0.034599999999999964
0.844,-999,0.0343,0.0013999999999999568,0.11260000000000003,0.0343,-999,-999,0.0343
0.845,-999,0.03410000000000002,0.0013999999999999568,0.1119,0.03410000000000002,-999,-999,0.03410000000000002
0.846,-999,0.03380000000000005,0.0013999999999999568,0.11119999999999997,0.03380000000000005,-999,-999,0.03380000000000005
0.847,-999,0.03359999999999996,0.0012999999999999678,0.11050000000000004,0.03359999999999996,-999,-999,0.03359999999999996
0.848,-999,0.033399999999999985,0.0012999999999999678,0.10970000000000002,0.033399999999999985,-999,-999,0.033399999999999985
0.849,-999,0.03310000000000002,0.0012999999999999678,0.10899999999999999,0.03310000000000002,-999,-999,0.03310000000000002
0.85,-999,0.03290000000000004,0.0012999999999999678,0.10829999999999995,0.03290000000000004,-999,-999,0.03290000000000004
0.851,-999,0.03269999999999995,0.0011999999999999789,0.10760000000000003,0.03269999999999995,-999,-999,0.03269999999999995
0.852,-999,0.032399999999999984,0.0011999999999999789,0.1068,0.032399999999999984,-999,-999,0.032399999999999984
0.853,-999,0.032200000000000006,0.0011999999999999789,0.10609999999999997,0.032200000000000006,-999,-999,0.032200000000000006
0.854,-999,0.03190000000000004,0.0010999999999999899,0.10540000000000005,0.03190000000000004,-999,-999,0.03190000000000004
0.855,-999,0.03169999999999995,0.0010999999999999899,0.10470000000000002,0.03169999999999995,-999,-999,0.03169999999999995
0.856,-999,0.03149999999999997,0.0010999999999999899,0.10389999999999999,0.03149999999999997,-999,-999,0.03149999999999997
0.857,-999,0.031200000000000006,0.0010999999999999899,0.10319999999999996,0.031200000000000006,-999,-999,0.031200000000000006
0.858,-999,0.031000000000000028,0.0010000000000000009,0.10250000000000004,0.031000000000000028,-999,-999,0.031000000000000028
0.859,-999,0.03080000000000005,0.0010000000000000009,0.1018,0.03080000000000005,-999,-999,0.03080000000000005
0.86,-999,0.03049999999999997,0.0010000000000000009,0.10099999999999998,0.03049999999999997,-999,-999,0.03049999999999997
0.861,-999,0.030299999999999994,0.0010000000000000009,0.10029999999999994,0.030299999999999994,-999,-999,0.030299999999999994
0.862,-999,0.030100000000000016,0.0009000000000000119,0.09960000000000002,0.030100000000000016,-999,-999,0.030100000000000016
0.863,-999,0.02980000000000005,0.0009000000000000119,0.09889999999999999,0.02980000000000005,-999,-999,0.02980000000000005
0.864,-999,0.02959999999999996,0.0009000000000000119,0.09809999999999997,0.02959999999999996,-999,-999,0.02959999999999996
0.865,-999,0.02939999999999998,0.0009000000000000119,0.09740000000000004,0.02939999999999998,-999,-999,0.02939999999999998
0.866,-999,0.029100000000000015,0.0008000000000000229,0.09670000000000001,0.029100000000000015,-999,-999,0.029100000000000015
0.867,-999,0.028900000000000037,0.0008000000000000229,0.09599999999999997,0.028900000000000037,-999,-999,0.028900000000000037
0.868,-999,0.028699999999999948,0.0008000000000000229,0.09519999999999995,0.028699999999999948,-999,-999,0.028699999999999948
0.869,-999,0.02839999999999998,0.0008000000000000229,0.09450000000000003,0.02839999999999998,-999,-999,0.02839999999999998
0.87,-999,0.028200000000000003,0.0008000000000000229,0.0938,0.028200000000000003,-999,-999,0.028200000000000003
0.871,-999,0.028000000000000025,0.0007000000000000339,0.09309999999999996,0.028000000000000025,-999,-999,0.028000000000000025
0.872,-999,0.027699999999999947,0.0007000000000000339,0.09240000000000004,0.027699999999999947,-999,-999,0.027699999999999947
0.873,-999,0.02749999999999997,0.0007000000000000339,0.09160000000000001,0.02749999999999997,-999,-999,0.02749999999999997
0.874,-999,0.02729999999999999,0.0007000000000000339,0.09089999999999998,0.02729999999999999,-999,-999,0.02729999999999999
0.875,-999,0.027000000000000024,0.0006000000000000449,0.09019999999999995,0.027000000000000024,-999,-999,0.027000000000000024
0.876,-999,0.026800000000000046,0.0006000000000000449,0.08950000000000002,0.026800000000000046,-999,-999,0.026800000000000046
0.877,-999,0.026599999999999957,0.0006000000000000449,0.0887,0.026599999999999957,-999,-999,0.026599999999999957
0.878,-999,0.02639999999999998,0.0004999999999999449,0.08799999999999997,0.02639999999999998,-999,-999,0.02639999999999998
0.879,-999,0.026100000000000012,0.0004999999999999449,0.08730000000000004,0.026100000000000012,-999,-999,0.026100000000000012
0.88,-999,0.025900000000000034,0.0004999999999999449,0.08660000000000001,0.025900000000000034,-999,-999,0.025900000000000034
0.881,-999,0.025699999999999945,0.0004999999999999449,0.08579999999999999,0.025699999999999945,-999,-999,0.025699999999999945
0.882,-999,0.025399999999999978,0.00039999999999995595,0.08509999999999995,0.025399999999999978,-999,-999,0.025399999999999978
0.883,-999,0.0252,0.00039999999999995595,0.08440000000000003,0.0252,-999,-999,0.0252
0.884,-999,0.025000000000000022,0.00039999999999995595,0.0837,0.025000000000000022,-999,-999,0.025000000000000022
0.885,-999,0.024700000000000055,0.00039999999999995595,0.08289999999999997,0.024700000000000055,-999,-999,0.024700000000000055
0.886,-999,0.024499999999999966,0.00029999999999996696,0.08220000000000005,0.024499999999999966,-999,-999,0.024499999999999966
0.887,-999,0.02429999999999999,0.00029999999999996696,0.08150000000000002,0.02429999999999999,-999,-999,0.02429999999999999
0.888,-999,0.02410000000000001,0.00029999999999996696,0.08079999999999998,0.02410000000000001,-999,-999,0.02410000000000001
0.889,-999,0.023800000000000043,0.00029999999999996696,0.07999999999999996,0.023800000000000043,-999,-999,0.023800000000000043
0.89,-999,0.023599999999999954,0.00019999999999997797,0.07930000000000004,0.023599999999999954,-999,-999,0.023599999999999954
0.891,-999,0.023399999999999976,0.00019999999999997797,0.0786,0.023399999999999976,-999,-999,0.023399999999999976
0.892,-999,0.0232,0.00019999999999997797,0.07789999999999997,0.0232,-999,-999,0.0232
0.893,-999,0.02290000000000003,0.00019999999999997797,0.07709999999999995,0.02290000000000003,-999,-999,0.02290000000000003
0.894,-999,0.022700000000000053,9.999999999998899e-05,0.07640000000000002,0.022700000000000053,-999,-999,0.022700000000000053
0.895,-999,0.022499999999999964,9.999999999998899e-05,0.07569999999999999,0.022499999999999964,-999,-999,0.022499999999999964
0.896,-999,0.022299999999999986,9.999999999998899e-05,0.07499999999999996,0.022299999999999986,-999,-999,0.022299999999999986
0.897,-999,0.02200000000000002,9.999999999998899e-05,0.07420000000000004,0.02200000000000002,-999,-999,0.02200000000000002
0.898,-999,0.02180000000000004,0.0,0.07350000000000001,0.02180000000000004,-999,-999,0.02180000000000004
0.899,-999,0.021599999999999953,0.0,0.07279999999999998,0.021599999999999953,-999,-999,0.021599999999999953
0.9,-999,0.021399999999999975,0.0,0.07210000000000005,0.021399999999999975,-999,-999,0.021399999999999975
0.901,-999,0.021100000000000008,0.0,0.07130000000000003,0.021100000000000008,-999,-999,0.021100000000000008
0.902,-999,0.02090000000000003,0.0,0.0706,0.02090000000000003,-999,-999,0.02090000000000003
0.903,-999,0.02070000000000005,0.0,0.06989999999999996,0.02070000000000005,-999,-999,0.02070000000000005
0.904,-999,0.020499999999999963,0.0,0.06920000000000004,0.020499999999999963,-999,-999,0.020499999999999963
0.905,-999,0.020199999999999996,0.0,0.0685,0.020199999999999996,-999,-999,0.020199999999999996
0.906,-999,0.020000000000000018,0.0,0.06769999999999998,0.020000000000000018,-999,-999,0.020000000000000018
0.907,-999,0.01980000000000004,0.0,0.06699999999999995,0.01980000000000004,-999,-999,0.01980000000000004
0.908,-999,0.01959999999999995,0.0,0.06630000000000003,0.01959999999999995,-999,-999,0.01959999999999995
0.909,-999,0.019299999999999984,0.0,0.06559999999999999,0.019299999999999984,-999,-999,0.019299999999999984
0.91,-999,0.019100000000000006,0.0,0.06479999999999997,0.019100000000000006,-999,-999,0.019100000000000006
0.911,-999,0.018900000000000028,0.0,0.06410000000000005,0.018900000000000028,-999,-999,0.018900000000000028
0.912,-999,0.01870000000000005,0.0,0.06340000000000001,0.01870000000000005,-999,-999,0.01870000000000005
0.913,-999,0.01849999999999996,0.0,0.06269999999999998,0.01849999999999996,-999,-999,0.01849999999999996
0.914,-999,0.018199999999999994,0.0,0.061899999999999955,0.018199999999999994,-999,-999,0.018199999999999994
0.915,-999,0.018000000000000016,0.0,0.06120000000000003,0.018000000000000016,-999,-999,0.018000000000000016
0.916,-999,0.017800000000000038,0.0,0.0605,0.017800000000000038,-999,-999,0.017800000000000038
0.917,-999,0.01759999999999995,0.0,0.059799999999999964,0.01759999999999995,-999,-999,0.01759999999999995
0.918,-999,0.017299999999999982,0.0,0.05900000000000005,0.017299999999999982,-999,-999,0.017299999999999982
0.919,-999,0.017100000000000004,0.0,0.05830000000000002,0.017100000000000004,-999,-999,0.017100000000000004
0.92,-999,0.016900000000000026,0.0,0.057599999999999985,0.016900000000000026,-999,-999,0.016900000000000026
0.921,-999,0.016700000000000048,0.0,0.05689999999999995,0.016700000000000048,-999,-999,0.016700000000000048
0.922,-999,0.01649999999999996,0.0,0.05610000000000004,0.01649999999999996,-999,-999,0.01649999999999996
0.923,-999,0.016199999999999992,0.0,0.055400000000000005,0.016199999999999992,-999,-999,0.016199999999999992
0.924,-999,0.016000000000000014,0.0,0.05469999999999997,0.016000000000000014,-999,-999,0.016000000000000014
0.925,-999,0.015800000000000036,0.0,0.05400000000000005,0.015800000000000036,-999,-999,0.015800000000000036
0.926,-999,0.015599999999999947,0.0,0.053200000000000025,0.015599999999999947,-999,-999,0.015599999999999947
0.927,-999,0.01539999999999997,0.0,0.05249999999999999,0.01539999999999997,-999,-999,0.01539999999999997
0.928,-999,0.015199999999999991,0.0,0.05179999999999996,0.015199999999999991,-999,-999,0.015199999999999991
0.929,-999,0.014900000000000024,0.0,0.051100000000000034,0.014900000000000024,-999,-999,0.014900000000000024
0.93,-999,0.014700000000000046,0.0,0.05030000000000001,0.014700000000000046,-999,-999,0.014700000000000046
0.931,-999,0.014499999999999957,0.0,0.04959999999999998,0.014499999999999957,-999,-999,0.014499999999999957
0.932,-999,0.01429999999999998,0.0,0.048900000000000055,0.01429999999999998,-999,-999,0.01429999999999998
0.933,-999,0.014100000000000001,0.0,0.04820000000000002,0.014100000000000001,-999,-999,0.014100000000000001
0.934,-999,0.013900000000000023,0.0,0.04749999999999999,0.013900000000000023,-999,-999,0.013900000000000023
0.935,-999,0.013599999999999945,0.0,0.046699999999999964,0.013599999999999945,-999,-999,0.013599999999999945
0.936,-999,0.013399999999999967,0.0,0.04600000000000004,0.013399999999999967,-999,-999,0.013399999999999967
0.937,-999,0.01319999999999999,0.0,0.04530000000000001,0.01319999999999999,-999,-999,0.01319999999999999
0.938,-999,0.013000000000000012,0.0,0.04459999999999997,0.013000000000000012,-999,-999,0.013000000000000012
0.939,-999,0.012800000000000034,0.0,0.04379999999999995,0.012800000000000034,-999,-999,0.012800000000000034
0.94,-999,0.012599999999999945,0.0,0.04310000000000003,0.012599999999999945,-999,-999,0.012599999999999945
0.941,-999,0.012299999999999978,0.0,0.04239999999999999,0.012299999999999978,-999,-999,0.012299999999999978
0.942,-999,0.0121,0.0,0.04169999999999996,0.0121,-999,-999,0.0121
0.943,-999,0.011900000000000022,0.0,0.04090000000000005,0.011900000000000022,-999,-999,0.011900000000000022
0.944,-999,0.011700000000000044,0.0,0.040200000000000014,0.011700000000000044,-999,-999,0.011700000000000044
0.945,-999,0.011499999999999955,0.0,0.03949999999999998,0.011499999999999955,-999,-999,0.011499999999999955
0.946,-999,0.011299999999999977,0.0,0.038799999999999946,0.011299999999999977,-999,-999,0.011299999999999977
0.947,-999,0.011099999999999999,0.0,0.038000000000000034,0.011099999999999999,-999,-999,0.011099999999999999
0.948,-999,0.010800000000000032,0.0,0.0373,0.010800000000000032,-999,-999,0.010800000000000032
0.949,-999,0.010600000000000054,0.0,0.036599999999999966,0.010600000000000054,-999,-999,0.010600000000000054
0.95,-999,0.010399999999999965,0.0,0.03590000000000004,0.010399999999999965,-999,-999,0.010399999999999965
0.951,-999,0.010199999999999987,0.0,0.03510000000000002,0.010199999999999987,-999,-999,0.010199999999999987
0.952,-999,0.010000000000000009,0.0,0.034399999999999986,0.010000000000000009,-999,-999,0.010000000000000009
0.953,-999,0.009800000000000031,0.0,0.03369999999999995,0.009800000000000031,-999,-999,0.009800000000000031
0.954,-999,0.009600000000000053,0.0,0.03300000000000003,0.009600000000000053,-999,-999,0.009600000000000053
0.955,-999,0.009299999999999975,0.0,0.032200000000000006,0.009299999999999975,-999,-999,0.009299999999999975
0.956,-999,0.009099999999999997,0.0,0.03149999999999997,0.009099999999999997,-999,-999,0.009099999999999997
0.957,-999,0.008900000000000019,0.0,0.03080000000000005,0.008900000000000019,-999,-999,0.008900000000000019
0.958,-999,0.008700000000000041,0.0,0.030100000000000016,0.008700000000000041,-999,-999,0.008700000000000041
0.959,-999,0.008499999999999952,0.0,0.029299999999999993,0.008499999999999952,-999,-999,0.008499999999999952
0.96,-999,0.008299999999999974,0.0,0.02859999999999996,0.008299999999999974,-999,-999,0.008299999999999974
0.961,-999,0.008099999999999996,0.0,0.027900000000000036,0.008099999999999996,-999,-999,0.008099999999999996
0.962,-999,0.007900000000000018,0.0,0.027200000000000002,0.007900000000000018,-999,-999,0.007900000000000018
0.963,-999,0.00770000000000004,0.0,0.02639999999999998,0.00770000000000004,-999,-999,0.00770000000000004
0.964,-999,0.007399999999999962,0.0,0.025699999999999945,0.007399999999999962,-999,-999,0.007399999999999962
0.965,-999,0.007199999999999984,0.0,0.025000000000000022,0.007199999999999984,-999,-999,0.007199999999999984
0.966,-999,0.007000000000000006,0.0,0.02429999999999999,0.007000000000000006,-999,-999,0.007000000000000006
0.967,-999,0.006800000000000028,0.0,0.023599999999999954,0.006800000000000028,-999,-999,0.006800000000000028
0.968,-999,0.00660000000000005,0.0,0.022800000000000042,0.00660000000000005,-999,-999,0.00660000000000005
0.969,-999,0.006399999999999961,0.0,0.02210000000000001,0.006399999999999961,-999,-999,0.006399999999999961
0.97,-999,0.006199999999999983,0.0,0.021399999999999975,0.006199999999999983,-999,-999,0.006199999999999983
0.971,-999,0.006000000000000005,0.0,0.02070000000000005,0.006000000000000005,-999,-999,0.006000000000000005
0.972,-999,0.005800000000000027,0.0,0.01990000000000003,0.005800000000000027,-999,-999,0.005800000000000027
0.973,-999,0.005600000000000049,0.0,0.019199999999999995,0.005600000000000049,-999,-999,0.005600000000000049
0.974,-999,0.00539999999999996,0.0,0.01849999999999996,0.00539999999999996,-999,-999,0.00539999999999996
0.975,-999,0.005099999999999993,0.0,0.017800000000000038,0.005099999999999993,-999,-999,0.005099999999999993
0.976,-999,0.0049000000000000155,0.0,0.017000000000000015,0.0049000000000000155,-999,-999,0.0049000000000000155
0.977,-999,0.0047000000000000375,0.0,0.01629999999999998,0.0047000000000000375,-999,-999,0.0047000000000000375
0.978,-999,0.0044999999999999485,0.0,0.015599999999999947,0.0044999999999999485,-999,-999,0.0044999999999999485
0.979,-999,0.0042999999999999705,0.0,0.014900000000000024,0.0042999999999999705,-999,-999,0.0042999999999999705
0.98,-999,0.0040999999999999925,0.0,0.014100000000000001,0.0040999999999999925,-999,-999,0.0040999999999999925
0.981,-999,0.0039000000000000146,0.0,0.013399999999999967,0.0039000000000000146,-999,-999,0.0039000000000000146
0.982,-999,0.0037000000000000366,0.0,0.012700000000000045,0.0037000000000000366,-999,-999,0.0037000000000000366
0.983,-999,0.0034999999999999476,0.0,0.01200000000000001,0.0034999999999999476,-999,-999,0.0034999999999999476
0.984,-999,0.0032999999999999696,0.0,0.011199999999999988,0.0032999999999999696,-999,-999,0.0032999999999999696
0.985,-999,0.0030999999999999917,0.0,0.010499999999999954,0.0030999999999999917,-999,-999,0.0030999999999999917
0.986,-999,0.0029000000000000137,0.0,0.009800000000000031,0.0029000000000000137,-999,-999,0.0029000000000000137
0.987,-999,0.0027000000000000357,0.0,0.009099999999999997,0.0027000000000000357,-999,-999,0.0027000000000000357
0.988,-999,0.0024999999999999467,0.0,0.008299999999999974,0.0024999999999999467,-999,-999,0.0024999999999999467
0.989,-999,0.0021999999999999797,0.0,0.007600000000000051,0.0021999999999999797,-999,-999,0.0021999999999999797
0.99,-999,0.0020000000000000018,0.0,0.006900000000000017,0.0020000000000000018,-999,-999,0.0020000000000000018
0.991,-999,0.0018000000000000238,0.0,0.006199999999999983,0.0018000000000000238,-999,-999,0.0018000000000000238
0.992,-999,0.0016000000000000458,0.0,0.00539999999999996,0.0016000000000000458,-999,-999,0.0016000000000000458
0.993,-999,0.0013999999999999568,0.0,0.0047000000000000375,0.0013999999999999568,-999,-999,0.0013999999999999568
0.994,-999,0.0011999999999999789,0.0,0.0040000000000000036,0.0011999999999999789,-999,-999,0.0011999999999999789
0.995,-999,0.0010000000000000009,0.0,0.0032999999999999696,0.0010000000000000009,-999,-999,0.0010000000000000009
0.996,-999,0.0008000000000000229,0.0,0.0024999999999999467,0.0008000000000000229,-999,-999,0.0008000000000000229
0.997,-999,0.0006000000000000449,0.0,0.0018000000000000238,0.0006000000000000449,-999,-999,0.0006000000000000449
