State,State Code,County,Lookup,RI Name,NFIP Flood Zone,AOP,WS,EQ,Excess FL,Wildfire
Virginia,VA,Grayson County,VAGrayson County,,A,I3,I3,3,3,I3
Virginia,VA,Greene County,VAGreene County,,A,I3,I3,3,3,I3
Virginia,VA,Greensville County,VAGreensville County,,A,I3,I3,3,2,I3
Virginia,VA,Halifax County,VAHalifax County,,A,I3,I3,3,3,I3
Virginia,VA,Hanover County,VAHanover County,,A,I3,I3,3,3,I3
Virginia,VA,Henrico County,VAHenrico County,,A,I3,I3,3,3,I3
Virginia,VA,Henry County,VAHenry County,,A,I3,I3,3,2,I3
Virginia,VA,Highland County,VAHighland County,,A,I3,I3,3,1,I3
Virginia,VA,Isle of Wight County,VAIsle of Wight County,Mid Atlantic WS,A,C2,C2,3,2,C2
Virginia,VA,James City County,VAJames City County,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,King and Queen County,VAKing and Queen County,,A,C3,C3,3,3,C3
Virginia,VA,King George County,VAKing George County,,A,I3,I3,3,3,I3
Virginia,VA,King William County,VAKing William County,,A,C3,C3,3,3,C3
Virginia,VA,Lancaster County,VALancaster County,Mid Atlantic WS,A,I3,I3,3,3,I3
Virginia,VA,Lee County,VALee County,,A,I3,I3,3,2,I3
Virginia,VA,Loudoun County,VALoudoun County,,A,I3,I3,3,3,I3
Virginia,VA,Louisa County,VALouisa County,,A,I3,I3,3,3,I3
Virginia,VA,Lunenburg County,VALunenburg County,,A,I3,I3,3,3,I3
Virginia,VA,Madison County,VAMadison County,,A,I3,I3,3,3,I3
Virginia,VA,Mathews County,VAMathews County,Mid Atlantic WS,A,C1,C1,3,1,C1
Virginia,VA,Mecklenburg County,VAMecklenburg County,,A,I3,I3,3,3,I3
Virginia,VA,Middlesex County,VAMiddlesex County,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Montgomery County,VAMontgomery County,,A,I3,I3,3,2,I3
Virginia,VA,Nelson County,VANelson County,,A,I3,I3,3,3,I3
Virginia,VA,New Kent County,VANew Kent County,,A,C3,C3,3,2,C3
Virginia,VA,Northampton County,VANorthampton County,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Northumberland County,VANorthumberland County,Mid Atlantic WS,A,C1,C1,3,2,C1
Virginia,VA,Nottoway County,VANottoway County,,A,I3,I3,3,3,I3
Virginia,VA,Orange County,VAOrange County,,A,I3,I3,3,3,I3
Virginia,VA,Page County,VAPage County,,A,I3,I3,3,1,I3
Virginia,VA,Patrick County,VAPatrick County,,A,I3,I3,3,3,I3
Virginia,VA,Pittsylvania County,VAPittsylvania County,,A,I3,I3,3,2,I3
Virginia,VA,Powhatan County,VAPowhatan County,,A,I3,I3,3,3,I3
Virginia,VA,Prince Edward County,VAPrince Edward County,,A,I3,I3,3,3,I3
Virginia,VA,Prince George County,VAPrince George County,,A,C3,C3,3,2,C3
Virginia,VA,Prince William County,VAPrince William County,,A,I3,I3,3,3,I3
Virginia,VA,Pulaski County,VAPulaski County,,A,I3,I3,3,2,I3
Virginia,VA,Rappahannock County,VARappahannock County,,A,I3,I3,3,1,I3
Virginia,VA,Richmond County,VARichmond County,,A,C2,C2,3,3,C2
Virginia,VA,Roanoke County,VARoanoke County,,A,I3,I3,3,2,I3
Virginia,VA,Rockbridge County,VARockbridge County,,A,I3,I3,3,2,I3
Virginia,VA,Rockingham County,VARockingham County,,A,I3,I3,3,1,I3
Virginia,VA,Russell County,VARussell County,,A,I3,I3,3,3,I3
Virginia,VA,Scott County,VAScott County,,A,I3,I3,3,3,I3
Virginia,VA,Shenandoah County,VAShenandoah County,,A,I3,I3,3,1,I3
Virginia,VA,Smyth County,VASmyth County,,A,I3,I3,3,2,I3
Virginia,VA,Southampton County,VASouthampton County,,A,C3,C3,3,2,C3
Virginia,VA,Spotsylvania County,VASpotsylvania County,,A,I3,I3,3,3,I3
Virginia,VA,Stafford County,VAStafford County,,A,I3,I3,3,3,I3
Virginia,VA,Surry County,VASurry County,Mid Atlantic WS,A,C3,C3,3,2,C3
Virginia,VA,Sussex County,VASussex County,,A,I3,I3,3,2,I3
Virginia,VA,Tazewell County,VATazewell County,,A,I3,I3,3,1,I3
Virginia,VA,Warren County,VAWarren County,,A,I3,I3,3,1,I3
Virginia,VA,Washington County,VAWashington County,,A,I3,I3,3,3,I3
Virginia,VA,Westmoreland County,VAWestmoreland County,Mid Atlantic WS,A,C3,C3,3,3,C3
Virginia,VA,Wise County,VAWise County,,A,I3,I3,3,2,I3
Virginia,VA,Wythe County,VAWythe County,,A,I3,I3,3,2,I3
Virginia,VA,York County,VAYork County,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Alexandria City,VAAlexandria City,,A,I3,I3,3,1,I3
Virginia,VA,Bedford City,VABedford City,,A,I3,I3,1,1,I3
Virginia,VA,Bristol City,VABristol City,,A,I3,I3,3,1,I3
Virginia,VA,Buena Vista City,VABuena Vista City,,A,I3,I3,3,1,I3
Virginia,VA,Charlottesville City,VACharlottesville City,,A,I3,I3,3,1,I3
Virginia,VA,Chesapeake City,VAChesapeake City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Colonial Heights City,VAColonial Heights City,,A,I3,I3,3,1,I3
Virginia,VA,Covington City,VACovington City,,A,I3,I3,3,1,I3
Virginia,VA,Danville City,VADanville City,,A,I3,I3,3,1,I3
Virginia,VA,Emporia City,VAEmporia City,,A,I3,I3,3,1,I3
Virginia,VA,Fairfax City,VAFairfax City,,A,I3,I3,1,1,I3
Virginia,VA,Falls Church City,VAFalls Church City,,A,I3,I3,3,1,I3
Virginia,VA,Franklin City,VAFranklin City,,A,I3,I3,1,1,I3
Virginia,VA,Fredericksburg City,VAFredericksburg City,,A,I3,I3,3,1,I3
Virginia,VA,Galax City,VAGalax City,,A,I3,I3,3,1,I3
Virginia,VA,Hampton City,VAHampton City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Harrisonburg City,VAHarrisonburg City,,A,I3,I3,3,1,I3
Virginia,VA,Hopewell City,VAHopewell City,,A,I3,I3,3,1,I3
Virginia,VA,Lexington City,VALexington City,,A,I3,I3,3,1,I3
Virginia,VA,Lynchburg City,VALynchburg City,,A,I3,I3,3,1,I3
Virginia,VA,Manassas City,VAManassas City,,A,I3,I3,3,1,I3
Virginia,VA,Manassas Park City,VAManassas Park City,,A,I3,I3,3,1,I3
Virginia,VA,Martinsville City,VAMartinsville City,,A,I3,I3,3,1,I3
Virginia,VA,Newport News City,VANewport News City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Norfolk City,VANorfolk City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Norton City,VANorton City,,A,I3,I3,3,1,I3
Virginia,VA,Petersburg City,VAPetersburg City,,A,I3,I3,3,1,I3
Virginia,VA,Poquoson City,VAPoquoson City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Portsmouth City,VAPortsmouth City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Radford City,VARadford City,,A,I3,I3,3,1,I3
Virginia,VA,Richmond City,VARichmond City,,A,I3,I3,3,1,I3
Virginia,VA,Roanoke City,VARoanoke City,,A,I3,I3,1,1,I3
Virginia,VA,Salem City,VASalem City,,A,I3,I3,3,1,I3
Virginia,VA,Staunton City,VAStaunton City,,A,I3,I3,3,1,I3
Virginia,VA,Suffolk City,VASuffolk City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Virginia Beach City,VAVirginia Beach City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Waynesboro City,VAWaynesboro City,,A,I3,I3,3,1,I3
Virginia,VA,Williamsburg City,VAWilliamsburg City,Mid Atlantic WS,A,C2,C2,3,1,C2
Virginia,VA,Winchester City,VAWinchester City,,A,I3,I3,3,1,I3
South Carolina,SC,Abbeville County,SCAbbeville County,,A,I3,C3,3,3,I3
South Carolina,SC,Aiken County,SCAiken County,,A,I3,C3,3,3,I3
South Carolina,SC,Allendale County,SCAllendale County,,A,I3,C3,3,3,I3
South Carolina,SC,Anderson County,SCAnderson County,,A,I3,C3,3,3,I3
South Carolina,SC,Bamberg County,SCBamberg County,,A,C3,C3,2,3,C3
South Carolina,SC,Barnwell County,SCBarnwell County,,A,I3,C3,3,3,I3
South Carolina,SC,Beaufort County,SCBeaufort County,Carolinas WS,A,C1,C1,2,3,C1
South Carolina,SC,Berkeley County,SCBerkeley County,Carolinas WS,A,C2,C2,1,2,C2
South Carolina,SC,Calhoun County,SCCalhoun County,,A,I3,C3,3,3,I3
South Carolina,SC,Charleston County,SCCharleston County,Carolinas WS,A,C1,C1,1,3,C1
South Carolina,SC,Cherokee County,SCCherokee County,,A,I3,C3,3,2,I3
South Carolina,SC,Chester County,SCChester County,,A,I3,C3,3,3,I3
South Carolina,SC,Chesterfield County,SCChesterfield County,,A,I3,C3,3,2,I3
South Carolina,SC,Clarendon County,SCClarendon County,,A,C3,C3,2,2,C3
South Carolina,SC,Colleton County,SCColleton County,Carolinas WS,A,C1,C1,2,3,C1
South Carolina,SC,Darlington County,SCDarlington County,,A,I3,C3,3,2,I3
South Carolina,SC,Dillon County,SCDillon County,Carolinas WS,A,C3,C3,3,1,C3
South Carolina,SC,Dorchester County,SCDorchester County,Carolinas WS,A,C2,C2,1,3,C2
South Carolina,SC,Edgefield County,SCEdgefield County,,A,I3,C3,3,3,I3
South Carolina,SC,Fairfield County,SCFairfield County,,A,I3,C3,3,3,I3
South Carolina,SC,Florence County,SCFlorence County,Carolinas WS,A,C3,C3,3,2,C3
South Carolina,SC,Georgetown County,SCGeorgetown County,Carolinas WS,A,C1,C1,2,2,C1
South Carolina,SC,Greenville County,SCGreenville County,,A,I2,C3,3,2,I2
South Carolina,SC,Greenwood County,SCGreenwood County,,A,I3,C3,3,3,I3
South Carolina,SC,Hampton County,SCHampton County,Carolinas WS,A,C3,C3,2,3,C3
South Carolina,SC,Horry County,SCHorry County,Carolinas WS,A,C1,C1,3,1,C1
South Carolina,SC,Jasper County,SCJasper County,Carolinas WS,A,C2,C2,2,3,C2
South Carolina,SC,Kershaw County,SCKershaw County,,A,I3,C3,3,3,I3
South Carolina,SC,Lancaster County,SCLancaster County,,A,I3,C3,3,3,I3
South Carolina,SC,Laurens County,SCLaurens County,,A,I3,C3,3,3,I3
South Carolina,SC,Lee County,SCLee County,,A,I3,C3,3,2,I3
South Carolina,SC,Lexington County,SCLexington County,,A,I2,C3,3,3,I2
South Carolina,SC,McCormick County,SCMcCormick County,,A,I3,C3,3,3,I3
South Carolina,SC,Marion County,SCMarion County,Carolinas WS,A,C2,C2,3,1,C2
South Carolina,SC,Marlboro County,SCMarlboro County,,A,I3,C3,3,1,I3
South Carolina,SC,Newberry County,SCNewberry County,,A,I3,C3,3,3,I3
South Carolina,SC,Oconee County,SCOconee County,,A,I3,C3,3,2,I3
South Carolina,SC,Orangeburg County,SCOrangeburg County,,A,C2,C2,2,3,C2
South Carolina,SC,Pickens County,SCPickens County,,A,I3,C3,3,2,I3
South Carolina,SC,Richland County,SCRichland County,,A,I3,C3,3,3,I3
South Carolina,SC,Saluda County,SCSaluda County,,A,I3,C3,3,3,I3
South Carolina,SC,Spartanburg County,SCSpartanburg County,,A,I2,C3,3,2,I2
South Carolina,SC,Sumter County,SCSumter County,,A,I3,C3,3,2,I3
South Carolina,SC,Union County,SCUnion County,,A,I3,C3,3,3,I3
South Carolina,SC,Williamsburg County,SCWilliamsburg County,Carolinas WS,A,C2,C2,2,2,C2
South Carolina,SC,York County,SCYork County,,A,I3,C3,3,3,I3
North Carolina,NC,Alamance County,NCAlamance County,,A,I3,C3,3,2,I3
North Carolina,NC,Alexander County,NCAlexander County,,A,I3,C3,3,3,I3
North Carolina,NC,Alleghany County,NCAlleghany County,,A,I3,C3,3,3,I3
North Carolina,NC,Anson County,NCAnson County,,A,I3,C3,3,3,I3
North Carolina,NC,Ashe County,NCAshe County,,A,I3,C3,3,3,I3
North Carolina,NC,Avery County,NCAvery County,,A,I3,C3,3,3,I3
North Carolina,NC,Beaufort County,NCBeaufort County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Bertie County,NCBertie County,Carolinas WS,A,C2,C2,3,2,C2
North Carolina,NC,Bladen County,NCBladen County,Carolinas WS,A,C3,C3,3,1,C3
North Carolina,NC,Brunswick County,NCBrunswick County,Carolinas WS,A,C2,C2,3,2,C2
North Carolina,NC,Buncombe County,NCBuncombe County,,A,I2,C3,3,2,I2
North Carolina,NC,Burke County,NCBurke County,,A,I2,C3,3,2,I2
North Carolina,NC,Cabarrus County,NCCabarrus County,,A,I2,C3,3,3,I2
North Carolina,NC,Caldwell County,NCCaldwell County,,A,I2,C3,3,3,I2
North Carolina,NC,Camden County,NCCamden County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Carteret County,NCCarteret County,Carolinas WS,A,C1,C1,3,3,C1
North Carolina,NC,Caswell County,NCCaswell County,,A,I3,C3,3,2,I3
North Carolina,NC,Catawba County,NCCatawba County,,A,I2,C3,3,3,I2
North Carolina,NC,Chatham County,NCChatham County,,A,I3,C3,3,1,I3
North Carolina,NC,Cherokee County,NCCherokee County,,A,I3,C3,2,3,I3
North Carolina,NC,Chowan County,NCChowan County,Carolinas WS,A,C3,C3,3,3,C3
North Carolina,NC,Clay County,NCClay County,,A,I3,C3,3,3,I3
North Carolina,NC,Cleveland County,NCCleveland County,,A,I2,C3,3,3,I2
North Carolina,NC,Columbus County,NCColumbus County,Carolinas WS,A,C3,C3,3,2,C3
North Carolina,NC,Craven County,NCCraven County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Cumberland County,NCCumberland County,,A,I3,C3,3,1,I3
North Carolina,NC,Currituck County,NCCurrituck County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Dare County,NCDare County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Davidson County,NCDavidson County,,A,I3,C3,3,3,I3
North Carolina,NC,Davie County,NCDavie County,,A,I2,C3,3,3,I2
North Carolina,NC,Duplin County,NCDuplin County,Carolinas WS,A,C2,C2,3,1,C2
North Carolina,NC,Durham County,NCDurham County,,A,I2,C3,3,2,I2
North Carolina,NC,Edgecombe County,NCEdgecombe County,,A,I3,C3,3,2,I3
North Carolina,NC,Forsyth County,NCForsyth County,,A,I3,C3,3,3,I3
North Carolina,NC,Franklin County,NCFranklin County,,A,I3,C3,3,3,I3
North Carolina,NC,Gaston County,NCGaston County,,A,I2,C3,3,3,I2
North Carolina,NC,Gates County,NCGates County,,A,C3,C3,3,3,C3
North Carolina,NC,Graham County,NCGraham County,,A,I3,C3,2,3,I3
North Carolina,NC,Granville County,NCGranville County,,A,I3,C3,3,3,I3
North Carolina,NC,Greene County,NCGreene County,,A,I3,C3,3,2,I3
North Carolina,NC,Guilford County,NCGuilford County,,A,I2,C3,3,2,I2
North Carolina,NC,Halifax County,NCHalifax County,,A,I3,C3,3,2,I3
North Carolina,NC,Harnett County,NCHarnett County,,A,I3,C3,3,1,I3
North Carolina,NC,Haywood County,NCHaywood County,,A,I3,C3,3,2,I3
North Carolina,NC,Henderson County,NCHenderson County,,A,I2,C3,3,2,I2
North Carolina,NC,Hertford County,NCHertford County,,A,I3,C3,3,2,I3
North Carolina,NC,Hoke County,NCHoke County,,A,I3,C3,3,1,I3
North Carolina,NC,Hyde County,NCHyde County,Carolinas WS,A,C1,C1,3,3,C1
North Carolina,NC,Iredell County,NCIredell County,,A,I2,C3,3,3,I2
North Carolina,NC,Jackson County,NCJackson County,,A,I3,C3,3,2,I3
North Carolina,NC,Johnston County,NCJohnston County,,A,I3,C3,3,1,I3
North Carolina,NC,Jones County,NCJones County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Lee County,NCLee County,,A,I3,C3,3,1,I3
North Carolina,NC,Lenoir County,NCLenoir County,,A,C1,C1,3,2,C1
North Carolina,NC,Lincoln County,NCLincoln County,,A,I2,C3,3,3,I2
North Carolina,NC,McDowell County,NCMcDowell County,,A,I2,C3,3,2,I2
North Carolina,NC,Macon County,NCMacon County,,A,I3,C3,3,3,I3
North Carolina,NC,Madison County,NCMadison County,,A,I3,C3,3,2,I3
North Carolina,NC,Martin County,NCMartin County,Carolinas WS,A,C3,C3,3,2,C3
North Carolina,NC,Mecklenburg County,NCMecklenburg County,,A,I2,C3,3,3,I2
North Carolina,NC,Mitchell County,NCMitchell County,,A,I3,C3,3,2,I3
North Carolina,NC,Montgomery County,NCMontgomery County,,A,I3,C3,3,2,I3
North Carolina,NC,Moore County,NCMoore County,,A,I3,C3,3,1,I3
North Carolina,NC,Nash County,NCNash County,,A,I3,C3,3,2,I3
North Carolina,NC,New Hanover County,NCNew Hanover County,Carolinas WS,A,C1,C1,3,2,C1
North Carolina,NC,Northampton County,NCNorthampton County,,A,I3,C3,3,2,I3
North Carolina,NC,Onslow County,NCOnslow County,Carolinas WS,A,C1,C1,3,3,C1
North Carolina,NC,Orange County,NCOrange County,,A,I3,C3,3,2,I3
North Carolina,NC,Pamlico County,NCPamlico County,Carolinas WS,A,C1,C1,3,3,C1
North Carolina,NC,Pasquotank County,NCPasquotank County,Carolinas WS,A,C1,C1,3,3,C1
North Carolina,NC,Pender County,NCPender County,Carolinas WS,A,C1,C1,3,1,C1
North Carolina,NC,Perquimans County,NCPerquimans County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Person County,NCPerson County,,A,I2,C3,3,3,I2
North Carolina,NC,Pitt County,NCPitt County,,A,C3,C3,3,1,C3
North Carolina,NC,Polk County,NCPolk County,,A,I2,C3,3,2,I2
North Carolina,NC,Randolph County,NCRandolph County,,A,I3,C3,3,2,I3
North Carolina,NC,Richmond County,NCRichmond County,,A,I3,C3,3,2,I3
North Carolina,NC,Robeson County,NCRobeson County,,A,I3,C3,3,1,I3
North Carolina,NC,Rockingham County,NCRockingham County,,A,I3,C3,3,2,I3
North Carolina,NC,Rowan County,NCRowan County,,A,I3,C3,3,3,I3
North Carolina,NC,Rutherford County,NCRutherford County,,A,I3,C3,3,2,I3
North Carolina,NC,Sampson County,NCSampson County,Carolinas WS,A,C3,C3,3,1,C3
North Carolina,NC,Scotland County,NCScotland County,,A,I3,C3,3,2,I3
North Carolina,NC,Stanly County,NCStanly County,,A,I3,C3,3,3,I3
North Carolina,NC,Stokes County,NCStokes County,,A,I3,C3,3,3,I3
North Carolina,NC,Surry County,NCSurry County,,A,I2,C3,3,3,I2
North Carolina,NC,Swain County,NCSwain County,,A,I3,C3,2,3,I3
North Carolina,NC,Transylvania County,NCTransylvania County,,A,I3,C3,3,2,I3
North Carolina,NC,Tyrrell County,NCTyrrell County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Union County,NCUnion County,,A,I3,C3,3,3,I3
North Carolina,NC,Vance County,NCVance County,,A,I3,C3,3,3,I3
North Carolina,NC,Wake County,NCWake County,,A,I2,C3,3,2,I2
North Carolina,NC,Warren County,NCWarren County,,A,I3,C3,3,3,I3
North Carolina,NC,Washington County,NCWashington County,Carolinas WS,A,C2,C2,3,3,C2
North Carolina,NC,Watauga County,NCWatauga County,,A,I3,C3,3,3,I3
North Carolina,NC,Wayne County,NCWayne County,,A,I3,C3,3,1,I3
North Carolina,NC,Wilkes County,NCWilkes County,,A,I3,C3,3,3,I3
North Carolina,NC,Wilson County,NCWilson County,,A,I3,C3,3,2,I3
North Carolina,NC,Yadkin County,NCYadkin County,,A,I3,C3,3,3,I3
North Carolina,NC,Yancey County,NCYancey County,,A,I3,C3,3,2,I3
Colorado,CO,Adams County,COAdams County,,A,I1,I1,3,1,I1
Colorado,CO,Alamosa County,COAlamosa County,,A,I3,I3,3,3,I3
Colorado,CO,Arapahoe County,COArapahoe County,,A,I1,I1,3,1,I1
Colorado,CO,Archuleta County,COArchuleta County,,A,I3,I3,3,2,I3
Colorado,CO,Baca County,COBaca County,,A,I2,I2,3,3,I2
Colorado,CO,Bent County,COBent County,,A,I2,I2,3,3,I2
Colorado,CO,Boulder County,COBoulder County,,A,I1,I1,3,2,I1
Colorado,CO,Broomfield County,COBroomfield County,,A,I1,I1,1,1,I1
Colorado,CO,"Broomfield, City and County of","COBroomfield, City and County of",,A,I1,I1,3,1,I1
Colorado,CO,Chaffee County,COChaffee County,,A,I3,I3,3,3,I3
Colorado,CO,Cheyenne County,COCheyenne County,,A,I2,I2,3,3,I2
Colorado,CO,Clear Creek County,COClear Creek County,,A,I3,I3,3,2,I3
Colorado,CO,Conejos County,COConejos County,,A,I3,I3,3,3,I3
Colorado,CO,Costilla County,COCostilla County,,A,I3,I3,3,3,I3
Colorado,CO,Crowley County,COCrowley County,,A,I2,I2,3,3,I2
Colorado,CO,Custer County,COCuster County,,A,I2,I2,3,3,I2
Colorado,CO,Delta County,CODelta County,,A,I3,I3,3,3,I3
Colorado,CO,Denver County,CODenver County,,A,I1,I1,1,1,I1
Colorado,CO,"Denver, City and County of","CODenver, City and County of",,A,I1,I1,3,1,I1
Colorado,CO,Dolores County,CODolores County,,A,I3,I3,3,2,I3
Colorado,CO,Douglas County,CODouglas County,,A,I1,I1,3,2,I1
Colorado,CO,Eagle County,COEagle County,,A,I3,I3,3,3,I3
Colorado,CO,Elbert County,COElbert County,,A,I2,I2,3,1,I2
Colorado,CO,El Paso County,COEl Paso County,,A,I1,I1,3,2,I1
Colorado,CO,Fremont County,COFremont County,,A,I3,I3,3,3,I3
Colorado,CO,Garfield County,COGarfield County,,A,I3,I3,3,3,I3
Colorado,CO,Gilpin County,COGilpin County,,A,I2,I2,3,2,I2
Colorado,CO,Grand County,COGrand County,,A,I3,I3,3,3,I3
Colorado,CO,Gunnison County,COGunnison County,,A,I3,I3,3,3,I3
Colorado,CO,Hinsdale County,COHinsdale County,,A,I3,I3,3,3,I3
Colorado,CO,Huerfano County,COHuerfano County,,A,I2,I2,3,3,I2
Colorado,CO,Jackson County,COJackson County,,A,I3,I3,3,3,I3
Colorado,CO,Jefferson County,COJefferson County,,A,I1,I1,3,2,I1
Colorado,CO,Kiowa County,COKiowa County,,A,I2,I2,3,3,I2
Colorado,CO,Kit Carson County,COKit Carson County,,A,I2,I2,3,2,I2
Colorado,CO,Lake County,COLake County,,A,I3,I3,3,3,I3
Colorado,CO,La Plata County,COLa Plata County,,A,I3,I3,3,2,I3
Colorado,CO,Larimer County,COLarimer County,,A,I2,I2,3,2,I2
Colorado,CO,Las Animas County,COLas Animas County,,A,I2,I2,3,3,I2
Colorado,CO,Lincoln County,COLincoln County,,A,I2,I2,3,2,I2
Colorado,CO,Logan County,COLogan County,,A,I2,I2,3,1,I2
Colorado,CO,Mesa County,COMesa County,,A,I3,I3,3,3,I3
Colorado,CO,Mineral County,COMineral County,,A,I3,I3,3,3,I3
Colorado,CO,Moffat County,COMoffat County,,A,I3,I3,3,3,I3
Colorado,CO,Montezuma County,COMontezuma County,,A,I3,I3,3,2,I3
Colorado,CO,Montrose County,COMontrose County,,A,I3,I3,3,3,I3
Colorado,CO,Morgan County,COMorgan County,,A,I2,I2,3,1,I2
Colorado,CO,Otero County,COOtero County,,A,I2,I2,3,3,I2
Colorado,CO,Ouray County,COOuray County,,A,I3,I3,3,2,I3
Colorado,CO,Park County,COPark County,,A,I3,I3,3,3,I3
Colorado,CO,Phillips County,COPhillips County,,A,I2,I2,3,1,I2
Colorado,CO,Pitkin County,COPitkin County,,A,I3,I3,3,3,I3
Colorado,CO,Prowers County,COProwers County,,A,I2,I2,3,3,I2
Colorado,CO,Pueblo County,COPueblo County,,A,I2,I2,3,3,I2
Colorado,CO,Rio Blanco County,CORio Blanco County,,A,I3,I3,3,3,I3
Colorado,CO,Rio Grande County,CORio Grande County,,A,I3,I3,3,3,I3
Colorado,CO,Routt County,CORoutt County,,A,I3,I3,3,3,I3
Colorado,CO,Saguache County,COSaguache County,,A,I3,I3,3,3,I3
Colorado,CO,San Juan County,COSan Juan County,,A,I3,I3,3,2,I3
Colorado,CO,San Miguel County,COSan Miguel County,,A,I3,I3,3,2,I3
Colorado,CO,Sedgwick County,COSedgwick County,,A,I2,I2,3,1,I2
Colorado,CO,Summit County,COSummit County,,A,I3,I3,3,3,I3
Colorado,CO,Teller County,COTeller County,,A,I2,I2,3,2,I2
Colorado,CO,Washington County,COWashington County,,A,I2,I2,3,1,I2
Colorado,CO,Weld County,COWeld County,,A,I2,I2,3,1,I2
Colorado,CO,Yuma County,COYuma County,,A,I2,I2,3,2,I2
Kansas,KS,Allen County,KSAllen County,,A,I3,I3,3,1,I3
Kansas,KS,Anderson County,KSAnderson County,,A,I3,I3,3,1,I3
Kansas,KS,Atchison County,KSAtchison County,,A,I3,I3,3,3,I3
Kansas,KS,Barber County,KSBarber County,,A,I3,I3,3,3,I3
Kansas,KS,Barton County,KSBarton County,,A,I2,I2,3,3,I2
Kansas,KS,Bourbon County,KSBourbon County,,A,I3,I3,3,1,I3
Kansas,KS,Brown County,KSBrown County,,A,I3,I3,3,2,I3
Kansas,KS,Butler County,KSButler County,,A,I2,I2,3,2,I2
Kansas,KS,Chase County,KSChase County,,A,I3,I3,3,1,I3
Kansas,KS,Chautauqua County,KSChautauqua County,,A,I3,I3,3,3,I3
Kansas,KS,Cherokee County,KSCherokee County,,A,I3,I3,3,2,I3
Kansas,KS,Cheyenne County,KSCheyenne County,,A,I3,I3,3,3,I3
Kansas,KS,Clark County,KSClark County,,A,I2,I2,3,3,I2
Kansas,KS,Clay County,KSClay County,,A,I3,I3,3,2,I3
Kansas,KS,Cloud County,KSCloud County,,A,I2,I2,3,2,I2
Kansas,KS,Coffey County,KSCoffey County,,A,I3,I3,3,1,I3
Kansas,KS,Comanche County,KSComanche County,,A,I2,I2,3,3,I2
Kansas,KS,Cowley County,KSCowley County,,A,I2,I2,3,3,I2
Kansas,KS,Crawford County,KSCrawford County,,A,I3,I3,3,2,I3
Kansas,KS,Decatur County,KSDecatur County,,A,I3,I3,3,3,I3
Kansas,KS,Dickinson County,KSDickinson County,,A,I3,I3,3,2,I3
Kansas,KS,Doniphan County,KSDoniphan County,,A,I3,I3,3,3,I3
Kansas,KS,Douglas County,KSDouglas County,,A,I2,I2,3,2,I2
Kansas,KS,Edwards County,KSEdwards County,,A,I2,I2,3,3,I2
Kansas,KS,Elk County,KSElk County,,A,I3,I3,3,2,I3
Kansas,KS,Ellis County,KSEllis County,,A,I2,I2,3,3,I2
Kansas,KS,Ellsworth County,KSEllsworth County,,A,I3,I3,3,3,I3
Kansas,KS,Finney County,KSFinney County,,A,I2,I2,3,3,I2
Kansas,KS,Ford County,KSFord County,,A,I1,I1,3,3,I1
Kansas,KS,Franklin County,KSFranklin County,,A,I3,I3,3,1,I3
Kansas,KS,Geary County,KSGeary County,,A,I3,I3,3,2,I3
Kansas,KS,Gove County,KSGove County,,A,I3,I3,3,3,I3
Kansas,KS,Graham County,KSGraham County,,A,I3,I3,3,3,I3
Kansas,KS,Grant County,KSGrant County,,A,I2,I2,3,3,I2
Kansas,KS,Gray County,KSGray County,,A,I2,I2,3,3,I2
Kansas,KS,Greeley County,KSGreeley County,,A,I3,I3,3,3,I3
Kansas,KS,Greenwood County,KSGreenwood County,,A,I3,I3,3,1,I3
Kansas,KS,Hamilton County,KSHamilton County,,A,I3,I3,3,3,I3
Kansas,KS,Harper County,KSHarper County,,A,I3,I3,3,3,I3
Kansas,KS,Harvey County,KSHarvey County,,A,I2,I2,3,2,I2
Kansas,KS,Haskell County,KSHaskell County,,A,I2,I2,3,3,I2
Kansas,KS,Hodgeman County,KSHodgeman County,,A,I2,I2,3,3,I2
