State Code,County,State x County,Selected Attr (per 100 TIV),Selected Cat (per 100 TIV)
CA,San Bernardino County,CASan Bernardino County,0.9491,0.2373
CA,San Diego County,CASan Diego County,0.9491,0.2373
CA,"San Francisco, City and County of","CASan Francisco, City and County of",0.9491,0.2373
CA,San Joaquin County,CASan Joaquin County,0.9491,0.2373
CA,San Luis Obispo County,CASan Luis Obispo County,0.9491,0.2373
CA,San Mateo County,CASan Mateo County,0.9491,0.2373
CA,Santa Barbara County,CASanta Barbara County,0.9491,0.2373
CA,Santa Clara County,CASanta Clara County,0.9491,0.2373
CA,Santa Cruz County,CASanta Cruz County,0.9491,0.2373
CA,Shasta County,CAShasta County,0.9491,0.2373
CA,Sierra County,CASierra County,0.9491,0.2373
CA,Siskiyou County,CASiskiyou County,0.9491,0.2373
CA,Solano County,CASolano County,0.9491,0.2373
CA,Sonoma County,CASonoma County,0.9491,0.2373
CA,Stanislaus County,CAStanislaus County,0.9491,0.2373
CA,Sutter County,CASutter County,0.9491,0.2373
CA,Tehama County,CATehama County,0.9491,0.2373
CA,Trinity County,CATrinity County,0.9491,0.2373
CA,Tulare County,CATulare County,0.9491,0.2373
CA,Tuolumne County,CATuolumne County,0.9491,0.2373
CA,Ventura County,CAVentura County,0.9491,0.2373
CA,Yolo County,CAYolo County,0.9491,0.2373
CA,Yuba County,CAYuba County,0.9491,0.2373
CT,Fairfield County,CTFairfield County,0.1049,0.1061
CT,Hartford County,CTHartford County,0.1873,0.0452
CT,Litchfield County,CTLitchfield County,0.1306,0.0265
CT,Middlesex County,CTMiddlesex County,0.1753,0.1521
CT,New Haven County,CTNew Haven County,0.1277,0.0586
CT,New London County,CTNew London County,0.1979,0.1211
CT,Tolland County,CTTolland County,0.1204,0.1011
CT,Windham County,CTWindham County,0.1204,0.0500
DC,District of Columbia,DCDistrict of Columbia,0.3001,0.0834
IA,Adair County,IAAdair County,0.2211,0.0556
IA,Adams County,IAAdams County,0.2211,0.0556
IA,Allamakee County,IAAllamakee County,0.2211,0.0556
IA,Appanoose County,IAAppanoose County,0.2211,0.0556
IA,Audubon County,IAAudubon County,0.2225,0.0556
IA,Benton County,IABenton County,0.2225,0.0556
IA,Black Hawk County,IABlack Hawk County,0.2225,0.0556
IA,Boone County,IABoone County,0.2225,0.0556
IA,Bremer County,IABremer County,0.2211,0.0556
IA,Buchanan County,IABuchanan County,0.2211,0.0556
IA,Buena Vista County,IABuena Vista County,0.2211,0.0556
IA,Butler County,IAButler County,0.2225,0.0556
IA,Calhoun County,IACalhoun County,0.2211,0.0556
IA,Carroll County,IACarroll County,0.2211,0.0556
IA,Cass County,IACass County,0.2225,0.0556
IA,Cedar County,IACedar County,0.2211,0.0556
IA,Cerro Gordo County,IACerro Gordo County,0.2225,0.0556
IA,Cherokee County,IACherokee County,0.2225,0.0556
IA,Chickasaw County,IAChickasaw County,0.2211,0.0556
IA,Clarke County,IAClarke County,0.2211,0.0556
IA,Clay County,IAClay County,0.2225,0.0556
IA,Clayton County,IAClayton County,0.2211,0.0556
IA,Clinton County,IAClinton County,0.2211,0.0556
IA,Crawford County,IACrawford County,0.2211,0.0556
IA,Dallas County,IADallas County,0.2225,0.0556
IA,Davis County,IADavis County,0.2211,0.0556
IA,Decatur County,IADecatur County,0.2211,0.0556
IA,Delaware County,IADelaware County,0.2225,0.0556
IA,Des Moines County,IADes Moines County,0.2211,0.0556
IA,Dickinson County,IADickinson County,0.2225,0.0556
IA,Dubuque County,IADubuque County,0.2225,0.0556
IA,Emmet County,IAEmmet County,0.2225,0.0556
IA,Fayette County,IAFayette County,0.2211,0.0556
IA,Floyd County,IAFloyd County,0.2225,0.0556
IA,Franklin County,IAFranklin County,0.2211,0.0556
IA,Fremont County,IAFremont County,0.2211,0.0556
IA,Greene County,IAGreene County,0.2211,0.0556
IA,Grundy County,IAGrundy County,0.2211,0.0556
IA,Guthrie County,IAGuthrie County,0.2225,0.0556
IA,Hamilton County,IAHamilton County,0.2225,0.0556
IA,Hancock County,IAHancock County,0.2211,0.0556
IA,Hardin County,IAHardin County,0.2211,0.0556
IA,Harrison County,IAHarrison County,0.2225,0.0556
IA,Henry County,IAHenry County,0.2211,0.0556
IA,Howard County,IAHoward County,0.2211,0.0556
IA,Humboldt County,IAHumboldt County,0.2211,0.0556
IA,Ida County,IAIda County,0.2225,0.0556
IA,Iowa County,IAIowa County,0.2211,0.0556
IA,Jackson County,IAJackson County,0.2211,0.0556
IA,Jasper County,IAJasper County,0.2225,0.0556
IA,Jefferson County,IAJefferson County,0.2211,0.0556
IA,Johnson County,IAJohnson County,0.2225,0.0556
IA,Jones County,IAJones County,0.2211,0.0556
IA,Keokuk County,IAKeokuk County,0.2211,0.0556
IA,Kossuth County,IAKossuth County,0.2211,0.0556
IA,Lee County,IALee County,0.2211,0.0556
IA,Linn County,IALinn County,0.2225,0.0556
IA,Louisa County,IALouisa County,0.2211,0.0556
IA,Lucas County,IALucas County,0.2211,0.0556
IA,Lyon County,IALyon County,0.2225,0.0556
IA,Madison County,IAMadison County,0.2225,0.0556
IA,Mahaska County,IAMahaska County,0.2211,0.0556
IA,Marion County,IAMarion County,0.2225,0.0556
IA,Marshall County,IAMarshall County,0.2211,0.0556
IA,Mills County,IAMills County,0.2225,0.0556
IA,Mitchell County,IAMitchell County,0.2211,0.0556
IA,Monona County,IAMonona County,0.2211,0.0556
IA,Monroe County,IAMonroe County,0.2211,0.0556
IA,Montgomery County,IAMontgomery County,0.2211,0.0556
IA,Muscatine County,IAMuscatine County,0.2225,0.0556
IA,OBrien County,IAOBrien County,0.2225,0.0556
IA,Osceola County,IAOsceola County,0.2225,0.0556
IA,Page County,IAPage County,0.2211,0.0556
IA,Palo Alto County,IAPalo Alto County,0.2211,0.0556
IA,Plymouth County,IAPlymouth County,0.2225,0.0556
IA,Pocahontas County,IAPocahontas County,0.2211,0.0556
IA,Polk County,IAPolk County,0.2539,0.0556
IA,Pottawattamie County,IAPottawattamie County,0.2211,0.0556
IA,Poweshiek County,IAPoweshiek County,0.2211,0.0556
IA,Ringgold County,IARinggold County,0.2211,0.0556
IA,Sac County,IASac County,0.2211,0.0556
IA,Scott County,IAScott County,0.2225,0.0556
IA,Shelby County,IAShelby County,0.2211,0.0556
IA,Sioux County,IASioux County,0.2225,0.0556
IA,Story County,IAStory County,0.2225,0.0556
IA,Tama County,IATama County,0.2211,0.0556
IA,Taylor County,IATaylor County,0.2225,0.0556
IA,Union County,IAUnion County,0.2211,0.0556
IA,Van Buren County,IAVan Buren County,0.2211,0.0556
IA,Wapello County,IAWapello County,0.2225,0.0556
IA,Warren County,IAWarren County,0.2225,0.0556
IA,Washington County,IAWashington County,0.2211,0.0556
IA,Wayne County,IAWayne County,0.2211,0.0556
IA,Webster County,IAWebster County,0.2225,0.0556
IA,Winnebago County,IAWinnebago County,0.2211,0.0556
IA,Winneshiek County,IAWinneshiek County,0.2211,0.0556
IA,Woodbury County,IAWoodbury County,0.2225,0.0556
IA,Worth County,IAWorth County,0.2211,0.0556
IA,Wright County,IAWright County,0.2211,0.0556
ID,Ada County,IDAda County,0.2026,0.0493
ID,Adams County,IDAdams County,0.2026,0.0493
ID,Bannock County,IDBannock County,0.2026,0.0493
ID,Bear Lake County,IDBear Lake County,0.2026,0.0493
ID,Benewah County,IDBenewah County,0.2026,0.0493
ID,Bingham County,IDBingham County,0.2026,0.0493
ID,Blaine County,IDBlaine County,0.2286,0.0493
ID,Boise County,IDBoise County,0.2026,0.0493
ID,Bonner County,IDBonner County,0.2026,0.0493
ID,Bonneville County,IDBonneville County,0.2026,0.0493
ID,Boundary County,IDBoundary County,0.2026,0.0493
ID,Butte County,IDButte County,0.2026,0.0493
ID,Camas County,IDCamas County,0.2026,0.0493
ID,Canyon County,IDCanyon County,0.2026,0.0493
ID,Caribou County,IDCaribou County,0.2026,0.0493
ID,Cassia County,IDCassia County,0.2026,0.0493
ID,Clark County,IDClark County,0.2026,0.0493
ID,Clearwater County,IDClearwater County,0.2026,0.0493
ID,Custer County,IDCuster County,0.2026,0.0493
ID,Elmore County,IDElmore County,0.2026,0.0493
ID,Franklin County,IDFranklin County,0.2026,0.0493
ID,Fremont County,IDFremont County,0.2026,0.0493
ID,Gem County,IDGem County,0.2026,0.0493
ID,Gooding County,IDGooding County,0.2026,0.0493
ID,Idaho County,IDIdaho County,0.2026,0.0493
ID,Jefferson County,IDJefferson County,0.2026,0.0493
ID,Jerome County,IDJerome County,0.2026,0.0493
ID,Kootenai County,IDKootenai County,0.1240,0.0493
ID,Latah County,IDLatah County,0.2026,0.0493
ID,Lemhi County,IDLemhi County,0.2026,0.0493
ID,Lewis County,IDLewis County,0.2026,0.0493
ID,Lincoln County,IDLincoln County,0.2026,0.0493
ID,Madison County,IDMadison County,0.2026,0.0493
ID,Minidoka County,IDMinidoka County,0.2026,0.0493
ID,Nez Perce County,IDNez Perce County,0.2026,0.0493
ID,Oneida County,IDOneida County,0.2026,0.0493
ID,Owyhee County,IDOwyhee County,0.2026,0.0493
ID,Payette County,IDPayette County,0.2026,0.0493
ID,Power County,IDPower County,0.2026,0.0493
ID,Shoshone County,IDShoshone County,0.2026,0.0493
ID,Teton County,IDTeton County,0.2026,0.0493
ID,Twin Falls County,IDTwin Falls County,0.2026,0.0493
ID,Valley County,IDValley County,0.2026,0.0493
ID,Washington County,IDWashington County,0.2026,0.0493
IL,Adams County,ILAdams County,0.1419,0.0358
IL,Alexander County,ILAlexander County,0.1372,0.0358
IL,Bond County,ILBond County,0.1419,0.0358
IL,Boone County,ILBoone County,0.1419,0.0358
IL,Brown County,ILBrown County,0.1419,0.0358
IL,Bureau County,ILBureau County,0.1419,0.0358
IL,Calhoun County,ILCalhoun County,0.1419,0.0358
IL,Carroll County,ILCarroll County,0.1419,0.0358
IL,Cass County,ILCass County,0.1419,0.0358
IL,Champaign County,ILChampaign County,0.1419,0.0358
IL,Christian County,ILChristian County,0.1419,0.0358
IL,Clark County,ILClark County,0.1419,0.0358
IL,Clay County,ILClay County,0.1419,0.0358
IL,Clinton County,ILClinton County,0.1372,0.0358
IL,Coles County,ILColes County,0.1419,0.0358
IL,Cook County,ILCook County,0.1564,0.0358
IL,Crawford County,ILCrawford County,0.1419,0.0358
IL,Cumberland County,ILCumberland County,0.1419,0.0358
IL,De Witt County,ILDe Witt County,0.1419,0.0358
IL,DeKalb County,ILDeKalb County,0.1419,0.0358
IL,Douglas County,ILDouglas County,0.1419,0.0358
IL,Dupage County,ILDupage County,0.1346,0.0358
IL,Edgar County,ILEdgar County,0.1419,0.0358
IL,Edwards County,ILEdwards County,0.1419,0.0358
IL,Effingham County,ILEffingham County,0.1419,0.0358
IL,Fayette County,ILFayette County,0.1419,0.0358
IL,Ford County,ILFord County,0.1419,0.0358
IL,Franklin County,ILFranklin County,0.1372,0.0358
IL,Fulton County,ILFulton County,0.1419,0.0358
IL,Gallatin County,ILGallatin County,0.1419,0.0358
IL,Greene County,ILGreene County,0.1419,0.0358
IL,Grundy County,ILGrundy County,0.1419,0.0358
IL,Hamilton County,ILHamilton County,0.1419,0.0358
IL,Hancock County,ILHancock County,0.1419,0.0358
IL,Hardin County,ILHardin County,0.1419,0.0358
IL,Henderson County,ILHenderson County,0.1419,0.0358
IL,Henry County,ILHenry County,0.1419,0.0358
IL,Iroquois County,ILIroquois County,0.1419,0.0358
IL,Jackson County,ILJackson County,0.1419,0.0358
IL,Jasper County,ILJasper County,0.1419,0.0358
IL,Jefferson County,ILJefferson County,0.1419,0.0358
IL,Jersey County,ILJersey County,0.1372,0.0358
IL,Jo Daviess County,ILJo Daviess County,0.1419,0.0358
IL,Johnson County,ILJohnson County,0.1372,0.0358
IL,Kane County,ILKane County,0.1372,0.0358
IL,Kankakee County,ILKankakee County,0.1419,0.0358
IL,Kendall County,ILKendall County,0.1419,0.0358
IL,Knox County,ILKnox County,0.1419,0.0358
IL,Lake County,ILLake County,0.1328,0.0358
IL,LaSalle County,ILLaSalle County,0.1419,0.0358
IL,Lawrence County,ILLawrence County,0.1419,0.0358
IL,Lee County,ILLee County,0.1419,0.0358
IL,Livingston County,ILLivingston County,0.1419,0.0358
IL,Logan County,ILLogan County,0.1419,0.0358
IL,Macon County,ILMacon County,0.1419,0.0358
IL,Macoupin County,ILMacoupin County,0.1372,0.0358
IL,Madison County,ILMadison County,0.1372,0.0358
IL,Marion County,ILMarion County,0.1419,0.0358
IL,Marshall County,ILMarshall County,0.1419,0.0358
IL,Mason County,ILMason County,0.1419,0.0358
IL,Massac County,ILMassac County,0.1419,0.0358
IL,McDonough County,ILMcDonough County,0.1419,0.0358
IL,McHenry County,ILMcHenry County,0.1372,0.0358
IL,McLean County,ILMcLean County,0.1419,0.0358
IL,Menard County,ILMenard County,0.1372,0.0358
IL,Mercer County,ILMercer County,0.1419,0.0358
IL,Monroe County,ILMonroe County,0.1372,0.0358
IL,Montgomery County,ILMontgomery County,0.1419,0.0358
IL,Morgan County,ILMorgan County,0.1419,0.0358
IL,Moultrie County,ILMoultrie County,0.1419,0.0358
IL,Ogle County,ILOgle County,0.1419,0.0358
IL,Peoria County,ILPeoria County,0.1372,0.0358
IL,Perry County,ILPerry County,0.1419,0.0358
IL,Piatt County,ILPiatt County,0.1419,0.0358
IL,Pike County,ILPike County,0.1419,0.0358
IL,Pope County,ILPope County,0.1419,0.0358
IL,Pulaski County,ILPulaski County,0.1372,0.0358
IL,Putnam County,ILPutnam County,0.1372,0.0358
IL,Randolph County,ILRandolph County,0.1372,0.0358
IL,Richland County,ILRichland County,0.1419,0.0358
IL,Rock Island County,ILRock Island County,0.1372,0.0358
IL,Saline County,ILSaline County,0.1419,0.0358
IL,Sangamon County,ILSangamon County,0.1372,0.0358
IL,Schuyler County,ILSchuyler County,0.1419,0.0358
IL,Scott County,ILScott County,0.1419,0.0358
IL,Shelby County,ILShelby County,0.1419,0.0358
IL,St. Clair County,ILSt. Clair County,0.1372,0.0358
IL,Stark County,ILStark County,0.1419,0.0358
IL,Stephenson County,ILStephenson County,0.1419,0.0358
IL,Tazewell County,ILTazewell County,0.1372,0.0358
IL,Union County,ILUnion County,0.1419,0.0358
IL,Vermilion County,ILVermilion County,0.1372,0.0358
IL,Wabash County,ILWabash County,0.1372,0.0358
IL,Warren County,ILWarren County,0.1419,0.0358
IL,Washington County,ILWashington County,0.1419,0.0358
IL,Wayne County,ILWayne County,0.1419,0.0358
IL,White County,ILWhite County,0.1419,0.0358
IL,Whiteside County,ILWhiteside County,0.1419,0.0358
IL,Will County,ILWill County,0.1516,0.0358
IL,Williamson County,ILWilliamson County,0.1372,0.0358
IL,Winnebago County,ILWinnebago County,0.1372,0.0358
IL,Woodford County,ILWoodford County,0.1419,0.0358
IN,Adams County,INAdams County,0.1385,0.0336
IN,Allen County,INAllen County,0.1385,0.0336
IN,Bartholomew County,INBartholomew County,0.1466,0.0336
IN,Benton County,INBenton County,0.1466,0.0336
IN,Blackford County,INBlackford County,0.1385,0.0336
IN,Boone County,INBoone County,0.1385,0.0336
IN,Brown County,INBrown County,0.1466,0.0336
IN,Carroll County,INCarroll County,0.1466,0.0336
IN,Cass County,INCass County,0.1466,0.0336
IN,Clark County,INClark County,0.1385,0.0336
IN,Clay County,INClay County,0.1466,0.0336
IN,Clinton County,INClinton County,0.1466,0.0336
IN,Crawford County,INCrawford County,0.1385,0.0336
IN,Daviess County,INDaviess County,0.1466,0.0336
IN,Dearborn County,INDearborn County,0.1466,0.0336
IN,Decatur County,INDecatur County,0.1385,0.0336
IN,DeKalb County,INDeKalb County,0.1466,0.0336
IN,Delaware County,INDelaware County,0.1385,0.0336
IN,Dubois County,INDubois County,0.1385,0.0336
IN,Elkhart County,INElkhart County,0.1466,0.0336
IN,Fayette County,INFayette County,0.1466,0.0336
IN,Floyd County,INFloyd County,0.1385,0.0336
IN,Fountain County,INFountain County,0.1385,0.0336
IN,Franklin County,INFranklin County,0.1466,0.0336
IN,Fulton County,INFulton County,0.1385,0.0336
IN,Gibson County,INGibson County,0.1385,0.0336
IN,Grant County,INGrant County,0.1385,0.0336
IN,Greene County,INGreene County,0.1466,0.0336
IN,Hamilton County,INHamilton County,0.1385,0.0336
IN,Hancock County,INHancock County,0.1385,0.0336
IN,Harrison County,INHarrison County,0.1385,0.0336
IN,Hendricks County,INHendricks County,0.1385,0.0336
IN,Henry County,INHenry County,0.1385,0.0336
IN,Howard County,INHoward County,0.1385,0.0336
IN,Huntington County,INHuntington County,0.1385,0.0336
IN,Jackson County,INJackson County,0.1466,0.0336
IN,Jasper County,INJasper County,0.1466,0.0336
IN,Jay County,INJay County,0.1466,0.0336
IN,Jefferson County,INJefferson County,0.1466,0.0336
IN,Jennings County,INJennings County,0.1466,0.0336
IN,Johnson County,INJohnson County,0.1385,0.0336
IN,Knox County,INKnox County,0.1385,0.0336
IN,Kosciusko County,INKosciusko County,0.1466,0.0336
IN,LaGrange County,INLaGrange County,0.1466,0.0336
IN,Lake County,INLake County,0.1385,0.0336
IN,LaPorte County,INLaPorte County,0.1466,0.0336
IN,Lawrence County,INLawrence County,0.1385,0.0336
IN,Madison County,INMadison County,0.1385,0.0336
IN,Marion County,INMarion County,0.1252,0.0336
IN,Marshall County,INMarshall County,0.1466,0.0336
IN,Martin County,INMartin County,0.1466,0.0336
IN,Miami County,INMiami County,0.1385,0.0336
IN,Monroe County,INMonroe County,0.1385,0.0336
IN,Montgomery County,INMontgomery County,0.1466,0.0336
IN,Morgan County,INMorgan County,0.1385,0.0336
IN,Newton County,INNewton County,0.1466,0.0336
IN,Noble County,INNoble County,0.1466,0.0336
IN,Ohio County,INOhio County,0.1385,0.0336
IN,Orange County,INOrange County,0.1466,0.0336
IN,Owen County,INOwen County,0.1466,0.0336
IN,Parke County,INParke County,0.1466,0.0336
IN,Perry County,INPerry County,0.1466,0.0336
IN,Pike County,INPike County,0.1466,0.0336
IN,Porter County,INPorter County,0.1466,0.0336
IN,Posey County,INPosey County,0.1466,0.0336
IN,Pulaski County,INPulaski County,0.1466,0.0336
IN,Putnam County,INPutnam County,0.1385,0.0336
IN,Randolph County,INRandolph County,0.1466,0.0336
IN,Ripley County,INRipley County,0.1466,0.0336
IN,Rush County,INRush County,0.1466,0.0336
IN,Scott County,INScott County,0.1466,0.0336
IN,Shelby County,INShelby County,0.1466,0.0336
IN,Spencer County,INSpencer County,0.1466,0.0336
IN,St. Joseph County,INSt. Joseph County,0.1385,0.0336
IN,Starke County,INStarke County,0.1385,0.0336
IN,Steuben County,INSteuben County,0.1385,0.0336
IN,Sullivan County,INSullivan County,0.1466,0.0336
IN,Switzerland County,INSwitzerland County,0.1466,0.0336
IN,Tippecanoe County,INTippecanoe County,0.1385,0.0336
IN,Tipton County,INTipton County,0.1466,0.0336
IN,Union County,INUnion County,0.1466,0.0336
IN,Vanderburgh County,INVanderburgh County,0.1385,0.0336
IN,Vermillion County,INVermillion County,0.1385,0.0336
IN,Vigo County,INVigo County,0.1385,0.0336
IN,Wabash County,INWabash County,0.1466,0.0336
IN,Warren County,INWarren County,0.1466,0.0336
IN,Warrick County,INWarrick County,0.1385,0.0336
IN,Washington County,INWashington County,0.1466,0.0336
IN,Wayne County,INWayne County,0.1466,0.0336
IN,Wells County,INWells County,0.1466,0.0336
IN,White County,INWhite County,0.1466,0.0336
IN,Whitley County,INWhitley County,0.1385,0.0336
KY,Adair County,KYAdair County,0.1886,0.0471
KY,Allen County,KYAllen County,0.1886,0.0471
KY,Anderson County,KYAnderson County,0.1886,0.0471
KY,Ballard County,KYBallard County,0.1886,0.0471
KY,Barren County,KYBarren County,0.1886,0.0471
KY,Bath County,KYBath County,0.2395,0.0471
KY,Bell County,KYBell County,0.1886,0.0471
KY,Boone County,KYBoone County,0.2395,0.0471
KY,Bourbon County,KYBourbon County,0.1886,0.0471
KY,Boyd County,KYBoyd County,0.1802,0.0471
KY,Boyle County,KYBoyle County,0.2395,0.0471
KY,Bracken County,KYBracken County,0.1886,0.0471
KY,Breathitt County,KYBreathitt County,0.1886,0.0471
KY,Breckinridge County,KYBreckinridge County,0.1886,0.0471
KY,Bullitt County,KYBullitt County,0.1886,0.0471
KY,Butler County,KYButler County,0.1886,0.0471
KY,Caldwell County,KYCaldwell County,0.1886,0.0471
KY,Calloway County,KYCalloway County,0.2395,0.0471
KY,Campbell County,KYCampbell County,0.1802,0.0471
KY,Carlisle County,KYCarlisle County,0.1886,0.0471
KY,Carroll County,KYCarroll County,0.2395,0.0471
KY,Carter County,KYCarter County,0.1886,0.0471
KY,Casey County,KYCasey County,0.1886,0.0471
KY,Christian County,KYChristian County,0.1886,0.0471
KY,Clark County,KYClark County,0.1886,0.0471
KY,Clay County,KYClay County,0.1886,0.0471
KY,Clinton County,KYClinton County,0.2395,0.0471
KY,Crittenden County,KYCrittenden County,0.1886,0.0471
KY,Cumberland County,KYCumberland County,0.1886,0.0471
KY,Daviess County,KYDaviess County,0.2395,0.0471
KY,Edmonson County,KYEdmonson County,0.1886,0.0471
KY,Elliott County,KYElliott County,0.1886,0.0471
KY,Estill County,KYEstill County,0.1886,0.0471
KY,Fayette County,KYFayette County,0.1484,0.0471
KY,Fleming County,KYFleming County,0.1886,0.0471
KY,Floyd County,KYFloyd County,0.2395,0.0471
KY,Franklin County,KYFranklin County,0.1886,0.0471
KY,Fulton County,KYFulton County,0.1886,0.0471
KY,Gallatin County,KYGallatin County,0.1886,0.0471
KY,Garrard County,KYGarrard County,0.1886,0.0471
KY,Grant County,KYGrant County,0.1886,0.0471
KY,Graves County,KYGraves County,0.1886,0.0471
KY,Grayson County,KYGrayson County,0.1886,0.0471
KY,Green County,KYGreen County,0.1886,0.0471
KY,Greenup County,KYGreenup County,0.1886,0.0471
KY,Hancock County,KYHancock County,0.1886,0.0471
KY,Hardin County,KYHardin County,0.1886,0.0471
KY,Harlan County,KYHarlan County,0.1886,0.0471
KY,Harrison County,KYHarrison County,0.1886,0.0471
KY,Hart County,KYHart County,0.1886,0.0471
KY,Henderson County,KYHenderson County,0.1886,0.0471
KY,Henry County,KYHenry County,0.1886,0.0471
KY,Hickman County,KYHickman County,0.1886,0.0471
KY,Hopkins County,KYHopkins County,0.1886,0.0471
KY,Jackson County,KYJackson County,0.1886,0.0471
KY,Jefferson County,KYJefferson County,0.1916,0.0471
KY,Jessamine County,KYJessamine County,0.1886,0.0471
KY,Johnson County,KYJohnson County,0.2395,0.0471
KY,Kenton County,KYKenton County,0.2395,0.0471
KY,Knott County,KYKnott County,0.1886,0.0471
KY,Knox County,KYKnox County,0.1886,0.0471
KY,Larue County,KYLarue County,0.1886,0.0471
KY,Laurel County,KYLaurel County,0.2395,0.0471
KY,Lawrence County,KYLawrence County,0.1886,0.0471
KY,Lee County,KYLee County,0.1886,0.0471
KY,Leslie County,KYLeslie County,0.2395,0.0471
KY,Letcher County,KYLetcher County,0.1886,0.0471
KY,Lewis County,KYLewis County,0.1886,0.0471
KY,Lincoln County,KYLincoln County,0.1886,0.0471
KY,Livingston County,KYLivingston County,0.1886,0.0471
KY,Logan County,KYLogan County,0.1886,0.0471
KY,Lyon County,KYLyon County,0.1886,0.0471
KY,Madison County,KYMadison County,0.2395,0.0471
KY,Magoffin County,KYMagoffin County,0.1886,0.0471
KY,Marion County,KYMarion County,0.1886,0.0471
KY,Marshall County,KYMarshall County,0.2395,0.0471
KY,Martin County,KYMartin County,0.1886,0.0471
KY,Mason County,KYMason County,0.1886,0.0471
KY,McCracken County,KYMcCracken County,0.2395,0.0471
KY,McCreary County,KYMcCreary County,0.1886,0.0471
KY,McLean County,KYMcLean County,0.1886,0.0471
KY,Meade County,KYMeade County,0.2395,0.0471
KY,Menifee County,KYMenifee County,0.1886,0.0471
KY,Mercer County,KYMercer County,0.1886,0.0471
KY,Metcalfe County,KYMetcalfe County,0.1886,0.0471
KY,Monroe County,KYMonroe County,0.1886,0.0471
KY,Montgomery County,KYMontgomery County,0.2395,0.0471
KY,Morgan County,KYMorgan County,0.1886,0.0471
KY,Muhlenberg County,KYMuhlenberg County,0.1886,0.0471
KY,Nelson County,KYNelson County,0.2395,0.0471
KY,Nicholas County,KYNicholas County,0.1886,0.0471
KY,Ohio County,KYOhio County,0.1886,0.0471
KY,Oldham County,KYOldham County,0.2395,0.0471
KY,Owen County,KYOwen County,0.1886,0.0471
KY,Owsley County,KYOwsley County,0.2395,0.0471
KY,Pendleton County,KYPendleton County,0.1886,0.0471
KY,Perry County,KYPerry County,0.1886,0.0471
KY,Pike County,KYPike County,0.1886,0.0471
KY,Powell County,KYPowell County,0.1802,0.0471
KY,Pulaski County,KYPulaski County,0.2395,0.0471
KY,Robertson County,KYRobertson County,0.1886,0.0471
KY,Rockcastle County,KYRockcastle County,0.2395,0.0471
KY,Rowan County,KYRowan County,0.1886,0.0471
KY,Russell County,KYRussell County,0.1886,0.0471
KY,Scott County,KYScott County,0.1886,0.0471
KY,Shelby County,KYShelby County,0.1886,0.0471
KY,Simpson County,KYSimpson County,0.1886,0.0471
KY,Spencer County,KYSpencer County,0.2395,0.0471
KY,Taylor County,KYTaylor County,0.2395,0.0471
KY,Todd County,KYTodd County,0.1886,0.0471
KY,Trigg County,KYTrigg County,0.1886,0.0471
KY,Trimble County,KYTrimble County,0.1886,0.0471
KY,Union County,KYUnion County,0.1886,0.0471
KY,Warren County,KYWarren County,0.1886,0.0471
KY,Washington County,KYWashington County,0.1886,0.0471
KY,Wayne County,KYWayne County,0.1886,0.0471
KY,Webster County,KYWebster County,0.1886,0.0471
KY,Whitley County,KYWhitley County,0.1886,0.0471
KY,Wolfe County,KYWolfe County,0.1886,0.0471
KY,Woodford County,KYWoodford County,0.1886,0.0471
MA,Barnstable County,MABarnstable County,0.2031,0.1320
MA,Berkshire County,MABerkshire County,0.1610,0.0147
MA,Bristol County,MABristol County,0.1297,0.1323
MA,Dukes County,MADukes County,0.1948,0.1711
MA,Essex County,MAEssex County,0.1352,0.0858
MA,Franklin County,MAFranklin County,0.1843,0.0200
MA,Hampden County,MAHampden County,0.1843,0.0316
MA,Hampshire County,MAHampshire County,0.1843,0.0253
MA,Middlesex County,MAMiddlesex County,0.1585,0.0488
MA,Nantucket County,MANantucket County,0.1784,0.1770
MA,Norfolk County,MANorfolk County,0.1207,0.0524
MA,Plymouth County,MAPlymouth County,0.1624,0.1999
MA,Suffolk County,MASuffolk County,0.2398,0.1036
MA,Worcester County,MAWorcester County,0.1427,0.0431
ME,Androscoggin County,MEAndroscoggin County,0.3171,0.0334
ME,Aroostook County,MEAroostook County,0.3334,0.0334
ME,Cumberland County,MECumberland County,0.2906,0.1291
ME,Franklin County,MEFranklin County,0.3334,0.0334
ME,Hancock County,MEHancock County,0.4384,0.1055
ME,Kennebec County,MEKennebec County,0.3171,0.0334
ME,Knox County,MEKnox County,0.2906,0.1634
ME,Lincoln County,MELincoln County,0.2906,0.1183
ME,Oxford County,MEOxford County,0.3334,0.0186
ME,Penobscot County,MEPenobscot County,0.3334,0.0334
ME,Piscataquis County,MEPiscataquis County,0.3334,0.0334
ME,Sagadahoc County,MESagadahoc County,0.2906,0.0334
ME,Somerset County,MESomerset County,0.3334,0.0334
ME,Waldo County,MEWaldo County,0.3171,0.1447
ME,Washington County,MEWashington County,0.2906,0.1112
ME,York County,MEYork County,0.2036,0.1142
MI,Alcona County,MIAlcona County,0.1860,0.0446
MI,Alger County,MIAlger County,0.1860,0.0446
MI,Allegan County,MIAllegan County,0.1860,0.0446
MI,Alpena County,MIAlpena County,0.1860,0.0446
MI,Antrim County,MIAntrim County,0.1860,0.0446
MI,Arenac County,MIArenac County,0.1860,0.0446
MI,Baraga County,MIBaraga County,0.1860,0.0446
MI,Barry County,MIBarry County,0.1860,0.0446
MI,Bay County,MIBay County,0.1812,0.0446
