SectionReference,ClaimReference,TriFocusName,Division,PolicyYOA,PolicyReference,BeazleyCatCode,BeazleyCat,MarketCatCode,MarketCat,HasBeazleyCatCode,BeazleyShareTotalIncurredInUSD,BeazleyShareTotalOutstandingInUSD,CauseOfLoss,LargeLossIndicator,Index,SignedLineMultiplier,TotalIncurredInUSD
LE023J22CNFJ,BEAZL100005252669,Jewellers,Property Risks,2022,LE023J22,,,,,0,24.1644,24.1644,,0,LE023JCNFJ,0.03666667,659.029031
LE023J22CNFJ,BEAZL100005216392,Jewellers,Property Risks,2022,LE023J22,,,,,0,23.093,23.093,,0,LE023JCNFJ,0.03666667,629.8090337
LE023J22CNFJ,BEAZL100005216353,Jewellers,Property Risks,2022,LE023J22,,,,,0,94.4288,94.4288,,0,LE023JCNFJ,0.03666667,2575.330675
LE023J22CNFJ,BEAZL100005252153,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JCNFJ,0.03666667,0
LE023J22INFJ,BEAZL100005226122,Jewellers,Property Risks,2022,LE023J22,,,,,0,407.3824269,407.3824269,,0,LE023JINFJ,0.03858133,10559.05607
B7329A22DNFJ,BEAZL100005254854,Jewellers,Property Risks,2022,B7329A22,,,,,0,3601.33,3601.33,Theft,0,B7329ADNFJ,1,3601.33
B7329A22DNFJ,BEAZL100005219246,Jewellers,Property Risks,2022,B7329A22,,,,,0,0,0,,0,B7329ADNFJ,1,0
B7329A22DNFJ,BEAZL100005189863,Jewellers,Property Risks,2022,B7329A22,,,,,0,1971.91,0,Theft,0,B7329ADNFJ,1,1971.91
B7329A22DNFJ,BEAZL100005239535,Jewellers,Property Risks,2022,B7329A22,,,,,0,3622.52,3622.52,Misc,0,B7329ADNFJ,1,3622.52
B7329A22DNFJ,BEAZL100005266481,Jewellers,Property Risks,2022,B7329A22,,,,,0,0,0,Misc,0,B7329ADNFJ,1,0
B7329A22DNFJ,BEAZL100005253101,Jewellers,Property Risks,2022,B7329A22,,,,,0,7564.39,7564.39,Theft,0,B7329ADNFJ,1,7564.39
LE023J22FNUA,BEAZL100005235961,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005243720,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005255065,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005229865,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005255005,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005255063,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005217306,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005256178,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005258418,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005248313,Jewellers,Property Risks,2022,LE023J22,,,,,0,640,640,,0,LE023JFNUA,0.03666667,17454.54387
LE023J22FNUA,BEAZL100005254856,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005216897,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005245334,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005262617,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005264077,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005233876,Jewellers,Property Risks,2022,LE023J22,,,,,0,1.1691,0,,0,LE023JFNUA,0.01309513,89.27746422
LE023J22FNUA,BEAZL100005233130,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005235569,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005259159,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.01222223,0
LE023J22FNUA,BEAZL100005266505,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005216868,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005255572,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005266948,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005267712,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005225478,Jewellers,Property Risks,2022,LE023J22,,,,,0,41.284652,0,,0,LE023JFNUA,0.03666667,1125.944952
LE023J22FNUA,BEAZL100005251990,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005255403,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005243859,Jewellers,Property Risks,2022,LE023J22,,,,,0,26.3398,0,,0,LE023JFNUA,0.01309513,2011.419512
LE023J22FNUA,BEAZL100005234158,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005242810,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.01222223,0
LE023J22FNUA,BEAZL100005247771,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.01222223,0
LE023J22FNUA,BEAZL100005254861,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005234424,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005252891,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005263810,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005235565,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005242813,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.01222223,0
LE023J22FNUA,BEAZL100005264931,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005227489,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005266504,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005226963,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005217060,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005252890,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005264162,Jewellers,Property Risks,2022,LE023J22,,,,,0,8.1827,8.1827,,0,LE023JFNUA,0.01309513,624.8658853
LE023J22FNUA,BEAZL100005268422,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005262616,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005259706,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005265446,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005216898,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005226960,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005264348,Jewellers,Property Risks,2022,LE023J22,,,,,0,2.1341,2.1341,,0,LE023JFNUA,0.01309513,162.9689816
LE023J22FNUA,BEAZL100005240192,Jewellers,Property Risks,2022,LE023J22,,,,,0,9745.9306,2555.3418,,0,LE023JFNUA,0.036667,265795.6909
LE023J22FNUA,BEAZL100005229858,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005245336,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005244261,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005243860,Jewellers,Property Risks,2022,LE023J22,,,,,0,32.5971,0,,0,LE023JFNUA,0.01309513,2489.253639
LE023J22FNUA,BEAZL100005229842,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005236335,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005262124,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005225610,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005252889,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005268423,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005232336,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005229860,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005266503,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005216906,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005262507,Jewellers,Property Risks,2022,LE023J22,,,,,0,7.385,7.385,,0,LE023JFNUA,0.01309513,563.9501097
LE023J22FNUA,BEAZL100005245335,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005262620,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005259788,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005229866,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005217210,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005225478,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005255467,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005263277,Jewellers,Property Risks,2022,LE023J22,,,,,0,0.0067,0.0067,,0,LE023JFNUA,0.01222223,0.548181469
LE023J22FNUA,BEAZL100005231035,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005229859,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005268398,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005219897,Jewellers,Property Risks,2022,LE023J22,,,,,0,152.4,152.4,,0,LE023JFNUA,0.03666667,4156.363259
LE023J22FNUA,BEAZL100005242808,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.01222223,0
LE023J22FNUA,BEAZL100005236383,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005226797,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005263726,Jewellers,Property Risks,2022,LE023J22,,,,,0,178.4672,178.4672,,0,LE023JFNUA,0.01309513,13628.51686
LE023J22FNUA,BEAZL100005229841,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005263736,Jewellers,Property Risks,2022,LE023J22,,,,,0,11.9176,11.9176,,0,LE023JFNUA,0.01309513,910.078785
LE023J22FNUA,BEAZL100005263066,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.01222223,0
LE023J22FNUA,BEAZL100005255932,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005267637,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005266506,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005245337,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005249417,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005268419,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005227564,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005228542,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005239435,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005249779,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005234994,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005233446,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005253630,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005249298,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005255289,Jewellers,Property Risks,2022,LE023J22,,,,,0,362.32,362.32,,0,LE023JFNUA,0.03666667,9881.453647
LE023J22FNUA,BEAZL100005267161,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.066667,0
LE023J22FNUA,BEAZL100005251991,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005262125,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005216882,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
LE023J22FNUA,BEAZL100005238413,Jewellers,Property Risks,2022,LE023J22,,,,,0,0,0,,0,LE023JFNUA,0.03666667,0
W7997W22PNFP-01,BEAZL100005232012,Jewellers,Property Risks,2022,W7997W22PNFP,,,,,0,2470.52972,2470.52972,Mysterious disappearance,0,W7997WP-01,1,2470.52972
JJC64H22ANYJ,BEAZL100005205781,Fine Art and Specie,Property Risks,2022,JJC64H22,,,,,0,6365.7609,0,,0,JJC64HANYJ,0.177778,35807.3603
JJC64H22ANYJ,BEAZL100005206592,Fine Art and Specie,Property Risks,2022,JJC64H22,,,,,0,0,0,,0,JJC64HANYJ,0.177778,0
YT151S22ANFR,BEAZL100005228662,Fine Art and Specie,Property Risks,2022,YT151S22,,,,,0,12482.905,12482.905,Accidental Damage - Static,0,YT151SANFR,1,12482.905
B7910X22ANFR,BEAZL100005218931,Fine Art and Specie,Property Risks,2022,B7910X22,,,,,0,0,0,,0,B7910XANFR,0.027472,0
B7910X22ANFR,BEAZL100005218931,Fine Art and Specie,Property Risks,2022,B7910X22,B,BLOCK,,,1,12761.0697,3806.5753,,0,B7910XANFR,0.027472,464511.8557
BC001H22ANFJ,BEAZL100005244912,Jewellers,Property Risks,2022,BC001H22,,,,,0,29421.42001,28699.35017,,0,BC001HANFJ,0.083333,353058.4524
BC001H22ANFJ,BEAZL100005245507,Jewellers,Property Risks,2022,BC001H22,,,,,0,0,0,,0,BC001HANFJ,0.083333,0
B7690F22GNFJ,BEAZL100005251847,Jewellers,Property Risks,2022,B7690F22,,,,,0,0,0,Burglary,0,B7690FGNFJ,1,0
B7690F22ANFJ,BEAZL100005229964,Jewellers,Property Risks,2022,B7690F22,,,,,0,1040.762841,0,Burglary,0,B7690FANFJ,0.731708,1422.374555
B7690F22ANFJ,BEAZL100005229406,Jewellers,Property Risks,2022,B7690F22,,,,,0,4727.396692,0,Misc,0,B7690FANFJ,0.731708,6460.769449
B7690F22ANFJ,BEAZL100005228238,Jewellers,Property Risks,2022,B7690F22,,,,,0,228.767386,0,Sendings,0,B7690FANFJ,0.731708,312.6484691
B7690F22ANFJ,BEAZL100005199379,Jewellers,Property Risks,2022,B7690F22,,,,,0,1512.19027,0,Theft,0,B7690FANFJ,0.731708,2066.658107
B7690F22ANFJ,BEAZL100005232290,Jewellers,Property Risks,2022,B7690F22,,,,,0,0,0,Sendings,0,B7690FANFJ,0.731708,0
B7690F22ANFJ,BEAZL100005253543,Jewellers,Property Risks,2022,B7690F22,,,,,0,1524.3234,1524.3234,Water damage incl sprinkler leakage,0,B7690FANFJ,0.731708,2083.240036
B7690F22ANFJ,BEAZL100005254129,Jewellers,Property Risks,2022,B7690F22,,,,,0,4935.915325,0,Misc,0,B7690FANFJ,0.731708,6745.744648
B7690F22ANFJ,BEAZL100005232290,Jewellers,Property Risks,2022,B7690F22,,,,,0,425.9492,0,Sendings,0,B7690FANFJ,0.731708,582.13003
B7690F22ANFJ,BEAZL100005249579,Jewellers,Property Risks,2022,B7690F22,,,,,0,2000.93961,0,Sendings,0,B7690FANFJ,0.731708,2734.614915
B7690F22ANFJ,BEAZL100005209081,Jewellers,Property Risks,2022,B7690F22,,,,,0,0,0,Sendings,0,B7690FANFJ,0.731708,0
B7690F22ANFJ,BEAZL100005220176,Jewellers,Property Risks,2022,B7690F22,,,,,0,1639.370229,0,Burglary,0,B7690FANFJ,0.731708,2240.470555
B7690F22ANFJ,BEAZL100005238400,Jewellers,Property Risks,2022,B7690F22,,,,,0,441.8272,441.8272,Theft,0,B7690FANFJ,0.731708,603.8299431
B7690F22ANFJ,BEAZL100005260894,Jewellers,Property Risks,2022,B7690F22,,,,,0,1678.678253,0,Accidental Damage - Static,0,B7690FANFJ,0.731708,2294.191471
B7690F22ANFJ,BEAZL100005230220,Jewellers,Property Risks,2022,B7690F22,,,,,0,3466.954585,2692.641046,Misc,0,B7690FANFJ,0.731708,4738.166844
B7690F22ANFJ,BEAZL100005239733,Jewellers,Property Risks,2022,B7690F22,,,,,0,10714.84509,0,Working Upon,0,B7690FANFJ,0.731708,14643.60796
B7690F22ANFJ,BEAZL100005262232,Jewellers,Property Risks,2022,B7690F22,,,,,0,0,0,Storm,0,B7690FANFJ,0.731708,0
B7690F22ANFJ,BEAZL100005244136,Jewellers,Property Risks,2022,B7690F22,,,,,0,23582.76043,0,Sendings,0,B7690FANFJ,0.731708,32229.74251
B7690F22ANFJ,BEAZL100005217134,Jewellers,Property Risks,2022,B7690F22,,,,,0,33431.22016,0,Theft,0,B7690FANFJ,0.731708,45689.29157
B7690F22ANFJ,BEAZL100005234980,Jewellers,Property Risks,2022,B7690F22,,,,,0,5187.3561,5187.3561,Mysterious disappearance,0,B7690FANFJ,0.731708,7089.380053
B7690F22ANFJ,BEAZL100005250883,Jewellers,Property Risks,2022,B7690F22,,,,,0,511521.5246,97448.53535,Burglary,1,B7690FANFJ,0.731708,699078.7645
B7690F22ANFJ,BEAZL100005228034,Jewellers,Property Risks,2022,B7690F22,,,,,0,4403.276817,0,,0,B7690FANFJ,0.731708,6017.806033
B7690F22ANFJ,BEAZL100005235196,Jewellers,Property Risks,2022,B7690F22,,,,,0,5678.401394,0,Misc,0,B7690FANFJ,0.731708,7760.474662
B7690F22ANFJ,BEAZL100005259912,Jewellers,Property Risks,2022,B7690F22,,,,,0,3751.264405,3751.264405,Theft,0,B7690FANFJ,0.731708,5126.723235
B7690F22ANFJ,BEAZL100005257450,Jewellers,Property Risks,2022,B7690F22,,,,,0,11032.6645,11032.6645,Property Damage,0,B7690FANFJ,0.731708,15077.96074
B7690F22ANFJ,BEAZL100005240922,Jewellers,Property Risks,2022,B7690F22,,,,,0,0,0,Sendings,0,B7690FANFJ,0.731708,0
B7690F22ANFJ,BEAZL100005217079,Jewellers,Property Risks,2022,B7690F22,,,,,0,1419.0218,0,Theft,0,B7690FANFJ,0.731708,1939.327983
B7690F22ANFJ,BEAZL100005255320,Jewellers,Property Risks,2022,B7690F22,,,,,0,20725.40635,20725.40635,Water damage incl sprinkler leakage,0,B7690FANFJ,0.731708,28324.69558
B7690F22ANFJ,BEAZL100005245080,Jewellers,Property Risks,2022,B7690F22,,,,,0,3444.057374,0,Misc,0,B7690FANFJ,0.731708,4706.874018
B7690F22ANFJ,BEAZL100005261220,Jewellers,Property Risks,2022,B7690F22,,,,,0,785.1227,0,Sendings,0,B7690FANFJ,0.731708,1073.000022
B7690F22ANFJ,BEAZL100005266021,Jewellers,Property Risks,2022,B7690F22,,,,,0,21060.23144,21060.23144,Water damage incl sprinkler leakage,0,B7690FANFJ,0.731708,28782.28944
B7690F22ANFJ,BEAZL100005249770,Jewellers,Property Risks,2022,B7690F22,,,,,0,174.1026,174.1026,Misc,0,B7690FANFJ,0.731708,237.9399979
B7690F22ANFJ,BEAZL100005240528,Jewellers,Property Risks,2022,B7690F22,,,,,0,10538.2854,0,Sendings,0,B7690FANFJ,0.731708,14402.30994
B7690F22ANFJ,BEAZL100005232013,Jewellers,Property Risks,2022,B7690F22,,,,,0,20587.82814,11148.83241,Storm,0,B7690FANFJ,0.731708,28136.6722
B7690F22ANFJ,BEAZL100005226967,Jewellers,Property Risks,2022,B7690F22,,,,,0,153868.2925,0,Travel/Transit,0,B7690FANFJ,0.731708,210286.4701
B7690F22ANFJ,BEAZL100005266694,Jewellers,Property Risks,2022,B7690F22,,,,,0,6926.976875,6926.976875,Theft,0,B7690FANFJ,0.731708,9466.85956
B7690F22ANFJ,BEAZL100005249389,Jewellers,Property Risks,2022,B7690F22,,,,,0,1480.3916,1480.3916,Sendings,0,B7690FANFJ,0.731708,2023.199965
B7690F22ANFJ,BEAZL100005227093,Jewellers,Property Risks,2022,B7690F22,,,,,0,16408.36571,0,Theft,0,B7690FANFJ,0.731708,22424.74554
B7690F22ANFJ,BEAZL100005222177,Jewellers,Property Risks,2022,B7690F22,,,,,0,7138.459815,0,Misc,0,B7690FANFJ,0.731708,9755.885975
B7690F22ANFJ,BEAZL100005209081,Jewellers,Property Risks,2022,B7690F22,,,,,0,0,0,Sendings,0,B7690FANFJ,0.731708,0
B7690F22ANFJ,BEAZL100005226732,Jewellers,Property Risks,2022,B7690F22,,,,,0,308.043453,0,Sendings,0,B7690FANFJ,0.731708,420.9923262
B7690F22ANFJ,BEAZL100005244648,Jewellers,Property Risks,2022,B7690F22,,,,,0,857.092774,0,Vandalism/malicious damage,0,B7690FANFJ,0.731708,1171.359031
B7690F22ANFJ,BEAZL100005258854,Jewellers,Property Risks,2022,B7690F22,,,,,0,30970.68253,2398.731804,Theft,0,B7690FANFJ,0.731708,42326.55996
B7690F22ANFJ,BEAZL100005233110,Jewellers,Property Risks,2022,B7690F22,,,,,0,2042.347706,0,Misc,0,B7690FANFJ,0.731708,2791.205926
B7690F22ANFJ,BEAZL100005267592,Jewellers,Property Risks,2022,B7690F22,,,,,0,3453.69388,3453.69388,Sendings,0,B7690FANFJ,0.731708,4720.043897
B7690F22ANFJ,BEAZL100005237894,Jewellers,Property Risks,2022,B7690F22,,,,,0,875.371503,0,Vandalism/malicious damage,0,B7690FANFJ,0.731708,1196.339938
B7690F22ANFJ,BEAZL100005216032,Jewellers,Property Risks,2022,B7690F22,,,,,0,119716.8445,0,Theft,0,B7690FANFJ,0.731708,163612.8681
B7690F22ANFJ,BEAZL100005260932,Jewellers,Property Risks,2022,B7690F22,,,,,0,2644.068118,2644.068118,Burglary,0,B7690FANFJ,0.731708,3613.556389
B7690F22ANFJ,BEAZL100005212332,Jewellers,Property Risks,2022,B7690F22,,,,,0,16978.5839,0,Property Damage,0,B7690FANFJ,0.731708,23204.043
B7690F22ANFJ,BEAZL100005215495,Jewellers,Property Risks,2022,B7690F22,,,,,0,39194.85405,0,Theft,0,B7690FANFJ,0.731708,53566.25053
B7690F22ANFJ,BEAZL100005236174,Jewellers,Property Risks,2022,B7690F22,,,,,0,9727.357355,5279.614917,Storm,0,B7690FANFJ,0.731708,13294.04264
B7690F22ANFJ,BEAZL100005263739,Jewellers,Property Risks,2022,B7690F22,,,,,0,4378.660534,0,Burglary,0,B7690FANFJ,0.731708,5984.163811
B7690F22ANFJ,BEAZL100005214678,Jewellers,Property Risks,2022,B7690F22,,,,,0,940.355371,0,Mysterious disappearance,0,B7690FANFJ,0.731708,1285.151141
B7690F22ANFJ,BEAZL100005244895,Jewellers,Property Risks,2022,B7690F22,,,,,0,16913.91601,0,Mysterious disappearance,0,B7690FANFJ,0.731708,23115.66363
B7690F22ANFJ,BEAZL100005245767,Jewellers,Property Risks,2022,B7690F22,,,,,0,34212.4271,34212.4271,Theft,0,B7690FANFJ,0.731708,46756.94006
