"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/mmp/cll/limit","limit","float","input","optional","Limit","1000000","['rarc_task']","n/a"
"cds/mmp/cll/excess","excess","float","input","optional","Excess","None","['rarc_task']","n/a"
"cds/mmp/cll/deductible","deductible","float","input","optional","Deductible","50000","['rarc_task']","n/a"
"cds/mmp/cll/section_reference","section_reference","str","output","n/a","Section Reference","n/a","n/a","n/a"
"cds/mmp/cll/brokerage","brokerage","float","input","optional","Brokerage","0.2","['rarc_task']","n/a"
"cds/mmp/cll/written_line","written_line","float","input","optional","Beazley Market Share","1","['rarc_task']","n/a"
"cds/mmp/cll/quoted_premium_100","quoted_premium_100","float","input","optional","100% Gross Premium","None","n/a","n/a"
"cds/mmp/cll/status","status","str","output","n/a","Status","n/a","n/a","n/a"
"cds/mmp/cll/slip_leader","slip_leader","str","output","n/a","Slip Leader","n/a","n/a","n/a"
"cds/mmp/cll/notes","notes","str","input","optional","Notes","None","n/a","n/a"
"cds/mmp/cll/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/cll/bpi","bpi","float","output","n/a","BPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/cll/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/cll/tpi","tpi","float","output","n/a","TPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/cll/option_1/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","1000000.0","n/a","n/a"
"cds/mmp/cll/option_1/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/cll/option_1/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/cll/option_1/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/cll/option_1","option_1","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/cll/option_2/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","3000000.0","n/a","n/a"
"cds/mmp/cll/option_2/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/cll/option_2/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/cll/option_2/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/cll/option_2","option_2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/cll/option_3/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","5000000.0","n/a","n/a"
"cds/mmp/cll/option_3/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/cll/option_3/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/cll/option_3/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/cll/option_3","option_3","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/cll/option_4/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","10000000.0","n/a","n/a"
"cds/mmp/cll/option_4/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/cll/option_4/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/cll/option_4/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/cll/option_4","option_4","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/cll","cll","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/crime/coverage","coverage","str","output","n/a","Coverage","n/a","n/a","n/a"
"cds/mmp/crime/expiring_appetite_comment","expiring_appetite_comment","str","output","n/a","Expiring Appetite Comments","n/a","n/a","n/a"
"cds/mmp/crime/agg_aoc_limit","agg_aoc_limit","str","input","optional","Agg/AOC Limit","Agg","n/a","n/a"
"cds/mmp/crime/appetite_comment","appetite_comment","str","output","n/a","Appetite Comments","n/a","n/a","n/a"
"cds/mmp/crime/limit","limit","float","input","optional","Limit","1000000","n/a","n/a"
"cds/mmp/crime/excess","excess","float","input","optional","Excess","None","n/a","n/a"
"cds/mmp/crime/deductible","deductible","float","input","optional","Deductible","50000","n/a","n/a"
"cds/mmp/crime/section_reference","section_reference","str","output","n/a","Section Reference","n/a","n/a","n/a"
"cds/mmp/crime/brokerage","brokerage","float","input","optional","Brokerage","0.2","n/a","n/a"
"cds/mmp/crime/written_line","written_line","float","input","optional","Beazley Market Share","1","n/a","n/a"
"cds/mmp/crime/quoted_premium_100","quoted_premium_100","float","input","optional","100% Gross Premium","None","n/a","n/a"
"cds/mmp/crime/status","status","str","output","n/a","Status","n/a","n/a","n/a"
"cds/mmp/crime/slip_leader","slip_leader","str","output","n/a","Slip Leader","n/a","n/a","n/a"
"cds/mmp/crime/notes","notes","str","input","optional","Notes","None","n/a","n/a"
"cds/mmp/crime/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/crime/bpi","bpi","float","output","n/a","BPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/crime/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/crime/tpi","tpi","float","output","n/a","TPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/crime","crime","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/ptl/coverage","coverage","str","output","n/a","Coverage","n/a","n/a","n/a"
"cds/mmp/ptl/expiring_appetite_comment","expiring_appetite_comment","str","output","n/a","Expiring Appetite Comments","n/a","n/a","n/a"
"cds/mmp/ptl/agg_aoc_limit","agg_aoc_limit","str","input","optional","Agg/AOC Limit","Agg","n/a","n/a"
"cds/mmp/ptl/appetite_comment","appetite_comment","str","output","n/a","Appetite Comments","n/a","n/a","n/a"
"cds/mmp/ptl/limit","limit","float","input","optional","Limit","1000000","n/a","n/a"
"cds/mmp/ptl/excess","excess","float","input","optional","Excess","None","n/a","n/a"
"cds/mmp/ptl/deductible","deductible","float","input","optional","Deductible","50000","n/a","n/a"
"cds/mmp/ptl/section_reference","section_reference","str","output","n/a","Section Reference","n/a","n/a","n/a"
"cds/mmp/ptl/brokerage","brokerage","float","input","optional","Brokerage","0.2","n/a","n/a"
"cds/mmp/ptl/written_line","written_line","float","input","optional","Beazley Market Share","1","n/a","n/a"
"cds/mmp/ptl/quoted_premium_100","quoted_premium_100","float","input","optional","100% Gross Premium","None","n/a","n/a"
"cds/mmp/ptl/status","status","str","output","n/a","Status","n/a","n/a","n/a"
"cds/mmp/ptl/slip_leader","slip_leader","str","output","n/a","Slip Leader","n/a","n/a","n/a"
"cds/mmp/ptl/notes","notes","str","input","optional","Notes","None","n/a","n/a"
"cds/mmp/ptl/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/ptl/bpi","bpi","float","output","n/a","BPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/ptl/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/ptl/tpi","tpi","float","output","n/a","TPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/ptl","ptl","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/total/coverage","coverage","str","output","n/a","Coverage","n/a","n/a","n/a"
"cds/mmp/total/expiring_appetite_comment","expiring_appetite_comment","str","input","optional","Expiring Appetite Comments","None","n/a","n/a"
"cds/mmp/total/agg_aoc_limit","agg_aoc_limit","str","output","n/a","Agg/AOC Limit","n/a","n/a","n/a"
"cds/mmp/total/appetite_comment","appetite_comment","str","output","n/a","Appetite Comments","n/a","n/a","n/a"
"cds/mmp/total/limit","limit","float","output","n/a","Limit","n/a","n/a","n/a"
"cds/mmp/total/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/mmp/total/deductible","deductible","float","output","n/a","Deductible","n/a","n/a","n/a"
"cds/mmp/total/section_reference","section_reference","str","input","optional","Section Reference","None","n/a","['start_renewal_task']"
"cds/mmp/total/brokerage","brokerage","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/mmp/total/written_line","written_line","float","output","n/a","Beazley Market Share","n/a","n/a","n/a"
"cds/mmp/total/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/status","status","str","input","optional","Status","None","n/a","n/a"
"cds/mmp/total/slip_leader","slip_leader","str","input","required","Slip Leader","Beazley","n/a","n/a"
"cds/mmp/total/notes","notes","str","input","optional","Notes","None","n/a","n/a"
"cds/mmp/total/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a","n/a","n/a"
"cds/mmp/total/bpi","bpi","float","output","n/a","BPI %","n/a","n/a","n/a"
"cds/mmp/total/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a","n/a","n/a"
"cds/mmp/total/tpi","tpi","float","output","n/a","TPI %","n/a","n/a","n/a"
"cds/mmp/total/validation_note","validation_note","str","output","n/a","Validation Notes","n/a","n/a","n/a"
"cds/mmp/total/pflr","pflr","float","output","n/a","Priced-For-Loss-Ratio","n/a","n/a","n/a"
"cds/mmp/total/expected_loss_cost","expected_loss_cost","float","output","n/a","Total Expected 
 Losses","n/a","n/a","n/a"
"cds/mmp/total/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/mmp/total/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/mmp/total/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/mmp/total/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/mmp/total/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/mmp/total/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/mmp/total/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/mmp/total/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Pre-UW Adj.)","n/a","n/a","n/a"
"cds/mmp/total","total","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp","mmp","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/capiq_results","capiq_results","str","output","n/a","Results","n/a","n/a","['capiq_fetch_task']"
"cds/company_search","company_search","str","input","optional","Company Search","None","['populate_capiq_data_task', 'capiq_fetch_task', 'rarc_task']","n/a"
"cds/capiq_search_complete","capiq_search_complete","bool","output","n/a","Not set","n/a","n/a","['capiq_fetch_task', 'start_renewal_task']"
"cds/capiq_selection","capiq_selection","int","input","optional","Selected Row Number","None","['populate_capiq_data_task']","n/a"
"cds/capiq_populate","capiq_populate","str","output","n/a","Status","n/a","n/a","['populate_capiq_data_task']"
"cds/capiq/selection","selection","bool","input","required","Select One","False","['populate_capiq_data_task']","n/a"
"cds/capiq/id","id","str","output","n/a","Company ID","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/insured_name","insured_name","str","output","n/a","Company","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/exchange","exchange","str","output","n/a","Exchange","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/market_cap_2_year_high","market_cap_2_year_high","float","output","n/a","Market Cap","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/date_updated","date_updated","date","output","n/a","Date Updated","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/sic_code","sic_code","str","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/ipo_date","ipo_date","date","output","n/a","Date Updated","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/ticker","ticker","str","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/minimum_trading_volume","minimum_trading_volume","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/volatility_trading_volume","volatility_trading_volume","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/execs_under_fifty","execs_under_fifty","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/total_assets","total_assets","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/ebit","ebit","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/current_assets","current_assets","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/total_liabilities","total_liabilities","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/current_liabilities","current_liabilities","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/retained_earnings","retained_earnings","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/net_sales","net_sales","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/current_market_cap","current_market_cap","float","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/source","source","str","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/company_description","company_description","str","output","n/a","Not set","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/currency","currency","str","output","n/a","Currency","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq/period_ended","period_ended","date","output","n/a","Period Ended","n/a","['populate_capiq_data_task']","['capiq_fetch_task']"
"cds/capiq","capiq","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/capiq_refresh_date","capiq_refresh_date","date","output","n/a","Refresh Date","n/a","n/a","['capiq_fetch_task', 'populate_capiq_data_task']"
"cds/capiq_wb_id","capiq_wb_id","str","input","optional","Company ID","None","n/a","n/a"
"cds","cds","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"model_state/pressed_start_renewal_task","pressed_start_renewal_task","bool","output","n/a","Not set","n/a","n/a","['start_renewal_task']"
"model_state/show_landing_page","show_landing_page","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_after_landing_page","show_after_landing_page","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_rate_change","show_rate_change","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/landing_page_info","landing_page_info","str","input","required","Not set","Click 'Import Expiring Policy Data' in the top right corner then click 'Start Policy'","n/a","['start_renewal_task']"
"model_state","model_state","structure","n/a","n/a","n/a","n/a","n/a","n/a"
