industry,sub_industry,region,rate,coverage
Banks,Acquiring bank,Africa,0.046920395,crime
Banks,Acquiring bank,Arab States,0.021908816,crime
Banks,Acquiring bank,Asia,0.026714216,crime
Banks,Acquiring bank,Oceania,0.075626683,crime
Banks,Acquiring bank,Europe,0.056717975,crime
Banks,Acquiring bank,Former Soviet Republics,0.028357759,crime
Banks,Acquiring bank,USA,0.056717975,crime
Banks,Acquiring bank,Canada,0.026479644,crime
Banks,Acquiring bank,South/Latin America,0.014564531,crime
Banks,Acquiring bank,Caribbean,0.026985854,crime
Banks,Acquiring bank,RoW,0.056717975,crime
Banks,Building societies,Africa,0.046920395,crime
Banks,Building societies,Arab States,0.021908816,crime
Banks,Building societies,Asia,0.026714216,crime
Banks,Building societies,Oceania,0.075626683,crime
Banks,Building societies,Europe,0.056717975,crime
Banks,Building societies,Former Soviet Republics,0.028357759,crime
Banks,Building societies,USA,0.056717975,crime
Banks,Building societies,Canada,0.026479644,crime
Banks,Building societies,South/Latin America,0.014564531,crime
Banks,Building societies,Caribbean,0.026985854,crime
Banks,Building societies,RoW,0.056717975,crime
Banks,Central banks,Africa,0.046920395,crime
Banks,Central banks,Arab States,0.021908816,crime
Banks,Central banks,Asia,0.026714216,crime
Banks,Central banks,Oceania,0.075626683,crime
Banks,Central banks,Europe,0.056717975,crime
Banks,Central banks,Former Soviet Republics,0.028357759,crime
Banks,Central banks,USA,0.056717975,crime
Banks,Central banks,Canada,0.026479644,crime
Banks,Central banks,South/Latin America,0.014564531,crime
Banks,Central banks,Caribbean,0.026985854,crime
Banks,Central banks,RoW,0.056717975,crime
Banks,Commercial banks,Africa,0.062143028,crime
Banks,Commercial banks,Arab States,0.0290168099847577,crime
Banks,Commercial banks,Asia,0.005896875,crime
Banks,Commercial banks,Oceania,0.100162649,crime
Banks,Commercial banks,Europe,0.045071573,crime
Banks,Commercial banks,Former Soviet Republics,0.037558017,crime
Banks,Commercial banks,USA,0.075119288,crime
Banks,Commercial banks,Canada,0.035070575,crime
Banks,Commercial banks,South/Latin America,0.019289779,crime
Banks,Commercial banks,Caribbean,0.064333831,crime
Banks,Commercial banks,RoW,0.075119288,crime
Banks,Credit unions,Africa,0.046920395,crime
Banks,Credit unions,Arab States,0.021908816,crime
Banks,Credit unions,Asia,0.026714216,crime
Banks,Credit unions,Oceania,0.075626683,crime
Banks,Credit unions,Europe,0.056717975,crime
Banks,Credit unions,Former Soviet Republics,0.028357759,crime
Banks,Credit unions,USA,0.056717975,crime
Banks,Credit unions,Canada,0.026479644,crime
Banks,Credit unions,South/Latin America,0.014564531,crime
Banks,Credit unions,Caribbean,0.026985854,crime
Banks,Credit unions,RoW,0.056717975,crime
Banks,Development bank,Africa,0.046920395,crime
Banks,Development bank,Arab States,0.021908816,crime
Banks,Development bank,Asia,0.026714216,crime
Banks,Development bank,Oceania,0.075626683,crime
Banks,Development bank,Europe,0.056717975,crime
Banks,Development bank,Former Soviet Republics,0.028357759,crime
Banks,Development bank,USA,0.056717975,crime
Banks,Development bank,Canada,0.026479644,crime
Banks,Development bank,South/Latin America,0.014564531,crime
Banks,Development bank,Caribbean,0.026985854,crime
Banks,Development bank,RoW,0.056717975,crime
Banks,Financing companies/house,Africa,0.046920395,crime
Banks,Financing companies/house,Arab States,0.021908816,crime
Banks,Financing companies/house,Asia,0.026714216,crime
Banks,Financing companies/house,Oceania,0.075626683,crime
Banks,Financing companies/house,Europe,0.056717975,crime
Banks,Financing companies/house,Former Soviet Republics,0.028357759,crime
Banks,Financing companies/house,USA,0.056717975,crime
Banks,Financing companies/house,Canada,0.026479644,crime
Banks,Financing companies/house,South/Latin America,0.014564531,crime
Banks,Financing companies/house,Caribbean,0.026985854,crime
Banks,Financing companies/house,RoW,0.056717975,crime
Banks,Investment banks,Africa,0.046920395,crime
Banks,Investment banks,Arab States,0.021908816,crime
Banks,Investment banks,Asia,0.026714216,crime
Banks,Investment banks,Oceania,0.075626683,crime
Banks,Investment banks,Europe,0.056717975,crime
Banks,Investment banks,Former Soviet Republics,0.028357759,crime
Banks,Investment banks,USA,0.056717975,crime
Banks,Investment banks,Canada,0.026479644,crime
Banks,Investment banks,South/Latin America,0.014564531,crime
Banks,Investment banks,Caribbean,0.026985854,crime
Banks,Investment banks,RoW,0.056717975,crime
Banks,Private banks,Africa,0.046920395,crime
Banks,Private banks,Arab States,0.021908816,crime
Banks,Private banks,Asia,0.026714216,crime
Banks,Private banks,Oceania,0.075626683,crime
Banks,Private banks,Europe,0.028358987409376,crime
Banks,Private banks,Former Soviet Republics,0.028358987,crime
Banks,Private banks,USA,0.0567179748187521,crime
Banks,Private banks,Canada,0.0264796438623407,crime
Banks,Private banks,South/Latin America,0.014564531,crime
Banks,Private banks,Caribbean,0.0269858537152906,crime
Banks,Private banks,RoW,0.0567179748187521,crime
Banks,Retail banks,Africa,0.046920395,crime
Banks,Retail banks,Arab States,0.021908816,crime
Banks,Retail banks,Asia,0.026714216,crime
Banks,Retail banks,Oceania,0.075626683,crime
Banks,Retail banks,Europe,0.056717975,crime
Banks,Retail banks,Former Soviet Republics,0.028357759,crime
Banks,Retail banks,USA,0.056717975,crime
Banks,Retail banks,Canada,0.026479644,crime
Banks,Retail banks,South/Latin America,0.014564531,crime
Banks,Retail banks,Caribbean,0.026985854,crime
Banks,Retail banks,RoW,0.056717975,crime
Banks,Universal bank,Africa,0.046920395,crime
Banks,Universal bank,Arab States,0.021908816,crime
Banks,Universal bank,Asia,0.026714216,crime
Banks,Universal bank,Oceania,0.075626683,crime
Banks,Universal bank,Europe,0.028358987,crime
Banks,Universal bank,Former Soviet Republics,0.028357759,crime
Banks,Universal bank,USA,0.056717975,crime
Banks,Universal bank,Canada,0.026479644,crime
Banks,Universal bank,South/Latin America,0.014564531,crime
Banks,Universal bank,Caribbean,0.026985854,crime
Banks,Universal bank,RoW,0.056717975,crime
Insurance companies,Captives,Africa,0.021945287,crime
Insurance companies,Captives,Arab States,0.010247042,crime
Insurance companies,Captives,Asia,0.012494591,crime
Insurance companies,Captives,Oceania,0.035371597,crime
Insurance companies,Captives,Europe,0.026527744,crime
Insurance companies,Captives,Former Soviet Republics,0.013263298,crime
Insurance companies,Captives,USA,0.026527744,crime
Insurance companies,Captives,Canada,0.012384878,crime
Insurance companies,Captives,South/Latin America,0.006812023,crime
Insurance companies,Captives,Caribbean,0.01262164,crime
Insurance companies,Captives,RoW,0.026527744,crime
Insurance companies,Composite,Africa,0.021945287,crime
Insurance companies,Composite,Arab States,0.010247042,crime
Insurance companies,Composite,Asia,0.012494591,crime
Insurance companies,Composite,Oceania,0.035371597,crime
Insurance companies,Composite,Europe,0.026527744,crime
Insurance companies,Composite,Former Soviet Republics,0.013263298,crime
Insurance companies,Composite,USA,0.026527744,crime
Insurance companies,Composite,Canada,0.012384878,crime
Insurance companies,Composite,South/Latin America,0.006812023,crime
Insurance companies,Composite,Caribbean,0.01262164,crime
Insurance companies,Composite,RoW,0.026527744,crime
Insurance companies,Life,Africa,0.021945287,crime
Insurance companies,Life,Arab States,0.010247042,crime
Insurance companies,Life,Asia,0.012494591,crime
Insurance companies,Life,Oceania,0.035371597,crime
Insurance companies,Life,Europe,0.026527744,crime
Insurance companies,Life,Former Soviet Republics,0.013263298,crime
Insurance companies,Life,USA,0.026527744,crime
Insurance companies,Life,Canada,0.012384878,crime
Insurance companies,Life,South/Latin America,0.006812023,crime
Insurance companies,Life,Caribbean,0.01262164,crime
Insurance companies,Life,RoW,0.026527744,crime
Insurance companies,Mga,Africa,0.021945287,crime
Insurance companies,Mga,Arab States,0.010247042,crime
Insurance companies,Mga,Asia,0.012494591,crime
Insurance companies,Mga,Oceania,0.035371597,crime
Insurance companies,Mga,Europe,0.026527744,crime
Insurance companies,Mga,Former Soviet Republics,0.013263298,crime
Insurance companies,Mga,USA,0.026527744,crime
Insurance companies,Mga,Canada,0.012384878,crime
Insurance companies,Mga,South/Latin America,0.006812023,crime
Insurance companies,Mga,Caribbean,0.01262164,crime
Insurance companies,Mga,RoW,0.026527744,crime
Insurance companies,P&c,Africa,0.021945287,crime
Insurance companies,P&c,Arab States,0.010247042,crime
Insurance companies,P&c,Asia,0.012494591,crime
Insurance companies,P&c,Oceania,0.035371597,crime
Insurance companies,P&c,Europe,0.026527744,crime
Insurance companies,P&c,Former Soviet Republics,0.013263298,crime
Insurance companies,P&c,USA,0.026527744,crime
Insurance companies,P&c,Canada,0.006192439,crime
Insurance companies,P&c,South/Latin America,0.006812023,crime
Insurance companies,P&c,Caribbean,0.01262164,crime
Insurance companies,P&c,RoW,0.026527744,crime
Insurance companies,Reinsurance,Africa,0.021945287,crime
Insurance companies,Reinsurance,Arab States,0.010247042,crime
Insurance companies,Reinsurance,Asia,0.012494591,crime
Insurance companies,Reinsurance,Oceania,0.035371597,crime
Insurance companies,Reinsurance,Europe,0.026527744,crime
Insurance companies,Reinsurance,Former Soviet Republics,0.013263298,crime
Insurance companies,Reinsurance,USA,0.026527744,crime
Insurance companies,Reinsurance,Canada,0.012384878,crime
Insurance companies,Reinsurance,South/Latin America,0.006812023,crime
Insurance companies,Reinsurance,Caribbean,0.01262164,crime
Insurance companies,Reinsurance,RoW,0.026527744,crime
Insurance companies,Mutual,Africa,0.021945287,crime
Insurance companies,Mutual,Arab States,0.010247042,crime
Insurance companies,Mutual,Asia,0.012494591,crime
Insurance companies,Mutual,Oceania,0.035371597,crime
Insurance companies,Mutual,Europe,0.026527744,crime
Insurance companies,Mutual,Former Soviet Republics,0.013263298,crime
Insurance companies,Mutual,USA,0.026527744,crime
Insurance companies,Mutual,Canada,0.012384878,crime
Insurance companies,Mutual,South/Latin America,0.006812023,crime
Insurance companies,Mutual,Caribbean,0.01262164,crime
Insurance companies,Mutual,RoW,0.026527744,crime
Financial infrastructure & exchanges,Clearing house,Africa,0.043605427,crime
Financial infrastructure & exchanges,Clearing house,Arab States,0.020360939,crime
Financial infrastructure & exchanges,Clearing house,Asia,0.024826833,crime
Financial infrastructure & exchanges,Clearing house,Oceania,0.07028359,crime
Financial infrastructure & exchanges,Clearing house,Europe,0.052710799,crime
Financial infrastructure & exchanges,Clearing house,Former Soviet Republics,0.026354258,crime
Financial infrastructure & exchanges,Clearing house,USA,0.052710799,crime
Financial infrastructure & exchanges,Clearing house,Canada,0.024608833,crime
Financial infrastructure & exchanges,Clearing house,South/Latin America,0.013535534,crime
Financial infrastructure & exchanges,Clearing house,Caribbean,0.025079279,crime
Financial infrastructure & exchanges,Clearing house,RoW,0.052710799,crime
Financial infrastructure & exchanges,Custodian,Africa,0.043605427,crime
Financial infrastructure & exchanges,Custodian,Arab States,0.020360939,crime
Financial infrastructure & exchanges,Custodian,Asia,0.024826833,crime
Financial infrastructure & exchanges,Custodian,Oceania,0.07028359,crime
Financial infrastructure & exchanges,Custodian,Europe,0.052710799,crime
Financial infrastructure & exchanges,Custodian,Former Soviet Republics,0.026354258,crime
Financial infrastructure & exchanges,Custodian,USA,0.052710799,crime
Financial infrastructure & exchanges,Custodian,Canada,0.024608833,crime
Financial infrastructure & exchanges,Custodian,South/Latin America,0.013535534,crime
Financial infrastructure & exchanges,Custodian,Caribbean,0.025079279,crime
Financial infrastructure & exchanges,Custodian,RoW,0.052710799,crime
Financial infrastructure & exchanges,Depository,Africa,0.043605427,crime
Financial infrastructure & exchanges,Depository,Arab States,0.020360939,crime
Financial infrastructure & exchanges,Depository,Asia,0.024826833,crime
Financial infrastructure & exchanges,Depository,Oceania,0.07028359,crime
Financial infrastructure & exchanges,Depository,Europe,0.052710799,crime
Financial infrastructure & exchanges,Depository,Former Soviet Republics,0.026354258,crime
Financial infrastructure & exchanges,Depository,USA,0.052710799,crime
Financial infrastructure & exchanges,Depository,Canada,0.024608833,crime
Financial infrastructure & exchanges,Depository,South/Latin America,0.013535534,crime
