"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/simulation/combined_2/combined_el","combined_el","float","output","n/a","Combined EL","n/a","['run_simulation_task']","n/a"
"cds/simulation/combined_2/combined_sd","combined_sd","float","output","n/a","Combined SD","n/a","['run_simulation_task']","n/a"
"cds/simulation/combined_2","combined_2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/fhcf_1/limit","limit","float","input","optional","Limit","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_1/excess","excess","float","input","optional","Excess","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_1/participation","participation","float","input","optional","Participation","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_1/lae_cap","lae_cap","float","input","optional","LAE Cap","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_1/el","el","float","output","n/a","EL","n/a","['run_simulation_task']","['run_simulation_task']"
"cds/simulation/fhcf_1/sd","sd","float","output","n/a","SD","n/a","['run_simulation_task']","['run_simulation_task']"
"cds/simulation/fhcf_1","fhcf_1","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/fhcf_2/limit","limit","float","input","optional","Limit","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_2/excess","excess","float","input","optional","Excess","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_2/participation","participation","float","input","optional","Participation","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_2/lae_cap","lae_cap","float","input","optional","LAE Cap","None","['run_simulation_task']","n/a"
"cds/simulation/fhcf_2/el","el","float","output","n/a","EL","n/a","['run_simulation_task']","['run_simulation_task']"
"cds/simulation/fhcf_2/sd","sd","float","output","n/a","SD","n/a","['run_simulation_task']","['run_simulation_task']"
"cds/simulation/fhcf_2","fhcf_2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/inuring_ri/inur_1/limit","limit","float","input","optional","Limit","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_1/excess","excess","float","input","optional","Excess","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_1/placed","placed","float","input","optional","Placed","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_1/deductible_type","deductible_type","str","input","optional","Deductible Type","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_1/reinstatements","reinstatements","int","input","optional","Reinstatements","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_1/inur_lae","inur_lae","float","input","optional","LAE Cap","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_1","inur_1","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/inuring_ri/inur_2/limit","limit","float","input","optional","Limit","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_2/excess","excess","float","input","optional","Excess","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_2/placed","placed","float","input","optional","Placed","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_2/deductible_type","deductible_type","str","input","optional","Deductible Type","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_2/reinstatements","reinstatements","int","input","optional","Reinstatements","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_2/inur_lae","inur_lae","float","input","optional","LAE Cap","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_2","inur_2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/inuring_ri/inur_3/limit","limit","float","input","optional","Limit","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_3/excess","excess","float","input","optional","Excess","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_3/placed","placed","float","input","optional","Placed","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_3/deductible_type","deductible_type","str","input","optional","Deductible Type","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_3/reinstatements","reinstatements","int","input","optional","Reinstatements","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_3/inur_lae","inur_lae","float","input","optional","LAE Cap","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_3","inur_3","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/inuring_ri/inur_4/limit","limit","float","input","optional","Limit","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_4/excess","excess","float","input","optional","Excess","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_4/placed","placed","float","input","optional","Placed","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_4/deductible_type","deductible_type","str","input","optional","Deductible Type","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_4/reinstatements","reinstatements","int","input","optional","Reinstatements","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_4/inur_lae","inur_lae","float","input","optional","LAE Cap","None","['run_simulation_task']","n/a"
"cds/simulation/inuring_ri/inur_4","inur_4","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/inuring_ri","inuring_ri","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/files/input_file_1","input_file_1","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files/input_file_2","input_file_2","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files/input_file_3","input_file_3","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files/input_file_4","input_file_4","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files/input_file_5","input_file_5","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files/input_file_6","input_file_6","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files/input_file_7","input_file_7","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files/input_file_8","input_file_8","file","input","n/a","Input File","n/a","n/a","n/a"
"cds/simulation/files","files","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/file_list/file_name","file_name","str","output","n/a","File Name","n/a","['run_simulation_task']","['file_processing_task']"
"cds/simulation/file_list/table_type","table_type","str","output","n/a","Table Type","n/a","['run_simulation_task']","['file_processing_task']"
"cds/simulation/file_list/max_sims","max_sims","int","output","n/a","Max Sims","n/a","['run_simulation_task']","['file_processing_task']"
"cds/simulation/file_list/table_el","table_el","float","output","n/a","Table EL","n/a","['run_simulation_task']","['file_processing_task']"
"cds/simulation/file_list/qualifying_excess","qualifying_excess","float","input","optional","Qualifying Excess","None","['run_simulation_task']","n/a"
"cds/simulation/file_list/qualifying_limit","qualifying_limit","float","input","optional","Qualifying Limit","None","['run_simulation_task']","n/a"
"cds/simulation/file_list/fhcf_1","fhcf_1","bool","input","required","FHCF 1","False","['run_simulation_task']","n/a"
"cds/simulation/file_list/fhcf_2","fhcf_2","bool","input","required","FHCF 2","False","['run_simulation_task']","n/a"
"cds/simulation/file_list/inur_1","inur_1","bool","input","required","Inur 1","False","['run_simulation_task']","n/a"
"cds/simulation/file_list/inur_2","inur_2","bool","input","required","Inur 2","False","['run_simulation_task']","n/a"
"cds/simulation/file_list/inur_3","inur_3","bool","input","required","Inur 3","False","['run_simulation_task']","n/a"
"cds/simulation/file_list/inur_4","inur_4","bool","input","required","Inur 4","False","['run_simulation_task']","n/a"
"cds/simulation/file_list","file_list","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_2","rp_2","int","input","optional","Not set","2","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_5","rp_5","int","input","optional","Not set","5","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_10","rp_10","int","input","optional","Not set","10","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_25","rp_25","int","input","optional","Not set","25","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_50","rp_50","int","input","optional","Not set","50","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_100","rp_100","int","input","optional","Not set","100","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_200","rp_200","int","input","optional","Not set","200","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_250","rp_250","int","input","optional","Not set","250","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_500","rp_500","int","input","optional","Not set","500","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_1000","rp_1000","int","input","optional","Not set","1000","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_5000","rp_5000","int","input","optional","Not set","5000","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels/rp_10000","rp_10000","int","input","optional","Not set","10000","n/a","n/a"
"cds/simulation/pml_comparison/rp_labels","rp_labels","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison/simulation_gross/rp_2","rp_2","float","output","n/a","2","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_5","rp_5","float","output","n/a","5","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_10","rp_10","float","output","n/a","10","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_25","rp_25","float","output","n/a","25","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_50","rp_50","float","output","n/a","50","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_100","rp_100","float","output","n/a","100","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_200","rp_200","float","output","n/a","200","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_250","rp_250","float","output","n/a","250","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_500","rp_500","float","output","n/a","500","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_1000","rp_1000","float","output","n/a","1,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_5000","rp_5000","float","output","n/a","5,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross/rp_10000","rp_10000","float","output","n/a","10,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_gross","simulation_gross","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison/simulation_net_inur/rp_2","rp_2","float","output","n/a","2","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_5","rp_5","float","output","n/a","5","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_10","rp_10","float","output","n/a","10","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_25","rp_25","float","output","n/a","25","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_50","rp_50","float","output","n/a","50","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_100","rp_100","float","output","n/a","100","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_200","rp_200","float","output","n/a","200","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_250","rp_250","float","output","n/a","250","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_500","rp_500","float","output","n/a","500","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_1000","rp_1000","float","output","n/a","1,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_5000","rp_5000","float","output","n/a","5,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur/rp_10000","rp_10000","float","output","n/a","10,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/pml_comparison/simulation_net_inur","simulation_net_inur","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_2","rp_2","float","input","optional","2","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_5","rp_5","float","input","optional","5","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_10","rp_10","float","input","optional","10","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_25","rp_25","float","input","optional","25","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_50","rp_50","float","input","optional","50","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_100","rp_100","float","input","optional","100","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_200","rp_200","float","input","optional","200","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_250","rp_250","float","input","optional","250","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_500","rp_500","float","input","optional","500","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_1000","rp_1000","float","input","optional","1,000","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_5000","rp_5000","float","input","optional","5,000","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross/rp_10000","rp_10000","float","input","optional","10,000","None","n/a","n/a"
"cds/simulation/pml_comparison/model_gross","model_gross","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_2","rp_2","float","input","optional","2","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_5","rp_5","float","input","optional","5","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_10","rp_10","float","input","optional","10","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_25","rp_25","float","input","optional","25","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_50","rp_50","float","input","optional","50","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_100","rp_100","float","input","optional","100","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_200","rp_200","float","input","optional","200","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_250","rp_250","float","input","optional","250","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_500","rp_500","float","input","optional","500","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_1000","rp_1000","float","input","optional","1,000","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_5000","rp_5000","float","input","optional","5,000","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur/rp_10000","rp_10000","float","input","optional","10,000","None","n/a","n/a"
"cds/simulation/pml_comparison/model_net_inur","model_net_inur","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_2","rp_2","float","output","n/a","2","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_5","rp_5","float","output","n/a","5","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_10","rp_10","float","output","n/a","10","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_25","rp_25","float","output","n/a","25","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_50","rp_50","float","output","n/a","50","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_100","rp_100","float","output","n/a","100","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_200","rp_200","float","output","n/a","200","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_250","rp_250","float","output","n/a","250","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_500","rp_500","float","output","n/a","500","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_1000","rp_1000","float","output","n/a","1,000","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_5000","rp_5000","float","output","n/a","5,000","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross/rp_10000","rp_10000","float","output","n/a","10,000","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_gross","difference_gross","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_2","rp_2","float","output","n/a","2","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_5","rp_5","float","output","n/a","5","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_10","rp_10","float","output","n/a","10","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_25","rp_25","float","output","n/a","25","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_50","rp_50","float","output","n/a","50","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_100","rp_100","float","output","n/a","100","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_200","rp_200","float","output","n/a","200","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_250","rp_250","float","output","n/a","250","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_500","rp_500","float","output","n/a","500","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_1000","rp_1000","float","output","n/a","1,000","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_5000","rp_5000","float","output","n/a","5,000","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur/rp_10000","rp_10000","float","output","n/a","10,000","n/a","n/a","n/a"
"cds/simulation/pml_comparison/difference_net_inur","difference_net_inur","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/pml_comparison","pml_comparison","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/table_curves/curve/rp_2","rp_2","float","output","n/a","2","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_5","rp_5","float","output","n/a","5","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_10","rp_10","float","output","n/a","10","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_25","rp_25","float","output","n/a","25","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_50","rp_50","float","output","n/a","50","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_100","rp_100","float","output","n/a","100","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_200","rp_200","float","output","n/a","200","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_250","rp_250","float","output","n/a","250","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_500","rp_500","float","output","n/a","500","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_1000","rp_1000","float","output","n/a","1,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_5000","rp_5000","float","output","n/a","5,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve/rp_10000","rp_10000","float","output","n/a","10,000","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves/curve","curve","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation/table_curves/aal","aal","float","output","n/a","AAL","n/a","n/a","['run_simulation_task']"
"cds/simulation/table_curves","table_curves","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/simulation","simulation","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/bi_data/profit","profit","float","output","n/a","Profit","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/ilr","ilr","float","output","n/a","Incurred LR","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/break_even","break_even","str","output","n/a","Break Even","n/a","n/a","n/a"
"cds/bi_data/graph_list/yoa","yoa","float","output","n/a","Year","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/graph_list/exposure","exposure","float","output","n/a","Exposure","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/graph_list/wep","wep","float","output","n/a","WEP","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/graph_list/incurred","incurred","float","output","n/a","Incurred","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/graph_list/elr","elr","float","output","n/a","ELR","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/graph_list/cumulative_rate_change","cumulative_rate_change","float","output","n/a","Rate Change","n/a","n/a","['bi_data_fetch_task']"
"cds/bi_data/graph_list","graph_list","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/bi_data","bi_data","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/calculator/input_list/el","el","float","input","optional","EL","None","n/a","n/a"
"cds/calculator/input_list/sd","sd","float","input","optional","SD","None","n/a","n/a"
"cds/calculator/input_list","input_list","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/calculator/results/el","el","float","output","n/a","Aggregated EL","n/a","n/a","n/a"
"cds/calculator/results/sd","sd","float","output","n/a","Aggregated SD","n/a","n/a","n/a"
"cds/calculator/results","results","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/calculator/transposer/el","el","float","input","optional","EL","None","n/a","n/a"
"cds/calculator/transposer/sd","sd","float","input","optional","SD","None","n/a","n/a"
"cds/calculator/transposer","transposer","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/calculator","calculator","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rationale/knowledge_comments","knowledge_comments","str","input","optional","Knowledge of the reinsured","None","n/a","n/a"
"cds/rationale/portfolio_comments","portfolio_comments","str","input","optional","Portfolio Fit","None","n/a","n/a"
"cds/rationale/basis_comments","basis_comments","str","input","optional","Basis of risk selection","None","n/a","n/a"
"cds/rationale/unusual_comments","unusual_comments","str","input","optional","Any unusual or complex considerations","None","n/a","n/a"
"cds/rationale/facts_comments","facts_comments","str","input","optional","Facts which affect the underwriter's decision","None","n/a","n/a"
"cds/rationale","rationale","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pre_bind/question/q_1","q_1","str","output","n/a","Q 1.","n/a","n/a","n/a"
"cds/pre_bind/question/q_2","q_2","str","output","n/a","Q 2.","n/a","n/a","n/a"
"cds/pre_bind/question/q_3","q_3","str","output","n/a","Q 3.","n/a","n/a","n/a"
"cds/pre_bind/question/q_4","q_4","str","output","n/a","Q 4.","n/a","n/a","n/a"
"cds/pre_bind/question/q_5","q_5","str","output","n/a","Q 5.","n/a","n/a","n/a"
"cds/pre_bind/question/q_6","q_6","str","output","n/a","Q 6.","n/a","n/a","n/a"
"cds/pre_bind/question/q_7","q_7","str","output","n/a","Q 7.","n/a","n/a","n/a"
"cds/pre_bind/question","question","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pre_bind/answer/q_1","q_1","str","input","optional","Answer","None","n/a","['start_renewal_task']"
"cds/pre_bind/answer/q_2","q_2","str","input","optional","Answer","None","n/a","['start_renewal_task']"
"cds/pre_bind/answer/q_3","q_3","str","input","optional","Answer","None","n/a","['start_renewal_task']"
"cds/pre_bind/answer/q_4","q_4","str","input","optional","Answer","None","n/a","['start_renewal_task']"
"cds/pre_bind/answer/q_5","q_5","str","input","optional","Answer","None","n/a","['start_renewal_task']"
"cds/pre_bind/answer/q_6","q_6","str","input","optional","Answer","None","n/a","['start_renewal_task']"
"cds/pre_bind/answer/q_7","q_7","str","input","optional","Answer","None","n/a","['start_renewal_task']"
"cds/pre_bind/answer","answer","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pre_bind/uw_signature","uw_signature","str","input","optional","Underwriter Signature","None","n/a","['start_renewal_task']"
"cds/pre_bind/date","date","date","input","optional","Date (Must be pre-bind or on day of binding the contract):","None","n/a","['start_renewal_task']"
"cds/pre_bind","pre_bind","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/post_bind/question/q_1","q_1","str","input","optional","Not set","Have the wordings and all clauses been attached / referenced in the slip?","n/a","n/a"
"cds/post_bind/question/q_2","q_2","str","input","optional","Not set","Where a wording is dependent on another wording (for example, "as expiring" or "as original"), is the latter either attached or identified?","n/a","n/a"
"cds/post_bind/question/q_3","q_3","str","input","optional","Not set","Are all broker/insurer arrangements stated?","n/a","n/a"
"cds/post_bind/question/q_4","q_4","str","input","optional","Not set","Are all currencies referenced e.g. via use of three letter ISO currency codes?","n/a","n/a"
"cds/post_bind/question/q_5","q_5","str","input","optional","Not set","Are all provisions relevant to the risk and its administration to ensure that the contract is clear and unambiguous?","n/a","n/a"
"cds/post_bind/question/q_6","q_6","str","input","optional","Not set","Ensure that there are no terms to be agreed (TBAs) or other terms remaining undefined.","n/a","n/a"
"cds/post_bind/question/q_7","q_7","str","input","optional","Not set","Where the perils of radioactive contamination and/or nuclear incident are considered to be relevant to the scope of coverage, and it is the intention not to cover them, check that an appropriate exclusion clause has been included. ","n/a","n/a"
"cds/post_bind/question/q_8","q_8","str","input","optional","Not set","Some clauses and wordings contain set deductibles and limits. Where this is the case ensure that the currency is consistent with the rest of the contract.","n/a","n/a"
"cds/post_bind/question/q_9","q_9","str","input","optional","Not set","Are any subjectivities clearly expressed; i.e. do they set out all of: 1) the condition/action that needs to occur, by whom and to what standard, 2) the applicable timescale, if any, within which the condition is to be met, 3) the terms which are to apply until the condition is met and 4) any consequences which follow if the condition is not met?","n/a","n/a"
"cds/post_bind/question/q_10","q_10","str","input","optional","Not set","Where the "Service of Suit" or similar clause is referenced on the submission is the nominee also stated?","n/a","n/a"
"cds/post_bind/question/q_11","q_11","str","input","optional","Not set","Is the premium or rate expressed?","n/a","n/a"
"cds/post_bind/question/q_12","q_12","str","input","optional","Not set","Are any payment terms identified?","n/a","n/a"
"cds/post_bind/question/q_13","q_13","str","input","optional","Not set","Does the slip state the type of insurer contract documentation to be produced, by whom it is to be produced and any particular requirements e.g. any requirement for an insurer approved policy? Has consideration been given to contract change documentation?","n/a","n/a"
"cds/post_bind/question/q_14","q_14","str","input","optional","Not set","Is the information provided by the insured referenced in the placing documents?","n/a","n/a"
"cds/post_bind/question/q_15","q_15","str","input","optional","Not set","All open market policies (including MRC slips) must include a suitable several liability/signing clause that establishes the several liability of each underwriting member subscribing to the risk from every other member and of any insurance company.  That clause will ordinarily be in the terms of LMA 3333 (or in respect of a line slip declaration in the terms of LMA 5123).","n/a","n/a"
"cds/post_bind/question/q_16","q_16","str","input","optional","Not set","If there is more than one participating insurer check that a signing provisions clause is included.","n/a","n/a"
"cds/post_bind/question/q_17","q_17","str","input","optional","Not set","Wherever possible, line conditions should be shown under the most appropriate contract section and heading. Stamp conditions should be removed and recorded elsewhere in the contract, where there is provision to do so. Ensure that any such conditions applied by an insurer are relevant to the administration of the risk, and are clearly and fully expressed.","n/a","n/a"
"cds/post_bind/question/q_18","q_18","str","input","optional","Not set","Is the leader identified?","n/a","n/a"
"cds/post_bind/question/q_19","q_19","str","input","optional","Not set","Is the basis of agreement to contract changes identified?","n/a","n/a"
"cds/post_bind/question/q_20","q_20","str","input","optional","Not set","OTHER AGREEMENT PARTIES FOR CONTRACT CHANGES, FOR PART 2 GUA CHANGES ONLY: Where GUA applies to the contract, ensure that this heading is present and that either details of any other parties for part 2 of GUA are identified or it is clear that such changes will be agreed by the slip leader only.","n/a","n/a"
"cds/post_bind/question/q_21","q_21","str","input","optional","Not set","AGREEMENT PARTIES FOR CONTRACT CHANGES, FOR THEIR PROPORTION ONLY: Are details of parties who will agree contract changes for their own proportion (if any) clearly identified?","n/a","n/a"
