"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/layers/coverages/liability/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/layers/coverages/liability/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/layers/coverages/liability/pflr","pflr","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/liability/roc","roc","float","output","n/a","Return on Capital","n/a","n/a","n/a"
"cds/layers/coverages/liability/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/layers/coverages/liability/trifocus","trifocus","str","input","optional","Trifocus","None","n/a","n/a"
"cds/layers/coverages/liability/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/liability/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/layers/coverages/liability/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/liability/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/liability/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/liability/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Pre-UW Adj.)","n/a","n/a","n/a"
"cds/layers/coverages/liability/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/liability/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/liability/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/liability/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/liability/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/liability/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/liability/policy_period","policy_period","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/liability/quoted_premium_annualised","quoted_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers/coverages/liability/benchmark_premium_annualised","benchmark_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers/coverages/liability","liability","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/construction/limit","limit","float","input","required","Limit","0","['rarc_task']","n/a"
"cds/layers/coverages/construction/excess","excess","float","input","required","Excess","0","['rarc_task']","n/a"
"cds/layers/coverages/construction/deductible","deductible","float","input","optional","Deductible","None","n/a","n/a"
"cds/layers/coverages/construction/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None","n/a","n/a"
"cds/layers/coverages/construction/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/layers/coverages/construction/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None","n/a","n/a"
"cds/layers/coverages/construction/currency","currency","str","input","optional","Currency","None","n/a","n/a"
"cds/layers/coverages/construction/section_reference","section_reference","str","input","optional","Section Reference","None","n/a","n/a"
"cds/layers/coverages/construction/brokerage","brokerage","float","input","required","Brokerage","0","['rarc_task']","n/a"
"cds/layers/coverages/construction/written_line","written_line","float","input","required","Written Line","0","['rarc_task']","n/a"
"cds/layers/coverages/construction/premium","premium","float","input","optional","Gross Bound Premium","None","n/a","n/a"
"cds/layers/coverages/construction/status","status","str","input","optional","Status","None","n/a","n/a"
"cds/layers/coverages/construction/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","['rarc_task']","n/a"
"cds/layers/coverages/construction/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/layers/coverages/construction/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/layers/coverages/construction/pflr","pflr","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/construction/roc","roc","float","output","n/a","Return on Capital","n/a","n/a","n/a"
"cds/layers/coverages/construction/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/layers/coverages/construction/trifocus","trifocus","str","input","optional","Trifocus","None","n/a","n/a"
"cds/layers/coverages/construction/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/construction/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/layers/coverages/construction/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/construction/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/construction/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/construction/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Pre-UW Adj.)","n/a","n/a","n/a"
"cds/layers/coverages/construction/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/construction/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/construction/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/construction/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/construction/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/construction/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/construction/policy_period","policy_period","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/construction/is_covered","is_covered","bool","input","required","Construction Cover","False","['rarc_task']","n/a"
"cds/layers/coverages/construction/days_difference","days_difference","int","output","n/a","Days Difference","n/a","n/a","n/a"
"cds/layers/coverages/construction/thirds/third","third","str","output","n/a","Third","n/a","n/a","n/a"
"cds/layers/coverages/construction/thirds/build_up","build_up","float","output","n/a","Build Up %","n/a","n/a","n/a"
"cds/layers/coverages/construction/thirds/end_date","end_date","date","output","n/a","End Date","n/a","n/a","n/a"
"cds/layers/coverages/construction/thirds","thirds","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/construction/are_years_horizontal","are_years_horizontal","bool","input","required","Transpose Table Below","False","n/a","n/a"
"cds/layers/coverages/construction/are_years_vertical","are_years_vertical","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/year","year","str","output","n/a","Construction
Year","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/end_date","end_date","date","output","n/a","Year End
Date","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/build_up_calculated","build_up_calculated","float","output","n/a","Build Up %
Proposed","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/build_up_override","build_up_override","float","input","optional","Build Up %
Override","None","['rarc_task']","n/a"
"cds/layers/coverages/construction/years/build_up_selected","build_up_selected","float","output","n/a","Build Up %
Selected","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/sum_insured","sum_insured","float","output","n/a","Sum Insured
In Year","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/total_cvg_nl_roe","total_cvg_nl_roe","float","output","n/a","ROE
Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/total_subcvg_nl_roe","total_subcvg_nl_roe","float","output","n/a","ROE
Sub Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/cvg_expo_curve","cvg_expo_curve","float","output","n/a","Exposure %
Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/subcvg_expo_curve","subcvg_expo_curve","float","output","n/a","Exposure %
Sub Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/cvg_premium","cvg_premium","float","output","n/a","Premium
Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/subcvg_premium","subcvg_premium","float","output","n/a","Premium
Sub Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/total_premium","total_premium","float","output","n/a","Premium
Total","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Model
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/model_premium","model_premium","float","output","n/a","UW Adjusted
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years/model_premium_post_agg_adj","model_premium_post_agg_adj","float","output","n/a","Min Agg
Adjusted Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years","years","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total/cvg_premium","cvg_premium","float","output","n/a","Premium
Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total/subcvg_premium","subcvg_premium","float","output","n/a","Premium
Sub Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total/total_premium","total_premium","float","output","n/a","Premium
Total","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Model
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total/model_premium","model_premium","float","output","n/a","UW Adjusted
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total/model_premium_post_agg_adj","model_premium_post_agg_adj","float","output","n/a","Min Agg
Adjusted Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_total","years_total","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual/cvg_premium","cvg_premium","float","output","n/a","Premium
Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual/subcvg_premium","subcvg_premium","float","output","n/a","Premium
Sub Cover","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual/total_premium","total_premium","float","output","n/a","Premium
Total","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Model
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual/model_premium","model_premium","float","output","n/a","UW Adjusted
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark
Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual/model_premium_post_agg_adj","model_premium_post_agg_adj","float","output","n/a","Min Agg
Adjusted Price","n/a","n/a","n/a"
"cds/layers/coverages/construction/years_annual","years_annual","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/construction/quoted_premium_annualised","quoted_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers/coverages/construction/benchmark_premium_annualised","benchmark_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers/coverages/construction","construction","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/total/limit","limit","float","input","required","Limit","0","['rarc_task']","n/a"
"cds/layers/coverages/total/excess","excess","float","input","required","Excess","0","['rarc_task']","n/a"
"cds/layers/coverages/total/deductible","deductible","float","input","optional","Deductible","None","n/a","n/a"
"cds/layers/coverages/total/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None","n/a","n/a"
"cds/layers/coverages/total/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/layers/coverages/total/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None","n/a","n/a"
"cds/layers/coverages/total/currency","currency","str","input","optional","Currency","None","n/a","n/a"
"cds/layers/coverages/total/section_reference","section_reference","str","input","optional","Section Reference","None","n/a","n/a"
"cds/layers/coverages/total/brokerage","brokerage","float","input","required","Brokerage","0","['rarc_task']","n/a"
"cds/layers/coverages/total/written_line","written_line","float","input","required","Written Line","0","['rarc_task']","n/a"
"cds/layers/coverages/total/premium","premium","float","input","optional","Gross Bound Premium","None","n/a","n/a"
"cds/layers/coverages/total/status","status","str","input","optional","Status","None","n/a","n/a"
"cds/layers/coverages/total/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","['rarc_task']","n/a"
"cds/layers/coverages/total/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/total/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/total/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/total/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/layers/coverages/total/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/total/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/total/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/total/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/total/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/total/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/total/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/layers/coverages/total/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/layers/coverages/total/pflr","pflr","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/total/roc","roc","float","output","n/a","Return on Capital","n/a","n/a","n/a"
"cds/layers/coverages/total/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/layers/coverages/total/trifocus","trifocus","str","input","optional","Trifocus","None","n/a","n/a"
"cds/layers/coverages/total/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/total/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/layers/coverages/total/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/layers/coverages/total/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/total/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/total/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/total/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
