eventid,AL,CT,DC,DE,FL,GA,HI,LA,MA,MD,ME,MS,NC,NH,NJ,NY,PA,RI,SC,TX,VA,VT,WV,Caribbean
2895664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861704,0,0.051055599,0.005005704,0.022933198,0,0,0,0,0.015087113,0.058783357,0.000987223,0,0.078394711,0.002271061,0.254917846,0.291033199,0.132015587,0.003527704,0.011573917,0,0.071511791,0.000175023,0.000269087,0.000457881
2857290,0.036399496,0,0,0,0,0.005611186,0,0.070603466,0,0,0,0.034840447,4.52E-05,0,0,0.003906085,0.008843557,0,0,9.98E-05,0.000117509,0.002158411,0.002643123,0.834731748
2858787,0,0,0,0,0.870838561,0.125696327,0,0,0,0,0,0,0,0,0,0,0,0,0.001544293,0,0,0,0,0.001920819
2875767,0,0,0,0,0.985900935,0.003606762,0,0,0,0,0,0,0.008418565,0,0,2.13E-10,0,7.23E-09,0.001802626,0,0.000148543,0,0,0.00012256
2874270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2890609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2895687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114743078,0,0,0,0.885256922
2856649,0.113024993,0,0,0,0.310962482,0.573120919,0,0,0,0,0,0,0,0,0,0,0,0,0.002891606,0,0,0,0,0
2873629,0.082800451,0,0,0,0.908085873,0.008521717,0,1.20E-06,0,0,0,0.000154804,0,0,0,0,0,0,0,0,0,0,0,0.000435954
2856749,0,0,0,0,0.619261196,0.021377747,0,0,0,1.93E-05,0,0,0.143931041,0,0,0,0,0,0.210066372,0,0.000995513,0,0,0.004348872
2865239,0,0,0,0,0,0,0,0.00036429,0,0,0,0,0,0,0,0,0,0,0,0.986707049,0,0,0,0.012928661
2876308,0,0,0.028316581,0.099398821,0,0,0,0,0.004273969,0.226081874,0,0,0.024103692,0,0.161857075,0.012381544,0.247446623,0.001193908,0,0,0.173397475,0,0,0.021548439
2851176,0,0,0,3.66E-05,0.000249618,0.001073659,0,0,0,0.000147751,0,0,0.353564452,0,0,0,0,0,0.146428458,0,0.157537271,0,0,0.340962164
2867818,0,0,0,0,0.000220853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975420084,0,0,0,0.024359062
2867177,0,0,0,0,0.491890333,0,0,0,0.001127427,0,0.001112121,0,0,0,0,0,0,0,0,0,0,0,0,0.50587012
2876669,0.023226738,0,0,0,0.729352188,0.000120401,0,0.116969387,0,0,0,0.012833116,0,0,0,0,0,0,0,0.082460761,0,0,0,0.035037409
2877210,0.00026526,0,0,0,0.020971825,0.284665618,0,0.00041664,0,0,0,0,0.035548814,0,0,0,0,0,0.367749099,0.289402326,0.000431852,0,0,0.000548566
2885159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875667,0.021036384,0,0,0,0.00071094,0.006564953,0,0.704214063,0,1.76E-07,0,0.267083433,0.000361258,0,0,0,0,0,0,4.74E-06,2.41E-05,0,0,0
2889335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2877682,0,0,0,0,0.155811136,0,0,1.64E-05,0,0,0,0,0,0,0,0,0,0,0,0.432094079,0,0,0,0.412078349
2867277,0,0,0,0,0.992261995,7.13E-09,0,0,0.004896779,0,0.000298844,0,0,0.001220362,0,3.55E-06,0,0.000273873,0,0,0,0,0,0.00104459
2875272,0.001135829,0,0,0,0.985971295,0,0,0.005747639,0,0,0,0.000837081,0,0,0,0,0,0,0,0.001035423,0,0,0,0.005272732
2865780,0,0,0,0,0.870598917,0.000205833,0,4.42E-05,0,0,0,0,0.001683005,0,0,0,0,0,0.001145802,0,0,0,0,0.126322223
2887174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2853214,1.85E-05,0,0,0,0,0,0,0.066980333,0,0,0,3.61E-05,0,0,0,0,0,0,0,0.932965098,0,0,0,0
2877705,0,0,0.004001495,0.001646605,0.036551674,9.70E-06,0,0,0,0.010436814,0,0,0.6090665,0,0.000495252,0,4.93E-06,0,0.04305251,0,0.276060198,0,0,0.018674323
2887074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865139,0,0,0,0,0,0,0,0.006620361,0,0,0,0,0,0,0,0,0,0,0,0.993379639,0,0,0,0
2855352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2853337,0,0,0,0,0.249079171,3.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750881457
2870317,0.002824543,0,0,0,0.770342377,0.149386313,0,4.16E-05,0,0,0,1.87E-06,0.006283901,0,0,0,0,0,0.071098568,0,0,0,0,2.09E-05
2895787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030187708,0,0,0,0.969812292
2854273,0,0,0,0,0.003932257,0.037587562,0,0,0,0,0,0,0.111060897,0,0,0,0,0,0.776944036,0,0,0,0,0.070475248
2872132,0,0.098085536,0,0.00537182,0,0,0,0,0.292897968,0.003880023,0.022732925,0,0.015516824,0.010873624,0.080436789,0.338094917,1.11E-07,0.113575825,0,0,0.007027555,0,0,0.011506084
2861804,0,0,0,0,0.929299164,0.036350255,0,0,0,0,0,0,0,0,0,0,0,0,0.034030916,0,0,0,0,0.000319665
2871253,0,0,0,0,0.928658568,0.011720849,0,0,0,0,0,0,0,0,0,0,0,0,0.000300475,0,0,0,0,0.059320107
2878784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2889112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866782,0.002135413,0,0,0,0.899928511,0.047832812,0,0,0,0,0,0,1.51E-06,0,0,0,0,0,0.001710012,0,0,0,0,0.048391743
2852212,0.000146219,0,0,0,0,0,0,0.986788963,0,0,0,0.010642247,0,0,0,0,0,0,0,0,0,0,0,0.002422571
2847798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2869192,0.164141079,0,0,0,0.678155986,0,0,0.00019209,0,0,0,0.023005135,0,0,0,0,0,0,0,0,0,0,0,0.13450571
2880845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849802,0,0,0,0,0,0,0,0,0,0,0,0,0.945750068,0,0,0,0,0,0.041623359,0,0.012597613,0,0,2.90E-05
2857190,0,0,0,0,0.914653569,0,0,0.00025386,0,0,0,0,0,0,0,0,0,0,0,0.001853494,0,0,0,0.083239076
2868256,0.293540083,0,0,0,0.089774731,0.028493721,0,0.082433046,0,0,0,0.385142997,0,0,0,0,0,0,0,0,0,0,0,0.120615423
2886195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864801,0,0,0.000383431,0.001755084,0,0,0,0,0,0.002528838,0,0,0.701261628,0,0.001683739,0,1.32E-05,0,0.022610686,0,0.269763352,0,0,0
2851276,0.420303835,0,0,0,0.305555401,0.21824862,0,0.004553753,0,0,0,0.046009606,0.003730598,0,0,0,0,0,0.00095496,0,0.000421283,0,0.000220444,1.50E-06
2881781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849261,0.134838364,0,0,0,0.004841484,0,0,0.337258305,0,0,0,0.384058073,0,0,0,0,0,0,0,0,0,0,0,0.139003774
2892547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850838,0,0,0,0,0,0,0,0,0,0,0,0,0.948849107,0,0,0,0,0,0.019363489,0,0.004065895,0,0,0.027721509
2882219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2883155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850738,0.029386714,0,0,0,0.834446949,0.080134445,0,7.11E-08,0,0,0,0,1.79E-05,0,0,0,0,0,0.055843542,0,0,0,0,0.000170343
2893188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849902,0,0,0,0,0,0,0,0,0.751682642,0,0.006993125,0,0.099076474,0,0.047990667,0.088757957,0,0.000573995,0,0,0.003540434,0,0,0.001384706
2850197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2882760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2859789,0.000713557,0,0,0,0,0,0,0.956867756,0,0,0,0.03827078,0,0,0,0,0,0,0,0.004147906,0,0,0,0
2850297,0.400976047,0,0,0,0.542118984,0.000219533,0,0.012968218,0,0,0,0.043717218,0,0,0,0,0,0,0,0,0,0,0,0
2892252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2881824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2882119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2870217,0,0,0,1.69E-06,0.040514707,0.086853113,0,0,0.00026862,4.65E-05,7.99E-05,0,0.200485035,0,0,0,0,1.06E-07,0.566393399,0,0.051027484,0,0,0.054329358
2882660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2851233,0,0,0,0,0.004007157,0,0,0.00055424,0,0,0,0,0,0,0,0,0,0,0,0.967593557,0,0,0,0.027845046
2860725,0.087984961,0,0,0,0.769860998,0.142109261,0,0,0,0,0,0,0,0,0,0,0,0,4.48E-05,0,0,0,0,0
2892152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871319,0,0,0,0,0.999756536,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000156097,0,0,0,0,6.32E-05
2862663,0,0,0,0,0.000107515,0,0,0.001928666,0,0,0,0,0,0,0,0,0,0,0,0.997793718,0,0,0,0.0001701
2853437,0.0433925,0,0,0,0.001282754,0,0,0.141046969,0,0,0,0.812761894,0,0,0,0,0,0,0,0,0,0,0,0.001515883
2854150,0.024338199,0,0,0,0.794586246,0.002467829,0,0.041368328,0,0,0,0.028380159,0,0,0,0,0,0,0,0,0,0,0,0.10885924
2862640,0.350264209,0,0,0,0.507896314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141839476
2862806,0.154881014,0,0,0,0.476076913,0.001149461,0,0.234139891,0,0,0,0.133209399,0,0,0,0,0,0,0,2.24E-05,0,0,0,0.000520942
2888110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871296,0,0,0.006758632,0.001922618,0.537871055,0.099860295,0,0,8.26E-06,0.040084239,2.00E-06,0,0.12972216,3.63E-05,0.001930011,0.002258099,0.022186875,0,0.101252793,0,0.049049197,0.000455326,0,0.006602146
2861761,0,0,0,0,0,0,0,2.93E-05,0,0,0,0,0,0,0,0,0,0,0,0.999970735,0,0,0,0
2879620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850459,0.175974726,0,0,0,0.822578175,0,0,2.04E-05,0,0,0,0.001426683,0,0,0,0,0,0,0,0,0,0,0,3.57E-10
2876599,0,0,0,0,0.970785849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004168758,0,0,0,0.025045393
2857143,4.26E-06,0,0,0,0.381949373,0.583054687,0,0,0,0,0,0,0,0,0,0,0,0,0.014963917,0,0,0,0,0.020027763
2865301,3.37E-06,0,0,0,0.850849898,2.47E-05,0,0.000207578,0,0,0,0,0,0,0,0,0,0,0,0.143588632,0,0,0,0.005325792
2865633,0,0.004592625,0.000730041,0.017525967,0.038264258,0.04963652,0,0,0.016458527,0.026588284,0.000239535,0,0.1088718,0.000211183,0.063302447,0.028794044,0.006703732,0.006668704,0.096564828,0,0.070604092,0,0,0.464243411
2890771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2882613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2847302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864614,0.011801323,0,0,0,0.494609514,0.358625587,0,0,0,0,0,2.44E-05,0.002067463,0,0,0,0,0,0.13277536,0,0,0,0,9.63E-05
2874893,0,0.112142787,0,0.002431805,0,6.20E-06,0,0,0.424821562,0.001818441,0.024174966,0,0.045349669,0.039606601,0.008240444,0.161604217,0,0.095964352,0.068207476,0,0.006626213,0.001010649,0,0.007994621
2857581,0.000649162,0,0,0,0.998389314,6.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000893939
2890084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849423,0,0,0,0,0,0,0,0.000260545,0,0,0,0,0,0,0,0,0,0,0,0.999739455,0,0,0,0
2889752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872772,0,0,0,0,0.684366159,0,0,0,0,0.008972398,0,0,0.035641475,0,0,0,0,0,0,0,0.025884495,0,0,0.245135473
2850110,0,0,0,0,4.12E-05,0,0,0.01018992,0,0,0,2.24E-06,0,0,0,0,0,0,0,0.98962441,0,0,0,0.000142279
2871836,0.247240444,0,0,0,0.048314575,0.64586003,0,0,0,0,0,0.006362768,0.002223021,0,0,0,0,0,0.049999162,0,0,0,0,0
2867422,0,0,0,0,0,0,0,0.040671088,0,0,0,0,0,0,0,0,0,0,0,0.957553999,0,0,0,0.001774914
2850442,0.003818665,0,0,0,0.523328528,0.339311834,0,0,0,0,0,0,0.001366394,0,0,0,0,0,0.00238547,0,2.56E-05,0,0,0.129763529
2889148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868441,0,0,0,0,0.473968759,0,0,0,0,0,0,0,0.000287608,0,0,0,0,0,0,0,0,0,0,0.525743633
2895749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851129,0,0,0,0,0,0,0,0.000120229,0,0,0,0,0,0,0,0,0,0,0,0.999879771,0,0,0,0
2858162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2853399,0,0.009417682,0,0.065383263,0,0,0,0,0.002789253,0.044929257,7.04E-05,0,0.02097548,6.83E-05,0.349651414,0.179213609,0.23163073,0.000686546,0,0,0.08445487,0.006558146,0,0.004171058
2852065,0,0,0.002256809,0.04313467,0.113637587,0.048093144,0,0,7.10E-05,0.039180029,0,0,0.330062649,0,0.067451876,0.000346188,0.010190046,4.23E-06,0.202073,0,0.143471166,0,0,2.77E-05
2895600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869377,1.89E-07,0,0,0,0.605001729,0.114796129,0,0,0,1.63E-05,0,0,0.019900607,0,4.42E-07,0,0,0,0.069163153,0,2.55E-05,0,0,0.191095884
2861557,0,0,0,0,0,0,0,0.000159986,0,0,0,0,0,0,0,0,0,0,0,0.999840014,0,0,0,0
2851478,0,0,0,0,0,0,0,0,0,0,0.001317242,0,0.005274858,0,0,0,0,0,0,0,0,0,0,0.9934079
2894515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2896287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860870,0.42158884,0,0,0,0.551781477,0,0,0,0,0,0,0.007854219,0,0,0,0,0,0,0,0,0,0,0,0.018775464
2853837,0,0,0.004915016,3.04E-05,0,0,0,0,0,0.013307575,0,0,0.696353547,0,7.86E-05,0.011140371,0.091202451,0,0.018922287,0,0.156429063,0,0.007620735,0
2876516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161842,0,0,0,0.999838158
2871149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2854186,0,0,0,0,0.942822789,0,0,1.87E-05,0,0,0,0,0,0,0,0,0,0,0,0.025767393,0,0,0,0.031391128
2863678,0,0,0,0,0.96000191,2.07E-05,0,0,2.41E-07,0,0,0,0,0,0.000146905,0.001266544,0,0,0,0,0,0,0,0.038563667
2892892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2893479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2881577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875580,0.00416377,0,0,0,0.01675623,0,0,0.333327979,0,0,0,0.025074622,0,0,0,0,0,0,0,0.001080492,0,0,0,0.619596906
2861906,0.003885669,0,0,0,0.894329179,0,0,0,0,0,0,0.000357816,0,0,0,0,0,0,0,0,0,0,0,0.101427336
2854873,0,0,0,0,0.818252417,0.060090207,0,0,0,0,0,0,0.003807106,0,0,0,5.44E-05,0,0.117471577,0,0.000200288,0,6.73E-05,5.67E-05
2872185,0.068186578,0,0,0,0.92981706,0.001526807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469555
2856307,0.294936182,0,0,0,0.023319644,0,0,0.010762255,0,0,0,0.669114721,0,0,0,0,0,0,0,0,0,0,0,0.001867199
2855809,0.557726566,0,0,0,0.158226993,0.094289357,0,0.02921406,0,0,0,0.149872878,0.001866768,0,0,0,0,0,0.00872252,0,0,0,0,8.09E-05
2864465,0,0,0,0.017489188,0.080121564,0.215902686,0,0,0.00686297,0.007200673,0,0,0.028161133,0,0.104394675,0.000471275,0,8.04E-05,0.526902395,0,0.009306272,0,0,0.003106787
2866386,0,0.16710629,0,0.001008357,0.180025003,1.24E-05,0,0,0.033043022,0.000784733,0.005475988,0,0.06347081,0.015950091,0.006998534,0.204467894,0,0.000822103,0.185882433,0,0.013491375,0.00190787,0,0.119553064
2875042,0,0,0,0,0,0,0,0.001301326,0,0,0,0,0,0,0,0,0,0,0,0.998698674,0,0,0,0
2873121,4.94E-05,0,0,0,0,0,0,0.674545994,0,0,0,0.007196206,0,0,0,0,0,0,0,0.318208407,0,0,0,0
2863446,0.24329331,0,0,0,0.213070013,0,0,0.013291468,0,0,0,0.517209613,0,0,0,0,0,0,0,0,0,0,0,0.013135596
2892543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854790,0,0,0,0,0.000964371,0,0,0.000321006,0,0,0,0,0,0,0,0,0,0,0,0.659031973,0,0,0,0.33968265
2872102,0,0,0,0,0,0,0,0.994757279,0,0,0,0,0,0,0,0,0,0,0,0.005242721,0,0,0,0
2855288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2862427,0,0,0,0,0.417106214,0.000168771,0,0,0,0,0,0,0,0,0,9.28E-05,0,0,0,0,0,0.000629762,0,0.582002411
2849357,0,0,0,0,0.867795772,0.001553798,0,0,0,0,0,0,0.001151671,0,0,0,0,0,0.127853231,0,0,0,0,0.001645528
2859934,0,0,0.043956538,0.001448755,0,0,0,0,0,0.198211595,0,0,0.35054375,0,0.00132,0.003808321,0.03656372,0,0.007101305,0,0.356857121,0,0.000188895,0
2893562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2884906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871083,0,0,0.000316867,0.262853579,0,0,0,0,0,0.592056458,0,0,4.06E-08,0,0.130914425,0,0.013348878,0,0,0,0,0,0.000290907,0.000218846
2881660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858013,0,0,0,0,5.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999940133
2852297,1.26E-06,0,0,0,0,0,0,0.004837684,0,0,0,0,0,0,0,0,0,0,0,0.995155627,0,0,0,5.42E-06
2861408,0,0,0,0,0.960736694,3.46E-05,0,2.36E-07,0,0,0,0,0,0,0,0,0,0,0,0.022689589,0,0,0,0.016538883
2874023,0,0,0,0,0.745269594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013753317,0,0,0,0.240977089
2860953,0,0,0,5.05E-05,0,0,0,0,0,0.000147449,0,0,0.810596637,0,4.48E-06,0,0,0,0.039984549,0,0.041816636,0,0,0.107399762
2870064,0,0,0,0,0.015254112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984745888
2885925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2878720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861474,0,0,0,0,0,0,0,0.065858492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934141508
2878786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2851395,0,0,0,0,0.944582455,0.004723506,0,0,0,0,0,0,0.000177329,0,0,0,0,0,0.000475039,0,0,0,0,0.050041672
2859553,0,0,0,0,7.28E-05,0.022165679,0,0,0,0,0,0,0.081286154,0,0,0,0,0,0.896457761,0,1.76E-05,0,0,0
2853316,0,0,0,0,0,0,0,0.008940991,0,0,0,0,0,0,0,0,0,0,0,0.991059009,0,0,0,0
2870130,0,0,0,0,0,0,0,0.013430513,0,0,0,0,0,0,0,0,0,0,0,0.986569487,0,0,0,0
2868358,0,0,0,0,0.923172213,2.37E-08,0,0,0.004197335,0,7.78E-05,0,0.000119927,0,0,0,0,7.06E-09,0,0,0,0,0,0.072432669
2877014,0,0,0,0,0.015629836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876814573,0,0,0,0.107555592
2859702,0.018272427,0,0,0,0.030706795,0,0,3.28E-05,0,0,0,0.004227536,0,0,0,0,0,0,0,0,0,0,0,0.946760434
2851046,0.012573059,0,0,0,0.98084073,0.005334821,0,0.001250933,0,0,0,0,5.86E-09,0,0,0,0,0,4.51E-07,0,0,0,0,0
2851544,0.001282804,0,0,0,0.985668359,0.000630914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012417923
2888799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854269,0,0,0,0,0.000242622,0.030907638,0,0,0,9.66E-08,0,0,0.182365898,0,0,0,0,0,0.781776627,0,0.000417048,0,0,0.004290071
2862925,0.030106888,0,0,0,0.551717954,0.032534784,0,0,0,7.02E-07,0,0,0.290682779,0,0,0.000157742,0,0,0.093597932,0,0.001201219,0,0,0
2876748,0,0,0,0,0.04993067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95006933
2868092,0.000333649,0,0,0,0.0474692,0,0,0.204944129,0,0,0,0.007004555,0,0,0,0,0,0,0,0.737317477,0,0,0,0.002930991
2885404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866171,0,0,0,0,0.999788864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211136
2882181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2890837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866320,0,0,0,0,0,0,0,1.92E-05,0,0,0,0,0,0,0,0,0,0,0,0.990405159,0,0,0,0.009575592
2874976,0,0,0,0,0.972907049,0.011866201,0,0,0,0,0,0,0,0,0,0,0,0,8.80E-09,0,0,0,0,0.015226741
2857664,0.0085484,0,0,0,0.000929835,0,0,0.756106896,0,0,0,0.222830651,0,0,0,0,0,0,0,0,0,0,0,0.011584219
2856041,0,0,0,0,0,0,0,0.000740366,0,0,0,0,0,0,0,0,0,0,0,0.999259634,0,0,0,0
2886878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864697,0,0,0,3.34E-05,0,0,0,0,0,0.000786936,0,0,0.460205687,0,0,0,0,0,0,0,0.538973659,0,0,3.24E-07
2895534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857060,0.0151133,0,0,0,0.01877395,0,0,0.917396684,0,0,0,0.048641347,0,0,0,0,0,0,0,0,0,0,0,7.47E-05
2865218,0,0,0,0,0.000123034,0,0,0.002876985,0,0,0,0,0,0,0,0,0,0,0,0.995939172,0,0,0,0.001060808
2873874,0,0,0,0,0.91313771,0.000127436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086734854
2891186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865716,0,0.093173759,0,0.001204186,0.397842171,0.006954613,0,0,0.164004224,0.000648526,0.004760805,0,0.006348401,0.004632071,0.020703399,0.182421328,0,0.067202262,0.004555613,0,0.000137862,3.25E-06,0,0.045407535
2882530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2863595,0,0,0,0,0.603324315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026723389,0,0,0,0.369952296
2872251,0,0.00021147,0,0.005883319,0,0,0,0,0.033843442,0.007731286,1.91E-06,0,0.290897168,0,0.006806715,0.003077755,0,0.007019649,0.001601011,0,0.096933566,0,0,0.54599271
2892809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850525,0.111415519,0,0,0,0.697429783,4.28E-05,0,0.025057588,0,0,0,0.12127637,0,0,0,0,0,0,0,0,0,0,0,0.044777981
2894730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
