year,business_plan_class,attr_base,attr_inflation,attr_rate_change,attr_rarc_margin,attr_portfolio_change,attr_selected_attritional,cat_base,cat_inflation,cat_rate_change,cat_rarc_margin,cat_climate_change,cat_non_modelled_perils_general,cat_non_modelled_perils_weather,cat_anti_selection,cat_taiwan_rds,cat_greenwashing,cat_recession,cat_scaling,selected_cat,bp_expenses,cat_non_modelled_perils_all_other
2025,Recall,0.70000000000000000000,0.00600000000000000000,0.04000000000000000000,0.00000000000000000000,0.00000000000000000000,0.67711538461538400000,0.00000000000000000000,0.00600000000000000000,0.04000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.18669933961491300000,0.00000000000000000000
2025,Media,0.57880426699123900000,0.00600000000000000000,0.02175000000000000000,0.00000000000000000000,0.00000000000000000000,0.56988215570656900000,0.00000000000000000000,0.00600000000000000000,0.02175000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.21596026523750000000,0.00000000000000000000
2025,US Specialty Programmes,0.61331377116931700000,0.06600000000000000000,0.03149912690980760000,0.00000000000000000000,0.00000000000000000000,0.63382746820653200000,0.00000000000000000000,0.00600000000000000000,0.03149912690980760000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.26627934022144400000,0.00000000000000000000
2025,Ki D&O,0.81115301029214100000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.81601992835389400000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0.22000000000000000000,0,0,0,0,0.24400000000000000000,0.25997386581730600000,0.22000000000000000000
2025,London D&O,0.48268548240314100000,0.02600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.52130032099539200000,0.16000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0.00000000000000000000,0,0,0.19343157894736800000,0.14339625782449400000,0.00000000000000000000
2025,London EPL,0.54008393328365000000,0.10600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.62877140022286000000,0.00000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.22968685669025100000,0.00000000000000000000
2025,London Safeguard,0.48728256516913500000,0.08600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.55704091134071600000,0.00000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.22390951090643500000,0.00000000000000000000
2025,US D&O,0.51000000000000000000,0.02600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.55080000000000000000,0.16000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0.00000000000000000000,0,0,0.19343157894736800000,0.10728427536244800000,0.00000000000000000000
2025,US EPL,0.59671759944749700000,0.07600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.67586119684790100000,0.00000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.13054861383714500000,0.00000000000000000000
2025,US Safeguard,0.48684825749465200000,0.08600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.55654442909388600000,0.00000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.13097665775158800000,0.00000000000000000000
2025,Fidelity and Crime,0.65000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.68831578947368400000,0.00000000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.13458576551760000000,0.00000000000000000000
2025,US Tech,0.45487234129697600000,0.00600000000000000000,-0.00920000000000000000,0.00000000000000000000,0.00000000000000000000,0.46185060087278800000,0.00000000000000000000,0.00600000000000000000,-0.00920000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.19955095889039300000,0.00000000000000000000
2025,BZD US Cyber,0.39405274132539700000,0.00600000000000000000,-0.01076470588235290000,0.05000000000000000000,0.00000000000000000000,0.42076734740169400000,0.14500000000000000000,0.00600000000000000000,-0.01076470588235290000,0.05000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.17883020158173300000,0.20000000000000000000,0.00000000000000000000
2025,Canada,0.47971386316397700000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.48259214634296000000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.16000000000000000000,0.00000000000000000000
