lloyds_risk_code,yoa,gpi,gnpi,acquisition_cost,latest_paid_position,latest_incurred_position,gn_ulr,incurred_development,paid_development,premium_development
AW,2024,376064219.3,299818522.8,0.202746479,9525843.084,9975134.617,0,0.717468868,0,0.921933618
AW,2025,105440230.3,85144704.49,0.192483701,16705.7384,156318.1638,0,0.11526037,0,0.286946222
B,2005,0,0,0,0,0,0,1,0,1
B,2006,72591692.32,57983436.9,0.201238667,35494898.66,35494897.66,0,1,0,1
B,2007,87264334.15,68854203.21,0.210969706,19520122.72,19520124.72,0,1,0,1
B,2008,88303375.22,69125418.62,0.2171826,23745076,23745092.1,0,1,0,1
B,2009,79530834.71,61885018.24,0.2218739,15208896.55,15208896.55,0,0.999952261,0,0.999579743
B,2010,82617377.89,64892672.65,0.214539673,25292385.32,25292385.31,0,0.99998772,0,0.99985414
B,2011,81636088.93,63841970,0.217968783,77880243.85,77912674.4,0,1,0,0.999855971
B,2012,83704897.18,65170201.47,0.221429048,35654618.07,35655971.45,0,1,0,0.999857458
B,2013,77823880.57,60037980.93,0.228540385,26038942.89,26039053.43,0,1,0,0.999855207
B,2014,83833547.93,64671160.06,0.228576606,9870561.159,9870997.357,0,1,0,0.999822321
B,2015,74081100.95,57411605.72,0.22501684,15611633.29,15627794.44,0,1,0,0.99977674
B,2016,71429716.46,53717275.73,0.247970195,24641563.31,24648680.43,0,1,0,0.999952126
B,2017,67846429.65,52018341.27,0.233292871,19068086.16,19089365.04,0,1,0,1
B,2018,58165983.61,45080225.22,0.2249727,26845758.66,27085055.62,0,1,0,0.999779277
B,2019,51731596.38,39412764.51,0.238129745,15369818.4,15379335.31,0,1,0,0.999505807
B,2020,47960950.68,37978442.37,0.208138249,15380156.02,15428695.71,0,1,0,0.998519402
B,2021,43767639.71,34860707.63,0.203504967,9064961.553,9222022.315,0,1,0,0.999562222
B,2022,45963016.24,36005646.8,0.216638729,10794472.71,12616707.52,0,1,0,1
B,2023,49625983.16,39587461.51,0.202283582,56069854.79,57148210.58,0,1,0,0.995411209
B,2024,41455063.16,33280391.96,0.197193553,10669317.37,13803095.81,0,0.898808851,0,0.9341998
B,2025,16465694.44,13620040.2,0.172823214,1402293.498,2214114.421,0,0.304597506,0,0.521877154
B2,2005,0,0,0,0,0,0,1,0,1
B2,2006,334030531.5,230888145.5,0.308781313,109260414.1,109283803.2,0,1,0,1
B2,2007,369544786.1,249833745.8,0.323941901,176310972,176339012.8,0,0.999647754,0,1
B2,2008,329643846.5,230050176,0.302125071,185793124.6,185793122.4,0,0.999667685,0,1
B2,2009,311320616.7,217530622.3,0.301264964,126256190.5,126644337.4,0,0.999590127,0,1
B2,2010,331448876.7,230808962.2,0.303636312,136973935.1,136973932.3,0,0.998763644,0,0.999999996
B2,2011,373186472,256862509.9,0.311704659,170272990.5,170275002,0,0.999189232,0,1
B2,2012,431943867.6,297307544.9,0.311698655,187905524.2,187918768.8,0,0.99921894,0,0.999630648
B2,2013,500315489,353454310.7,0.293537141,175534900.2,175822361.1,0,0.999253243,0,0.999855564
B2,2014,578588574.9,409763275.6,0.291788166,221246649.9,221406102.8,0,0.998689735,0,0.999770553
B2,2015,645280473.3,454419207.5,0.295780321,280949149.7,281416371,0,0.998400709,0,1
B2,2016,727411077.3,510764384.5,0.297832546,576489272.1,578554307.3,0,0.998534477,0,0.99999935
B2,2017,832065404.9,595047025.1,0.284855467,818891055.4,824812713,0,0.999586273,0,1
B2,2018,912285861.4,648751279.5,0.288872812,698122571.4,701858207.9,0,0.999961869,0,1
B2,2019,849209304.9,603506205.5,0.289331615,612045101.6,614634689.2,0,0.996886976,0,1
B2,2020,1136287374,799592571.4,0.296311312,984995302.9,996454791.8,0,0.996418007,0,1
B2,2021,1124235174,791321693.4,0.296124413,678273778.4,692519145.1,0,0.994416832,0,1
B2,2022,1081955118,786938951.5,0.272669505,629958681.5,655416563.8,0,0.982332344,0,1
B2,2023,1191399311,870365936.3,0.26945909,425855765,461809986.3,0,0.948503059,0,1
B2,2024,1223388496,900653616.2,0.263804082,366026000.2,429433808,0,0.780108989,0,1
B2,2025,561553182.6,410582308.4,0.268845194,30890959.24,44252732.04,0,0.20627218,0,0.561274497
B3,2005,0,0,0,0,0,0,1,0,1
B3,2006,836972705.9,602114655.9,0.280604192,282370027.3,282385331.5,0,1,0,1
B3,2007,885091670.6,640259293.5,0.276618101,443799974.6,443811964.2,0,0.999906105,0,1
B3,2008,866686933.5,626206468.2,0.277470971,493654306.9,493683316.9,0,1,0,1
B3,2009,852974260,609731502.9,0.285170102,375598041.1,375608423,0,1,0,1
B3,2010,933301123,669814541.6,0.282316795,438522176.6,438522671.1,0,1,0,0.999997161
B3,2011,814138650.6,580050760.7,0.287528285,379461102,379464455,0,0.999948066,0,0.999997262
B3,2012,997360374.4,712122803.4,0.285992484,440565981.4,440696084.2,0,1,0,0.999467453
B3,2013,1044740282,748345932.3,0.283701466,384759340.6,384902656.7,0,0.999984059,0,0.998874584
B3,2014,1142125692,814547273.4,0.286814683,364591279.1,364799053.8,0,1,0,0.999257289
B3,2015,1139354734,802166209,0.29594692,540010568.3,540765253.6,0,1,0,0.998282269
B3,2016,1238993265,874707919.8,0.294017212,1092341111,1096490402,0,1,0,0.998908342
B3,2017,1352125644,964569614.1,0.286627232,1590553167,1600242507,0,1,0,0.998780508
B3,2018,1517336060,1079212076,0.288745516,1156140968,1164942285,0,1,0,0.998601212
B3,2019,1418463782,1005425071,0.291187351,1025218455,1038702143,0,0.99929828,0,0.99868333
B3,2020,1412983104,1011498512,0.284139698,1380843408,1419368914,0,0.995137692,0,0.998629518
B3,2021,1671875858,1206701326,0.278235091,1115051705,1147376794,0,0.984404953,0,0.999055503
B3,2022,1796528637,1296380449,0.278397003,904744309.4,943440095.2,0,0.965834992,0,0.992792568
B3,2023,1792184859,1280633865,0.28543428,432284799.8,472289568.1,0,0.922817294,0,0.998720372
B3,2024,2096633363,1518230282,0.275872306,301455025.1,377744130.6,0,0.755339342,0,0.993049206
B3,2025,1366799653,991156821.5,0.274833865,61711794.9,104097665.2,0,0.231502576,0,0.540107773
B4,2005,0,0,0,0,0,0,1,0,1
B4,2006,110717208.1,73517915.61,0.335984741,72751209.44,72751211.3,0,1,0,1
B4,2007,108718449.1,75345944.63,0.306962661,62007334.62,62008672.66,0,0.999668441,0,1
B4,2008,117594043.5,80332459.13,0.316866257,68345724.8,68346164.7,0,0.999545092,0,1
B4,2009,139181071.4,95124266.04,0.316543082,78640088.04,78731406.79,0,0.999326108,0,1
B4,2010,176991284.3,122645000.9,0.307056269,120505984,120551044.2,0,0.99924822,0,1
B4,2011,173586197.2,118593560.8,0.316803048,70286509.99,70334156.81,0,0.999176745,0,1
B4,2012,165251340.5,109691200.2,0.336215974,77235750.56,77367570.27,0,0.999183824,0,0.999651945
B4,2013,190436675,122941861.2,0.354421299,81155581.34,81193675.29,0,0.99970005,0,0.999940776
B4,2014,215241945.5,139475805.8,0.352004529,92488534.68,92548103.11,0,1,0,1
B4,2015,250217223.7,160376138.3,0.359052363,140198347.5,140491227,0,1,0,0.999634624
B4,2016,259584578.3,166857818.2,0.35721213,152305179.2,152868734.7,0,1,0,0.999538083
B4,2017,331336821.6,234466188.2,0.292363019,210005965,210715584.3,0,1,0,0.998983351
B4,2018,388623900.7,274503514.4,0.293652516,306939430.3,310369809,0,1,0,1
B4,2019,342221025.6,221947323.2,0.351450359,195485018.8,199335428.3,0,0.999652508,0,1
B4,2020,260033071.7,168320990.3,0.352693912,100924854.7,104028496,0,1,0,1
B4,2021,223276794.2,151438273.7,0.321746471,97492494.47,101940853.6,0,0.995014469,0,1
B4,2022,230985121.6,157415351.9,0.318504366,93861608.58,99176160.6,0,0.980663076,0,1
B4,2023,240812982.9,164537564.7,0.316741304,85794827.21,97521945.87,0,0.938489413,0,1
B4,2024,290444511.1,201174309.7,0.307357164,61585005.96,99085469.29,0,0.795830553,0,0.97483725
B4,2025,139974450.3,96335427.01,0.311764206,8474725.105,20772842.92,0,0.195532382,0,0.521250045
B5,2005,0,0,0,0,0,0,1,0,1
B5,2006,373964077.7,270364241.3,0.277031519,184461614.7,184500831.6,0,1,0,1
B5,2007,407985923.6,287951537.8,0.294212077,217533591.9,218308292.8,0,0.999766874,0,1
B5,2008,433392358,300482972.7,0.306672194,287786356.1,288110588.1,0,0.9996158,0,1
B5,2009,497790508,339555232.9,0.317875236,323846108.5,324125034.9,0,1,0,1
B5,2010,588743806.2,410298651.8,0.303094746,509067995.3,510462693.3,0,1,0,1
B5,2011,593779957.3,398158991.5,0.329450268,287518165.7,287855791.8,0,1,0,1
B5,2012,583707774.8,397159518.5,0.319591865,224711816.3,225479108.2,0,1,0,1
B5,2013,639568289.6,431781999.8,0.324885228,248033657.1,248683070.8,0,1,0,0.999416178
B5,2014,665833163.9,446315324.5,0.329688954,253659688.8,254671306.9,0,1,0,0.99988376
B5,2015,743317170.3,499011690.6,0.328669227,377871667.4,382574610.4,0,1,0,0.9997245
B5,2016,806699266.1,551425383.1,0.316442439,461937717.7,470083761,0,1,0,0.999884191
B5,2017,833521892,575324416.9,0.309766879,454214575.7,463476085,0,1,0,0.999433187
B5,2018,842958757.7,579464097.9,0.312583098,484771687.9,496292770,0,1,0,0.999058212
B5,2019,753975051.1,513805413.4,0.318537911,454991970.6,465331943.1,0,1,0,0.998287007
B5,2020,763281360.5,530692068.4,0.304722877,300125504.7,312249658.7,0,1,0,0.996842203
B5,2021,829208634.9,586530427.3,0.292662422,291593579.5,310766691.6,0,1,0,0.99860615
B5,2022,976758938,693469381.1,0.290030166,343445845.5,380854818.5,0,1,0,1
B5,2023,1246893701,892320909.5,0.284364891,375798557.1,506403086,0,1,0,1
B5,2024,1352718656,967133085.2,0.285044912,230238126.4,441753593.4,0,0.836424825,0,0.969543245
B5,2025,603451333.3,427565213.7,0.29146695,26949926.44,100021059.8,0,0.197737287,0,0.422135866
BB,2005,0,0,0,0,0,0,1,0,1
BB,2006,175126406.7,146526071.4,0.163312523,103097723.2,103778318.5,0,1,0,1
BB,2007,160436946,134237187.4,0.163302526,118965292.1,119485347.5,0,0.998236638,0,1
BB,2008,180853475.1,149804270.8,0.171681546,217176605,218842785.2,0,0.999009673,0,1
BB,2009,182589052.2,150343518.9,0.17660168,165783969.2,166191231.2,0,1,0,1
BB,2010,182155949.1,148910937.5,0.182508514,54773770.84,60290664.84,0,1,0,1
BB,2011,181073133.3,147323255.3,0.186388104,80842791.12,83135074.9,0,1,0,1
BB,2012,181512101.6,148197313.5,0.183540314,59991770.91,62541542.91,0,1,0,1
BB,2013,182289235.5,146882987,0.194231154,76011594.86,77590734.43,0,1,0,1
BB,2014,178432917.8,143570420,0.195381538,155170494.9,157490709.3,0,1,0,1
BB,2015,180792091.6,146980063.9,0.187021608,96965692.32,101083864.5,0,1,0,1
BB,2016,207839991.7,167417807.1,0.194487039,96404833.6,98923370.86,0,1,0,1
BB,2017,223235515.9,180536215.2,0.191274675,131227088.2,147792885.3,0,1,0,1
BB,2018,225133463.6,181745448.6,0.192721305,102500161.2,115639288.8,0,1,0,0.999857402
BB,2019,213759571.8,171546658.7,0.19747847,36233358.03,40623878.36,0,1,0,0.996824877
BB,2020,230144805,185493940.1,0.194012048,39016356.19,40568484.3,0,0.99707459,0,0.994337833
BB,2021,233371276.7,189362822.5,0.188576996,34865191.61,45124026.35,0,0.951944731,0,0.99116962
BB,2022,245047124.8,196973959.5,0.196179267,37185865.44,43682828.29,0,0.873211702,0,0.988756387
BB,2023,240651186.9,193335866,0.196613702,23888827.8,41706938.39,0,0.683747975,0,0.987048753
BB,2024,250259313.1,201104067.2,0.196417249,19281825.06,26632180.8,0,0.410236569,0,0.963796801
BB,2025,113387765.6,93577268.21,0.174714594,1102547.075,1535059.164,0,0.087811518,0,0.559758651
BD,2005,0,0,0,0,0,0,1,0,1
BD,2006,0,0,0,0,0,0,1,0,1
BD,2007,0,0,0,0,0,0,1,0,1
BD,2008,0,0,0,0,0,0,1,0,1
BD,2009,0,0,0,0,0,0,1,0,1
BD,2010,0,0,0,0,0,0,1,0,1
BD,2011,0,0,0,0,0,0,1,0,1
BD,2012,0,0,0,0,0,0,1,0,1
BD,2013,0,0,0,0,0,0,1,0,1
BD,2014,0,0,0,0,0,0,1,0,1
BD,2015,0,0,0,0,0,0,1,0,1
BD,2016,0,0,0,0,0,0,1,0,1
BD,2017,0,0,0,0,0,0,1,0,1
BD,2018,0,0,0,0,0,0,1,0,0.999705371
BD,2019,0,0,0,0,0,0,1,0,0.995694604
BD,2020,1639534.217,1399970.35,0.146117028,82923.91,235953.91,0,0.984021604,0,0.988778113
BD,2021,1468607.704,1259975.603,0.142061151,23886.92,23886.92,0,0.940262816,0,0.978974513
BD,2022,1363781.743,1191841.171,0.126076312,20130.48,20389.01,0,0.859846666,0,0.971568191
BD,2023,1772058.009,1482062.327,0.163649091,3203,19689.64,0,0.723632278,0,0.949117911
BD,2024,1812061.88,1518005.179,0.162277406,0,0,0,0.50024412,0,0.883650425
BD,2025,877068.4759,734518.6831,0.162529833,0,0,0,0.167514589,0,0.510690546
CB,2005,0,0,0,0,0,0,1,0,1
CB,2006,0,0,0,0,0,0,1,0,1
CB,2007,0,0,0,0,0,0,1,0,1
CB,2008,0,0,0,0,0,0,1,0,1
CB,2009,0,0,0,0,0,0,1,0,1
CB,2010,0,0,0,0,0,0,1,0,1
CB,2011,79835593.59,65502001.17,0.179538872,40919729.37,40956262.97,0,1,0,1
CB,2012,121827716.2,94865100.98,0.221317579,72297286.55,72562541.1,0,0.999618607,0,1
CB,2013,110087488,90538300.99,0.177578646,63073177,63943961.8,0,1,0,0.999999985
CB,2014,151107201.4,111381578.5,0.262896953,71746922.52,72086869.39,0,1,0,0.99799649
CB,2015,156774659.2,117350472.5,0.251470403,127148297.1,129212902.5,0,1,0,0.997997792
CB,2016,197712464.5,144983403.9,0.266695682,142095385.2,143076614.7,0,1,0,0.998107312
CB,2017,223230817.5,166400146.7,0.25458255,153349219,156668196.9,0,1,0,0.99793476
CB,2018,232631699.2,174486212.1,0.249946535,176770435.4,177985433.8,0,0.982966501,0,0.996995779
CB,2019,218363831.6,159699285.1,0.268655052,130427825.4,134715077.9,0,0.988127725,0,0.996710965
CB,2020,239181035.6,176552813.9,0.261844429,119371782.3,121996302.4,0,0.959245583,0,0.976260748
CB,2021,151594196.5,115491056.2,0.23815648,50802121.08,57050293.2,0,0.935024085,0,0.9570029
CB,2022,202696318.3,152668700.9,0.246810686,72418644.08,81454740.21,0,0.91734555,0,0.949513125
CB,2023,183624435.2,139149034.8,0.242208508,47432465.29,61390670.73,0,0.847599695,0,0.925946361
CB,2024,164310469.1,125177630,0.238164003,24391604.49,38487643.79,0,0.639543434,0,0.836855107
CB,2025,79958472.79,59693043.55,0.253449429,8635439.597,15520700.17,0,0.152864039,0,0.471554931
CC,2005,0,0,0,0,0,0,1,0,1
CC,2006,0,0,0,0,0,0,1,0,1
CC,2007,0,0,0,0,0,0,1,0,1
CC,2008,0,0,0,0,0,0,1,0,1
CC,2009,0,0,0,0,0,0,1,0,1
CC,2010,0,0,0,0,0,0,1,0,1
CC,2011,275617933.7,227127339,0.175934106,132123809.6,139217313.7,0,1,0,1
CC,2012,265287299.6,215367188.2,0.18817377,178885938.6,201551197.5,0,1,0,1
CC,2013,213464949,172577184,0.191543226,211207731.2,217539290.7,0,1,0,0.99990861
CC,2014,243196449.8,200373173.5,0.176085121,191849329.6,221166947.6,0,1,0,1
CC,2015,255114542.1,206294889.3,0.191363661,174049600.8,189442165.6,0,0.991404051,0,0.999654469
CC,2016,262133882.4,204976322.4,0.218047204,212788258.2,252689170.8,0,0.96945762,0,0.997433026
CC,2017,258038686.8,200721852.7,0.222124964,225228499.8,249624318.1,0,0.975031516,0,0.990181302
CC,2018,279614506.6,215124424.3,0.230639258,272408679.9,306818213.2,0,0.928280538,0,0.980244572
CC,2019,174791975.9,137297920.2,0.214506733,83865874.73,90573175.04,0,0.892394301,0,0.964909786
CC,2020,155137043.7,121670977.9,0.215719373,52999641.35,59679763.09,0,0.832368548,0,0.935874598
CC,2021,173262999.1,137976386.6,0.20365925,46403793.26,60895591.59,0,0.717797347,0,0.900748212
CC,2022,217625854.7,176932044.7,0.186989776,32875305.2,57695786.5,0,0.603053622,0,0.852729019
CC,2023,288985930,229820375.6,0.204735069,23332283.38,53829118.85,0,0.423029347,0,0.780246442
CC,2024,382460741.5,301383333.5,0.211988837,14058638.3,27112922.7,0,0.202255137,0,0.635452243
CC,2025,254969388.2,207772387.7,0.185108498,1858832.506,4021031.864,0,0.029524044,0,0.279532191
CF,2005,0,0,0,0,0,0,1,0,1
CF,2006,81355485.18,66787741.76,0.17906283,10836742.3,10842187.3,0,1,0,1
CF,2007,88950625.39,70900711.43,0.202920596,49983375.61,49983434.61,0,1,0,1
CF,2008,119976936.5,98731806.25,0.177076785,71546257.38,71552370.38,0,1,0,1
CF,2009,145069273.4,109732902.6,0.243582738,35506017.23,36233831.99,0,0.999956126,0,0.999999992
CF,2010,137929608.8,112134718.4,0.187014888,17818889.78,17819797.22,0,0.99965905,0,0.99999833
CF,2011,128238894.5,105067267.9,0.180691097,34481095.7,34577346.5,0,0.999999553,0,0.999749962
CF,2012,148773468.1,121941569.8,0.180354055,76843247.42,76907156.91,0,1.000785066,0,0.999249728
CF,2013,198385784.1,159660563,0.195201593,47784378.01,48309286.8,0,1.017427798,0,0.999332792
CF,2014,257329811.7,208669289.4,0.189097882,36005277.17,36306321.16,0,1.022672527,0,0.999344979
CF,2015,376987783.6,307349352.5,0.18472331,53593201.55,52796017.56,0,1.026026314,0,0.998448087
CF,2016,371871047.5,301185604.8,0.190080522,170344078.5,168092883.9,0,1.055028327,0,0.997387584
CF,2017,392500228.8,323886816.2,0.17481114,189096444.4,177715090.2,0,1.074741854,0,0.996508315
CF,2018,495007951,406231653.3,0.179343175,98472307.71,258232648.2,0,1.043183127,0,0.993434843
CF,2019,437139673.9,353915566.7,0.190383331,159216240.9,184452981.2,0,0.833550612,0,0.987411812
CF,2020,307966863.4,247352691.7,0.196820434,153103022.6,154310115.6,0,0.827064057,0,0.971943234
CF,2021,378916026.9,303453308.6,0.1991542,186839339,191768063.3,0,0.5804793,0,0.947822541
CF,2022,456176391.3,367636277.5,0.194091837,138554054.3,154281154.1,0,0.367246429,0,0.905337117
CF,2023,472639945.1,375248974.8,0.206057426,33262480.6,26848100.24,0,0.229743846,0,0.819165151
CF,2024,413759947.7,329493023.4,0.203661386,75400.9777,75710.9777,0,0.094608142,0,0.658905206
CF,2025,213950381.8,171366466.4,0.199036408,211.1506,211.1506,0,0.001996526,0,0.350980866
CR,2005,0,0,0,0,0,0,1,0,1
CR,2006,67372268.67,53524504.69,0.205541007,33845876.44,33845876.44,0,1,0,1
CR,2007,110334589.2,89800534.44,0.186107139,134460831.3,134411242.2,0,1,0,1
CR,2008,137304541.4,116398375.1,0.152261288,303802630,304660079.1,0,1.001982698,0,1
CR,2009,100040789.3,79599248.55,0.204332062,46724287.77,46867758.74,0,1.001983125,0,1.001071791
CR,2010,173988355.9,137138520.4,0.211794837,38826193.81,39139895.66,0,1.005440333,0,1.000613842
CR,2011,190565807.4,148504037,0.220720448,154032426.2,155683049.3,0,1.002950733,0,1.000574237
CR,2012,213436867.7,161159757.6,0.244930085,175053102.5,175562290.8,0,1.009958402,0,1.000485374
CR,2013,225893608.8,172796820.8,0.235052192,172107622.8,172331281,0,1.016746624,0,1.000965578
CR,2014,296028864.2,227124561.6,0.232762108,284846952.1,285841381.3,0,1.015899187,0,1.000989412
CR,2015,301871930.6,232171882.6,0.230892776,287381453.5,288769949.2,0,1.020128864,0,1.000682396
CR,2016,325070902.6,254690927.4,0.216506536,164671099.6,166721924.2,0,1.009287422,0,0.998911398
CR,2017,353697882.2,281878569.2,0.203052709,232359418.2,232370918,0,1.01868899,0,0.998826552
CR,2018,370254304.2,297102021.1,0.19757308,249577014,260498668.7,0,1.025103815,0,0.99778869
CR,2019,311366763.2,245513487.2,0.211497449,219966725.3,222721069.9,0,1.031553545,0,0.995030864
CR,2020,230550338,182543048.8,0.208229099,46645818.46,64707656.8,0,1.031589081,0,0.989039067
CR,2021,296526720.5,235228105.6,0.206722061,36995506.72,37548812.46,0,0.994487732,0,0.975092811
CR,2022,349557965,277069122.1,0.207372883,20190557.15,34824764.86,0,0.939914013,0,0.943142672
CR,2023,312652917.2,247338338.3,0.208904428,11103305.62,25732221.67,0,0.774546829,0,0.873757558
CR,2024,305384884.7,243121773.5,0.203884064,22594917.97,25256672.44,0,0.39615656,0,0.703995579
CR,2025,155867192.2,124371532.8,0.202067279,653982.4927,1184163.558,0,0.039920924,0,0.345522333
CT,2005,0,0,0,0,0,0,1,0,1
CT,2006,79041947.05,62492848.75,0.209371086,77968108.37,77968104.28,0,1,0,1
CT,2007,83625998.27,68744103.86,0.177957749,121159558.5,121159555.5,0,0.999999024,0,1
CT,2008,75845325.23,61152888.27,0.193715788,82042674.98,82042858.75,0,1,0,1
CT,2009,66627766.92,54177712.95,0.186859842,98016802.15,98016800.02,0,1,0,1
CT,2010,63621691.75,52601520,0.173214063,47518316.4,48437643.5,0,1,0,1
CT,2011,70285806.85,57277489.74,0.185077439,26614899.76,26787723.39,0,1,0,1
CT,2012,69056218.28,56481659.75,0.182091618,53211337.66,54695057.25,0,0.999703594,0,1
CT,2013,68647239.69,56681110.36,0.174313336,35693408.91,36799253.72,0,1,0,1
CT,2014,73587847.72,59367669.83,0.193240845,33842109.64,43038943.24,0,1,0,1
CT,2015,69270542.07,55399626.23,0.200242635,41267430.79,45599579.41,0,1,0,1
CT,2016,75188577.52,59270120.68,0.211713765,71524101.37,71612785.68,0,1,0,1
CT,2017,76485506.56,60353702.19,0.210913219,42624816.86,51982122.06,0,1,0,1
CT,2018,77405247.01,62743504.94,0.189415352,28773101.34,28944604.03,0,1,0,0.999909197
CT,2019,69934181.48,56482296.85,0.192350641,33551910.75,33699003,0,1,0,0.998066493
CT,2020,67951755.23,54821874.39,0.193223572,21458795.21,23854462.44,0,1,0,0.996256991
CT,2021,75583578.35,61098550.49,0.191642526,12033884.62,13478041.29,0,1,0,0.992200787
CT,2022,66284759.72,53483596.22,0.193123782,25618538.59,26775997.23,0,1,0,0.991232974
CT,2023,66354109.73,53794953.36,0.189274732,31684307.23,34639835.99,0,1,0,0.987250259
CT,2024,53737726.17,43202879.56,0.196041912,7140145.868,10991825.62,0,0.942848396,0,0.920721983
CT,2025,22129731.73,19035901.09,0.139804254,739294.1441,2441006.835,0,0.319820877,0,0.483975429
CY,2005,0,0,0,0,0,0,1,0,1
CY,2006,0,0,0,0,0,0,1,0,1
CY,2007,0,0,0,0,0,0,0.999999695,0,1
CY,2008,0,0,0,0,0,0,0.999999255,0,1
CY,2009,0,0,0,0,0,0,0.999998183,0,1
CY,2010,0,0,0,0,0,0,0.999995572,0,1
CY,2011,0,0,0,0,0,0,0.999989221,0,1
CY,2012,0,0,0,0,0,0,0.999973793,0,1
CY,2013,115978607.6,94429454.83,0.185802823,60836382.39,61272497.83,0,0.999936358,0,1
CY,2014,263477910.4,200008967.6,0.240889047,71280701.35,71358952.42,0,0.999845655,0,1
CY,2015,422312773.5,326395874.9,0.227122892,122599806.4,122825068.5,0,0.999626229,0,1
CY,2016,583161033.4,440468230.9,0.244688507,182012126.3,182539847.9,0,0.999096359,0,0.999244888
CY,2017,791783801.6,609457911.2,0.230272317,308464371.3,322769902.2,0,0.997819675,0,0.999033593
CY,2018,929905054.4,712275374.4,0.234034302,499946184.1,590252807.2,0,0.994753063,0,1
CY,2019,1104224758,817096655,0.260026866,857005870.1,911453154.6,0,0.987423025,0,1
CY,2020,1278570761,962841858.1,0.246938936,722389502.9,758120594.7,0,0.970059157,0,0.999613164
CY,2021,1830070787,1457059944,0.203823177,548847657.9,609106321.6,0,0.929678916,0,0.997893773
CY,2022,2438085389,1987652173,0.184748745,497897420.3,600550250.5,0,0.839514804,0,0.996576375
CY,2023,2555976836,2069943156,0.190155745,550998690.2,798937372.3,0,0.656119463,0,0.992552979
CY,2024,2291947041,1853885590,0.191130703,333018535.9,468917471,0,0.356745382,0,0.934758666
CY,2025,939553209.6,784046606.6,0.165511225,29266813.65,59004290.69,0,0.070394866,0,0.426064397
CZ,2005,0,0,0,0,0,0,1,0,1
CZ,2006,0,0,0,0,0,0,1,0,1
CZ,2007,0,0,0,0,0,0,1,0,1
CZ,2008,0,0,0,0,0,0,1,0,1
CZ,2009,0,0,0,0,0,0,1,0,1
CZ,2010,0,0,0,0,0,0,1,0,1
CZ,2011,0,0,0,0,0,0,1,0,1
CZ,2012,0,0,0,0,0,0,1,0,1
CZ,2013,0,0,0,0,0,0,1,0,1
CZ,2014,0,0,0,0,0,0,0.993229686,0,1
CZ,2015,2659777.017,2302304.58,0.134399401,31836,31836,0,0.993229681,0,1
CZ,2016,9407067.137,8047940.853,0.14447928,87721.6799,90179.7597,0,0.994638655,0,1
