year,Business Plan Class,Gross Net Att ULR,Gross Net Cat ULR,Total ULR,BP GN Premium,BP NN Premium,Net Premium,Net Expense/ GN Premium,Investment Income /GN Premium,RI Premium/GN Premium,RI Recoveries/ GN Premium,Capital Required / GN Premium,Att LR,Large LR,Cat LR,Att COV,Large COV,Cat COV,Large Loss Threshold,Decay Factor,Target NLR,NML,LAE,RoC,Variable Expense,Fixed Expense,Climate Load
2025,US A&E,0.696857488777603000,0.074000000000000000,0.770857488777603000,62140000.000000000000000000,62140000.000000000000000000,62140000.000000000000000000,0.188104602701695000,0.119089886550869000,0.133261378814634000,0.100542780337359000,0.898807950169225000,0.141842045891563000,0.313614479149288000,0.204212480081731000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US Cyber,0.446679709453335000,0.229000000000000000,0.675679709453335000,524100252.388833000000000000,524100252.388833000000000000,524100252.388833000000000000,0.102353031645575000,0.058065749047115100,0.177255709579584000,0.119895602804019000,0.865858814707219000,0.146828263243101000,0.228175490762117000,0.258828106430372000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US D&O,0.597164430031791000,0.213625000000000000,0.810789430031791000,83650000.000000000000000000,83650000.000000000000000000,83650000.000000000000000000,0.199712804902520000,0.121311634166511000,0.117091454392202000,0.094188154892118100,1.357030434599190000,0.070611143488782300,0.287591813302304000,0.242562332235911000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US E&O,0.596314792315969000,0.024000000000000000,0.620314792315969000,115078489.620642000000000000,115078489.620642000000000000,115078489.620642000000000000,0.126394314424857000,0.083322222024211100,0.173625082639110000,0.110264014259413000,0.823528445412177000,0.057221743955478000,0.325399552289673000,0.185617574882064000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US EPL,0.585222603075040000,0.178913976857391000,0.764136579932431000,45888000.000000000000000000,45888000.000000000000000000,45888000.000000000000000000,0.212897354572554000,0.129768279068122000,0.055543820464902700,0.042316351523881800,0.979401058177896000,0.278428508680644000,0.239250656937457000,0.261377669117902000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US Hospitals,0.829525942632778000,0.067300814682627500,0.896826757315406000,26098800.000000000000000000,26098800.000000000000000000,26098800.000000000000000000,0.131594832604647000,0.056911084364968800,0.585799968231668000,0.524438084952985000,0.533075440885843000,0.125725934138664000,0.325882359307351000,0.129405429638068000,1.760570914921410000,3.739538981666700000,5.941104905985190000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US Life Sciences,0.799026955059087000,0.024000000000000000,0.823026955059087000,44932000.000000000000000000,44932000.000000000000000000,44932000.000000000000000000,0.179181005598979000,0.121844706227157000,0.113211745071641000,0.091524744802805100,0.919599420360708000,0.125725934138664000,0.325882359307351000,0.129405429638068000,1.760570914921410000,3.739538981666700000,5.941104905985190000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US Misc Med,0.799026955059087000,0.024000000000000000,0.823026955059087000,44932000.000000000000000000,44932000.000000000000000000,44932000.000000000000000000,0.179181005598979000,0.121844706227157000,0.113211745071641000,0.091524744802805100,0.919599420360708000,0.125725934138664000,0.325882359307351000,0.129405429638068000,1.760570914921410000,3.739538981666700000,5.941104905985190000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US Property,0.385903802360624000,0.223339525000000000,0.609243327360624000,553600000.000000000000000000,553600000.000000000000000000,553600000.000000000000000000,0.133084380935731000,0.070524984243047200,0.185044626524789000,0.095197671866080700,0.539913472294952000,0.233447801557032000,0.149610695321839000,0.125065533250057000,1.409889154029730000,1.539605886883470000,2.659600003517860000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,US Safeguard,0.585222603075040000,0.178913976857391000,0.764136579932431000,45888000.000000000000000000,45888000.000000000000000000,45888000.000000000000000000,0.212897354572554000,0.129768279068122000,0.055543820464902700,0.042316351523881800,0.979401058177896000,0.278428508680644000,0.239250656937457000,0.261377669117902000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,US Specialty Programmes,0.682407365869403000,0.024000000000000000,0.706407365869403000,154330107.054027000000000000,154330107.054027000000000000,154330107.054027000000000000,0.178666879330205000,0.131916325213064000,0.039910296848150900,0.028097755363092100,0.995613022168467000,0.558329648015237000,0.229195865362107000,0.048703106430372100,0.524274365424838000,0.948276483993750000,4.692432364752220000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,War,0.267109421232843000,0.232890578767156000,0.500000000000000000,56508530.216300000000000000,56508530.216300000000000000,56508530.216300000000000000,0.089879876810542100,0.073443457622490100,0.136548789937934000,0.064373723145132200,1.082852165097790000,0.065075763201871400,0.096408598607728700,0.250132399372042000,0.702422470708616000,1.669024309994250000,3.316483896830010000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,"",0.267109421232843000,0.232890578767156000,0.500000000000000000,56508530.216300000000000000,56508530.216300000000000000,56508530.216300000000000000,0.089879876810542100,0.073443457622490100,0.136548789937934000,0.064373723145132200,1.082852165097790000,0.065075763201871400,0.096408598607728700,0.250132399372042000,0.702422470708616000,1.669024309994250000,3.316483896830010000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
