risk_code,yoa,gn_written_premium,acquisition_costs,paid_cat,paid_total_ex_cat,paid_total,incurred_cat,incurred_total_ex_cat,incurred_total,rate_change
AG,2027,0,0,0,0,0,0,0,0,1
AO,2000,0,0,0,0,0,0,0,0,1
AO,2001,0,0,0,0,0,0,0,0,1
AO,2002,0,0,0,0,0,0,0,0,1
AO,2003,0,0,0,0,0,0,0,0,1
AO,2004,0,0,0,0,0,0,0,0,1
AO,2005,0,0,0,0,0,0,0,0,1
AO,2006,13499.955,2382.345,0,0,0,0,0,0,1
AO,2007,19850.78977,2841.315841,0,0,0,0,0,0,0.8
AO,2008,359010.2224,106295.1352,0,0,0,0,0,0,1
AO,2009,197617.8709,38041.56167,0,0,0,0,0,0,1
AO,2010,233275.8617,52837.97371,0,0,0,0,0,0,0.953337341
AO,2011,168579.0345,38358.95393,0,0,0,0,0,0,0.96190119
AO,2012,255041.547,53738.85862,0,0,0,0,0,0,0.987137119
AO,2013,195452.9847,68414.63441,0,6299.3706,6299.3706,0,6299.3706,6299.3706,0.926666411
AO,2014,553293.5428,250657.8768,0,90159.9288,90159.9288,0,90159.9288,90159.9288,0.918348867
AO,2015,354737.5958,167637.7994,0,221318.3657,221318.3657,0,226387.5641,226387.5641,0.98313451
AO,2016,376920.672,175033.21,72611.855,98928.93145,171540.7865,72611.855,100722.0238,173333.8788,0.953730987
AO,2017,412276.4593,185594.8106,0,227075.2282,227075.2282,0,245531.5628,245531.5628,0.95000537
AO,2018,815638.9133,345595.5903,0,752701.607,752701.607,0,840716.1948,840716.1948,1.002722639
AO,2019,991242.7926,260169.5774,0,242674.7202,242674.7202,0,637404.2252,637404.2252,1.316584143
AO,2020,1297719.934,400616.9939,883.6734,157388.029,158271.7024,883.6734,162748.9371,163632.6105,1.264726135
AO,2021,1409874.661,370089.0602,0,229154.4773,229154.4773,0,255102.5294,255102.5294,1.117076747
AO,2022,1782498.308,560181.3824,7392.4214,2114060.122,2121452.544,111000.0014,2257110.673,2368110.675,1.036017505
AO,2023,1927924.425,477054.7895,1835.30591,299573.1736,301408.4795,1873.916269,665738.2589,667612.1752,1.146033786
AO,2024,1970570.207,521366.1627,0,213413.4542,213413.4542,0,333688.5692,333688.5692,1.035158531
AO,2025,2137206.769,535152.5907,0,78341.97721,78341.97721,0,261995.7046,261995.7046,1.005676596
AO,2026,1091488.006,339614.5208,0,41.750786,41.750786,0,114.800042,114.800042,0.956781696
AO,2027,0,0,0,0,0,0,0,0,1
AP,2000,0,0,0,0,0,0,0,0,1
AP,2001,0,0,0,0,0,0,0,0,1
AP,2002,0,0,0,0,0,0,0,0,1
AP,2003,0,0,0,0,0,0,0,0,1
AP,2004,0,0,0,0,0,0,0,0,1
AP,2005,0,0,0,0,0,0,0,0,1
AP,2006,149982.619,26467.521,0,0,0,0,0,0,1
AP,2007,188355.344,35162.92267,0,0,0,0,0,0,0.75
AP,2008,134459.2067,26048.52975,0,0,0,0,0,0,1
AP,2009,82206.54733,16058.45241,0,0,0,0,0,0,1
AP,2010,136176.462,31721.49589,0,0,0,0,0,0,0.923952515
AP,2011,119078.8276,27858.91005,0,0,0,0,0,0,0.99138071
AP,2012,226807.854,50249.29431,0,0,0,0,0,0,0.986653
AP,2013,167414.2048,57375.83583,0,9808.3652,9808.3652,0,9808.3652,9808.3652,0.926666411
AP,2014,303127.0602,149878.3233,0,1417.6085,1417.6085,0,1417.6085,1417.6085,0.973681272
AP,2015,441146.9454,214007.762,0,212043.5778,212043.5778,0,212043.5778,212043.5778,0.980667657
AP,2016,552066.7281,279045.3205,72611.855,73862.28715,146474.1422,72611.855,74674.78715,147286.6422,0.969108373
AP,2017,509872.5203,233835.9757,0,199278.6081,199278.6081,0,199810.8748,199810.8748,0.953555992
AP,2018,641271.0845,259023.805,0,599427.8057,599427.8057,0,690049.6562,690049.6562,1.01750488
AP,2019,1821152.302,597550.181,0,557280.0081,557280.0081,0,653882.7431,653882.7431,1.173828753
AP,2020,2113844.252,722172.939,883.6734,710230.7575,711114.4309,883.6734,713989.5106,714873.184,1.197593139
AP,2021,2307242.305,827257.7879,0,228612.0313,228612.0313,0,304303.5236,304303.5236,1.137492445
AP,2022,3198284.487,1012784.963,0,327955.8263,327955.8263,0,615282.9051,615282.9051,1.063564655
AP,2023,3569130.946,1137918.403,482.7791682,270410.7263,270893.5055,492.9206867,507935.7703,508428.691,1.087821324
AP,2024,3892256.725,1108307.704,0,147250.2393,147250.2393,0,655470.2754,655470.2754,1.041911691
AP,2025,3753561.176,966551.7042,0,104898.5642,104898.5642,7859.25,214732.457,222591.707,0.981273454
AP,2026,1602439.457,485827.9208,0,883.610995,883.610995,0,909.700015,909.700015,0.985152354
AP,2027,0,0,0,0,0,0,0,0,1
AW,2000,391941.6055,79475.52489,130056.0033,49853.0284,179909.0317,130056.0033,49853.0284,179909.0317,0.998086467
AW,2001,8343738.064,955335.7242,394650.7751,1062653.028,1457303.803,394650.7751,1062653.028,1457303.803,1.057057762
AW,2002,6983519.034,1120498.918,0,599612.1372,599612.1372,0,599612.1372,599612.1372,1.123417203
AW,2003,3131565.448,520623.1259,0,1622615.811,1622615.811,0,1622615.811,1622615.811,0.922062189
AW,2004,1936460.801,394977.7746,0,408755.4376,408755.4376,0,408755.4376,408755.4376,1.001578451
AW,2005,3003270.239,374101.9433,102.0490333,53456.6414,53558.69043,102.0490333,53456.6414,53558.69043,0.973553804
AW,2006,3280579.707,474891.7665,0,2929053.713,2929053.713,0,2929053.713,2929053.713,0.99897046
AW,2007,5278772.008,736414.6558,0,99413.5726,99413.5726,0,99413.5726,99413.5726,0.959977768
AW,2008,4437019.341,609851.0795,0,224249.637,224249.637,0,224249.637,224249.637,0.921898577
AW,2009,7179583.681,923136.0993,0,1472720.039,1472720.039,0,1472720.039,1472720.039,1.001399898
AW,2010,6382442.642,720363.4103,0,1347599.462,1347599.462,0,1347599.462,1347599.462,0.997225637
AW,2011,5677130.044,607787.1959,0,1206665.934,1206665.934,0,1206665.934,1206665.934,0.928912486
AW,2012,4490304.405,452993.7917,0,751903.9776,751903.9776,0,751903.9776,751903.9776,0.919417717
AW,2013,4624648.739,605663.8751,14626364.35,5042600.777,19668965.12,14626364.35,5052111.467,19678475.81,0.871843749
AW,2014,4431759.128,636138.5907,393750,158578.3455,552328.3455,393750,255325.4055,649075.4055,0.955644428
AW,2015,5836393.726,805850.8328,448875,1446700.408,1895575.408,448875,1446700.408,1895575.408,1.079733897
AW,2016,4161867.507,643788.5333,0,728040.3957,728040.3957,0,728852.8957,728852.8957,0.982946011
AW,2017,5592406.791,864618.3754,0,2100055.459,2100055.459,0,2122187.246,2122187.246,0.939795491
AW,2018,4290450.955,1902971.608,0,346151.5593,346151.5593,0,362051.4173,362051.4173,0.98827045
AW,2019,6029410.889,2857933.16,0,2209584.21,2209584.21,0,2303589.755,2303589.755,1.109400398
AW,2020,7043347.206,3035909.393,340599.4633,660460.0884,1001059.552,340599.4633,771230.8384,1111830.302,1.207042474
AW,2021,8234304.173,2898782.101,33785678.01,5750090.794,39535768.8,34933873.3,5756403.123,40690276.42,1.228316986
AW,2022,21946288.76,6651118.888,4356982.557,905470.2584,5262452.816,4359931.982,951703.8474,5311635.83,1.000488754
AW,2023,17056402.92,6023533.076,47602.07239,882450.3468,930052.4192,47605.47129,901485.8451,949091.3163,1.890299774
AW,2024,18757326.43,6163710.06,0,471269.0728,471269.0728,0,490299.8881,490299.8881,0.999601679
AW,2025,6753747.099,2094304.391,0,464619.286,464619.286,0,657333.4239,657333.4239,0.958143926
AW,2026,8189499.874,988378.9914,0,80.519373,80.519373,0,221.400081,221.400081,0.903973548
AW,2027,0,0,0,0,0,0,0,0,1
B,2000,243761.8874,25348.13477,0,35311.18582,35311.18582,0,35311.18582,35311.18582,0.993243453
B,2001,348529.3014,46314.10513,0,85455.5082,85455.5082,0,85455.5082,85455.5082,1.147732439
B,2002,2942233.261,761757.8118,0,1475881.646,1475881.646,0,1475881.646,1475881.646,1.071851949
B,2003,3848800.775,1066392.837,0,282329.4796,282329.4796,0,282329.4796,282329.4796,1.13222696
B,2004,8906221.343,2503971.682,526040.775,5729072.302,6255113.077,526040.775,5729072.302,6255113.077,1.028877823
B,2005,8275968.953,2475843.367,0,1252107.134,1252107.134,0,1252107.134,1252107.134,0.999336512
B,2006,8873850.786,2406940.015,0,344033.8117,344033.8117,0,344033.8117,344033.8117,0.995844144
B,2007,12749681.75,3789599.316,0,2558605.491,2558605.491,0,2558605.491,2558605.491,0.941733057
B,2008,12714219.2,3789160.347,0,2184051.849,2184051.849,0,2184051.849,2184051.849,0.956590961
B,2009,9976205.016,2938624.353,1043478,4011052.632,5054530.632,1043478,4011052.632,5054530.632,1.006531444
B,2010,8598262.527,2552905.596,0,3172419.285,3172419.285,0,3172419.285,3172419.285,0.986499394
B,2011,8231556.812,2428420.007,0,3327279.064,3327279.064,0,3327279.064,3327279.064,0.990995724
B,2012,6772254.794,2035052.895,0,7927900.87,7927900.87,0,7927900.87,7927900.87,1.007130868
B,2013,8531661.983,2689096.736,0,10082206.81,10082206.81,0,10082206.81,10082206.81,0.995711405
B,2014,8150350.705,2468183.942,0,11191836.43,11191836.43,0,11539336.43,11539336.43,0.981127496
B,2015,6061446.436,1665251.682,5778.24,4011479.33,4017257.57,5778.24,4025979.33,4031757.57,0.939805368
B,2016,5457777.077,1651580.802,0,3553067.056,3553067.056,0,3591032.584,3591032.584,0.946845696
B,2017,5971331.593,1792403.123,0,1526350.141,1526350.141,0,1595447.808,1595447.808,0.933668402
B,2018,5393102.152,1562457.223,55.67526364,4863693.406,4863749.081,55.67526364,4915886.024,4915941.7,1.012635632
B,2019,6424456.04,1784538.952,0,3194396.144,3194396.144,0,3259093.55,3259093.55,1.061355259
B,2020,7071949.8,1834873.116,358230.8298,905240.8649,1263471.695,400809.3229,1028596.379,1429405.702,1.163921104
B,2021,6070659.714,1734757.423,9732.542824,2792294.817,2802027.36,9739.928913,2889611.166,2899351.095,1.106755841
B,2022,6148469.358,1823411.249,987277.8568,1424695.04,2411972.897,989293.791,1574693.812,2563987.603,1.042899804
B,2023,5631502.077,1619520.292,27958.35652,1656275.784,1684234.141,29740.70519,2000215.877,2029956.582,1.023270925
B,2024,6268622.575,1661401.009,435.16728,1429362.537,1429797.704,593.740512,2363584.88,2364178.62,0.997808408
B,2025,6918410.296,1751694.477,0,140070.0264,140070.0264,0,446119.0003,446119.0003,0.978535326
B,2026,3635131.591,968207.6242,0,865.6324333,865.6324333,0,38502.30369,38502.30369,0.953329347
B,2027,0,0,0,0,0,0,0,0,1
B2,2000,0,0,0,0,0,0,0,0,1
B2,2001,0,0,0,0,0,0,0,0,1
B2,2002,0,0,0,0,0,0,0,0,1
B2,2003,0,0,0,0,0,0,0,0,1
B2,2004,10601977.94,4004468.831,4181029.885,3588072.965,7769102.85,4181029.885,3588072.965,7769102.85,1.035596112
B2,2005,7489055.605,3023574.569,1058967.961,3574881.51,4633849.47,1058967.961,3574881.51,4633849.47,1.022147382
B2,2006,15702461.98,6239965.021,145722.051,4959975.987,5105698.038,145722.051,4959975.987,5105698.038,1.165568576
B2,2007,17700670.18,7887597.124,2181454.881,5813730.878,7995185.759,2181454.881,5813730.878,7995185.759,1.007546191
B2,2008,22344747.3,11285436.83,2789221.604,15413972.93,18203194.54,2789221.604,15413972.93,18203194.54,0.910568411
B2,2009,17464387.21,8442582.988,81564.2667,8185935.61,8267499.876,81564.2667,8185935.61,8267499.876,1.022377594
B2,2010,20155018.93,9669999.041,685439.3053,12198169.01,12883608.32,685439.3053,12198169.01,12883608.32,0.97682185
B2,2011,20561973.93,10081228.71,3295187.542,9021782.141,12316969.68,3295187.542,9021782.141,12316969.68,1.033660662
B2,2012,26011382.13,12828340.99,5751471.431,13395659.67,19147131.1,5751471.431,13395659.67,19147131.1,1.09193348
B2,2013,28516019.5,13612419.73,1235061.885,12113319.87,13348381.76,1235061.885,12146683.75,13381745.63,1.05814854
B2,2014,29168271.57,13705579.55,335468.2133,14504880.45,14840348.67,335468.2133,14504880.7,14840348.91,1.009978391
B2,2015,30074339.31,14300120.85,1943337.34,16223214.08,18166551.42,1943337.34,16234704.53,18178041.87,0.974316408
B2,2016,38762630.61,12639814.99,16425432.19,26450488.44,42875920.62,16427263.1,26480810.19,42908073.3,0.975411418
B2,2017,41421927.93,13531599.29,22033160.54,27203756.82,49236917.36,22533014.44,27765679.01,50298693.44,0.994767201
B2,2018,52837121.44,18322922.45,12528406.08,32687380.07,45215786.15,12529399.08,32746586.11,45275985.18,1.038963583
B2,2019,45569431.51,14066392.81,6465430.701,22369222.74,28834653.44,6469127.243,22472914.99,28942042.24,1.056165678
B2,2020,52222059.96,2886818.94,38350769.36,27842530.01,66193299.36,38753009.6,28030017.56,66783027.16,1.081518146
B2,2021,46386209.42,13801911.83,31711494.29,27133145.15,58844639.44,31865842.49,27699885.95,59565728.44,1.135321091
B2,2022,56671328.11,16887198.2,21132943.76,26875141.68,48008085.44,21562220.86,27917239.8,49479460.65,1.170077752
B2,2023,70026624.58,20679779.1,7399447.706,22264460.3,29663908,7520193.018,26394910.55,33915103.57,1.263524581
B2,2024,111199690.3,32147032.36,5365537.389,23265551.19,28631088.58,5526770.743,26140419.18,31667189.93,1.096205761
B2,2025,26141752.4,9229487.439,481.8363667,4211310.142,4211791.978,481.8363667,6803474.125,6803955.961,0.984501552
B2,2026,12085870.24,4594810.378,0,7838.688233,7838.688233,0,13599.28733,13599.28733,0.944974903
B2,2027,0,0,0,0,0,0,0,0,1
B3,2000,0,0,0,0,0,0,0,0,1
B3,2001,0,0,0,0,0,0,0,0,1
B3,2002,0,0,0,0,0,0,0,0,1
B3,2003,0,0,0,0,0,0,0,0,1
B3,2004,14933675.89,5483566.313,17976364.96,6711894.137,24688259.09,17976364.96,6711894.137,24688259.09,1.031354963
B3,2005,24522713.21,8406262.32,17391219.08,10758631.68,28149850.76,17391219.08,10933728.68,28324947.76,1.016108793
B3,2006,27951407.91,9485263.062,246149.5964,12822827.32,13068976.92,246149.5964,12823765.32,13069914.92,1.09155505
B3,2007,32585737.24,12386423.61,6092252.352,12175351.35,18267603.7,6092252.352,12175351.35,18267603.7,0.974958972
B3,2008,32793687.35,12920973.34,3248170.811,15193060.55,18441231.36,3248170.811,15193060.55,18441231.36,0.885145614
B3,2009,53061602.05,16141042.54,205778.1927,15522333.77,15728111.96,206248.4087,15522333.77,15728582.18,1.050563465
B3,2010,66412972.49,18319765.47,724122.5704,22029299.76,22753422.33,724122.5704,22029299.76,22753422.33,0.98832306
B3,2011,61319744.29,16288404.64,3754905.066,23047049.95,26801955.02,3754905.066,23047049.95,26801955.02,1.029445553
B3,2012,62987104.85,16723482.01,6152853.446,20044159.14,26197012.59,6152853.446,20046251.64,26199105.09,1.083735031
B3,2013,66802333.27,17783780.24,1432922.536,33743881.43,35176803.96,1432922.536,33743881.43,35176803.96,1.03837089
B3,2014,53313004.73,15076472.25,231771.3067,22946530.78,23178302.09,231771.3067,22946531.02,23178302.33,1.001375074
B3,2015,45249255.46,13708708.68,2485867.015,20753535.73,23239402.75,2485867.015,20821427.16,23307294.17,0.977509137
B3,2016,27540085.23,10303992.16,13512061.25,18741387.89,32253449.13,13583132.46,18773546.6,32356679.06,0.951073283
B3,2017,24089933,9689884.095,19243753.09,16508051.64,35751804.72,19643970.07,16551627.9,36195597.98,0.998087272
B3,2018,25161086.45,10135937.1,7079049.929,15653339.06,22732388.99,7278994.706,15695191.83,22974186.54,1.04298758
B3,2019,21447642.52,8663670.92,15796358.09,13969958.44,29766316.54,15883391.03,14334046.01,30217437.04,1.071445024
B3,2020,22174830.34,8664668.661,22824737.74,10217215.13,33041952.87,23166372.29,10225644.03,33392016.32,1.089987909
B3,2021,45534316.97,18177056.14,31480150.96,22888368.04,54368519,32382192.93,23048851.53,55431044.46,1.107871298
B3,2022,34217055.73,13189398.55,10442913.46,12232094.4,22675007.86,10698023.09,12475333.31,23173356.4,1.102886788
B3,2023,68282527.18,25574046.34,7062159.917,25016752.83,32078912.75,7429276.219,27232761.53,34662037.75,1.182768416
B3,2024,69919479.42,26000938.78,2978396.574,18351615.48,21330012.05,3249064.978,22626065.81,25875130.78,1.073948641
B3,2025,67265003.22,25976532.21,181.98,8029540.421,8029722.401,532.98,13840844.55,13841377.53,0.996936807
B3,2026,63382930.21,24346245.11,0,431736.9606,431736.9606,0,830522.162,830522.162,0.931594011
B3,2027,0,0,0,0,0,0,0,0,1
B4,2000,0,0,0,0,0,0,0,0,1
B4,2001,0,0,0,0,0,0,0,0,1
B4,2002,0,0,0,0,0,0,0,0,1
B4,2003,0,0,0,0,0,0,0,0,1
B4,2004,4964106.319,2207260.938,146727.1886,2734252.95,2880980.138,146727.1886,2734252.95,2880980.138,1.015535252
B4,2005,7958599.097,4128488.509,13964.74285,2120150.95,2134115.693,13964.74285,2120150.95,2134115.693,1.00004025
B4,2006,9299421.97,4809913.617,11376.46545,5782584.25,5793960.715,11376.46545,5782584.25,5793960.715,1.005736254
B4,2007,23440056.45,13874138.65,1055843.304,17667815.48,18723658.79,1055843.304,17668092.89,18723936.2,1.03740336
B4,2008,12936172.27,7060721.878,399028.7797,9774856.82,10173885.6,399028.7797,9778631.683,10177660.46,1.040916372
B4,2009,10926196.88,5839572.234,279488.1559,8285448.071,8564936.227,279488.1559,8287304.059,8566792.215,1.048559944
B4,2010,10248924.58,5165582.639,6799178.968,6750621.36,13549800.33,6799178.968,6754474.449,13553653.42,1.011084258
B4,2011,9009370.793,4459855.42,54636.0038,6155128.738,6209764.742,54636.0038,6938803.831,6993439.835,1.011029804
B4,2012,8552862.976,4248412.599,24413.12205,5192432.521,5216845.643,24413.12205,5202605.071,5227018.193,1.012933766
B4,2013,7852684.579,3930768.519,105358.5244,5333068.011,5438426.536,105358.5244,5379191.171,5484549.695,1.014607644
B4,2014,7326365.435,3749094.461,4206.395125,4189852.836,4194059.231,4206.395125,4213786.304,4217992.699,1.004170952
B4,2015,7826393.825,4045124.926,891278.611,4967889.631,5859168.242,891278.611,4971798.6,5863077.211,1.000003531
B4,2016,9001916.353,4715900.345,534942.0983,6383852.036,6918794.135,534942.0983,6404898.283,6939840.382,0.994349794
B4,2017,9920878.21,5237853.842,21027.2113,7499094.972,7520122.184,21027.2113,7503103.123,7524130.335,1.009689825
B4,2018,9662564.447,5130668.193,2461.033333,7348320.082,7350781.116,2461.033333,7405157.807,7407618.84,1.028679309
B4,2019,7003628.419,3708782.577,105259.3649,3744615.018,3849874.383,105259.3649,3769982.145,3875241.51,1.035266782
B4,2020,7527883.419,3877148.118,32431.7944,2866126.439,2898558.234,32431.7944,2901398.144,2933829.938,1.035859258
B4,2021,8522277.361,4353283.047,433136.4122,3968454.213,4401590.626,433136.4122,4030651.1,4463787.512,1.023722043
B4,2022,10595023.69,5259881.405,0,4565325.58,4565325.58,0,4913272.951,4913272.951,1.016365582
B4,2023,15701066.11,7836057.954,1427.675,7225314.813,7226742.488,1427.675,7547998.624,7549426.299,1.013182828
B4,2024,23382107.73,11351543.56,10530.825,6599592.194,6610123.019,10544.325,8633297.834,8643842.159,1.027204775
B4,2025,24382574.28,11912517.43,114.7191,1953423.204,1953537.923,114.7191,4490432.774,4490547.494,1.017598083
B4,2026,17624920.75,8961040.311,0,7830.48005,7830.48005,0,146144.4741,146144.4741,0.985162115
B4,2027,0,0,0,0,0,0,0,0,1
B5,2000,0,0,0,0,0,0,0,0,1
B5,2001,0,0,0,0,0,0,0,0,1
B5,2002,0,0,0,0,0,0,0,0,1
B5,2003,0,0,0,0,0,0,0,0,1
B5,2004,8197615.298,2605602.716,1410023.816,5109924.794,6519948.61,1410023.816,5109924.794,6519948.61,1.014680388
B5,2005,15508904.22,5722336.182,2192678.89,9174086.873,11366765.76,2192678.89,9350568.633,11543247.52,1.015841277
B5,2006,19714851.1,7758253.872,161248.1759,9965893.952,10127142.13,161248.1759,10015712.95,10176961.13,1.000662751
B5,2007,13303097.1,5877423.329,39679.54455,11506605.03,11546284.58,39679.54455,11506882.44,11546561.99,0.988932901
B5,2008,10314665.63,4581810.743,48553.8082,7946920.171,7995473.979,48553.8082,7949046.261,7997600.069,0.964051951
B5,2009,14656999.31,5995592.329,88713.6784,8952139.307,9040852.986,88713.6784,8953995.295,9042708.974,1.022609111
B5,2010,16068268.11,6747624.111,4440972.776,9129596.655,13570569.43,4440972.776,9134469.722,13575442.5,1.000781089
B5,2011,15471017.76,6057804.883,1993219.775,9426044.273,11419264.05,1993219.775,10202885.82,12196105.6,1.024645374
B5,2012,15475660.65,6019107.615,770365.6164,8604498.413,9374864.03,770365.6164,8616763.771,9387129.387,1.017119197
B5,2013,14870601.3,5325526.078,129855.0947,11211238.74,11341093.83,129855.0947,11255955.85,11385810.94,1.006071923
B5,2014,14186964.29,5527054.508,4483.910125,10048934.86,10053418.77,4483.910125,10081512.72,10085996.63,0.997052291
B5,2015,14819484.02,5063485.645,1594180.651,9129753.655,10723934.31,1594180.651,9156035.983,10750216.63,0.977505276
B5,2016,18554768.07,6596849.86,1957307.6,16644793.33,18602100.93,1957318.6,16860976.91,18818295.51,0.975037908
B5,2017,18488823.98,7511054.27,53213.95846,19384454.01,19437667.97,53213.95846,19579795.5,19633009.46,1.004299887
B5,2018,18787471.83,7651323.845,7065.659633,14697421.08,14704486.74,7065.659633,14881084.91,14888150.57,1.032308871
B5,2019,13666375.18,5131695.666,1799811.026,7978430.017,9778241.043,1799897.026,8014766.343,9814663.368,1.064616119
B5,2020,17315379.99,6713964.785,1967678.96,8135423.062,10103102.02,1979714.414,8380333.882,10360048.3,1.10982621
B5,2021,23380241.36,8908236.028,141632.7519,13024860.43,13166493.18,141632.7519,13396046.82,13537679.57,1.103935992
B5,2022,30970656.26,11603564.2,358035.0689,14768481.21,15126516.28,358035.0689,15882230.23,16240265.3,1.049305087
B5,2023,42490714.83,15709780.79,278326.9409,17823984.78,18102311.73,504376.9323,21060655.09,21565032.02,1.045106614
B5,2024,53840909.46,21787078.12,145872.9099,23592631.72,23738504.63,163301.1917,33609098.51,33772399.7,1.012439167
B5,2025,65926079.55,25862886.99,82086.30324,3738224.062,3820310.365,82553.04555,10478219.21,10560772.26,0.990844028
B5,2026,51262674.12,18880524.55,0,12307.1807,12307.1807,2085.89534,148426.5957,150512.4911,0.952556291
B5,2027,0,0,0,0,0,0,0,0,1
BB,2000,5418205.979,1495830.702,751212.3693,6882193.116,7633405.485,751212.3693,6882193.116,7633405.485,1.054900729
BB,2001,3903125.544,1039326.338,0,2622098.395,2622098.395,0,2622098.395,2622098.395,1.083784235
BB,2002,1617765.072,342869.95,0,18241.4624,18241.4624,0,18241.4624,18241.4624,1.276744817
BB,2003,2450873.819,523071.1799,17422.877,595118.6878,612541.5648,17422.877,595118.6878,612541.5648,1.414362824
BB,2004,2883634.153,450670.7399,233.2513842,346972.7752,347206.0265,233.2513842,347453.0152,347686.2665,0.989677278
BB,2005,3325776.581,456526.8951,0,828430.0621,828430.0621,0,828430.0621,828430.0621,0.99682398
BB,2006,2055367.508,494436.4416,0,83623.37887,83623.37887,0,83623.37887,83623.37887,1.01278495
BB,2007,2705986.126,822188.6224,150040.38,625051.6386,775092.0186,549887.38,695485.6386,1245373.019,0.976745403
BB,2008,3603068.209,1209993.615,348097.3936,4245047.907,4593145.301,348097.3936,4245047.907,4593145.301,0.962583222
BB,2009,4312728.553,1476655.684,0,653643.8412,653643.8412,116131,653643.8412,769774.8412,0.98832541
BB,2010,3812735.811,1172658.396,0,1655155.069,1655155.069,0,1692655.069,1692655.069,1.004292317
BB,2011,3531646.077,534433.906,0,5821250.744,5821250.744,0,5884488.994,5884488.994,0.945247443
BB,2012,5035612.244,737397.0826,0,5953277.635,5953277.635,0,5953277.635,5953277.635,1.023271587
BB,2013,6316560.666,1067649.832,0,2931831.563,2931831.563,0,2931831.563,2931831.563,0.995051489
BB,2014,8118849.67,834875.9056,0,10090465.24,10090465.24,0,10337943.24,10337943.24,0.990563185
BB,2015,12997150.01,1578043.821,0,13464251.76,13464251.76,0,13465336.76,13465336.76,0.94629876
BB,2016,10117166.1,1387578.777,0,6280330.755,6280330.755,0,6282530.755,6282530.755,1.024432597
BB,2017,19483250.61,2302630.495,0,17200055.8,17200055.8,0,17253377.1,17253377.1,0.982990263
BB,2018,17799675.9,3031434.704,0,11970937.91,11970937.91,0,11999607.91,11999607.91,1.042629444
BB,2019,24263316.66,4469389.108,1130.076583,5428176.694,5429306.77,6773.945483,5439216.634,5445990.579,1.071971808
BB,2020,33645134.47,5955999.763,16.10388824,3994720.885,3994736.989,16.10388824,3999133.791,3999149.895,1.191444385
BB,2021,43567092.34,7621901.007,33417.40198,10079402.64,10112820.05,36389.95603,12891088.5,12927478.45,1.182753419
BB,2022,39463788.51,6812093.513,15524.83685,5824246.886,5839771.723,68141.04071,6950764.23,7018905.27,1.029545645
