"Path","Name","Type","Mode","Optionality","Label","Default Value"
"cds/layers/quoted_premium_case_priced","quoted_premium_case_priced","float","input","required","Gross Quoted Premium (Case Priced)","0"
"cds/layers/totals/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium for Pol Term","n/a"
"cds/layers/totals/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium","n/a"
"cds/layers/totals/pflr","pflr","float","output","n/a","Implied Gross LR","n/a"
"cds/layers/totals/pflr_net","pflr_net","float","output","n/a","Implied Net LR","n/a"
"cds/layers/totals/bpi","bpi","float","output","n/a","BPI","n/a"
"cds/layers/totals/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium for Pol Term","n/a"
"cds/layers/totals/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium for Pol Term (Pre-UW Adjustment)","n/a"
"cds/layers/totals/tpi","tpi","float","output","n/a","TPI","n/a"
"cds/layers/totals/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a"
"cds/layers/totals","totals","structure","n/a","n/a","n/a","n/a"
"cds/layers/bpi_case_priced","bpi_case_priced","float","input","required","BPI (Case Priced)","0"
"cds/layers/deal_status_record","deal_status_record","str","output","n/a","Deal Status by Renewal Layers","n/a"
"cds/layers/quoted_premium_annualised","quoted_premium_annualised","float","output","n/a","Not set","n/a"
"cds/layers/benchmark_premium_annualised","benchmark_premium_annualised","float","output","n/a","Not set","n/a"
"cds/layers","layers","list","n/a","n/a","n/a","n/a"
"cds/currencies/target_currency","target_currency","str","input","optional","Target Currency","None"
"cds/currencies/source_currency","source_currency","str","input","optional","Source Currency","USD"
"cds/currencies/multi_currency_support","multi_currency_support","bool","input","required","Multi Currency Support","False"
"cds/currencies/rates/code","code","str","input","optional","Code","None"
"cds/currencies/rates/rate","rate","float","input","optional","Rate","None"
"cds/currencies/rates","rates","list","n/a","n/a","n/a","n/a"
"cds/currencies","currencies","structure","n/a","n/a","n/a","n/a"
"cds/experience_rating/claims_available","claims_available","bool","input","required","Loss Data Avaialble","False"
"cds/experience_rating/claims_fgu","claims_fgu","bool","input","required","Claims From Ground Up","False"
"cds/experience_rating/claims_net_of_deductible","claims_net_of_deductible","bool","input","required","Are Claims net of Deductible","False"
"cds/experience_rating/historic_premium_known","historic_premium_known","bool","input","required","Historic premium known?","False"
"cds/experience_rating/no_of_years_history","no_of_years_history","int","input","required","Number of years of history","10"
"cds/experience_rating/show_rc_calcs","show_rc_calcs","bool","input","required","Show Rate Change Calcs","False"
"cds/experience_rating/as_at_date","as_at_date","date","input","optional","As At Date","None"
"cds/experience_rating/as_at_date_message","as_at_date_message","str","output","n/a","Not set","n/a"
"cds/experience_rating/show_date_message","show_date_message","bool","output","n/a","Not set","n/a"
"cds/experience_rating/expiring_claims_msg","expiring_claims_msg","str","output","n/a","Not set","n/a"
"cds/experience_rating/show_expiring_claims_msg","show_expiring_claims_msg","bool","output","n/a","Not set","n/a"
"cds/experience_rating/show_experience_rating","show_experience_rating","bool","output","n/a","Not set","n/a"
"cds/experience_rating/claims/yoa","yoa","int","input","optional","YOA","None"
"cds/experience_rating/claims/years_to_inception","years_to_inception","int","input","optional","Years to
Inception","None"
"cds/experience_rating/claims/hull_attr_claims","hull_attr_claims","float","input","optional","Incurred
Attritional
Claims","None"
"cds/experience_rating/claims/hull_large_losses","hull_large_losses","float","input","optional","Incurred
Large
Losses","None"
"cds/experience_rating/claims/hull_gross_premium","hull_gross_premium","float","input","optional","Gross
Premium","None"
"cds/experience_rating/claims/hull_exposure_adj","hull_exposure_adj","float","input","optional","Exposure
Adjustment","1"
"cds/experience_rating/claims/hull_rate_change","hull_rate_change","float","input","optional","Rate
Change","None"
"cds/experience_rating/claims/hull_as_if_premium","hull_as_if_premium","float","output","n/a","As-if
Premium","n/a"
"cds/experience_rating/claims/hull_pct_developed","hull_pct_developed","float","output","n/a","% Developed","n/a"
"cds/experience_rating/claims/hull_ult_attr_claims","hull_ult_attr_claims","float","output","n/a","Ultimate
Attritional
Claims","n/a"
"cds/experience_rating/claims/hull_ulr","hull_ulr","float","output","n/a","ULR","n/a"
"cds/experience_rating/claims/hull_portfolio_rc","hull_portfolio_rc","float","output","n/a","Hull","n/a"
"cds/experience_rating/claims/hull_rc_to_use","hull_rc_to_use","float","output","n/a","Hull","n/a"
"cds/experience_rating/claims/hull_cumul_rc","hull_cumul_rc","float","output","n/a","Hull","n/a"
"cds/experience_rating/claims/hull_inflation","hull_inflation","float","output","n/a","Hull","n/a"
"cds/experience_rating/claims/liab_attr_claims","liab_attr_claims","float","input","optional","Incurred
Attritional
Claims","None"
"cds/experience_rating/claims/liab_large_losses","liab_large_losses","float","input","optional","Incurred
Large
Losses","None"
"cds/experience_rating/claims/liab_gross_premium","liab_gross_premium","float","input","optional","Gross
Premium","None"
"cds/experience_rating/claims/liab_exposure_adj","liab_exposure_adj","float","input","optional","Exposure
Adjustment","1"
"cds/experience_rating/claims/liab_rate_change","liab_rate_change","float","input","optional","Rate
Change","None"
"cds/experience_rating/claims/liab_as_if_premium","liab_as_if_premium","float","output","n/a","As-if
Premium","n/a"
"cds/experience_rating/claims/liab_pct_developed","liab_pct_developed","float","output","n/a","% Developed","n/a"
"cds/experience_rating/claims/liab_ult_attr_claims","liab_ult_attr_claims","float","output","n/a","Ultimate
Attritional
Claims","n/a"
"cds/experience_rating/claims/liab_ulr","liab_ulr","float","output","n/a","ULR","n/a"
"cds/experience_rating/claims/liab_portfolio_rc","liab_portfolio_rc","float","output","n/a","Liab","n/a"
"cds/experience_rating/claims/liab_rc_to_use","liab_rc_to_use","float","output","n/a","Liab","n/a"
"cds/experience_rating/claims/liab_cumul_rc","liab_cumul_rc","float","output","n/a","Liab","n/a"
"cds/experience_rating/claims/liab_inflation","liab_inflation","float","output","n/a","Liab","n/a"
"cds/experience_rating/claims","claims","list","n/a","n/a","n/a","n/a"
"cds/experience_rating/hull/max_insured_loss","max_insured_loss","float","output","n/a","Max Insured Loss Possible","n/a"
"cds/experience_rating/hull/implied_lllr","implied_lllr","float","output","n/a","Implied LL Loss Ratio","n/a"
"cds/experience_rating/hull/implied_rp","implied_rp","float","output","n/a","Implied RP of such a loss","n/a"
"cds/experience_rating/hull/large_loss_loading","large_loss_loading","float","output","n/a","Average LL Loading to apply","n/a"
"cds/experience_rating/hull/ll_loading_label","ll_loading_label","str","input","required","Not set","Large Loss Loading"
"cds/experience_rating/hull/actual_no_of_years","actual_no_of_years","float","output","n/a","Number of years claims experience","n/a"
"cds/experience_rating/hull/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium","n/a"
"cds/experience_rating/hull/implied_attr_lr","implied_attr_lr","float","output","n/a","Implied Expected Attritional LR","n/a"
"cds/experience_rating/hull/expected_lr","expected_lr","float","output","n/a","Expected Loss Ratio","n/a"
"cds/experience_rating/hull/expected_claims","expected_claims","float","output","n/a","Expected Claims","n/a"
"cds/experience_rating/hull/expected_claims_label","expected_claims_label","str","output","n/a","Not set","n/a"
"cds/experience_rating/hull/credibility","credibility","float","output","n/a","Credibility","n/a"
"cds/experience_rating/hull","hull","structure","n/a","n/a","n/a","n/a"
"cds/experience_rating/liability/max_insured_loss","max_insured_loss","float","output","n/a","Max Insured Loss Possible","n/a"
"cds/experience_rating/liability/implied_lllr","implied_lllr","float","output","n/a","Implied LL Loss Ratio","n/a"
"cds/experience_rating/liability/implied_rp","implied_rp","float","output","n/a","Implied RP of such a loss","n/a"
"cds/experience_rating/liability/large_loss_loading","large_loss_loading","float","output","n/a","Average LL Loading to apply","n/a"
"cds/experience_rating/liability/ll_loading_label","ll_loading_label","str","input","required","Not set","Large Loss Loading"
"cds/experience_rating/liability/actual_no_of_years","actual_no_of_years","float","output","n/a","Number of years claims experience","n/a"
"cds/experience_rating/liability/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium","n/a"
"cds/experience_rating/liability/implied_attr_lr","implied_attr_lr","float","output","n/a","Implied Expected Attritional LR","n/a"
"cds/experience_rating/liability/expected_lr","expected_lr","float","output","n/a","Expected Loss Ratio","n/a"
"cds/experience_rating/liability/expected_claims","expected_claims","float","output","n/a","Expected Claims","n/a"
"cds/experience_rating/liability/expected_claims_label","expected_claims_label","str","output","n/a","Not set","n/a"
"cds/experience_rating/liability/credibility","credibility","float","output","n/a","Credibility","n/a"
"cds/experience_rating/liability","liability","structure","n/a","n/a","n/a","n/a"
"cds/experience_rating","experience_rating","structure","n/a","n/a","n/a","n/a"
"cds/cover_selection/are_fields_full","are_fields_full","bool","output","n/a","Not set","n/a"
"cds/cover_selection","cover_selection","structure","n/a","n/a","n/a","n/a"
"cds/database_id","database_id","int","output","n/a","Database ID","n/a"
"cds/rater","rater","str","input","optional","Airlines or General Aviation?","None"
"cds/is_airlines","is_airlines","bool","output","n/a","Not set","n/a"
"cds/is_ga","is_ga","bool","output","n/a","Not set","n/a"
"cds/is_neither","is_neither","bool","output","n/a","Not set","n/a"
"cds/policy_info/term_calculated","term_calculated","float","output","n/a","Term","n/a"
"cds/policy_info/term","term","float","input","required","Term","1"
"cds/policy_info/is_term_valid","is_term_valid","bool","output","n/a","Not set","n/a"
"cds/policy_info/is_term_invalid","is_term_invalid","bool","output","n/a","Not set","n/a"
"cds/policy_info/inception_date_temp","inception_date_temp","date","output","n/a","Not set","n/a"
"cds/policy_info/application_date","application_date","date","input","optional","Application Date","None"
"cds/policy_info/broker_contact","broker_contact","str","input","required","Broker Contact",""
"cds/policy_info/direct_ri","direct_ri","str","input","required","Direct or RI?","Direct"
"cds/policy_info/has_profit_commission","has_profit_commission","bool","input","required","PC?","False"
"cds/policy_info/pc_to_gross","pc_to_gross","str","input","required","Applies to G/N premium","Gross"
"cds/policy_info/profit_commission","profit_commission","float","input","required","% PC","0"
"cds/policy_info/pc_expenses","pc_expenses","float","input","required","PC Expenses","0"
"cds/policy_info/pc_deficit","pc_deficit","float","input","required","PC Deficit","0"
"cds/policy_info/has_no_claims_bonus","has_no_claims_bonus","bool","input","required","NCB?","False"
"cds/policy_info/ncb_pct","ncb_pct","float","input","required","% Bonus","0"
"cds/policy_info/ncb_to_gross","ncb_to_gross","str","input","required","Applies to G/N premium","Gross"
"cds/policy_info","policy_info","structure","n/a","n/a","n/a","n/a"
"cds/rate_change/show_layer_1","show_layer_1","bool","output","n/a","Not set","n/a"
"cds/rate_change/expiring_policy_option_id","expiring_policy_option_id","int","override","n/a","Expiring Policy Option","n/a"
"cds/rate_change/rarc_calc_update","rarc_calc_update","str","output","n/a","Not set","n/a"
"cds/rate_change/rarc_run_again_message","rarc_run_again_message","str","output","n/a","Not set","n/a"
"cds/rate_change/rarc_message_show","rarc_message_show","bool","output","n/a","Not set","n/a"
"cds/rate_change/rarc_calcs_show","rarc_calcs_show","bool","output","n/a","Not set","n/a"
"cds/rate_change/reg_warning","reg_warning","str","output","n/a","Not set","n/a"
"cds/rate_change/show_reg_warning","show_reg_warning","bool","output","n/a","Not set","n/a"
"cds/rate_change","rate_change","structure","n/a","n/a","n/a","n/a"
"cds","cds","structure","n/a","n/a","n/a","n/a"
"model_state/pressed_start_renewal_task","pressed_start_renewal_task","bool","output","n/a","Not set","n/a"
"model_state/show_landing_page","show_landing_page","bool","output","n/a","Not set","n/a"
"model_state/show_airlines","show_airlines","bool","output","n/a","Not set","n/a"
"model_state/show_ga","show_ga","bool","output","n/a","Not set","n/a"
"model_state/pressed_airlines_task","pressed_airlines_task","bool","input","required","Not set","False"
"model_state/pressed_ga_task","pressed_ga_task","bool","input","required","Not set","False"
"model_state/pressed_either_task","pressed_either_task","bool","output","n/a","Not set","n/a"
"model_state/has_sql_conn_failed","has_sql_conn_failed","bool","input","required","Not set","False"
"model_state/sql_failure_msg","sql_failure_msg","str","input","required","Not set","❗❗ Failed to connect to SQL database. Please proceed and enter data manually. ❗❗"
"model_state/is_product_inconsistent","is_product_inconsistent","bool","output","n/a","Not set","n/a"
"model_state/inconsistent_product_msg","inconsistent_product_msg","str","input","required","Not set","❗❗ Inconsistent product selected and model shown. Please return to 'Risk Information' and select 'Airlines' or 'General Aviation' correctly. ❗❗"
"model_state/show_after_landing_page","show_after_landing_page","bool","output","n/a","Not set","n/a"
"model_state/show_rate_change","show_rate_change","bool","output","n/a","Not set","n/a"
"model_state/import_expiry_prompt","import_expiry_prompt","str","input","required","Not set","Click on 'Import Expiring Policy Data' in the top right corner to import the expiring information."
"model_state/landing_page_info","landing_page_info","str","input","required","Not set","Click on 'Start Policy' to load the model."
"model_state/has_import_failed","has_import_failed","bool","output","n/a","Not set","n/a"
"model_state/expiring_policy_option_id","expiring_policy_option_id","int","input","optional","Not set","None"
"model_state","model_state","structure","n/a","n/a","n/a","n/a"
"sql_db/operators/operator","operator","str","input","optional","Not set","None"
"sql_db/operators","operators","list","n/a","n/a","n/a","n/a"
"sql_db/registrations/registration","registration","str","input","optional","Not set","None"
"sql_db/registrations","registrations","list","n/a","n/a","n/a","n/a"
"sql_db/master_series/aircraft_master_series","aircraft_master_series","str","input","optional","Not set","None"
"sql_db/master_series","master_series","list","n/a","n/a","n/a","n/a"
"sql_db/has_duplicate_regs","has_duplicate_regs","bool","output","n/a","Not set","n/a"
"sql_db/duplicate_regs_msg","duplicate_regs_msg","str","input","required","Not set","❗❗ Duplicate registrations found. Please select which ones to keep. ❗❗"
"sql_db/is_at_least_one_reg_selected","is_at_least_one_reg_selected","bool","output","n/a","Not set","n/a"
"sql_db/duplicate_regs_selected_msg","duplicate_regs_selected_msg","str","output","n/a","Not set","n/a"
"sql_db/are_duplicate_regs_selected","are_duplicate_regs_selected","bool","output","n/a","Not set","n/a"
"sql_db/are_regs_selected","are_regs_selected","bool","input","required","Not set","True"
"sql_db/duplicate_regs/is_selected","is_selected","bool","input","required","Keep?","False"
"sql_db/duplicate_regs/registration","registration","str","output","n/a","Registration","n/a"
"sql_db/duplicate_regs/aircraft_family","aircraft_family","str","output","n/a","Aircraft Family","n/a"
"sql_db/duplicate_regs/operator","operator","str","output","n/a","Operator","n/a"
"sql_db/duplicate_regs/serial_number","serial_number","str","output","n/a","Serial Number","n/a"
"sql_db/duplicate_regs","duplicate_regs","list","n/a","n/a","n/a","n/a"
"sql_db","sql_db","structure","n/a","n/a","n/a","n/a"
"expiring_claims","expiring_claims","str","output","n/a","Not set","n/a"
"rate_change/airlines","airlines","str","output","n/a","Not set","n/a"
"rate_change/aircrafts","aircrafts","str","output","n/a","Not set","n/a"
"rate_change/expiring_aircrafts","expiring_aircrafts","str","output","n/a","Not set","n/a"
"rate_change","rate_change","structure","n/a","n/a","n/a","n/a"
"policy_doc/output_file","output_file","file","output","n/a","Not set","n/a"
"policy_doc/data_dict","data_dict","str","output","n/a","Not set","n/a"
"policy_doc/task_data_dict","task_data_dict","str","output","n/a","Not set","n/a"
"policy_doc/show_generate_button","show_generate_button","bool","output","n/a","Not set","n/a"
"policy_doc/show_download","show_download","bool","output","n/a","Not set","n/a"
"policy_doc/premium_check","premium_check","str","output","n/a","Not set","n/a"
"policy_doc/show_premium_check","show_premium_check","bool","output","n/a","Not set","n/a"
"policy_doc","policy_doc","structure","n/a","n/a","n/a","n/a"
"debug_str","debug_str","str","output","n/a","Not set","n/a"
"debug_str2","debug_str2","str","output","n/a","Not set","n/a"
"debug_bool","debug_bool","bool","input","required","Not set","False"
