"Path","Name","Type","Mode","Label","Default Value"
"cds/layers/coverages/gl/premium","premium","float","input","Gross Bound Premium","None"
"cds/layers/coverages/gl/status","status","str","input","Status","None"
"cds/layers/coverages/gl/benchmark_premium","benchmark_premium","float","output","Gross Benchmark Premium After Minimum Premium","n/a"
"cds/layers/coverages/gl/bpi","bpi","float","output","BPI","n/a"
"cds/layers/coverages/gl/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","BPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/gl/model_premium","model_premium","float","output","Gross Model Premium","n/a"
"cds/layers/coverages/gl/unity_premium","unity_premium","float","output","Gross Unity Premium","n/a"
"cds/layers/coverages/gl/quoted_premium","quoted_premium","float","input","Gross Quoted Premium","None"
"cds/layers/coverages/gl/technical_premium","technical_premium","float","output","Gross Technical  Premium After Minimum Premium","n/a"
"cds/layers/coverages/gl/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","Gross Technical Premium (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/gl/technical_premium_net","technical_premium_net","float","output","Net Technical Premium","n/a"
"cds/layers/coverages/gl/tpi","tpi","float","output","TPI","n/a"
"cds/layers/coverages/gl/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","TPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/gl/pflr_att","pflr_att","float","output","Priced-for Loss Ratio (Att)","n/a"
"cds/layers/coverages/gl/pflr_cat","pflr_cat","float","output","Priced-for Loss Ratio (Cat)","n/a"
"cds/layers/coverages/gl/pflr","pflr","float","output","Priced-for Loss Ratio","n/a"
"cds/layers/coverages/gl/roc","roc","float","output","Return on Capital","n/a"
"cds/layers/coverages/gl/uw_adj_impact","uw_adj_impact","float","output","Impact of Underwriting Adjustments","n/a"
"cds/layers/coverages/gl/guideline_deductible","guideline_deductible","float","output","Guideline Retention","n/a"
"cds/layers/coverages/gl/expected_loss_cost_pre_uw_adj_usd","expected_loss_cost_pre_uw_adj_usd","float","output","Expected Claims Cost Before UW Adjustment (USD)","n/a"
"cds/layers/coverages/gl/expected_loss_cost_usd","expected_loss_cost_usd","float","output","Expected Claims Cost After UW Adjustment (USD) ","n/a"
"cds/layers/coverages/gl/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","Expected Claims Cost Before UW Adjustment","n/a"
"cds/layers/coverages/gl/expected_loss_cost","expected_loss_cost","float","output","Expected Claims Cost After UW Adjustment","n/a"
"cds/layers/coverages/gl/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","Gross Benchmark Premium (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/gl/benchmark_premium_pre_uw_adj_usd","benchmark_premium_pre_uw_adj_usd","float","output","Gross Benchmark Premium (Pre-UW Adjustment) (USD)","n/a"
"cds/layers/coverages/gl/benchmark_premium_usd","benchmark_premium_usd","float","output","Gross Benchmark Premium (USD)","n/a"
"cds/layers/coverages/gl/technical_premium_usd","technical_premium_usd","float","output","Gross Technical Premium (USD)","n/a"
"cds/layers/coverages/gl/technical_premium_pre_uw_adj_usd","technical_premium_pre_uw_adj_usd","float","output","Gross Technical Premium (Pre-UW Adjustment) (USD)","n/a"
"cds/layers/coverages/gl/technical_premium_net_usd","technical_premium_net_usd","float","output","Net Technical Premium (USD)","n/a"
"cds/layers/coverages/gl/technical_premium_net_pre_uw_adj_usd","technical_premium_net_pre_uw_adj_usd","float","output","Net Technical Premium (Pre-UW Adjustment) (USD)","n/a"
"cds/layers/coverages/gl/technical_premium_net_pre_uw_adj","technical_premium_net_pre_uw_adj","float","output","Net Technical Premium (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/gl/benchmark_premium_net_usd","benchmark_premium_net_usd","float","output","Net Benchmark Premium (USD)","n/a"
"cds/layers/coverages/gl/benchmark_premium_net","benchmark_premium_net","float","output","Net Benchmark Premium ","n/a"
"cds/layers/coverages/gl/benchmark_premium_net_pre_uw_adj_usd","benchmark_premium_net_pre_uw_adj_usd","float","output","Net Benchmark Premium (Pre-UW Adjustment) (USD)","n/a"
"cds/layers/coverages/gl/benchmark_premium_net_pre_uw_adj","benchmark_premium_net_pre_uw_adj","float","output","Net Benchmark Premium (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/gl/limit_relativity","limit_relativity","float","output","Limit Relativity","n/a"
"cds/layers/coverages/gl/deductible_relativity","deductible_relativity","float","output","Deductible Relativity","n/a"
"cds/layers/coverages/gl/expected_loss_cost_before_minimum_premium_usd","expected_loss_cost_before_minimum_premium_usd","float","output","Expected Claims Cost After UW Adjustment and Before Minimum Premium (USD)","n/a"
"cds/layers/coverages/gl/expected_loss_cost_before_minimum_premium","expected_loss_cost_before_minimum_premium","float","output","Expected Claims Cost After UW Adjustment and Before Minimum Premium","n/a"
"cds/layers/coverages/gl/technical_premium_net_before_minimum_prem_usd","technical_premium_net_before_minimum_prem_usd","float","output","Net Technical Premium (USD) Before Minimum Premium","n/a"
"cds/layers/coverages/gl/technical_premium_before_minimum_prem_usd","technical_premium_before_minimum_prem_usd","float","output","Gross Technical Premium (USD) Before Minimum Premium","n/a"
"cds/layers/coverages/gl/technical_premium_net_before_minimum_prem","technical_premium_net_before_minimum_prem","float","output","Net Technical Premium Before Minimum Premium","n/a"
"cds/layers/coverages/gl/technical_premium_before_minimum_prem","technical_premium_before_minimum_prem","float","output","Gross Technical Premium Before Minimum Premium","n/a"
"cds/layers/coverages/gl/gl_limit_agg","gl_limit_agg","float","output","General Liability Limits AGG","n/a"
"cds/layers/coverages/gl/personal_advertise_limit_agg","personal_advertise_limit_agg","float","output","Personal Advertising Liability Limit EEC","n/a"
"cds/layers/coverages/gl/defence_outside_limit","defence_outside_limit","str","input","Defence Outside Limits","None"
"cds/layers/coverages/gl/excess_of","excess_of","float","input","Excess Of","None"
"cds/layers/coverages/gl/excess_relativity","excess_relativity","float","output","Excess Relativity","n/a"
"cds/layers/coverages/gl/limit_local_currency","limit_local_currency","float","output","Liability Limits EEC","n/a"
"cds/layers/coverages/gl/aggregate_limit_local_currency","aggregate_limit_local_currency","float","output","Product Liability Limits AGG","n/a"
"cds/layers/coverages/gl/gl_limit_agg_local_currency","gl_limit_agg_local_currency","float","output","General Liability Limits AGG","n/a"
"cds/layers/coverages/gl/personal_advertise_limit_agg_local_currency","personal_advertise_limit_agg_local_currency","float","output","Personal Advertising Liability Limit EEC","n/a"
"cds/layers/coverages/gl/defence_outside_limit_local_currency","defence_outside_limit_local_currency","float","output","Defence Outside Limits","n/a"
"cds/layers/coverages/gl/excess_of_local_currency","excess_of_local_currency","float","output","Excess Of","n/a"
"cds/layers/coverages/gl/deductible_local_currency","deductible_local_currency","float","output","Primary Deductible","n/a"
"cds/layers/coverages/gl","gl","structure","n/a","n/a","n/a"
"cds/layers/coverages","coverages","structure","n/a","n/a","n/a"
"cds/layers/rate_change/exposure_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/exposure_change/uw_selected","uw_selected","float","override","UW Selected","n/a"
"cds/layers/rate_change/exposure_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/exposure_change","exposure_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/risk_characteristics_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/risk_characteristics_change/uw_selected","uw_selected","float","override","UW Selected","n/a"
"cds/layers/rate_change/risk_characteristics_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/risk_characteristics_change","risk_characteristics_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/limit_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/limit_change/uw_selected","uw_selected","float","override","UW Selected","n/a"
"cds/layers/rate_change/limit_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/limit_change","limit_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/deductible_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/deductible_change/uw_selected","uw_selected","float","override","UW Selected","n/a"
"cds/layers/rate_change/deductible_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/deductible_change","deductible_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/terms_conditions_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/terms_conditions_change/uw_selected","uw_selected","float","override","UW Selected","n/a"
"cds/layers/rate_change/terms_conditions_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/terms_conditions_change","terms_conditions_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/other_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/other_change/uw_selected","uw_selected","float","override","UW Selected","n/a"
"cds/layers/rate_change/other_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/other_change","other_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/brokerage_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/brokerage_change/uw_selected","uw_selected","float","override","UW Selected","n/a"
"cds/layers/rate_change/brokerage_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/brokerage_change","brokerage_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/rate_change/model_calculated","model_calculated","float","output","Model","n/a"
"cds/layers/rate_change/rate_change/uw_selected","uw_selected","float","output","UW Selected","n/a"
"cds/layers/rate_change/rate_change/comments","comments","str","input","Comment","None"
"cds/layers/rate_change/rate_change/lloyds_limit_attachment_point_change","lloyds_limit_attachment_point_change","float","output","Lloyds's Limit Attachment Point Change","n/a"
"cds/layers/rate_change/rate_change/lloyds_breadth_of_cover_change","lloyds_breadth_of_cover_change","float","output","Lloyds's Breadth of Cover Change","n/a"
"cds/layers/rate_change/rate_change/other_factors_change","other_factors_change","float","output","Other Factors Change","n/a"
"cds/layers/rate_change/rate_change","rate_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/rebased_expiring_premium","rebased_expiring_premium","float","output","Rebased Expiring Premium","n/a"
"cds/layers/rate_change/expiring_layer","expiring_layer","int","input","Expiring Layer","1"
"cds/layers/rate_change/premium_policy_term_beazley_share/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/premium_policy_term_beazley_share/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/premium_policy_term_beazley_share","premium_policy_term_beazley_share","structure","n/a","n/a","n/a"
"cds/layers/rate_change/premium_policy_term_100pct/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/premium_policy_term_100pct/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/premium_policy_term_100pct","premium_policy_term_100pct","structure","n/a","n/a","n/a"
"cds/layers/rate_change/premium_annualized_beazley_share/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/premium_annualized_beazley_share/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/premium_annualized_beazley_share","premium_annualized_beazley_share","structure","n/a","n/a","n/a"
"cds/layers/rate_change/premium_annualized_100pctbenchmark_premium/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/premium_annualized_100pctbenchmark_premium/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/premium_annualized_100pctbenchmark_premium","premium_annualized_100pctbenchmark_premium","structure","n/a","n/a","n/a"
"cds/layers/rate_change/technical_premium/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/technical_premium/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/technical_premium","technical_premium","structure","n/a","n/a","n/a"
"cds/layers/rate_change/written_line/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/written_line/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/written_line","written_line","structure","n/a","n/a","n/a"
"cds/layers/rate_change/bpi/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/bpi/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/bpi","bpi","structure","n/a","n/a","n/a"
"cds/layers/rate_change/tpi/renewal","renewal","float","output","Renewal","n/a"
"cds/layers/rate_change/tpi/expiring","expiring","float","output","Expiring","n/a"
"cds/layers/rate_change/tpi","tpi","structure","n/a","n/a","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_exposure","expiring_exposure","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_policy_length","expiring_policy_length","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_premium","expiring_premium","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_limit","expiring_limit","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_deductible","expiring_deductible","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_brokerage","expiring_brokerage","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_written_line","expiring_written_line","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_expected_loss","expiring_expected_loss","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_technical_premium","expiring_technical_premium","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_tpi","expiring_tpi","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_benchmark_premium","expiring_benchmark_premium","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info/expiring_bpi","expiring_bpi","float","output","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info","expiring_policy_info","structure","n/a","n/a","n/a"
"cds/layers/rate_change/total_change/model_calculated","model_calculated","float","output","Model %","n/a"
"cds/layers/rate_change/total_change/uw_selected","uw_selected","float","output","UW Selected %","n/a"
"cds/layers/rate_change/total_change/comments","comments","str","input","Comment",""
"cds/layers/rate_change/total_change","total_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/simple_rate_change","simple_rate_change","float","output","Pure Premium Change / Simple Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/expiry_onlevel_premium_technical","expiry_onlevel_premium_technical","float","output","Rebased Expiring Premium - Technical","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/expiry_onlevel_premium_technical_net","expiry_onlevel_premium_technical_net","float","output","Rebased Expiring Net Premium - Technical","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/technical","technical","float","output","Model Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/technical_net_brokerage","technical_net_brokerage","float","output","Not set","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/expiry_onlevel_premium_uw_selected","expiry_onlevel_premium_uw_selected","float","output","Rebased Expiring Premium - UW Selected","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/expiry_onlevel_premium_uw_selected_net","expiry_onlevel_premium_uw_selected_net","float","output","Rebased Expiring Net Premium - UW Selected","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/uw_selected","uw_selected","float","output","UW Selected Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/uw_selected_net_brokerage","uw_selected_net_brokerage","float","output","UW Selected Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change","risk_adjusted_rate_change","structure","n/a","n/a","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced/uw_selected","uw_selected","float","override","UW Selected Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced/uw_selected_net_brokerage","uw_selected_net_brokerage","float","output","UW Selected Risk Adjusted Rate Change Net Brokerage","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced/comments","comments","str","input","Comment",""
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced","risk_adjusted_rate_change_case_priced","structure","n/a","n/a","n/a"
"cds/layers/rate_change/error_message","error_message","str","output","Not set","n/a"
"cds/layers/rate_change/temp_storage/quoted_premium","quoted_premium","float","output","Not set","n/a"
"cds/layers/rate_change/temp_storage/benchmark_premium","benchmark_premium","float","output","Not set","n/a"
"cds/layers/rate_change/temp_storage","temp_storage","structure","n/a","n/a","n/a"
"cds/layers/rate_change","rate_change","structure","n/a","n/a","n/a"
"cds/layers/deal_status_record","deal_status_record","str","output","Deal Status by Renewal Layers","n/a"
"cds/layers/bpi_case_priced","bpi_case_priced","float","input","BPI (Case Priced)","0"
"cds/layers","layers","list","n/a","n/a","n/a"
"cds/currencies/target_currency","target_currency","str","input","Target Currency","None"
"cds/currencies/source_currency","source_currency","str","output","Source Currency","n/a"
"cds/currencies/multi_currency_support","multi_currency_support","bool","input","Multi Currency Support","False"
"cds/currencies/rates/code","code","str","input","Code","None"
"cds/currencies/rates/rate","rate","float","input","Rate","None"
"cds/currencies/rates","rates","list","n/a","n/a","n/a"
"cds/currencies","currencies","structure","n/a","n/a","n/a"
"cds/experience_rating/claims_available","claims_available","bool","input","Loss Data Avaialble","False"
"cds/experience_rating/claims_fgu","claims_fgu","bool","input","Claims From Ground Up","False"
"cds/experience_rating/claims_net_of_deductible","claims_net_of_deductible","bool","input","Are Claims net of Deductible","False"
"cds/experience_rating","experience_rating","structure","n/a","n/a","n/a"
"cds/database_id","database_id","int","output","Database ID","n/a"
"cds/broker_contact","broker_contact","str","input","Broker Contact",""
"cds/source_currency_name","source_currency_name","str","input","Source Currency Name","United States Dollar"
"cds/eo_coverage_selection","eo_coverage_selection","bool","output","E&O ","n/a"
"cds/mediatech_coverage_selection","mediatech_coverage_selection","bool","output","Media Tech ","n/a"
"cds/gl_coverage_selection","gl_coverage_selection","bool","output","GL ","n/a"
"cds/coverage_selection","coverage_selection","str","input","Coverage","None"
"cds/gl_coverage_selection_opposite","gl_coverage_selection_opposite","bool","output","Not set","n/a"
"cds/rate_change/show_layer_1","show_layer_1","bool","output","Not set","n/a"
"cds/rate_change/show_layer_2","show_layer_2","bool","output","Not set","n/a"
"cds/rate_change/show_layer_3","show_layer_3","bool","output","Not set","n/a"
"cds/rate_change/show_layer_4","show_layer_4","bool","output","Not set","n/a"
"cds/rate_change/expiring_policy_option_id","expiring_policy_option_id","int","override","Expiring Policy Option","n/a"
"cds/rate_change/rarc_calc_update","rarc_calc_update","str","output","Not set","n/a"
"cds/rate_change/rarc_run_again_message","rarc_run_again_message","str","output","Not set","n/a"
"cds/rate_change/rarc_message_show","rarc_message_show","bool","output","Not set","n/a"
"cds/rate_change/rarc_calcs_show","rarc_calcs_show","bool","output","Not set","n/a"
"cds/rate_change/has_fetch_not_run","has_fetch_not_run","bool","input","Not set","True"
"cds/rate_change/has_fetch_run","has_fetch_run","bool","output","Not set","n/a"
"cds/rate_change/has_rarc_not_run","has_rarc_not_run","bool","input","Not set","True"
"cds/rate_change/has_rarc_run","has_rarc_run","bool","output","Not set","n/a"
"cds/rate_change/has_expiring_data","has_expiring_data","bool","output","Not set","n/a"
"cds/rate_change/layer_mapping","layer_mapping","str","output","Not set","n/a"
"cds/rate_change","rate_change","structure","n/a","n/a","n/a"
"cds/rating_factors/eo_territory/input_value","input_value","str","input","Territory","None"
"cds/rating_factors/eo_territory/relativity","relativity","float","output","Not set","n/a"
"cds/rating_factors/eo_territory","eo_territory","structure","n/a","n/a","n/a"
"cds/rating_factors/eo_size_relativity","eo_size_relativity","float","output","Not set","n/a"
"cds/rating_factors/eo_prior_knowledge/input_value","input_value","str","input","Description","Two years"
"cds/rating_factors/eo_prior_knowledge/relativity","relativity","float","output","Applied Relativity","n/a"
"cds/rating_factors/eo_prior_knowledge","eo_prior_knowledge","structure","n/a","n/a","n/a"
"cds/rating_factors/eo_cost_included/input_value","input_value","str","input","Description","No"
"cds/rating_factors/eo_cost_included/relativity","relativity","float","output","Applied Relativity","n/a"
"cds/rating_factors/eo_cost_included","eo_cost_included","structure","n/a","n/a","n/a"
"cds/rating_factors/mediatech_territory/input_value","input_value","str","input","Territory","None"
"cds/rating_factors/mediatech_territory/relativity","relativity","float","output","Not set","n/a"
"cds/rating_factors/mediatech_territory","mediatech_territory","structure","n/a","n/a","n/a"
"cds/rating_factors/mediatech_prior_acts/coverage","coverage","str","input","Prior Acts Coverage","No Prior Acts"
"cds/rating_factors/mediatech_prior_acts/retroactive_date","retroactive_date","date","input","Retroactive Start Date","None"
"cds/rating_factors/mediatech_prior_acts/relativity","relativity","float","output","Prior Acts Relativity","n/a"
"cds/rating_factors/mediatech_prior_acts/shown_by","shown_by","bool","output","Not set","n/a"
"cds/rating_factors/mediatech_prior_acts","mediatech_prior_acts","structure","n/a","n/a","n/a"
"cds/rating_factors/mediatech_longevity/business_years","business_years","str","input","Years in Business from Inception","3-9 Years"
"cds/rating_factors/mediatech_longevity/relativity","relativity","float","output","Business Longevity Relativity","n/a"
"cds/rating_factors/mediatech_longevity","mediatech_longevity","structure","n/a","n/a","n/a"
"cds/rating_factors/mediatech_cost_included/cost_included","cost_included","str","input","Cost Included","No"
"cds/rating_factors/mediatech_cost_included/relativity","relativity","float","output","Cost Included Relativity","n/a"
"cds/rating_factors/mediatech_cost_included","mediatech_cost_included","structure","n/a","n/a","n/a"
"cds/rating_factors/gl_territory/input_value","input_value","str","input","Territory","None"
"cds/rating_factors/gl_territory","gl_territory","structure","n/a","n/a","n/a"
"cds/rating_factors/gl_loss/input_value","input_value","str","input","Loss Experience Description","None"
"cds/rating_factors/gl_loss/relativity","relativity","float","output","Relativity","n/a"
"cds/rating_factors/gl_loss","gl_loss","structure","n/a","n/a","n/a"
"cds/rating_factors/gl_excess_primary/input_value","input_value","str","input","Excess/Primary","None"
"cds/rating_factors/gl_excess_primary/excess_relativity","excess_relativity","float","output","Not set","n/a"
"cds/rating_factors/gl_excess_primary","gl_excess_primary","structure","n/a","n/a","n/a"
"cds/rating_factors/gl_excess_show","gl_excess_show","bool","output","Not set","n/a"
"cds/rating_factors","rating_factors","structure","n/a","n/a","n/a"
"cds/modifiers/eo_schedule_modifier/input_value","input_value","float","input","User Input","0"
"cds/modifiers/eo_schedule_modifier/min_rel","min_rel","float","output","Minimum","n/a"
"cds/modifiers/eo_schedule_modifier/max_rel","max_rel","float","output","Maximum","n/a"
"cds/modifiers/eo_schedule_modifier/applied_rel","applied_rel","float","output","Applied","n/a"
"cds/modifiers/eo_schedule_modifier","eo_schedule_modifier","structure","n/a","n/a","n/a"
"cds/modifiers/eo_insurance_history/input_value","input_value","str","input","Description","Other"
"cds/modifiers/eo_insurance_history/input_rel","input_rel","float","input","User Input Relativity","None"
"cds/modifiers/eo_insurance_history/output_class","output_class","str","output","Insurance History","n/a"
"cds/modifiers/eo_insurance_history/min_rel","min_rel","float","output","Minimum Relativity","n/a"
"cds/modifiers/eo_insurance_history/max_rel","max_rel","float","output","Maximum Relativity","n/a"
"cds/modifiers/eo_insurance_history/default_rel","default_rel","float","output","Default Relativity","n/a"
"cds/modifiers/eo_insurance_history/applied_rel","applied_rel","float","output","Applied Relativity","n/a"
"cds/modifiers/eo_insurance_history","eo_insurance_history","structure","n/a","n/a","n/a"
"cds/modifiers/eo_claim_history/input_value","input_value","str","input","Description","None"
"cds/modifiers/eo_claim_history/input_rel","input_rel","float","input","User Input Relativity","None"
"cds/modifiers/eo_claim_history/min_rel","min_rel","float","output","Minimum Relativity","n/a"
"cds/modifiers/eo_claim_history/max_rel","max_rel","float","output","Maximum Relativity","n/a"
"cds/modifiers/eo_claim_history/default_rel","default_rel","float","output","Default Relativity","n/a"
"cds/modifiers/eo_claim_history/applied_rel","applied_rel","float","output","Applied Relativity","n/a"
"cds/modifiers/eo_claim_history","eo_claim_history","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_accredited_certified/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_accredited_certified/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_accredited_certified/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_accredited_certified/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_accredited_certified/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_accredited_certified","mediatech_accredited_certified","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_standardized_written_contract/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_standardized_written_contract/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_standardized_written_contract/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_standardized_written_contract/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_standardized_written_contract/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_standardized_written_contract","mediatech_standardized_written_contract","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_risk_management/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_risk_management/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_risk_management/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_risk_management/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_risk_management/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_risk_management","mediatech_risk_management","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_financial_condition/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_financial_condition/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_financial_condition/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_financial_condition/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_financial_condition/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_financial_condition","mediatech_financial_condition","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_atypical_proportion/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_atypical_proportion/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_atypical_proportion/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_atypical_proportion/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_atypical_proportion/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_atypical_proportion","mediatech_atypical_proportion","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_media_content_review/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_media_content_review/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_media_content_review/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_media_content_review/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_media_content_review/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_media_content_review","mediatech_media_content_review","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_privacy_controls/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_privacy_controls/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_privacy_controls/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_privacy_controls/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_privacy_controls/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_privacy_controls","mediatech_privacy_controls","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_overall_quality/input_value","input_value","float","input","User Input","0"
"cds/modifiers/mediatech_overall_quality/min_val","min_val","float","output","Minimum","n/a"
"cds/modifiers/mediatech_overall_quality/max_val","max_val","float","output","Maximum","n/a"
"cds/modifiers/mediatech_overall_quality/default_val","default_val","float","output","Default","n/a"
"cds/modifiers/mediatech_overall_quality/applied_val","applied_val","float","output","Applied","n/a"
"cds/modifiers/mediatech_overall_quality","mediatech_overall_quality","structure","n/a","n/a","n/a"
"cds/modifiers/mediatech_total_schedule/input_value","input_value","float","output","Selected","n/a"
